DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/05/22;00:59:00;APPROACH;AIR;AIR;AIR;5003;5271.00;1013.0;3129;2055;19.25;-22.891.540;-47.287.544;210;186;164;165.80;0.308;-1133;1.05;0.01;0.04;-142;-72.77;0;4.7;56409;5;-27.07;3.31;4.4;7.22;0.2;10.90;4.43;34.2;34.7;75.0;74.2;571;588;IDLE;IDLE;14254.9;7140.42;7114.52;1319.7;1356.2;5007.7;42;AP ENGAGED;AT ENGAGED;0;0;-;-5.63;-2.41;1.23;-1.22;-1233.00;0.06;6.88;1;1;0
XX/05/22;00:59:01;APPROACH;AIR;AIR;AIR;4980;5248.00;1013.0;3106;2055;19.25;-22.892.456;-47.288.006;209;186;164;165.80;0.306;-1205;1.08;0.02;0.05;-146;-180.0;0;5.1;56409;5;-27.07;4.20;4.6;7.03;0.3;11.25;4.31;34.2;34.7;75.2;74.2;571;588;IDLE;IDLE;14255.6;7140.79;7114.90;1325.8;1362.3;5007.7;42;AP ENGAGED;AT ENGAGED;0;0;-;-5.44;-2.66;0.99;-1.51;616.50;-0.20;7.09;1;1;0
XX/05/22;00:59:02;APPROACH;AIR;AIR;AIR;4956;5224.00;1013.0;3082;2055;19.25;-22.893.371;-47.288.258;208;186;164;165.80;0.306;-1272;1.11;0.01;0.05;-148;-72.77;0;5.3;56409;5;-26.72;4.64;4.7;6.84;0.2;11.60;4.20;34.2;34.7;75.2;74.3;572;589;IDLE;IDLE;14256.4;7141.15;7115.28;1325.8;1362.3;5007.7;42;AP ENGAGED;AT ENGAGED;0;0;-;-5.14;-2.91;0.82;-1.63;-1233.00;-0.20;7.30;1;1;0
XX/05/22;00:59:03;APPROACH;AIR;AIR;AIR;4932;5200.00;1013.0;3058;2055;19.50;-22.894.287;-47.288.574;208;185;164;165.80;0.306;-1328;1.11;0.01;0.06;-151;0.00;0;5.4;56409;5;-26.37;4.86;4.9;6.78;0.1;11.78;4.10;34.3;34.7;75.0;74.3;572;589;IDLE;IDLE;14257.1;7141.52;7115.65;1319.7;1356.2;5007.7;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.99;-3.11;0.82;-1.69;616.50;-0.26;7.30;1;1;0
XX/05/22;00:59:04;APPROACH;AIR;AIR;AIR;4909;5177.00;1013.0;3035;2055;19.50;-22.895.202;-47.288.696;207;185;164;165.80;0.304;-1355;1.12;0.02;0.06;-153;-72.77;0;5.4;56409;5;-26.02;5.15;5.1;6.76;0.1;11.60;3.95;34.3;34.7;75.5;74.2;572;589;IDLE;IDLE;14257.9;7141.89;7116.03;1325.8;1368.4;5007.7;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.94;-3.11;0.70;-1.75;-1233.00;-0.20;7.27;1;1;0
XX/05/22;00:59:05;APPROACH;AIR;AIR;AIR;4886;5154.00;1013.0;3012;2055;19.50;-22.896.194;-47.288.795;206;185;164;165.80;0.304;-1363;1.11;0.01;0.06;-156;-180.0;0;5.4;56409;5;-25.31;4.64;5.3;6.68;0.2;11.60;3.83;34.2;34.7;75.1;74.3;573;589;IDLE;IDLE;14258.6;7142.26;7116.41;1325.8;1362.3;5007.7;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.99;-3.21;0.94;-1.51;616.50;0.00;7.27;1;1;0
XX/05/22;00:59:06;APPROACH;AIR;AIR;AIR;4863;5131.00;1013.0;2989;2055;19.50;-22.897.186;-47.288.876;205;184;164;165.80;0.302;-1369;1.10;0.01;0.05;-158;-72.77;0;5.4;56409;5;-24.96;3.98;5.3;6.57;0.0;11.43;3.65;34.3;34.7;75.4;74.3;572;589;IDLE;IDLE;14259.4;7142.63;7116.79;1331.9;1362.3;5007.7;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.41;1.11;-1.34;1232.40;0.06;7.24;1;1;0
XX/05/22;00:59:07;APPROACH;AIR;AIR;AIR;4841;5110.00;1013.0;2967;2055;19.50;-22.898.101;-47.288.956;204;184;164;165.80;0.302;-1363;1.08;0.01;0.05;-161;0.00;0;5.4;56409;5;-24.26;3.83;5.3;6.53;0.0;11.43;3.49;34.2;34.5;74.4;74.2;573;589;IDLE;IDLE;14260.1;7142.99;7117.17;1319.7;1362.3;5007.7;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.50;1.17;-1.28;-1233.00;0.13;7.30;1;1;0
XX/05/22;00:59:08;APPROACH;AIR;AIR;AIR;4820;5089.00;1013.0;2946;2055;19.75;-22.899.093;-47.288.795;203;183;164;165.80;0.302;-1339;1.07;0.01;0.05;-162;-72.77;0;5.3;56409;5;-23.91;3.46;5.3;6.59;0.0;11.25;3.29;34.2;34.7;75.0;74.3;573;590;IDLE;IDLE;14260.9;7143.36;7117.55;1325.8;1368.4;5007.7;29;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;1.23;-1.16;616.50;0.13;7.27;1;1;0
XX/05/22;00:59:09;APPROACH;AIR;AIR;AIR;4798;5067.00;1013.0;2924;2055;19.75;-22.900.009;-47.288.635;203;183;164;165.80;0.300;-1323;1.08;0.01;0.06;-165;-180.0;0;5.2;56409;5;-23.55;1.55;5.3;6.99;0.0;10.90;3.08;34.2;34.5;74.9;74.3;573;590;IDLE;IDLE;14261.6;7143.73;7117.93;1325.8;1362.3;5007.7;15;AP ENGAGED;AT ENGAGED;0;0;-;-5.39;-2.66;1.93;-0.40;1232.40;0.19;7.03;1;1;0
