DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;FD
XX/03/21;07:25:51;APPROACH;AIR;AIR;AIR;5004;5004.00;1013.0;4720;2627;25.50;-31.251.314;-60.229.023;236;218;162;155.91;0.360;-1342;1.02;0.01;0.01;14;86.13;14;-3.8;54522;1;6.68;3.5;0.1;7.39;0.00;32.4;31.5;73.6;74.4;514;568;7319.63;3637.73;3681.90;471.74;471.74;12080.;33;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;07:25:52;APPROACH;AIR;AIR;AIR;4984;4984.00;1013.0;4700;2627;25.75;-31.239.176;-60.228.886;235;218;162;155.91;0.359;-1335;1.01;0.01;0.00;14;85.08;15;-4.0;54522;1;3.87;3.5;0.0;7.21;0.00;32.4;31.5;73.6;74.4;515;567;7319.89;3637.86;3682.03;471.74;471.74;12080.;33;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;07:25:53;APPROACH;AIR;AIR;AIR;4960;4960.00;1013.0;4676;2627;25.75;-31.230.021;-60.228.741;235;217;162;155.91;0.358;-1330;1.00;0.01;0.00;14;84.73;16;-4.1;54522;1;1.05;3.5;0.0;7.21;0.00;32.4;31.4;73.6;74.4;515;567;7320.16;3637.99;3682.17;475.37;471.74;12040.;33;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;07:25:54;APPROACH;AIR;AIR;AIR;4940;4940.00;1013.0;4656;2627;25.75;-31.217.833;-60.228.592;234;217;162;155.91;0.358;-1327;0.99;0.01;-0.00;14;84.02;16;-4.2;54522;1;-0.35;3.5;0.0;7.03;0.00;32.4;31.4;73.6;74.4;515;568;7320.42;3638.12;3682.30;471.74;475.37;12040.;33;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;07:25:55;APPROACH;AIR;AIR;AIR;4920;4920.00;1013.0;4636;2627;25.75;-31.208.677;-60.228.439;234;217;162;155.91;0.358;-1285;1.00;0.01;0.00;14;83.32;16;-4.1;54522;1;-1.41;3.5;0.0;7.21;0.00;32.4;31.4;73.6;74.3;515;567;7320.68;3638.25;3682.43;475.37;471.74;12040.;33;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;07:25:56;APPROACH;AIR;AIR;AIR;4900;4900.00;1013.0;4616;2627;25.75;-31.196.480;-60.228.291;233;217;162;155.91;0.357;-1257;1.00;-0.00;0.00;14;82.62;17;-4.0;54522;1;-1.76;3.7;0.1;7.21;0.00;32.4;31.4;73.6;74.3;515;568;7320.95;3638.39;3682.56;475.37;475.37;12040.;33;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;07:25:57;APPROACH;AIR;AIR;AIR;4876;4876.00;1013.0;4592;2627;25.75;-31.184.297;-60.228.142;233;216;162;155.91;0.356;-1278;1.01;-0.00;0.00;14;81.91;17;-4.0;54522;1;-1.76;3.7;0.0;7.21;0.00;32.4;31.4;73.6;74.3;515;568;7321.21;3638.52;3682.69;475.37;475.37;12040.;33;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;07:25:58;APPROACH;AIR;AIR;AIR;4856;4856.00;1013.0;4572;2627;25.75;-31.175.141;-60.227.997;233;216;162;155.91;0.355;-1292;1.00;-0.00;0.00;14;81.91;17;-4.0;54522;1;-1.41;3.7;0.0;7.21;0.00;32.4;31.4;73.6;74.3;516;568;7321.47;3638.65;3682.82;475.37;471.74;12040.;33;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;07:25:59;APPROACH;AIR;AIR;AIR;4836;4836.00;1013.0;4552;2627;25.50;-31.162.939;-60.227.852;232;216;162;155.91;0.355;-1261;0.99;-0.00;0.00;14;81.91;17;-4.1;54522;1;-1.05;3.7;0.0;7.21;0.00;32.4;31.4;73.6;74.3;516;568;7321.74;3638.78;3682.96;471.74;475.37;12040.;33;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;07:26:00;APPROACH;AIR;AIR;AIR;4816;4816.00;1013.0;4532;2627;25.50;-31.153.784;-60.227.707;232;215;162;155.91;0.353;-1241;1.00;-0.01;0.00;14;81.91;17;-4.2;54522;1;-1.05;3.7;0.0;7.39;0.00;32.4;31.4;73.6;74.3;516;568;7322.00;3638.91;3683.09;471.74;475.37;12040.;33;AP ENGAGED;AT ENGAGED;FD1 ON
