DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/11/21;01:26:44;APPROACH;AIR;AIR;AIR;5011;4918.00;1013.0;4679;2054;22.75;-30.073.547;-60.273.857;200;169;151;149.45;0.280;-909;0.98;0.01;0.02;-156;-72.77;0;1.8;47246;5;-2.81;-0.85;4.2;6.45;-0.0;7.73;2.98;34.3;34.7;73.7;74.8;581;607;IDLE;IDLE;21069.5;10534.7;10534.8;1325.8;1368.4;6259.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.50;2.28;-0.69;-1233.00;0.63;5.82;1;1;0
XX/11/21;01:26:45;APPROACH;AIR;AIR;AIR;4996;4902.00;1013.0;4664;2054;22.75;-30.081.940;-60.273.956;200;169;151;149.45;0.278;-916;0.98;0.01;0.02;-156;-180.0;0;1.8;47246;5;-2.81;-0.92;4.2;6.45;-0.0;7.91;3.00;34.3;34.7;75.8;74.8;581;607;IDLE;IDLE;21070.2;10535.0;10535.1;1325.8;1368.4;6259.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.50;2.28;-0.69;616.50;0.63;5.82;1;1;0
XX/11/21;01:26:46;APPROACH;AIR;AIR;AIR;4980;4887.00;1013.0;4648;2054;22.75;-30.091.095;-60.274.059;200;169;151;149.45;0.278;-920;0.98;0.01;0.02;-156;-72.77;0;1.8;47246;5;-2.81;-0.78;4.2;6.47;-0.0;7.91;2.97;34.3;34.7;73.8;74.8;582;607;IDLE;IDLE;21071.0;10535.4;10535.5;1325.8;1368.4;6259.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.50;2.22;-0.75;-1233.00;0.63;5.82;1;1;0
XX/11/21;01:26:47;APPROACH;AIR;AIR;AIR;4964;4871.00;1013.0;4632;2054;22.75;-30.100.250;-60.274.307;199;169;151;149.45;0.278;-933;0.99;0.01;0.03;-157;0.00;0;1.8;47246;5;-2.81;-0.70;4.4;6.45;0.2;7.91;2.98;34.3;34.8;76.1;74.8;581;608;IDLE;IDLE;21071.7;10535.8;10535.9;1325.8;1374.5;6259.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.50;2.22;-0.75;616.50;0.63;5.82;1;1;0
XX/11/21;01:26:48;APPROACH;AIR;AIR;AIR;4948;4855.00;1013.0;4616;2054;23.00;-30.109.406;-60.274.559;199;169;151;149.45;0.278;-942;0.99;0.01;0.03;-157;-72.77;0;1.8;47246;5;-2.81;-0.85;4.4;6.45;0.0;7.91;2.97;34.3;34.7;73.8;74.8;582;607;IDLE;IDLE;21072.5;10536.1;10536.3;1331.9;1368.4;6259.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.45;2.28;-0.69;1232.40;0.63;5.82;1;1;0
XX/11/21;01:26:49;APPROACH;AIR;AIR;AIR;4932;4839.00;1013.0;4600;2054;23.00;-30.117.798;-60.274.956;199;169;151;149.45;0.278;-948;0.98;0.01;0.03;-157;-180.0;0;1.8;47246;5;-2.46;-1.29;4.2;6.47;-0.1;7.91;2.98;34.3;34.7;75.0;74.8;582;607;IDLE;IDLE;21073.2;10536.5;10536.7;1331.9;1374.5;6259.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.45;2.40;-0.58;-1233.00;0.63;5.82;1;1;0
XX/11/21;01:26:50;APPROACH;AIR;AIR;AIR;4917;4824.00;1013.0;4585;2054;23.00;-30.126.953;-60.275.345;199;169;151;149.45;0.278;-942;0.98;0.01;0.02;-157;-72.77;0;1.8;47246;5;-2.46;-1.29;4.2;6.45;-0.0;7.91;2.98;34.3;34.7;74.9;74.8;582;608;IDLE;IDLE;21074.0;10536.9;10537.0;1325.8;1374.5;6259.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.50;2.40;-0.58;-821.80;0.63;5.82;1;1;0
XX/11/21;01:26:51;APPROACH;AIR;AIR;AIR;4901;4808.00;1013.0;4569;2054;23.00;-30.136.108;-60.275.398;198;168;151;149.45;0.278;-938;0.98;0.01;0.03;-158;0.00;0;1.8;47246;5;-2.46;-1.44;4.2;6.45;-0.1;7.91;2.97;34.3;34.7;74.0;74.8;582;608;IDLE;IDLE;21074.7;10537.3;10537.4;1325.8;1374.5;6259.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.55;2.45;-0.52;-1233.00;0.63;5.82;1;1;0
XX/11/21;01:26:52;APPROACH;AIR;AIR;AIR;4886;4792.00;1013.0;4554;2054;23.00;-30.144.501;-60.275.436;198;168;151;149.45;0.276;-935;0.98;0.01;0.02;-158;-72.77;0;1.8;47246;5;-2.46;-2.10;4.2;6.42;-0.0;7.91;3.00;34.3;34.7;75.2;74.8;582;608;IDLE;IDLE;21075.5;10537.6;10537.8;1338.0;1374.5;6259.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.50;2.63;-0.34;-1233.00;0.63;5.82;1;1;0
XX/11/21;01:26:53;APPROACH;AIR;AIR;AIR;4870;4776.00;1013.0;4538;2054;23.00;-30.153.656;-60.275.467;198;168;151;149.45;0.276;-934;0.97;0.01;0.02;-158;-180.0;0;1.9;47246;5;-2.46;-2.25;4.2;6.45;-0.0;7.91;2.98;34.3;34.7;73.8;74.8;582;608;IDLE;IDLE;21076.2;10538.0;10538.2;1331.9;1374.5;6259.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.55;2.69;-0.29;-1233.00;0.70;5.82;1;1;0
