DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;GPWS;GPWSM;TCAS
XX/12/19;07:01:56;DESCENT;AIR;AIR;AIR;4824;4824.00;1013.0;4448;2627;26.25;-31.712.151;-60.216.892;235;216;160;190.49;0.356;-1183;0.99;-0.00;0.02;-10;62.23;11;-2.6;53324;0;-0.70;4.4;-0.0;8.09;0.00;32.6;31.5;74.0;74.5;513;553;-;-;9555.24;4746.44;4808.80;471.74;471.74;12040.;27;0;WARNING;-;-
XX/12/19;07:01:57;DESCENT;AIR;AIR;AIR;4808;4808.00;1013.0;4432;2627;26.25;-31.702.995;-60.217.304;234;216;160;190.49;0.356;-1149;1.00;0.00;0.02;-10;62.23;11;-2.7;53324;0;-0.35;4.6;0.1;8.09;0.00;32.6;31.5;74.0;74.5;513;553;-;-;9555.50;4746.57;4808.93;471.74;468.11;12040.;26;0;WARNING;-;-
XX/12/19;07:01:59;DESCENT;AIR;AIR;AIR;4788;4788.00;1013.0;4412;2627;26.25;-31.693.850;-60.217.716;234;216;160;190.49;0.355;-1126;1.01;0.00;0.03;-10;62.23;11;-2.7;53324;0;-0.35;4.6;0.0;8.09;0.00;32.5;31.5;74.0;74.5;513;553;-;-;9555.76;4746.70;4809.06;471.74;468.11;12040.;24;0;WARNING;-;-
XX/12/19;07:02:00;DESCENT;AIR;AIR;AIR;4768;4768.00;1013.0;4392;2627;26.25;-31.681.659;-60.217.979;234;216;160;190.49;0.356;-1151;1.01;0.00;0.03;-10;61.88;11;-2.7;53324;0;-0.35;4.6;0.0;7.91;0.00;32.5;31.5;74.0;74.5;513;553;-;-;9556.02;4746.83;4809.19;475.37;468.11;12040.;25;0;WARNING;-;-
XX/12/19;07:02:01;DESCENT;AIR;AIR;AIR;4752;4752.00;1013.0;4376;2627;26.25;-31.672.504;-60.218.243;233;216;160;190.49;0.355;-1127;1.00;0.00;0.02;-10;61.52;11;-2.8;53324;0;-0.35;4.6;0.0;7.91;0.00;32.6;31.5;74.0;74.5;514;554;-;-;9556.29;4746.96;4809.32;475.37;471.74;12040.;25;0;WARNING;-;-
XX/12/19;07:02:02;DESCENT;AIR;AIR;AIR;4732;4732.00;1013.0;4356;2627;26.50;-31.663.356;-60.218.803;233;215;160;190.49;0.354;-1112;1.00;0.01;0.02;-10;61.17;11;-2.9;53324;0;-0.35;4.6;0.0;7.91;0.00;32.6;31.5;74.0;74.5;514;553;-;-;9556.55;4747.10;4809.45;475.37;468.11;12040.;25;0;WARNING;-;-
XX/12/19;07:02:03;DESCENT;AIR;AIR;AIR;4712;4712.00;1013.0;4336;2627;26.50;-31.651.838;-60.219.372;233;215;160;190.49;0.354;-1141;1.00;0.00;0.03;-10;61.17;12;-2.9;53324;0;0.00;4.7;0.1;8.09;0.00;32.5;31.5;74.0;74.4;514;553;-;-;9556.81;4747.23;4809.58;471.74;468.11;12040.;25;0;WARNING;-;-
XX/12/19;07:02:04;DESCENT;AIR;AIR;AIR;4696;4696.00;1013.0;4320;2627;26.50;-31.643.867;-60.219.933;232;215;160;190.49;0.353;-1121;1.00;-0.00;0.02;-10;60.82;12;-2.9;53324;0;0.00;4.7;0.0;8.09;0.00;32.5;31.5;74.0;74.5;514;554;-;-;9557.07;4747.36;4809.71;475.37;471.74;12040.;25;0;WARNING;-;-
XX/12/19;07:02:05;DESCENT;AIR;AIR;AIR;4676;4676.00;1013.0;4300;2627;26.50;-31.632.855;-60.220.341;232;215;160;190.49;0.353;-1107;0.99;0.01;0.02;-10;60.82;12;-3.0;53324;0;0.00;4.6;-0.1;7.91;0.00;32.5;31.4;74.0;74.5;514;554;-;-;9557.33;4747.49;4809.84;475.37;468.11;12040.;25;0;WARNING;-;-
XX/12/19;07:02:06;DESCENT;AIR;AIR;AIR;4660;4660.00;1013.0;4284;2627;26.50;-31.621.349;-60.220.627;232;215;160;190.49;0.352;-1098;1.00;0.00;0.03;-10;60.47;12;-3.0;53324;0;0.00;4.6;-0.0;7.74;0.00;32.5;31.4;74.0;74.4;514;554;-;-;9557.59;4747.62;4809.97;475.37;471.74;12040.;10;0;WARNING;-;-
XX/12/19;07:02:07;DESCENT;AIR;AIR;AIR;4640;4640.00;1013.0;4264;2627;26.50;-31.613.374;-60.220.909;231;215;160;190.49;0.352;-1092;0.99;0.00;0.02;-10;60.12;12;-3.1;53324;0;-0.35;4.0;-0.3;6.86;0.00;32.5;31.4;74.0;74.4;514;554;-;-;9557.86;4747.75;4810.10;475.37;471.74;12040.;6;0;WARNING;-;-
XX/12/19;07:02:08;DESCENT;AIR;AIR;AIR;4624;4624.00;1013.0;4248;2627;26.75;-31.602.354;-60.221.191;231;215;160;190.49;0.352;-1088;0.97;0.00;0.02;-9;59.77;12;-3.2;53324;0;-0.35;3.9;-0.2;6.86;0.00;32.5;31.4;74.0;74.4;514;554;-;-;9558.12;4747.89;4810.23;478.99;471.74;12040.;51;0;WARNING;-;-
XX/12/19;07:02:09;DESCENT;AIR;AIR;AIR;4604;4604.00;1013.0;4228;2627;26.75;-31.593.199;-60.221.783;231;215;160;190.49;0.352;-1086;0.98;0.00;0.02;-9;59.41;13;-3.3;53324;0;-0.35;3.9;-0.0;7.03;0.00;32.5;31.4;74.0;74.4;514;554;-;-;9558.38;4748.02;4810.37;478.99;471.74;12040.;51;0;WARNING;-;-
XX/12/19;07:02:10;DESCENT;AIR;AIR;AIR;4584;4584.00;1013.0;4208;2627;26.75;-31.584.048;-60.222.366;231;215;160;190.49;0.352;-1123;0.97;0.00;0.02;-9;59.06;13;-3.3;53324;0;-0.35;3.7;-0.1;6.86;0.00;32.5;31.4;74.0;74.5;514;555;-;-;9558.65;4748.15;4810.50;475.37;471.74;12040.;51;0;WARNING;-;-
XX/12/19;07:02:11;DESCENT;AIR;AIR;AIR;4564;4564.00;1013.0;4188;2627;26.75;-31.571.851;-60.222.771;231;215;160;190.49;0.352;-1149;0.97;0.00;0.02;-9;58.71;13;-3.3;53324;0;-0.35;3.5;-0.1;6.68;0.00;32.5;31.4;74.0;74.4;514;554;-;-;9558.91;4748.28;4810.63;475.37;471.74;12040.;51;0;WARNING;-;-
XX/12/19;07:02:12;DESCENT;AIR;AIR;AIR;4544;4544.00;1013.0;4168;2627;26.75;-31.562.696;-60.223.171;231;215;160;190.49;0.352;-1166;0.97;0.00;0.02;-9;58.36;13;-3.3;53324;0;-0.35;3.3;-0.1;6.86;0.00;32.5;31.4;74.0;74.4;514;554;-;-;9559.17;4748.42;4810.76;478.99;471.74;12040.;51;0;WARNING;-;-
XX/12/19;07:02:13;DESCENT;AIR;AIR;AIR;4524;4524.00;1013.0;4148;2627;27.00;-31.553.540;-60.223.434;231;215;160;190.49;0.352;-1177;0.97;0.00;0.02;-9;58.36;14;-3.3;53324;0;-0.35;3.3;-0.0;6.68;0.00;32.5;31.4;74.0;74.4;514;554;-;-;9559.44;4748.55;4810.89;475.37;471.74;12040.;51;0;WARNING;-;-
XX/12/19;07:02:14;DESCENT;AIR;AIR;AIR;4500;4500.00;1013.0;4124;2627;27.00;-31.542.041;-60.223.705;231;215;160;190.49;0.352;-1224;0.98;-0.00;0.02;-9;58.01;14;-3.3;53324;0;-0.35;3.2;-0.1;6.86;0.00;32.5;31.4;74.0;74.4;514;554;-;-;9559.70;4748.68;4811.02;478.99;475.37;12040.;51;0;WARNING;-;-
XX/12/19;07:02:14;DESCENT;AIR;AIR;AIR;4480;4480.00;1013.0;4104;2627;27.00;-31.534.057;-60.223.969;231;215;160;190.49;0.352;-1256;0.97;0.00;0.02;-9;57.66;14;-3.4;53324;0;-0.35;3.2;-0.0;6.86;0.00;32.5;31.5;74.0;74.5;515;555;-;-;9559.97;4748.81;4811.15;478.99;475.37;12040.;51;0;WARNING;-;-
XX/12/19;07:02:15;DESCENT;AIR;AIR;AIR;4456;4456.00;1013.0;4080;2627;27.00;-31.526.074;-60.224.537;231;216;160;190.49;0.353;-1277;0.99;-0.00;0.02;-9;57.30;14;-3.4;53324;0;-0.35;3.2;-0.0;6.68;0.00;32.5;31.4;74.0;74.4;515;555;-;-;9560.23;4748.95;4811.28;478.99;475.37;12040.;51;0;WARNING;-;-
XX/12/19;07:02:16;DESCENT;AIR;AIR;AIR;4436;4436.00;1013.0;4060;2627;27.25;-31.514.575;-60.225.109;231;216;160;190.49;0.353;-1291;1.00;-0.00;0.02;-9;56.95;14;-3.3;53324;0;1.41;3.0;-0.1;6.51;0.00;32.5;31.5;74.0;74.4;515;556;-;-;9560.50;4749.08;4811.42;482.62;478.99;12040.;51;0;WARNING;-;-
XX/12/19;07:02:17;DESCENT;AIR;AIR;AIR;4416;4416.00;1013.0;4040;2627;27.25;-31.506.588;-60.225.510;231;216;160;190.49;0.353;-1261;1.01;-0.01;0.01;-9;55.90;14;-3.2;53324;0;3.87;3.0;-0.0;6.16;0.00;32.5;31.5;74.0;74.4;516;556;-;-;9560.76;4749.21;4811.55;482.62;478.99;12040.;51;0;WARNING;-;-
XX/12/19;07:02:18;DESCENT;AIR;AIR;AIR;4392;4392.00;1013.0;4016;2627;27.25;-31.495.552;-60.225.906;231;216;160;190.49;0.353;-1281;1.02;-0.01;0.01;-8;54.49;13;-2.8;53324;0;6.33;2.8;-0.1;6.16;0.00;32.5;31.4;74.0;74.4;518;556;-;-;9561.03;4749.35;4811.68;486.25;478.99;12040.;51;0;WARNING;-;-
XX/12/19;07:02:19;APPROACH;AIR;AIR;AIR;4372;4372.00;1013.0;3996;2627;27.25;-31.484.044;-60.226.177;230;216;160;153.78;0.352;-1294;1.02;-0.01;0.00;-8;53.79;13;-2.7;53324;1;8.44;2.8;-0.0;5.80;0.00;32.5;31.5;74.0;74.4;519;557;-;-;9561.30;4749.48;4811.82;486.25;478.99;12040.;51;0;WARNING;-;-
XX/12/19;07:02:20;APPROACH;AIR;AIR;AIR;4352;4352.00;1013.0;3976;2627;27.25;-31.476.059;-60.226.437;230;216;160;153.78;0.353;-1263;1.01;-0.01;-0.00;-7;53.09;12;-2.7;53324;1;10.90;2.6;-0.1;5.63;0.00;32.5;31.5;74.0;74.4;520;558;-;-;9561.57;4749.62;4811.95;486.25;482.62;12040.;51;0;WARNING;-;-
XX/12/19;07:02:21;APPROACH;AIR;AIR;AIR;4332;4332.00;1013.0;3956;2627;27.25;-31.465.023;-60.226.692;229;217;160;153.78;0.354;-1242;1.00;-0.01;-0.01;-6;52.38;12;-2.8;53324;1;11.95;2.3;-0.2;5.28;0.00;32.5;31.5;74.0;74.4;520;560;-;-;9561.84;4749.76;4812.09;486.25;486.25;12040.;51;0;WARNING;-;-
XX/12/19;07:02:22;APPROACH;AIR;AIR;AIR;4308;4308.00;1013.0;3932;2627;27.00;-31.455.867;-60.226.933;229;217;160;153.78;0.353;-1268;0.99;-0.01;-0.01;-4;52.03;13;-3.1;53324;1;13.01;2.1;-0.2;5.28;0.00;32.5;31.4;74.0;74.4;521;561;-;-;9562.11;4749.89;4812.22;486.25;482.62;12040.;51;0;WARNING;-;-
XX/12/19;07:02:23;APPROACH;AIR;AIR;AIR;4284;4284.00;1013.0;3908;2627;27.25;-31.446.710;-60.227.165;229;217;160;153.78;0.353;-1325;0.99;-0.00;-0.01;-3;52.03;13;-3.3;53324;1;13.71;2.1;-0.0;5.45;0.00;32.5;31.4;74.0;74.4;520;561;-;-;9562.38;4750.03;4812.35;486.25;482.62;12040.;51;0;WARNING;-;-
XX/12/19;07:02:24;APPROACH;AIR;AIR;AIR;4260;4260.00;1013.0;3884;2627;27.25;-31.434.503;-60.227.516;228;217;160;153.78;0.353;-1363;0.99;0.00;-0.00;-2;52.03;14;-3.4;53324;1;14.06;2.1;-0.0;5.63;0.00;32.6;31.5;74.1;74.6;524;565;-;-;9562.65;4750.16;4812.49;489.88;489.88;12040.;51;0;WARNING;-;-
XX/12/19;07:02:25;APPROACH;AIR;AIR;AIR;4240;4240.00;1013.0;3864;2627;27.25;-31.425.347;-60.227.852;228;217;160;153.78;0.353;-1349;1.04;0.00;0.01;0;52.03;14;-3.4;53324;1;14.06;2.5;0.2;6.16;0.00;35.6;33.9;76.8;76.8;573;598;-;-;9563.01;4750.34;4812.66;649.55;620.52;12040.;51;0;WARNING;-;-
XX/12/19;07:02:26;APPROACH;AIR;AIR;AIR;4220;4220.00;1013.0;3844;2627;27.25;-31.413.145;-60.228.172;228;217;160;153.78;0.354;-1300;1.11;0.00;0.02;1;52.03;14;-3.4;53324;1;13.71;3.0;0.4;6.86;0.00;39.6;37.9;80.5;80.0;611;630;-;-;9563.44;4750.57;4812.88;809.21;769.29;12040.;51;0;WARNING;-;-
XX/12/19;07:02:27;APPROACH;AIR;AIR;AIR;4200;4200.00;1013.0;3824;2627;27.25;-31.401.644;-60.228.485;227;217;160;153.78;0.353;-1267;1.13;0.00;0.03;2;52.03;15;-3.4;53324;1;13.36;3.7;0.5;7.03;0.00;44.9;41.4;83.0;81.4;594;603;-;-;9563.89;4750.81;4813.08;860.01;736.63;12040.;51;0;WARNING;-;-
XX/12/19;07:02:28;APPROACH;AIR;AIR;AIR;4188;4188.00;1013.0;3812;2627;27.50;-31.393.666;-60.228.748;227;217;160;153.78;0.353;-1165;1.12;0.01;0.03;4;52.03;15;-3.4;53324;1;13.01;4.0;0.3;6.51;0.00;47.1;42.1;83.4;81.5;564;584;-;-;9564.33;4751.04;4813.28;849.13;729.38;12040.;51;0;WARNING;-;-
XX/12/19;07:02:29;APPROACH;AIR;AIR;AIR;4176;4176.00;1013.0;3800;2627;27.50;-31.382.647;-60.229.000;226;217;160;153.78;0.353;-1018;1.08;0.00;0.03;4;52.03;15;-3.3;53324;1;12.31;4.2;0.2;6.16;0.00;47.6;46.4;83.6;83.3;553;594;-;-;9564.80;4751.28;4813.53;849.13;870.90;12040.;51;0;WARNING;-;-
XX/12/19;07:02:31;APPROACH;AIR;AIR;AIR;4164;4164.00;1013.0;3788;2627;27.50;-31.373.491;-60.229.240;226;217;160;153.78;0.353;-920;1.07;0.00;0.04;5;52.03;15;-3.3;53324;1;11.25;4.4;0.1;6.33;0.00;49.9;53.1;84.6;84.8;560;594;-;-;9565.34;4751.54;4813.81;932.59;1008.7;12040.;51;0;WARNING;-;-
XX/12/19;07:02:32;APPROACH;AIR;AIR;AIR;4156;4156.00;1013.0;3780;2627;27.50;-31.364.353;-60.229.473;226;217;160;153.78;0.352;-814;1.07;0.00;0.05;6;51.68;15;-3.3;53324;1;10.20;4.7;0.2;6.33;0.00;55.1;58.5;85.8;86.0;562;587;-;-;9565.94;4751.82;4814.12;1030.5;1124.9;12040.;51;0;WARNING;-;-
XX/12/19;07:02:33;APPROACH;AIR;AIR;AIR;4152;4152.00;1013.0;3776;2627;27.50;-31.352.179;-60.229.691;226;217;160;153.78;0.352;-664;1.08;-0.00;0.05;7;51.68;15;-3.2;53324;1;9.49;5.1;0.3;6.33;0.00;58.4;60.1;86.6;86.6;562;582;-;-;9566.59;4752.14;4814.45;1132.1;1190.2;12040.;51;0;WARNING;-;-
XX/12/19;07:02:34;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.343.024;-60.229.633;225;217;160;153.78;0.352;-524;1.09;0.00;0.06;7;50.98;15;-3.1;53324;1;8.79;5.5;0.3;6.33;0.00;60.6;61.8;87.4;87.1;564;584;-;-;9567.28;4752.48;4814.80;1215.6;1270.0;12040.;51;0;WARNING;-;-
XX/12/19;07:02:35;APPROACH;AIR;AIR;AIR;4144;4144.00;1013.0;3768;2627;27.50;-31.330.836;-60.229.568;225;217;160;153.78;0.352;-431;1.06;-0.00;0.06;8;50.63;15;-2.9;53324;1;8.79;5.6;0.2;6.16;0.00;62.5;63.4;87.9;87.6;568;587;-;-;9568.00;4752.83;4815.17;1288.2;1324.4;12040.;51;0;WARNING;-;-
XX/12/19;07:02:36;APPROACH;AIR;AIR;AIR;4144;4144.00;1013.0;3768;2627;27.50;-31.319.389;-60.229.492;225;216;160;153.78;0.352;-328;1.03;-0.01;0.06;9;49.57;15;-2.7;53324;1;9.84;5.6;0.0;5.80;0.00;63.9;64.1;88.3;87.9;572;590;-;-;9568.76;4753.21;4815.55;1346.2;1364.4;12040.;51;0;WARNING;-;-
XX/12/19;07:02:37;APPROACH;AIR;AIR;AIR;4144;4144.00;1013.0;3768;2627;27.50;-31.311.390;-60.229.412;224;216;160;153.78;0.352;-220;1.03;-0.01;0.06;10;47.81;14;-2.4;53324;1;12.66;6.0;0.2;5.98;0.00;64.5;65.1;88.5;88.3;575;594;-;-;9569.53;4753.59;4815.94;1378.9;1411.5;12040.;51;0;WARNING;-;-
XX/12/19;07:02:38;APPROACH;AIR;AIR;AIR;4144;4144.00;1013.0;3768;2627;27.50;-31.300.366;-60.229.321;224;216;160;153.78;0.352;-147;1.06;-0.01;0.07;11;45.70;14;-2.1;53324;1;15.82;6.2;0.1;6.33;0.00;65.3;66.1;88.8;88.5;580;599;-;-;9570.33;4753.99;4816.34;1422.4;1451.5;12040.;51;0;WARNING;-;-
XX/12/19;07:02:38;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.291.211;-60.229.218;224;216;160;153.78;0.352;-59;1.09;-0.02;0.07;13;43.59;13;-1.9;53324;1;19.34;6.3;0.1;6.16;0.00;66.1;67.0;89.1;88.9;585;604;-;-;9571.15;4754.39;4816.76;1458.7;1491.4;12040.;51;0;WARNING;-;-
XX/12/19;07:02:39;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.282.086;-60.229.103;223;216;160;153.78;0.352;0;1.04;-0.01;0.07;15;42.54;13;-2.1;53324;1;19.69;6.2;-0.1;5.98;0.00;66.9;67.6;89.3;89.1;590;608;-;-;9571.98;4754.80;4817.18;1487.7;1524.0;12040.;51;0;WARNING;-;-
XX/12/19;07:02:40;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.269.956;-60.228.970;223;216;160;153.78;0.352;0;1.03;-0.00;0.07;17;43.24;14;-2.4;53324;1;18.99;6.0;-0.1;5.80;0.00;67.4;67.9;89.5;89.3;594;611;-;-;9572.84;4755.23;4817.61;1520.4;1542.2;12040.;51;0;WARNING;-;-
XX/12/19;07:02:41;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.260.800;-60.228.825;223;216;160;153.78;0.352;0;1.04;-0.00;0.07;18;44.65;14;-2.5;53324;1;18.28;5.8;-0.1;5.80;0.00;67.9;68.4;89.8;89.4;598;614;-;-;9573.70;4755.66;4818.04;1545.8;1560.3;12040.;51;0;WARNING;-;-
XX/12/19;07:02:42;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.248.643;-60.228.661;222;216;160;153.78;0.352;0;1.02;0.00;0.07;20;46.05;14;-2.6;53324;1;16.17;5.8;-0.0;5.63;0.00;68.1;68.4;89.8;89.5;600;616;-;-;9574.57;4756.09;4818.48;1560.3;1567.6;12040.;51;0;WARNING;-;-
XX/12/19;07:02:43;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.237.340;-60.228.485;222;216;160;153.71;0.351;0;1.01;0.01;0.07;21;47.81;15;-2.7;53288;1;13.71;5.6;-0.1;5.63;0.00;68.4;68.5;89.9;89.5;602;617;-;-;9575.44;4756.53;4818.92;1571.2;1571.2;12040.;51;0;WARNING;-;-
XX/12/19;07:02:44;APPROACH;AIR;AIR;AIR;4152;4152.00;1013.0;3776;2627;27.50;-31.229.298;-60.227.989;222;216;160;153.71;0.352;40;1.02;0.01;0.07;22;49.22;15;-2.6;53288;1;12.66;5.8;0.1;5.63;0.00;68.4;68.5;89.9;89.6;604;619;-;-;9576.32;4756.96;4819.35;1578.5;1571.2;12040.;51;0;WARNING;-;-
XX/12/19;07:02:45;APPROACH;AIR;AIR;AIR;4152;4152.00;1013.0;3776;2627;27.50;-31.218.252;-60.227.486;222;216;160;153.71;0.352;66;1.01;0.00;0.07;22;49.57;15;-2.5;53288;1;10.55;5.6;-0.1;5.28;0.00;68.6;68.9;90.0;89.8;607;621;-;-;9577.19;4757.40;4819.79;1582.1;1582.1;12040.;51;0;WARNING;-;-
XX/12/19;07:02:47;APPROACH;AIR;AIR;AIR;4152;4152.00;1013.0;3776;2627;27.50;-31.209.097;-60.226.971;222;216;160;153.71;0.352;44;0.97;0.01;0.07;23;50.27;15;-2.5;53288;1;8.44;5.5;-0.1;5.28;0.00;68.9;69.3;90.1;89.9;610;624;-;-;9578.08;4757.85;4820.24;1593.0;1600.2;12040.;51;0;WARNING;-;-
XX/12/19;07:02:48;APPROACH;AIR;AIR;AIR;4152;4152.00;1013.0;3776;2627;27.50;-31.199.973;-60.226.444;222;217;160;153.71;0.352;30;0.99;0.01;0.07;24;50.63;15;-2.5;53288;1;5.98;5.3;-0.1;5.28;0.00;69.4;69.4;90.3;89.9;614;626;-;-;9578.98;4758.29;4820.68;1611.1;1607.5;12000.;51;0;WARNING;-;-
XX/12/19;07:02:49;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.187.825;-60.226.479;223;217;160;153.71;0.352;-20;1.00;0.01;0.07;24;50.98;15;-2.4;53288;1;4.22;5.5;0.1;5.28;0.00;69.5;69.5;90.3;89.9;616;627;-;-;9579.87;4758.74;4821.13;1622.0;1611.1;12000.;51;0;WARNING;-;-
XX/12/19;07:02:50;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.178.670;-60.226.509;223;217;160;153.71;0.352;-53;1.00;0.01;0.07;24;50.98;15;-2.3;53288;1;3.52;5.5;0.0;5.28;0.00;69.5;69.4;90.3;89.9;618;628;-;-;9580.77;4759.19;4821.58;1622.0;1611.1;12000.;51;0;WARNING;-;-
XX/12/19;07:02:50;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.166.468;-60.226.536;223;217;160;153.71;0.353;-35;1.00;0.00;0.07;24;50.27;15;-2.1;53288;1;2.81;5.5;0.0;5.45;0.00;69.6;69.5;90.3;90.0;619;629;-;-;9581.67;4759.65;4822.03;1625.6;1614.7;12000.;51;0;WARNING;-;-
XX/12/19;07:02:51;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3772;2627;27.50;-31.155.214;-60.226.559;223;218;160;153.71;0.354;-24;1.01;0.00;0.07;24;49.92;15;-2.1;53288;1;1.41;5.5;0.0;5.28;0.00;69.6;69.5;90.4;89.9;620;630;-;-;9582.57;4760.10;4822.47;1625.6;1611.1;12000.;51;0;WARNING;-;-
