DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;FD
XX/03/21;00:52:40;APPROACH;AIR;AIR;AIR;5008;5008.00;1013.0;4748;2629;24.00;-31.071.270;-60.229.534;232;212;140;131.25;0.351;-916;0.96;-0.00;-0.04;11;78.75;4;-1.2;40696;1;11.25;1.6;-0.1;2.99;0.00;32.4;31.6;73.5;74.1;490;536;9921.17;4953.85;4967.32;449.96;449.96;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:41;APPROACH;AIR;AIR;AIR;4988;4988.00;1013.0;4728;2629;24.00;-31.059.096;-60.229.431;231;212;140;131.25;0.350;-970;0.95;-0.00;-0.04;11;81.56;4;-1.2;40696;1;8.44;1.2;-0.2;3.17;0.00;32.4;31.6;73.5;74.1;490;536;9921.42;4953.98;4967.44;453.59;453.59;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:42;APPROACH;AIR;AIR;AIR;4968;4968.00;1013.0;4708;2629;24.00;-31.046.951;-60.229.324;231;212;139;131.25;0.349;-1046;0.96;0.00;-0.04;12;84.73;5;-1.2;40696;1;5.27;1.1;-0.2;3.17;0.00;32.4;31.6;73.5;74.1;490;536;9921.67;4954.10;4967.57;449.96;449.96;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:43;APPROACH;AIR;AIR;AIR;4948;4948.00;1013.0;4688;2629;24.00;-31.037.796;-60.229.210;230;211;139;131.25;0.349;-1097;0.94;0.01;-0.04;12;86.13;5;-1.3;40696;1;2.46;0.9;-0.1;3.17;0.00;32.4;31.5;73.5;74.1;490;535;9921.92;4954.23;4967.69;446.34;449.96;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:44;APPROACH;AIR;AIR;AIR;4924;4924.00;1013.0;4664;2629;24.00;-31.025.610;-60.229.092;230;211;139;131.25;0.348;-1170;0.94;0.01;-0.04;12;88.59;5;-1.3;40696;1;0.35;0.7;-0.1;3.17;0.00;32.4;31.5;73.5;74.1;490;535;9922.17;4954.35;4967.82;449.96;453.59;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:45;APPROACH;AIR;AIR;AIR;4904;4904.00;1013.0;4644;2629;24.00;-31.016.455;-60.228.970;230;211;139;131.25;0.347;-1220;0.95;0.00;-0.04;12;90.70;5;-1.2;40696;1;-0.70;0.5;-0.1;3.17;0.00;32.4;31.5;73.5;74.1;490;535;9922.42;4954.48;4967.94;449.96;449.96;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:46;APPROACH;AIR;AIR;AIR;4876;4876.00;1013.0;4616;2629;24.00;-31.004.262;-60.228.848;230;211;139;131.25;0.347;-1292;0.97;0.00;-0.04;12;92.46;5;-1.1;40696;1;-1.05;0.4;-0.1;3.34;0.00;32.3;31.5;73.4;74.1;489;535;9922.67;4954.60;4968.07;446.34;449.96;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:47;APPROACH;AIR;AIR;AIR;4852;4852.00;1013.0;4592;2629;24.00;-30.992.067;-60.228.729;230;211;139;131.25;0.347;-1381;0.97;-0.00;-0.04;11;93.52;4;-0.9;40696;1;-1.05;0.4;-0.0;3.34;0.00;32.3;31.5;73.4;74.1;490;535;9922.92;4954.73;4968.19;453.59;453.59;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:48;APPROACH;AIR;AIR;AIR;4828;4828.00;1013.0;4568;2629;24.00;-30.982.912;-60.228.607;230;211;139;131.25;0.347;-1400;0.98;-0.01;-0.04;11;94.92;4;-0.7;40696;1;-1.41;0.4;-0.0;3.52;0.00;32.3;31.5;73.5;74.1;490;535;9923.17;4954.85;4968.32;449.96;449.96;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:49;APPROACH;AIR;AIR;AIR;4800;4800.00;1013.0;4540;2629;24.00;-30.970.700;-60.228.493;230;211;139;131.25;0.347;-1453;0.99;-0.00;-0.04;11;97.38;4;-0.7;40696;1;-1.41;0.4;-0.0;3.52;0.00;32.3;31.5;73.4;74.1;490;535;9923.42;4954.98;4968.45;449.96;453.59;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:50;APPROACH;AIR;AIR;AIR;4776;4776.00;1013.0;4516;2629;24.25;-30.961.545;-60.228.378;229;211;139;131.25;0.347;-1488;0.98;-0.01;-0.03;11;100.20;3;-0.6;40696;1;-1.41;0.4;-0.0;3.52;0.00;32.3;31.5;73.4;74.1;490;535;9923.68;4955.10;4968.57;453.59;453.59;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:51;APPROACH;AIR;AIR;AIR;4748;4748.00;1013.0;4488;2629;24.25;-30.952.392;-60.228.260;229;211;139;131.25;0.346;-1512;1.01;-0.00;-0.03;11;101.60;3;-0.6;40696;1;-1.41;0.5;0.1;3.69;0.00;32.3;31.5;73.4;74.1;490;535;9923.93;4955.23;4968.70;453.59;453.59;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:52;APPROACH;AIR;AIR;AIR;4724;4724.00;1013.0;4464;2629;24.25;-30.940.187;-60.228.149;229;211;139;131.25;0.346;-1528;1.01;-0.00;-0.03;11;102.66;3;-0.5;40696;1;-1.05;0.5;0.0;3.69;0.00;32.3;31.5;73.4;74.1;490;535;9924.18;4955.36;4968.82;453.59;453.59;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:53;APPROACH;AIR;AIR;AIR;4700;4700.00;1013.0;4440;2629;24.25;-30.931.032;-60.228.043;229;211;139;131.25;0.347;-1499;1.01;0.00;-0.03;11;103.71;3;-0.5;40696;1;-1.05;0.5;0.0;3.69;0.00;32.3;31.4;73.4;74.1;490;535;9924.43;4955.48;4968.95;453.59;453.59;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:54;APPROACH;AIR;AIR;AIR;4676;4676.00;1013.0;4416;2629;24.25;-30.918.829;-60.227.932;229;212;139;131.25;0.348;-1479;1.01;-0.00;-0.03;10;104.41;2;-0.3;40696;1;-0.35;0.7;0.1;3.52;0.00;32.3;31.5;73.4;74.1;490;536;9924.68;4955.61;4969.08;453.59;453.59;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:55;APPROACH;AIR;AIR;AIR;4652;4652.00;1013.0;4392;2629;24.25;-30.907.354;-60.227.829;229;212;139;131.25;0.348;-1466;1.01;-0.01;-0.04;10;98.44;2;-0.1;40696;1;-0.35;0.7;0.0;3.52;0.00;32.3;31.5;73.4;74.1;490;535;9924.94;4955.73;4969.20;453.59;453.59;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:56;APPROACH;AIR;AIR;AIR;4628;4628.00;1013.0;4368;2629;24.25;-30.899.358;-60.227.722;229;213;139;131.25;0.350;-1458;1.01;-0.01;-0.04;10;80.51;1;0.0;40696;1;-0.35;0.7;0.0;3.52;0.00;32.3;31.5;73.4;74.1;490;535;9925.19;4955.86;4969.33;453.59;453.59;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:57;APPROACH;AIR;AIR;AIR;4604;4604.00;1013.0;4344;2629;24.25;-30.888.305;-60.227.615;229;213;139;131.25;0.350;-1452;1.02;-0.01;-0.03;10;55.20;1;0.0;40696;1;-0.70;0.9;0.1;3.52;0.00;32.3;31.5;73.4;74.0;490;535;9925.44;4955.99;4969.45;453.59;453.59;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:58;APPROACH;AIR;AIR;AIR;4580;4580.00;1013.0;4320;2629;24.25;-30.879.149;-60.227.516;229;213;139;131.25;0.349;-1448;1.03;-0.01;-0.03;10;35.51;1;-0.1;40696;1;-0.70;0.9;0.0;3.52;0.00;32.3;31.5;73.4;74.0;490;535;9925.69;4956.11;4969.58;457.22;457.22;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:52:59;APPROACH;AIR;AIR;AIR;4560;4560.00;1013.0;4300;2629;24.25;-30.866.940;-60.227.413;228;213;139;131.25;0.349;-1406;1.02;-0.00;-0.03;10;26.37;2;-0.1;40696;1;-0.70;1.1;0.1;3.52;0.00;32.3;31.5;73.4;74.0;490;534;9925.95;4956.24;4969.71;457.22;457.22;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:00;APPROACH;AIR;AIR;AIR;4540;4540.00;1013.0;4280;2629;24.25;-30.854.738;-60.227.310;228;212;139;131.25;0.348;-1338;1.01;-0.00;-0.03;10;22.50;2;-0.2;40696;1;-0.35;1.1;0.0;3.52;0.00;32.3;31.4;73.4;74.0;490;534;9926.20;4956.37;4969.83;453.59;453.59;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:01;APPROACH;AIR;AIR;AIR;4520;4520.00;1013.0;4260;2629;24.50;-30.845.582;-60.227.211;228;213;139;131.25;0.348;-1292;1.00;-0.00;-0.04;10;20.04;2;-0.2;40696;1;-0.35;1.1;0.0;3.52;0.00;32.3;31.4;73.4;74.0;490;534;9926.45;4956.49;4969.96;457.22;457.22;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:02;APPROACH;AIR;AIR;AIR;4500;4500.00;1013.0;4240;2629;24.50;-30.833.380;-60.227.112;228;213;139;131.25;0.348;-1262;1.01;-0.00;-0.04;10;17.93;2;-0.2;40696;1;0.00;1.1;0.0;3.52;0.00;32.3;31.4;73.4;74.0;490;535;9926.71;4956.62;4970.09;457.22;457.22;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:03;APPROACH;AIR;AIR;AIR;4480;4480.00;1013.0;4220;2629;24.50;-30.824.225;-60.227.009;227;212;139;131.25;0.347;-1241;1.00;-0.00;-0.03;10;16.52;2;-0.2;40696;1;0.00;1.2;0.1;3.52;0.00;32.3;31.4;73.4;74.0;490;534;9926.96;4956.75;4970.21;457.22;453.59;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:04;APPROACH;AIR;AIR;AIR;4460;4460.00;1013.0;4200;2629;24.50;-30.815.079;-60.226.913;227;212;139;131.25;0.346;-1228;1.02;-0.00;-0.03;10;14.77;2;-0.1;40696;1;0.00;1.4;0.1;3.69;0.00;32.3;31.4;73.4;74.0;490;535;9927.21;4956.87;4970.34;457.22;457.22;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:05;APPROACH;AIR;AIR;AIR;4440;4440.00;1013.0;4180;2629;24.50;-30.802.889;-60.226.810;227;212;139;131.25;0.346;-1219;1.04;-0.00;-0.03;10;13.71;2;-0.1;40696;1;0.00;1.6;0.1;3.69;0.00;32.3;31.4;73.4;74.0;490;535;9927.47;4957.00;4970.47;460.85;457.22;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:06;APPROACH;AIR;AIR;AIR;4424;4424.00;1013.0;4164;2629;24.50;-30.793.734;-60.226.711;226;211;139;131.25;0.345;-1173;1.04;-0.00;-0.03;10;13.01;2;-0.2;40696;1;0.00;1.8;0.1;3.69;0.00;32.3;31.5;73.4;74.0;490;536;9927.72;4957.13;4970.60;460.85;460.85;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:07;APPROACH;AIR;AIR;AIR;4412;4412.00;1013.0;4152;2629;24.50;-30.781.536;-60.226.612;226;211;139;131.25;0.344;-1063;1.05;-0.00;-0.03;10;13.01;2;-0.2;40696;1;-0.35;1.9;0.1;3.52;0.00;32.3;31.4;73.4;74.0;491;536;9927.98;4957.26;4970.72;460.85;460.85;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:08;APPROACH;AIR;AIR;AIR;4400;4400.00;1013.0;4140;2629;24.50;-30.770.090;-60.226.513;225;210;139;131.25;0.343;-950;1.06;0.00;-0.03;10;13.01;2;-0.2;40696;1;-0.70;2.3;0.2;3.69;0.00;32.3;31.5;73.4;74.0;491;537;9928.24;4957.39;4970.85;460.85;464.48;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:09;APPROACH;AIR;AIR;AIR;4388;4388.00;1013.0;4128;2629;24.50;-30.762.086;-60.226.414;224;209;139;131.25;0.342;-874;1.05;-0.01;-0.04;10;12.30;2;-0.1;40696;1;-0.70;2.5;0.2;3.34;0.00;32.3;31.4;73.4;74.0;491;537;9928.49;4957.51;4970.98;460.85;460.85;12520.;1;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;00:53:10;APPROACH;AIR;AIR;AIR;4380;4380.00;1013.0;4120;2629;24.50;-30.751.045;-60.226.311;224;208;139;131.25;0.340;-784;1.03;-0.00;-0.04;10;11.60;2;-0.1;40696;1;-0.35;2.6;0.1;3.34;0.00;32.3;31.4;73.4;74.0;492;537;9928.75;4957.64;4971.11;464.48;460.85;12520.;2;AP ENGAGED;AT ENGAGED;FD1 ON
