DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;GPWS;GPWSM;TCAS
XX/05/19;15:23:19;APPROACH;AIR;AIR;AIR;4768;4768.00;1013.0;2768;2627;23.00;-22.913.692;-47.267.982;185;170;141;139.29;0.279;-869;0.98;0.00;0.01;155;214.45;3;-1.1;41549;5;-8.79;2.8;-0.2;6.16;0.00;80.6;81.3;555;563;-;-;2908.42;1451.32;1457.10;671.32;678.58;13320.;;0;WARNING;-;-
XX/05/19;15:23:20;APPROACH;AIR;AIR;AIR;4752;4752.00;1013.0;2752;2627;23.00;-22.914.035;-47.267.349;186;171;141;139.29;0.281;-859;0.97;0.01;0.02;154;219.02;3;-1.2;41549;5;-8.79;2.3;-0.4;4.92;0.00;81.3;81.5;548;558;-;-;2908.79;1451.50;1457.29;664.06;682.20;13320.;;0;WARNING;-;-
XX/05/19;15:23:21;APPROACH;AIR;AIR;AIR;4732;4732.00;1013.0;2732;2627;22.50;-22.914.732;-47.266.586;186;171;141;139.29;0.281;-932;0.93;0.01;0.01;154;219.73;4;-1.3;41549;5;-8.09;2.3;-0.1;5.45;0.00;81.3;81.5;540;554;-;-;2909.17;1451.68;1457.48;656.80;682.20;13320.;;0;WARNING;-;-
XX/05/19;15:23:22;APPROACH;AIR;AIR;AIR;4712;4712.00;1013.0;2712;2627;22.50;-22.915.426;-47.265.930;186;172;141;139.29;0.282;-1020;0.98;0.01;0.01;153;221.48;4;-1.2;41549;5;-7.38;2.5;0.1;5.63;0.00;81.3;81.5;537;550;-;-;2909.54;1451.86;1457.67;653.17;682.20;13320.;;0;WARNING;-;-
XX/05/19;15:23:23;APPROACH;AIR;AIR;AIR;4696;4696.00;1013.0;2696;2627;22.25;-22.916.116;-47.265.266;186;171;141;139.29;0.281;-1040;1.05;0.01;0.02;152;217.97;4;-1.0;41549;5;-7.38;2.6;0.1;6.86;0.00;81.1;80.8;535;542;-;-;2909.90;1452.05;1457.85;653.17;645.92;13320.;;0;WARNING;-;-
XX/05/19;15:23:24;APPROACH;AIR;AIR;AIR;4676;4676.00;1013.0;2676;2627;21.75;-22.916.805;-47.264.595;187;172;141;139.29;0.282;-1053;1.06;0.02;0.02;151;219.02;4;-1.1;41549;5;-8.44;2.1;-0.3;5.98;0.00;80.4;79.0;524;526;-;-;2910.22;1452.22;1458.00;613.26;540.68;13320.;;0;WARNING;-;-
XX/05/19;15:23:25;APPROACH;AIR;AIR;AIR;4660;4660.00;1013.0;2660;2627;21.50;-22.917.415;-47.263.809;187;172;141;139.29;0.282;-1062;0.87;-0.00;-0.02;151;220.78;3;-1.0;41549;5;-7.38;1.1;-0.7;4.57;0.00;78.5;77.0;504;517;-;-;2910.49;1452.36;1458.13;511.65;464.48;13320.;;0;WARNING;-;-
XX/05/19;15:23:26;APPROACH;AIR;AIR;AIR;4640;4640.00;1013.0;2640;2627;21.50;-22.918.022;-47.263.145;187;173;141;139.29;0.284;-1068;0.96;0.01;-0.01;150;223.59;3;-0.8;41549;5;-6.33;1.2;-0.0;5.45;0.00;76.5;75.4;496;518;-;-;2910.73;1452.48;1458.25;453.59;428.19;13320.;;0;WARNING;-;-
XX/05/19;15:23:27;APPROACH;AIR;AIR;AIR;4616;4616.00;1013.0;2616;2627;21.50;-22.918.630;-47.262.478;186;173;141;139.29;0.284;-1151;1.05;-0.00;-0.02;149;219.02;3;-0.8;41549;5;-5.63;1.8;0.3;5.98;0.00;75.8;75.4;508;539;-;-;2911.00;1452.61;1458.38;471.74;478.99;13320.;;0;WARNING;-;-
XX/05/19;15:23:28;APPROACH;AIR;AIR;AIR;4592;4592.00;1013.0;2592;2627;21.75;-22.919.233;-47.261.806;186;174;141;139.29;0.285;-1246;1.01;-0.00;-0.03;149;210.59;3;-0.9;41549;5;-5.63;1.4;-0.1;6.16;0.00;75.8;75.5;521;550;-;-;2911.27;1452.75;1458.52;497.14;489.88;13320.;;0;WARNING;-;-
XX/05/19;15:23:29;APPROACH;AIR;AIR;AIR;4572;4572.00;1013.0;2572;2627;22.00;-22.919.504;-47.261.036;186;172;141;139.29;0.282;-1271;0.92;0.02;-0.04;149;206.72;4;-1.2;41549;5;-5.98;0.7;-0.4;5.10;0.00;75.9;75.5;529;555;-;-;2911.55;1452.89;1458.65;511.65;482.62;13320.;;0;WARNING;-;-
XX/05/19;15:23:30;APPROACH;AIR;AIR;AIR;4548;4548.00;1013.0;2548;2627;22.00;-22.919.891;-47.260.372;186;171;141;139.29;0.280;-1287;0.96;0.03;-0.04;149;209.88;4;-1.6;41549;5;-5.63;0.5;-0.2;4.75;0.00;75.0;73.9;517;539;-;-;2911.79;1453.02;1458.77;457.22;413.68;13320.;;0;WARNING;-;-
XX/05/19;15:23:31;APPROACH;AIR;AIR;AIR;4524;4524.00;1013.0;2524;2627;21.75;-22.920.581;-47.259.705;186;172;141;139.29;0.281;-1337;0.98;0.01;-0.04;148;216.91;4;-1.3;41549;5;-4.57;0.5;-0.0;5.10;0.00;73.4;73.8;503;550;-;-;2912.03;1453.14;1458.90;410.05;464.48;13320.;;0;WARNING;-;-
XX/05/19;15:23:32;APPROACH;AIR;AIR;AIR;4500;4500.00;1013.0;2500;2627;21.75;-22.921.268;-47.259.033;185;171;141;131.85;0.280;-1371;1.05;0.01;-0.05;147;217.62;4;-1.0;41549;10;-4.22;0.7;0.1;5.45;0.00;72.8;74.0;510;559;-;-;2912.28;1453.26;1459.03;431.82;471.74;13320.;;0;WARNING;-;-
XX/05/19;15:23:33;APPROACH;AIR;AIR;AIR;4480;4480.00;1013.0;2480;2627;22.00;-22.921.953;-47.258.282;185;171;141;131.85;0.279;-1354;0.98;-0.00;-0.07;147;217.62;3;-0.7;41549;10;-4.57;0.4;-0.2;4.04;0.00;72.9;73.9;525;560;-;-;2912.54;1453.38;1459.16;457.22;464.48;13320.;;0;WARNING;-;-
XX/05/19;15:23:34;FINAL APPROACH;AIR;AIR;AIR;4456;4456.00;1013.0;2456;2627;22.00;-22.922.660;-47.257.610;184;171;141;123.40;0.279;-1343;1.01;0.00;-0.07;147;217.97;3;-0.9;41549;15;-4.92;0.0;-0.2;3.69;0.00;73.0;73.9;528;562;-;-;2912.80;1453.51;1459.29;460.85;468.11;13320.;;0;WARNING;-;-
XX/05/19;15:23:35;FINAL APPROACH;AIR;AIR;AIR;4432;4432.00;1013.0;2432;2627;22.25;-22.922.885;-47.256.943;183;171;141;123.40;0.280;-1375;0.99;0.01;-0.08;147;215.16;4;-1.2;41549;15;-5.27;-0.4;-0.3;2.99;0.00;73.0;73.9;528;564;-;-;2913.06;1453.64;1459.42;464.48;468.11;13320.;;0;WARNING;-;-
XX/05/19;15:23:36;FINAL APPROACH;AIR;AIR;AIR;4412;4412.00;1013.0;2412;2627;22.25;-22.923.410;-47.256.271;183;171;141;123.40;0.280;-1357;0.97;0.02;-0.09;146;209.53;4;-1.5;41549;15;-5.27;-0.9;-0.4;2.64;0.00;73.0;73.9;530;565;-;-;2913.32;1453.77;1459.55;464.48;468.11;13320.;;0;WARNING;-;-
XX/05/19;15:23:37;FINAL APPROACH;AIR;AIR;AIR;4388;4388.00;1013.0;2388;2627;22.25;-22.923.933;-47.255.520;182;171;141;123.40;0.280;-1345;0.96;0.01;-0.09;146;203.20;4;-1.3;41549;15;-4.57;-1.1;-0.2;2.64;0.00;73.0;73.9;530;565;-;-;2913.57;1453.90;1459.68;464.48;468.11;13320.;;0;WARNING;-;-
XX/05/19;15:23:38;FINAL APPROACH;AIR;AIR;AIR;4364;4364.00;1013.0;2364;2600;22.25;-22.924.453;-47.254.848;182;170;141;123.40;0.278;-1376;0.98;0.01;-0.09;145;197.58;4;-1.2;41549;15;-4.57;-1.1;-0.0;2.99;0.00;73.0;73.9;531;566;-;-;2913.83;1454.03;1459.81;468.11;468.11;13320.;;0;WARNING;-;-
XX/05/19;15:23:39;FINAL APPROACH;AIR;AIR;AIR;4344;4344.00;1013.0;2344;2598;22.25;-22.924.970;-47.254.181;181;170;141;123.40;0.277;-1358;1.01;0.01;-0.08;145;194.06;4;-1.2;41549;15;-4.92;-0.9;0.1;3.17;0.00;73.0;73.9;531;567;-;-;2914.10;1454.16;1459.94;468.11;471.74;13320.;;0;WARNING;-;-
XX/05/19;15:23:40;FINAL APPROACH;AIR;AIR;AIR;4320;4320.00;1013.0;2320;2593;22.25;-22.925.275;-47.253.506;181;170;141;123.40;0.277;-1345;1.01;0.00;-0.08;144;192.66;4;-1.1;41549;15;-4.22;-0.7;0.1;2.99;0.00;73.0;73.9;532;567;-;-;2914.36;1454.29;1460.07;468.11;471.74;13320.;;0;WARNING;-;-
XX/05/19;15:23:41;FINAL APPROACH;AIR;AIR;AIR;4300;4300.00;1013.0;2300;2579;22.25;-22.925.882;-47.252.762;180;169;141;123.40;0.276;-1337;0.99;0.01;-0.08;144;188.79;4;-0.9;41549;15;-3.16;-0.7;0.0;3.17;0.00;73.0;73.9;532;568;-;-;2914.62;1454.42;1460.20;468.11;471.74;13320.;;0;WARNING;-;-
XX/05/19;15:23:42;FINAL APPROACH;AIR;AIR;AIR;4276;4276.00;1013.0;2276;2527;22.00;-22.926.487;-47.252.090;180;168;141;123.40;0.274;-1331;1.01;0.00;-0.08;143;183.52;4;-0.7;41549;15;-2.11;-0.5;0.1;3.52;0.00;73.0;73.9;532;568;-;-;2914.88;1454.55;1460.33;471.74;471.74;13320.;;0;WARNING;-;-
XX/05/19;15:23:43;FINAL APPROACH;AIR;AIR;AIR;4256;4256.00;1013.0;2256;2493;22.00;-22.927.087;-47.251.419;179;168;141;123.40;0.273;-1328;1.00;-0.00;-0.08;143;179.30;4;-0.6;41549;15;-1.76;-0.4;0.1;3.34;0.00;73.0;73.9;532;568;-;-;2915.14;1454.68;1460.46;471.74;471.74;13320.;;0;WARNING;-;-
XX/05/19;15:23:44;FINAL APPROACH;AIR;AIR;AIR;4236;4236.00;1013.0;2236;2489;22.00;-22.927.686;-47.250.748;178;167;141;123.40;0.273;-1285;0.98;-0.01;-0.08;143;176.84;4;-0.7;41549;15;-2.11;-0.4;0.0;3.69;0.00;73.0;73.9;532;568;-;-;2915.40;1454.81;1460.59;471.74;471.74;13320.;;0;WARNING;-;-
XX/05/19;15:23:45;FINAL APPROACH;AIR;AIR;AIR;4216;4216.00;1013.0;2216;2496;22.00;-22.927.991;-47.250.008;178;168;141;123.40;0.274;-1257;1.02;0.00;-0.07;143;178.24;4;-1.1;41549;15;-2.46;0.0;0.2;3.87;0.00;73.0;73.9;532;568;-;-;2915.67;1454.94;1460.73;471.74;475.37;13320.;;0;WARNING;-;-
XX/05/19;15:23:46;FINAL APPROACH;AIR;AIR;AIR;4196;4196.00;1013.0;2196;2496;21.75;-22.928.295;-47.249.336;177;166;141;123.40;0.271;-1238;1.00;-0.01;-0.08;143;177.54;4;-1.2;41549;15;-1.41;-0.2;-0.1;3.17;0.00;73.0;73.9;532;569;-;-;2915.93;1455.07;1460.86;471.74;475.37;13320.;;0;WARNING;-;-
XX/05/19;15:23:47;FINAL APPROACH;AIR;AIR;AIR;4180;4180.00;1013.0;2180;2495;21.75;-22.928.901;-47.248.672;176;166;141;123.40;0.271;-1186;0.97;0.01;-0.08;143;180.70;4;-1.4;41549;15;-1.76;0.0;0.1;3.52;0.00;73.0;73.9;532;568;-;-;2916.19;1455.20;1460.99;471.74;475.37;13320.;;0;WARNING;-;-
XX/05/19;15:23:48;FINAL APPROACH;AIR;AIR;AIR;4160;4160.00;1013.0;2160;2495;21.75;-22.929.508;-47.248.001;176;166;141;123.40;0.270;-1151;1.03;0.02;-0.07;143;182.81;5;-1.5;41549;15;-0.70;0.4;0.2;3.87;0.00;73.0;73.9;532;569;-;-;2916.46;1455.33;1461.12;471.74;475.37;13320.;;0;WARNING;-;-
XX/05/19;15:23:49;FINAL APPROACH;AIR;AIR;AIR;4144;4144.00;1013.0;2144;2496;21.75;-22.930.114;-47.247.269;175;165;141;123.40;0.269;-1128;0.98;0.01;-0.07;143;181.05;4;-1.0;41549;15;0.70;0.4;0.0;3.52;0.00;73.0;73.9;532;569;-;-;2916.72;1455.47;1461.25;475.37;475.37;13320.;;0;WARNING;-;-
XX/05/19;15:23:50;FINAL APPROACH;AIR;AIR;AIR;4124;4124.00;1013.0;2124;2486;21.75;-22.930.782;-47.246.597;174;164;141;123.40;0.267;-1112;1.00;-0.00;-0.07;143;174.02;4;-0.4;41549;15;0.35;0.5;0.1;4.04;0.00;73.0;73.9;533;570;-;-;2916.98;1455.60;1461.39;475.37;475.37;13320.;;0;WARNING;-;-
XX/05/19;15:23:51;FINAL APPROACH;AIR;AIR;AIR;4108;4108.00;1013.0;2108;2447;21.75;-22.931.013;-47.245.926;173;165;141;123.40;0.269;-1101;1.02;-0.01;-0.07;143;167.34;4;-0.4;41549;15;-1.05;0.9;0.2;3.87;0.00;73.0;73.9;533;570;-;-;2917.25;1455.73;1461.52;475.37;478.99;13320.;;0;WARNING;-;-
XX/05/19;15:23:52;FINAL APPROACH;AIR;AIR;AIR;4092;4092.00;1013.0;2092;2418;22.00;-22.931.243;-47.245.258;172;163;141;123.40;0.264;-1055;1.02;0.00;-0.07;143;164.88;4;-0.8;41549;15;-2.11;1.2;0.3;4.40;0.00;73.0;73.9;532;570;-;-;2917.51;1455.86;1461.65;475.37;478.99;13320.;;0;WARNING;-;-
XX/05/19;15:23:53;FINAL APPROACH;AIR;AIR;AIR;4076;4076.00;1013.0;2076;2407;22.00;-22.931.776;-47.244.522;172;162;141;123.40;0.264;-1023;1.07;0.00;-0.06;143;168.05;4;-1.0;41549;15;-1.41;1.4;0.2;4.57;0.00;73.0;73.9;532;570;-;-;2917.78;1456.00;1461.78;478.99;475.37;13320.;;0;WARNING;-;-
XX/05/19;15:23:54;FINAL APPROACH;AIR;AIR;AIR;4060;4060.00;1013.0;2060;2387;22.00;-22.932.304;-47.243.851;171;161;141;123.40;0.261;-1003;1.00;0.01;-0.06;143;169.10;4;-0.9;41549;15;-0.35;1.2;-0.1;4.40;0.00;73.0;73.9;532;570;-;-;2918.04;1456.13;1461.92;475.37;478.99;13320.;;0;WARNING;-;-
XX/05/19;15:23:55;FINAL APPROACH;AIR;AIR;AIR;4044;4044.00;1013.0;2044;2384;22.00;-22.932.834;-47.243.183;170;160;141;123.40;0.259;-988;0.97;-0.00;-0.06;142;169.80;3;-0.5;41549;15;-0.35;1.2;-0.0;4.40;0.00;73.0;73.9;533;571;-;-;2918.31;1456.26;1462.05;475.37;475.37;13320.;;0;WARNING;-;-
XX/05/19;15:23:56;FINAL APPROACH;AIR;AIR;AIR;4028;4028.00;1013.0;2028;2376;22.00;-22.933.492;-47.242.516;169;159;141;123.40;0.258;-979;1.01;-0.00;-0.06;142;169.10;3;-0.4;41549;15;-1.41;1.4;0.1;4.40;0.00;73.0;73.9;533;571;-;-;2918.58;1456.39;1462.18;478.99;478.99;13320.;;0;WARNING;-;-
XX/05/19;15:23:57;FINAL APPROACH;AIR;AIR;AIR;4012;4012.00;1013.0;2012;2372;22.00;-22.933.725;-47.241.776;168;158;141;123.40;0.257;-973;1.02;-0.01;-0.05;142;170.16;3;-0.6;41549;15;-1.41;1.9;0.3;5.28;0.00;73.0;73.9;533;571;-;-;2918.84;1456.53;1462.32;478.99;478.99;13320.;;0;WARNING;-;-
XX/05/19;15:23:58;FINAL APPROACH;AIR;AIR;AIR;4000;4000.00;1013.0;2000;2369;22.00;-22.933.958;-47.241.108;167;156;141;123.40;0.254;-929;1.02;0.00;-0.04;143;175.78;3;-0.9;41549;15;-1.41;2.3;0.3;5.63;0.00;73.0;73.9;534;572;-;-;2919.11;1456.66;1462.45;478.99;478.99;13320.;;0;WARNING;-;-
XX/05/19;15:23:59;FINAL APPROACH;AIR;AIR;AIR;3988;3988.00;1013.0;1988;2369;22.00;-22.934.494;-47.240.444;167;155;141;123.40;0.251;-860;1.01;0.01;-0.05;143;187.03;3;-1.1;41549;15;-1.05;2.3;0.1;5.10;-0.16;73.5;74.4;542;582;-;-;2919.40;1456.80;1462.60;504.40;540.68;13320.;;0;WARNING;-;-
XX/05/19;15:24:00;FINAL APPROACH;AIR;AIR;AIR;3972;3972.00;1013.0;1972;2377;22.00;-22.935.028;-47.239.780;166;155;141;123.40;0.252;-853;0.97;0.01;-0.04;143;193.36;3;-0.9;41549;15;0.70;2.5;0.1;5.63;-0.15;76.3;77.0;595;623;-;-;2919.78;1456.99;1462.79;674.95;685.83;13320.;-;0;WARNING;-;-
XX/05/19;15:24:01;FINAL APPROACH;AIR;AIR;AIR;3960;3960.00;1013.0;1960;2392;22.00;-22.935.560;-47.239.040;165;155;141;123.40;0.252;-849;1.04;-0.01;-0.02;143;188.79;2;-0.5;41549;15;1.41;2.8;0.2;5.63;-0.13;80.5;81.5;630;646;-;-;2920.23;1457.21;1463.02;805.58;834.61;13320.;EXTENDED;0;WARNING;-;-
XX/05/19;15:24:02;FINAL APPROACH;AIR;AIR;AIR;3952;3952.00;1013.0;1952;2383;22.00;-22.936.208;-47.238.377;165;155;141;123.40;0.252;-767;1.04;-0.00;0.02;143;182.81;3;-0.6;41549;15;1.05;2.8;0.0;5.80;-0.11;84.3;84.3;637;639;-;-;2920.82;1457.50;1463.32;1045.0;1070.4;13320.;EXTENDED;0;WARNING;-;-
XX/05/19;15:24:03;FINAL APPROACH;AIR;AIR;AIR;3940;3940.00;1013.0;1940;2354;22.25;-22.936.443;-47.237.709;165;155;141;123.40;0.252;-712;1.01;0.01;0.01;143;182.81;3;-0.9;41549;15;0.70;2.6;-0.1;4.75;-0.11;85.4;83.9;604;594;-;-;2921.42;1457.82;1463.60;1153.9;1008.7;13320.;-;0;WARNING;-;-
XX/05/19;15:24:04;FINAL APPROACH;AIR;AIR;AIR;3924;3924.00;1013.0;1924;2320;22.25;-22.936.679;-47.237.045;165;156;141;123.40;0.252;-754;0.98;0.01;-0.02;143;182.11;3;-0.8;41549;15;1.76;2.3;-0.2;4.92;-0.12;83.9;81.1;548;550;-;-;2921.91;1458.09;1463.82;983.39;783.81;13320.;;0;WARNING;-;-
XX/05/19;15:24:05;FINAL APPROACH;AIR;AIR;AIR;3912;3912.00;1013.0;1912;2307;22.25;-22.937.221;-47.236.301;164;156;141;123.40;0.252;-782;0.98;0.00;-0.03;143;174.02;3;-0.4;41549;15;1.41;2.3;-0.0;5.45;-0.12;81.9;79.8;532;546;-;-;2922.32;1458.32;1464.00;809.21;667.69;13320.;;0;WARNING;-;-
XX/05/19;15:24:06;FINAL APPROACH;AIR;AIR;AIR;3904;3904.00;1013.0;1904;2282;22.25;-22.937.761;-47.235.634;164;155;141;123.40;0.251;-722;1.00;0.01;-0.03;143;163.83;3;-0.4;41549;15;-1.41;2.5;0.1;5.45;-0.11;81.5;81.0;540;574;-;-;2922.74;1458.53;1464.21;765.66;758.41;13320.;;0;WARNING;-;-
