DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/12/21;07:32:30;APPROACH;AIR;AIR;AIR;5008;5008.00;1013.0;4620;2629;25.00;-30.985.236;-60.226.315;210;199;162;162.92;0.329;-1000;1.03;0.00;0.01;12;45.35;13;-2.6;54794;2;-0.35;5.6;-0.38;0.0;8.62;0.00;32.1;31.0;73.8;73.9;528;528;0;0;7200.52;3617.45;3583.07;475.37;468.11;14200.;37;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.30;1.25;1.18;0.32;6.50;0;1;1;0
XX/12/21;07:32:31;APPROACH;AIR;AIR;AIR;4996;4996.00;1013.0;4608;2629;24.75;-30.974.126;-60.226.204;209;198;162;162.92;0.327;-907;1.02;0.00;0.01;12;45.35;13;-2.6;54794;2;0.00;5.6;-0.38;0.0;8.44;0.00;32.1;31.0;73.8;73.9;528;528;0;0;7200.78;3617.58;3583.20;471.74;468.11;14200.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.30;1.30;1.18;0.32;6.53;0;1;1;0
XX/12/21;07:32:32;APPROACH;AIR;AIR;AIR;4988;4988.00;1013.0;4600;2629;24.75;-30.962.863;-60.226.089;208;198;162;162.92;0.327;-806;1.01;0.00;0.01;12;45.35;13;-2.6;54794;2;0.00;5.8;-0.34;0.1;8.44;0.00;32.1;31.0;73.8;73.9;529;528;0;0;7201.04;3617.71;3583.33;475.37;468.11;14200.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.05;1.30;1.13;0.25;6.41;0;1;1;0
XX/12/21;07:32:33;APPROACH;AIR;AIR;AIR;4976;4976.00;1013.0;4588;2629;24.75;-30.954.781;-60.225.975;207;197;162;162.92;0.325;-738;1.01;0.00;0.01;12;45.35;14;-2.6;54794;2;0.00;5.8;-0.13;0.0;8.27;0.00;32.1;31.0;73.8;73.9;529;528;0;0;7201.30;3617.84;3583.46;471.74;468.11;14200.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-3.05;1.30;1.13;0.38;6.24;0;1;1;0
XX/12/21;07:32:34;APPROACH;AIR;AIR;AIR;4964;4964.00;1013.0;4576;2629;24.50;-30.943.670;-60.225.864;206;196;162;162.92;0.323;-732;0.98;0.00;0.01;12;45.70;14;-2.6;54794;5;0.00;5.6;0.04;-0.1;8.09;0.00;32.1;30.9;73.8;73.9;529;528;0;0;7201.56;3617.97;3583.59;475.37;468.11;14200.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.45;1.30;1.18;0.25;6.21;0;1;1;0
XX/12/21;07:32:35;APPROACH;AIR;AIR;AIR;4952;4952.00;1013.0;4564;2629;24.50;-30.934.515;-60.225.750;205;195;162;162.92;0.321;-728;0.99;0.00;0.01;12;45.70;14;-2.7;54794;5;0.00;5.5;0.13;-0.1;8.09;0.00;32.0;31.0;73.8;73.9;529;528;0;0;7201.82;3618.10;3583.72;475.37;468.11;14200.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.20;-2.45;1.36;1.18;0.38;6.18;0;1;1;0
XX/12/21;07:32:36;APPROACH;AIR;AIR;AIR;4944;4944.00;1013.0;4556;2629;24.50;-30.925.386;-60.225.636;204;194;162;162.92;0.320;-686;0.99;0.00;0.01;12;46.05;14;-2.7;54794;5;0.00;5.5;0.13;-0.0;8.09;0.00;32.0;30.9;73.8;73.9;529;528;0;0;7202.09;3618.24;3583.85;475.37;468.11;14200.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.20;-2.30;1.36;1.13;0.32;6.21;0;1;1;0
XX/12/21;07:32:37;APPROACH;AIR;AIR;AIR;4932;4932.00;1013.0;4544;2629;24.50;-30.913.231;-60.225.525;203;193;162;162.92;0.319;-657;0.99;0.00;0.01;12;46.41;14;-2.7;54794;5;0.35;5.5;0.21;-0.0;8.27;0.00;32.0;30.9;73.8;73.9;529;528;0;0;7202.35;3618.37;3583.98;475.37;468.11;14200.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-2.30;1.59;1.13;0.25;6.18;0;1;1;0
XX/12/21;07:32:38;APPROACH;AIR;AIR;AIR;4920;4920.00;1013.0;4532;2629;24.25;-30.904.076;-60.225.410;202;192;162;162.92;0.317;-678;0.98;0.00;0.01;13;46.41;14;-2.7;54794;5;0.35;5.5;0.17;-0.0;8.09;0.00;32.0;30.9;73.8;73.9;529;529;0;0;7202.61;3618.50;3584.11;475.37;468.11;14200.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-2.35;1.59;0.90;0.38;6.18;0;1;1;0
XX/12/21;07:32:39;APPROACH;AIR;AIR;AIR;4904;4904.00;1013.0;4516;2629;24.25;-30.894.949;-60.225.296;201;191;162;162.92;0.315;-732;0.96;0.00;0.01;13;46.76;14;-2.7;54794;5;0.35;5.3;0.13;-0.1;8.27;0.00;32.0;30.9;73.8;73.9;529;528;0;0;7202.87;3618.63;3584.24;475.37;464.48;14200.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.40;-2.35;1.53;0.90;0.25;6.32;0;1;1;0
