DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/05/22;07:06:39;DESCENT;AIR;AIR;AIR;8004;8004.00;1013.0;7812;2629;22.50;-32.654.335;-60.167.248;278;248;161;191.38;0.432;-1543;1.00;-0.01;-0.02;-13;326.25;6;0.2;53724;0;0.35;1.6;0.04;-0.0;4.04;0.00;33.1;31.8;73.9;73.9;503;493;0;0;7743.17;3880.07;3863.11;424.56;417.31;13080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.75;1.02;1.98;-0.38;5.24;0;1;1;0
XX/05/22;07:06:40;DESCENT;AIR;AIR;AIR;7980;7980.00;1013.0;7788;2629;22.50;-32.642.131;-60.167.862;278;248;161;191.38;0.432;-1509;1.00;-0.01;-0.02;-13;325.20;6;0.2;53724;0;0.35;1.6;0.04;-0.0;4.22;0.00;33.1;31.8;73.9;73.9;504;494;0;0;7743.41;3880.19;3863.22;424.56;417.31;13080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.75;1.25;1.98;-0.38;5.24;0;1;1;0
XX/05/22;07:06:41;DESCENT;AIR;AIR;AIR;7952;7952.00;1013.0;7760;2629;22.50;-32.632.976;-60.168.346;278;248;161;191.38;0.431;-1526;1.00;-0.01;-0.02;-13;323.79;6;0.3;53724;0;0.35;1.6;0.00;-0.0;4.04;0.00;33.1;31.8;74.0;73.9;504;494;0;0;7743.64;3880.30;3863.34;424.56;417.31;13080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.85;1.25;1.98;-0.44;5.24;0;1;1;0
XX/05/22;07:06:42;DESCENT;AIR;AIR;AIR;7928;7928.00;1013.0;7736;2629;22.50;-32.620.769;-60.168.987;278;248;161;191.38;0.431;-1537;0.99;-0.01;-0.02;-13;322.03;6;0.3;53724;0;0.35;1.6;0.00;-0.0;4.04;0.00;33.1;31.8;74.0;73.9;504;494;0;0;7743.88;3880.42;3863.46;428.19;417.31;13080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.85;1.08;1.98;-0.38;5.24;0;1;1;0
XX/05/22;07:06:43;DESCENT;AIR;AIR;AIR;7900;7900.00;1013.0;7708;2629;22.50;-32.611.349;-60.169.632;278;248;161;191.38;0.431;-1545;0.99;-0.01;-0.02;-13;321.33;6;0.3;53724;0;0.00;1.6;-0.04;-0.0;4.22;0.00;33.1;31.8;74.0;73.9;504;494;0;0;7744.11;3880.54;3863.57;428.19;417.31;13080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.90;1.08;2.03;-0.44;5.26;0;1;1;0
XX/05/22;07:06:44;DESCENT;AIR;AIR;AIR;7876;7876.00;1013.0;7684;2629;22.50;-32.597.749;-60.170.273;277;248;161;191.38;0.431;-1550;0.99;-0.01;-0.02;-13;320.27;6;0.3;53724;0;0.00;1.6;0.00;-0.0;4.04;0.00;33.1;31.8;74.0;73.9;504;494;0;0;7744.35;3880.66;3863.69;424.56;417.31;13080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.90;1.08;2.03;-0.38;5.26;0;1;1;0
XX/05/22;07:06:45;DESCENT;AIR;AIR;AIR;7852;7852.00;1013.0;7660;2629;22.50;-32.584.152;-60.170.914;277;247;161;191.38;0.430;-1513;0.99;-0.01;-0.02;-13;319.57;6;0.3;53724;0;0.00;1.6;-0.04;-0.0;4.04;0.00;33.1;31.8;74.0;73.9;504;494;0;0;7744.58;3880.78;3863.80;428.19;413.68;13080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.90;1.08;2.26;-0.44;5.26;0;1;1;0
XX/05/22;07:06:46;DESCENT;AIR;AIR;AIR;7824;7824.00;1013.0;7632;2629;22.50;-32.571.945;-60.171.219;277;248;161;191.38;0.430;-1529;0.99;-0.01;-0.02;-13;319.22;6;0.3;53724;0;0.00;1.4;-0.04;-0.1;4.04;0.00;33.1;31.8;74.0;73.9;504;494;0;0;7744.82;3880.90;3863.92;428.19;420.93;13080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.90;0.79;2.26;-0.51;5.26;0;1;1;0
XX/05/22;07:06:47;DESCENT;AIR;AIR;AIR;7800;7800.00;1013.0;7608;2629;22.50;-32.559.745;-60.171.829;277;248;161;191.38;0.430;-1539;0.99;-0.01;-0.02;-13;319.92;6;0.2;53724;0;-0.35;1.4;-0.04;-0.0;4.04;0.00;33.1;31.8;74.0;73.9;504;494;0;0;7745.05;3881.02;3864.04;428.19;417.31;13080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.95;0.79;2.26;-0.51;5.24;0;1;1;0
XX/05/22;07:06:48;DESCENT;AIR;AIR;AIR;7772;7772.00;1013.0;7580;2629;22.50;-32.550.590;-60.172.440;277;247;161;191.38;0.429;-1546;0.99;-0.01;-0.02;-13;321.33;6;0.1;53724;0;0.00;1.4;0.00;-0.0;4.04;0.00;33.1;31.8;74.0;73.9;504;494;0;0;7745.29;3881.13;3864.15;428.19;417.31;13080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.95;0.96;2.26;-0.38;5.24;0;1;1;0
