DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/03/22;14:45:57;APPROACH;AIR;AIR;AIR;8008;8008.00;1013.0;4704;2629;17.00;-15.888.376;-48.193.890;181;171;140;137.45;0.298;-1040;0.97;0.00;-0.01;92;79.10;16;-0.4;40515;5;3.52;2.3;-0.88;0.1;5.80;0.00;31.9;30.9;72.9;73.3;532;524;0;0;2588.86;1299.71;1289.15;428.19;424.56;8200.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-4.78;-4.16;2.84;0.28;0.51;6.21;0;1;1;0
XX/03/22;14:45:58;APPROACH;AIR;AIR;AIR;7996;7996.00;1013.0;4692;2629;17.00;-15.888.086;-48.193.085;181;171;140;137.45;0.299;-974;1.02;-0.00;-0.01;92;78.05;16;-0.2;40515;5;1.41;2.8;-0.84;0.3;5.63;0.00;31.9;30.9;72.9;73.3;532;524;0;0;2589.10;1299.83;1289.27;428.19;428.19;8200.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-4.16;0.45;0.28;0.19;6.03;0;1;1;0
XX/03/22;14:45:59;APPROACH;AIR;AIR;AIR;7980;7980.00;1013.0;4676;2629;17.00;-15.887.797;-48.192.268;181;171;140;137.45;0.298;-930;1.01;-0.00;-0.01;92;76.29;16;0.0;40515;5;1.05;3.0;-0.71;0.2;5.63;0.00;31.9;30.9;72.9;73.3;532;524;0;0;2589.34;1299.95;1289.39;428.19;424.56;8200.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-3.50;0.45;2.03;0.06;5.88;0;1;1;0
XX/03/22;14:46:00;APPROACH;AIR;AIR;AIR;7964;7964.00;1013.0;4660;2629;17.00;-15.887.490;-48.191.448;180;171;140;137.45;0.298;-940;1.00;-0.00;-0.01;92;74.53;16;0.1;40515;5;0.70;3.0;-0.42;0.0;5.63;0.00;31.9;30.8;72.9;73.3;532;523;0;0;2589.57;1300.07;1289.50;428.19;424.56;8200.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.50;0.11;2.03;0.00;5.71;0;1;1;0
XX/03/22;14:46:01;APPROACH;AIR;AIR;AIR;7952;7952.00;1013.0;4648;2629;17.00;-15.887.183;-48.190.643;180;170;140;137.45;0.297;-907;1.00;-0.01;-0.01;92;72.77;16;0.3;40515;5;1.05;3.0;-0.17;0.0;5.28;0.00;31.9;30.9;73.0;73.3;532;524;0;0;2589.81;1300.19;1289.62;428.19;428.19;8200.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-2.30;0.11;2.26;-0.06;5.56;0;1;1;0
XX/03/22;14:46:02;APPROACH;AIR;AIR;AIR;7936;7936.00;1013.0;4632;2629;17.25;-15.886.875;-48.189.533;179;170;140;137.45;0.297;-885;0.95;-0.01;-0.01;92;70.66;16;0.5;40515;5;1.41;3.2;0.21;0.1;5.63;0.00;31.9;30.8;73.0;73.3;532;523;0;0;2590.05;1300.31;1289.74;428.19;424.56;8200.0;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.30;-0.62;2.26;-0.13;5.59;0;1;1;0
XX/03/22;14:46:03;APPROACH;AIR;AIR;AIR;7924;7924.00;1013.0;4620;2629;17.25;-15.886.567;-48.188.816;179;172;140;137.45;0.300;-870;1.08;-0.01;0.00;92;68.91;16;0.6;40515;5;1.41;3.9;-0.38;0.4;6.51;0.00;31.8;30.9;72.9;73.3;532;524;0;0;2590.29;1300.43;1289.86;428.19;428.19;8200.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-3.25;-0.62;3.40;-0.19;5.59;0;1;1;0
XX/03/22;14:46:04;APPROACH;AIR;AIR;AIR;7912;7912.00;1013.0;4608;2629;17.25;-15.886.259;-48.188.107;178;170;140;137.45;0.297;-820;1.01;-0.01;-0.01;92;67.85;16;0.5;40515;5;1.76;3.9;-0.17;0.1;5.80;0.00;31.8;30.9;72.9;73.3;532;524;0;0;2590.52;1300.55;1289.98;431.82;424.56;8200.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-3.25;-0.39;3.40;-0.44;5.53;0;1;1;0
XX/03/22;14:46:05;APPROACH;AIR;AIR;AIR;7896;7896.00;1013.0;4592;2629;17.25;-15.886.275;-48.187.099;178;170;140;137.45;0.296;-827;0.97;-0.01;-0.01;92;67.50;17;0.4;40515;5;3.16;3.5;-0.09;-0.2;5.63;0.00;31.9;30.8;73.0;73.3;532;524;0;0;2590.76;1300.66;1290.10;428.19;424.56;8200.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.85;-0.39;1.98;-0.19;5.56;0;1;1;0
XX/03/22;14:46:06;APPROACH;AIR;AIR;AIR;7884;7884.00;1013.0;4580;2629;17.25;-15.886.293;-48.186.375;177;170;140;137.45;0.296;-831;1.02;-0.00;-0.00;93;67.85;17;0.4;40515;5;3.87;3.7;-0.38;0.1;6.16;0.00;31.9;30.9;73.0;73.3;533;524;0;0;2591.00;1300.78;1290.21;431.82;428.19;8200.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-2.85;0.06;1.98;0.06;5.56;0;1;1;0
