DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM
XX/08/21;03:07:03;APPROACH;AIR;AIR;AIR;8000;8000.00;1013.0;4788;2629;16.75;-15.966.975;-48.176.949;240;217;160;153.48;0.378;-1018;0.99;0.00;-0.01;29;49.92;8;-1.1;53161;1;-1.76;2.8;-0.2;5.28;0.00;32.3;31.5;73.1;73.6;513;553;0;0;3515.96;1789.11;1726.85;428.19;428.19;10640.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-3.20;0.91;1.81;-0.13;6.18
XX/08/21;03:07:04;APPROACH;AIR;AIR;AIR;7984;7984.00;1013.0;4772;2629;16.75;-15.966.059;-48.177.055;240;215;160;153.48;0.375;-999;1.00;-0.01;-0.01;29;49.57;8;-1.0;53161;1;-1.05;2.6;-0.1;5.28;0.00;32.3;31.5;73.1;73.6;514;553;0;0;3516.20;1789.23;1726.97;428.19;428.19;10640.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-3.05;0.91;1.75;-0.13;6.18
XX/08/21;03:07:05;APPROACH;AIR;AIR;AIR;7964;7964.00;1013.0;4752;2629;16.75;-15.964.839;-48.177.166;240;216;160;153.48;0.376;-1026;1.02;-0.01;-0.01;29;50.27;8;-1.1;53161;1;-1.05;2.8;0.1;4.92;0.00;32.3;31.5;73.1;73.6;514;554;0;0;3516.44;1789.35;1727.09;428.19;431.82;10640.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.05;0.01;1.75;-0.38;6.18
XX/08/21;03:07:06;APPROACH;AIR;AIR;AIR;7948;7948.00;1013.0;4736;2629;16.75;-15.963.924;-48.176.849;239;216;160;153.48;0.376;-1044;1.00;-0.00;-0.01;30;52.73;8;-1.4;53161;1;-1.76;3.0;0.1;5.28;0.00;32.3;31.5;73.1;73.6;514;555;0;0;3516.68;1789.47;1727.21;424.56;431.82;10640.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.25;0.01;1.92;0.13;6.21
XX/08/21;03:07:07;APPROACH;AIR;AIR;AIR;7932;7932.00;1013.0;4720;2629;16.75;-15.962.703;-48.176.533;239;215;160;153.48;0.374;-1016;0.98;0.01;-0.02;30;54.49;8;-1.5;53161;1;-1.05;3.0;0.0;4.57;0.00;32.3;31.5;73.1;73.6;514;555;0;0;3516.91;1789.58;1727.33;428.19;428.19;10640.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.25;1.08;1.92;0.19;6.18
XX/08/21;03:07:08;APPROACH;AIR;AIR;AIR;7916;7916.00;1013.0;4704;2629;16.75;-15.961.484;-48.176.224;238;215;160;153.48;0.375;-998;0.98;-0.01;-0.01;30;55.20;8;-1.3;53161;1;0.00;3.2;0.1;5.28;0.00;32.3;31.4;73.1;73.6;514;555;0;0;3517.15;1789.70;1727.45;424.56;428.19;10640.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.55;1.08;1.92;0.38;6.18
XX/08/21;03:07:09;APPROACH;AIR;AIR;AIR;7900;7900.00;1013.0;4688;2629;17.00;-15.960.569;-48.175.602;238;215;160;153.48;0.375;-985;1.04;-0.00;-0.01;29;53.44;8;-1.2;53161;1;0.00;3.2;0.0;5.28;0.00;32.3;31.5;73.1;73.6;515;556;0;0;3517.39;1789.82;1727.57;428.19;431.82;10640.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-3.55;0.23;1.92;0.13;6.18
XX/08/21;03:07:10;APPROACH;AIR;AIR;AIR;7884;7884.00;1013.0;4672;2629;17.00;-15.959.350;-48.174.980;237;214;160;160.00;0.373;-977;1.00;-0.00;-0.02;30;53.09;8;-1.4;53161;2;-0.35;3.0;-0.1;4.92;0.00;32.3;31.4;73.1;73.6;516;555;0;0;3517.63;1789.94;1727.69;428.19;428.19;10640.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-3.25;0.23;1.35;0.06;6.18
XX/08/21;03:07:11;APPROACH;AIR;AIR;AIR;7868;7868.00;1013.0;4656;2629;17.00;-15.958.435;-48.174.362;237;213;160;160.00;0.371;-971;1.01;-0.00;-0.02;30;54.49;8;-1.5;53161;2;0.35;3.0;-0.0;5.10;0.00;32.3;31.4;73.1;73.6;515;556;0;0;3517.87;1790.06;1727.81;428.19;431.82;10640.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.25;0.91;1.35;0.25;6.21
XX/08/21;03:07:12;APPROACH;AIR;AIR;AIR;7852;7852.00;1013.0;4640;2629;17.00;-15.957.215;-48.173.748;236;214;160;160.00;0.373;-968;1.05;-0.00;-0.01;30;55.20;9;-1.5;53161;2;0.35;3.2;0.1;4.75;0.00;32.3;31.4;73.1;73.6;515;557;0;0;3518.10;1790.18;1727.93;428.19;431.82;10640.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.30;0.91;1.24;0.13;6.18
