DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM
XX/06/21;13:40:24;APPROACH;AIR;AIR;AIR;7628;7628.00;1013.0;4384;2629;17.00;-15.843.995;-48.113.148;193;171;158;147.93;0.297;-1703;0.97;-0.00;0.02;143;43.95;5;1.1;51238;10;-0.70;3.5;0.0;9.85;0.00;31.9;30.9;73.0;73.8;518;562;0;0;6705.46;3328.28;3377.18;431.82;431.82;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-3.00;0.17;3.11;-0.13;6.85
XX/06/21;13:40:25;APPROACH;AIR;AIR;AIR;7600;7600.00;1013.0;4356;2629;17.25;-15.844.698;-48.112.419;193;171;158;147.93;0.297;-1696;1.02;0.00;0.02;143;46.76;5;1.0;51238;10;-0.70;3.3;-0.1;9.85;0.00;31.9;30.9;73.0;73.8;518;562;0;0;6705.70;3328.40;3377.30;428.19;431.82;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.25;0.17;3.06;-0.13;6.82
XX/06/21;13:40:26;APPROACH;AIR;AIR;AIR;7572;7572.00;1013.0;4328;2629;17.25;-15.844.923;-48.111.748;193;171;158;147.93;0.297;-1690;0.99;0.01;0.02;143;50.27;4;0.8;51238;10;-0.70;3.2;-0.1;9.67;0.00;31.9;30.9;73.0;73.8;518;562;0;0;6705.94;3328.52;3377.42;431.82;431.82;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-2.25;-0.33;3.06;0.13;6.85
XX/06/21;13:40:27;APPROACH;AIR;AIR;AIR;7544;7544.00;1013.0;4300;2629;17.50;-15.845.455;-48.111.076;193;171;158;147.93;0.296;-1687;1.01;-0.00;0.02;143;53.09;4;0.9;51238;10;-0.35;3.3;0.1;10.02;0.00;31.9;30.9;73.0;73.8;519;563;0;0;6706.18;3328.64;3377.54;431.82;435.45;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-2.55;-0.33;2.66;0.00;6.82
XX/06/21;13:40:28;APPROACH;AIR;AIR;AIR;7520;7520.00;1013.0;4276;2629;17.50;-15.845.986;-48.110.100;193;168;158;147.93;0.291;-1645;0.97;0.01;0.03;143;49.57;4;1.0;51238;10;-0.35;3.5;0.1;11.61;0.00;31.9;30.9;73.1;73.9;520;563;0;0;6706.42;3328.76;3377.66;435.45;431.82;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.55;0.40;2.66;0.13;6.82
XX/06/21;13:40:29;APPROACH;AIR;AIR;AIR;7488;7488.00;1013.0;4244;2629;17.25;-15.846.518;-48.109.371;193;170;158;147.93;0.294;-1657;1.04;0.00;0.02;143;39.73;4;1.2;51238;10;0.00;3.3;-0.1;9.15;0.00;31.9;30.9;73.1;73.8;519;563;0;0;6706.66;3328.88;3377.78;435.45;431.82;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.20;0.40;0.73;0.13;6.82
XX/06/21;13:40:30;APPROACH;AIR;AIR;AIR;7464;7464.00;1013.0;4220;2629;17.00;-15.847.049;-48.108.700;193;168;158;147.93;0.291;-1664;0.92;-0.01;0.00;143;35.51;5;1.7;51238;10;1.05;3.0;-0.2;9.32;0.00;31.9;30.9;73.1;73.8;519;562;0;0;6706.90;3329.00;3377.90;431.82;431.82;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.20;1.42;0.73;-0.13;6.85
XX/06/21;13:40:31;APPROACH;AIR;AIR;AIR;7436;7436.00;1013.0;4192;2629;17.00;-15.847.354;-48.108.025;193;171;158;147.93;0.295;-1630;0.97;-0.00;0.02;143;28.48;5;1.8;51238;10;1.41;3.2;0.1;9.32;0.00;31.9;30.9;73.0;73.8;518;562;0;0;6707.14;3329.12;3378.02;431.82;431.82;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-3.05;1.42;2.60;-0.13;6.85
XX/06/21;13:40:32;APPROACH;AIR;AIR;AIR;7408;7408.00;1013.0;4164;2629;17.00;-15.847.965;-48.107.235;193;170;158;147.93;0.293;-1646;0.93;-0.01;0.01;143;28.83;6;1.9;51238;10;0.70;3.2;0.0;10.02;0.00;31.8;30.9;73.0;73.8;518;562;0;0;6707.38;3329.24;3378.14;431.82;431.82;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.05;-1.24;2.60;-0.25;6.82
XX/06/21;13:40:33;APPROACH;AIR;AIR;AIR;7376;7376.00;1013.0;4132;2629;17.50;-15.848.574;-48.106.441;193;172;158;147.93;0.297;-1697;0.99;0.01;0.02;143;29.88;6;1.8;51238;10;-0.70;3.0;-0.1;9.67;0.00;31.8;30.9;73.0;73.8;519;563;0;0;6707.62;3329.36;3378.26;435.45;435.45;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-2.40;-1.24;2.60;-0.19;6.82
XX/06/21;13:40:34;APPROACH;AIR;AIR;AIR;7348;7348.00;1013.0;4104;2629;17.75;-15.849.183;-48.105.705;193;172;158;147.93;0.296;-1731;0.99;-0.00;0.02;143;34.45;6;1.8;51238;10;-0.70;3.0;-0.0;9.67;0.00;31.9;30.9;73.0;73.8;519;563;0;0;6707.86;3329.48;3378.38;435.45;435.45;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.15;-2.40;-0.45;2.60;-0.13;6.82
XX/06/21;13:40:35;APPROACH;AIR;AIR;AIR;7320;7320.00;1013.0;4076;2629;18.00;-15.849.791;-48.104.973;193;172;158;147.93;0.297;-1714;1.02;-0.01;0.02;143;38.32;6;1.8;51238;10;-1.05;3.2;0.1;9.85;0.00;31.9;30.9;73.1;73.8;520;564;0;0;6708.10;3329.60;3378.50;439.08;435.45;9280.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.15;-2.30;-0.45;3.28;-0.44;6.82
XX/06/21;13:40:36;APPROACH;AIR;AIR;AIR;7296;7296.00;1013.0;4052;2629;18.25;-15.850.096;-48.104.179;193;172;158;147.93;0.297;-1663;1.03;0.01;0.03;143;42.54;6;1.7;51238;10;-1.41;3.5;0.2;10.02;0.00;31.9;30.9;73.1;73.9;520;564;0;0;6708.35;3329.73;3378.62;439.08;435.45;9280.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-2.95;-2.30;1.42;3.28;-0.19;6.79
XX/06/21;13:40:37;APPROACH;AIR;AIR;AIR;7272;7272.00;1013.0;4028;2629;18.25;-15.850.707;-48.103.508;193;172;158;147.93;0.296;-1590;1.08;0.01;0.02;143;45.35;6;1.8;51238;10;0.00;3.3;-0.1;8.97;0.00;31.9;30.9;73.1;73.9;520;564;0;0;6708.59;3329.85;3378.74;439.08;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-2.95;-1.95;1.42;1.35;-0.13;6.79
XX/06/21;13:40:38;APPROACH;AIR;AIR;AIR;7248;7248.00;1013.0;4004;2629;18.25;-15.851.316;-48.102.833;193;172;158;147.93;0.296;-1540;1.05;-0.00;0.02;143;46.05;7;2.0;51238;10;0.70;3.3;-0.0;8.62;0.00;31.9;30.9;73.1;73.9;520;565;0;0;6708.84;3329.97;3378.87;439.08;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-1.95;0.74;1.35;-0.25;6.79
XX/06/21;13:40:39;APPROACH;AIR;AIR;AIR;7228;7228.00;1013.0;3984;2629;18.50;-15.851.925;-48.102.161;193;172;158;147.90;0.296;-1468;1.02;-0.00;0.02;143;45.70;7;2.1;51220;10;0.70;3.5;0.1;8.44;0.00;31.9;30.9;73.1;73.9;520;565;0;0;6709.08;3330.09;3378.99;439.08;435.45;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-2.90;0.74;1.75;-0.38;6.79
XX/06/21;13:40:40;APPROACH;AIR;AIR;AIR;7208;7208.00;1013.0;3964;2629;18.50;-15.852.535;-48.101.433;193;172;158;147.90;0.296;-1379;1.01;-0.00;0.01;143;46.41;7;2.1;51220;10;0.70;3.5;0.0;8.09;0.00;31.9;30.9;73.1;73.9;520;565;0;0;6709.32;3330.21;3379.11;439.08;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-2.90;0.91;1.75;-0.32;6.79
XX/06/21;13:40:41;APPROACH;AIR;AIR;AIR;7188;7188.00;1013.0;3944;2629;18.50;-15.853.145;-48.100.761;193;172;158;147.90;0.295;-1320;0.98;-0.00;0.01;143;47.11;7;2.0;51220;10;0.70;3.3;-0.1;7.74;0.00;31.9;30.9;73.1;73.9;520;565;0;0;6709.57;3330.34;3379.23;439.08;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.25;0.91;1.30;-0.25;6.82
XX/06/21;13:40:42;APPROACH;AIR;AIR;AIR;7168;7168.00;1013.0;3924;2629;18.50;-15.853.756;-48.100.090;193;171;157;147.90;0.295;-1280;0.97;0.00;0.00;143;47.81;7;1.8;51220;10;0.70;3.2;-0.1;7.56;0.00;31.9;30.9;73.1;73.9;520;565;0;0;6709.81;3330.46;3379.35;439.08;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.25;1.53;1.30;-0.13;6.79
XX/06/21;13:40:43;APPROACH;AIR;AIR;AIR;7152;7152.00;1013.0;3908;2629;18.50;-15.854.368;-48.099.113;192;171;157;147.90;0.294;-1214;0.98;0.00;0.00;143;47.46;7;1.8;51220;10;0.70;3.0;-0.1;7.74;0.00;31.9;30.9;73.1;73.9;521;566;0;0;6710.06;3330.58;3379.48;439.08;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.10;1.53;0.62;-0.06;6.79
XX/06/21;13:40:44;APPROACH;AIR;AIR;AIR;7128;7128.00;1013.0;3884;2629;18.75;-15.854.980;-48.098.381;192;171;157;147.90;0.293;-1210;0.97;-0.00;-0.01;143;47.81;7;1.9;51220;10;1.05;2.6;-0.2;8.09;0.00;31.9;30.9;73.1;73.9;522;566;0;0;6710.30;3330.70;3379.60;442.71;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.10;1.59;0.62;-0.13;6.79
XX/06/21;13:40:45;APPROACH;AIR;AIR;AIR;7104;7104.00;1013.0;3860;2629;18.75;-15.855.274;-48.097.710;192;171;157;147.90;0.294;-1286;0.99;-0.00;-0.01;143;47.46;7;2.0;51220;10;0.70;2.6;-0.0;8.27;0.00;31.9;30.9;73.1;73.9;522;566;0;0;6710.55;3330.83;3379.72;442.71;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-2.75;1.59;0.90;-0.19;6.76
XX/06/21;13:40:46;APPROACH;AIR;AIR;AIR;7080;7080.00;1013.0;3836;2629;18.75;-15.855.963;-48.097.042;191;171;157;147.90;0.293;-1337;0.95;-0.00;-0.02;143;48.16;7;1.9;51220;10;0.35;2.1;-0.3;7.39;0.00;31.9;30.9;73.1;73.9;522;566;0;0;6710.79;3330.95;3379.84;442.71;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.25;-2.75;1.64;0.90;0.00;6.79
XX/06/21;13:40:47;APPROACH;AIR;AIR;AIR;7056;7056.00;1013.0;3812;2629;18.75;-15.856.654;-48.096.252;191;171;157;147.90;0.293;-1371;0.95;-0.00;-0.01;143;49.22;7;2.0;51220;10;0.35;2.1;-0.1;8.09;0.00;31.9;30.9;73.1;73.9;522;566;0;0;6711.04;3331.07;3379.96;442.71;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.25;-2.70;1.64;0.79;-0.13;6.79
XX/06/21;13:40:48;APPROACH;AIR;AIR;AIR;7032;7032.00;1013.0;3788;2629;18.75;-15.857.341;-48.095.459;191;172;157;147.90;0.295;-1394;0.99;-0.00;-0.01;143;50.27;7;1.8;51220;10;0.00;2.3;0.1;7.74;0.00;31.9;30.9;73.1;73.9;522;566;0;0;6711.28;3331.20;3380.09;446.34;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.40;-2.70;1.76;0.79;-0.19;6.79
XX/06/21;13:40:49;APPROACH;AIR;AIR;AIR;7008;7008.00;1013.0;3764;2629;19.00;-15.858.029;-48.094.727;191;172;157;147.90;0.295;-1409;1.01;0.01;-0.01;143;54.49;7;1.8;51220;10;-0.35;2.3;0.0;8.27;0.00;31.9;30.9;73.1;73.9;523;567;0;0;6711.53;3331.32;3380.21;446.34;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.40;-2.55;1.76;0.96;-0.06;6.79
XX/06/21;13:40:50;APPROACH;AIR;AIR;AIR;6988;6988.00;1013.0;3744;2629;18.75;-15.858.334;-48.093.994;190;171;157;147.90;0.294;-1380;1.05;-0.00;-0.02;143;58.71;7;1.8;51220;10;-0.70;2.5;0.1;7.56;0.00;31.9;30.9;73.1;73.9;522;567;0;0;6711.78;3331.44;3380.33;446.34;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-2.55;1.19;0.96;-0.19;6.76
XX/06/21;13:40:51;FINAL APPROACH;AIR;AIR;AIR;6968;6968.00;1013.0;3724;2629;18.75;-15.858.944;-48.093.201;189;170;157;141.24;0.291;-1320;1.07;-0.00;-0.03;144;61.17;7;1.6;51220;15;-1.05;2.6;0.1;7.39;0.00;31.9;30.9;73.3;73.9;522;567;0;0;6712.02;3331.57;3380.46;446.34;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-3.25;1.19;0.90;-0.19;6.76
XX/06/21;13:40:52;FINAL APPROACH;AIR;AIR;AIR;6952;6952.00;1013.0;3708;2629;18.75;-15.859.554;-48.092.529;189;169;157;141.24;0.289;-1241;1.09;0.00;-0.03;144;62.58;6;1.4;51220;15;-0.70;3.0;0.2;6.86;0.00;31.9;30.9;73.1;73.9;522;567;0;0;6712.27;3331.69;3380.58;442.71;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.32;-3.25;2.38;0.90;-0.13;6.74
XX/06/21;13:40:53;FINAL APPROACH;AIR;AIR;AIR;6936;6936.00;1013.0;3692;2629;18.75;-15.860.163;-48.091.862;188;168;157;141.24;0.287;-1148;1.01;-0.01;-0.04;144;62.93;6;1.4;51220;15;0.00;2.8;-0.1;6.16;0.00;31.9;30.9;73.1;73.9;522;567;0;0;6712.52;3331.81;3380.70;446.34;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.32;-3.70;2.38;0.67;-0.19;6.74
XX/06/21;13:40:54;FINAL APPROACH;AIR;AIR;AIR;6920;6920.00;1013.0;3676;2629;18.75;-15.860.771;-48.091.194;187;168;157;141.24;0.287;-1086;0.99;-0.00;-0.04;144;62.58;6;1.2;51220;15;-0.35;2.8;-0.0;6.16;0.00;31.9;30.9;73.1;73.9;522;567;0;0;6712.76;3331.94;3380.82;442.71;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.70;2.78;0.67;-0.44;6.76
XX/06/21;13:40:55;FINAL APPROACH;AIR;AIR;AIR;6904;6904.00;1013.0;3660;2629;18.75;-15.861.076;-48.090.462;186;166;157;141.24;0.284;-1045;0.98;0.00;-0.04;144;63.98;5;1.1;51220;15;0.00;2.8;-0.0;6.33;0.00;31.8;30.9;73.1;73.9;521;567;0;0;6713.01;3332.06;3380.95;442.71;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-4.39;2.78;-0.96;-0.13;6.76
XX/06/21;13:40:56;FINAL APPROACH;AIR;AIR;AIR;6884;6884.00;1013.0;3640;2629;18.75;-15.861.380;-48.089.798;185;166;157;141.24;0.284;-1056;0.95;0.00;-0.04;144;61.17;5;1.1;51220;15;0.35;2.3;-0.3;6.33;0.00;31.8;30.9;73.1;73.9;521;567;0;0;6713.25;3332.18;3381.07;442.71;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-4.39;3.40;-0.96;0.19;6.56
XX/06/21;13:40:57;FINAL APPROACH;AIR;AIR;AIR;6864;6864.00;1013.0;3620;2629;18.75;-15.861.988;-48.089.127;184;165;157;141.24;0.283;-1104;0.89;-0.00;-0.05;144;60.82;5;1.3;51220;15;0.70;1.6;-0.5;5.10;0.00;31.8;30.9;73.1;73.9;522;567;0;0;6713.50;3332.31;3381.19;442.71;439.08;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-3.55;3.40;-0.62;-0.25;6.35
XX/06/21;13:40:58;FINAL APPROACH;AIR;AIR;AIR;6844;6844.00;1013.0;3600;2629;18.75;-15.862.595;-48.088.463;184;167;157;141.24;0.286;-1135;0.90;-0.01;-0.05;144;60.82;5;1.2;51220;15;0.70;1.2;-0.3;5.80;0.00;31.8;30.9;73.1;73.9;522;567;0;0;6713.75;3332.43;3381.32;442.71;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-3.55;2.32;-0.62;-0.44;6.21
XX/06/21;13:40:59;FINAL APPROACH;AIR;AIR;AIR;6820;6820.00;1013.0;3576;2629;18.50;-15.863.200;-48.087.727;183;166;157;141.24;0.283;-1196;0.90;0.00;-0.05;144;66.80;5;0.9;51220;15;-0.35;0.9;-0.3;5.10;0.00;31.8;30.9;73.1;73.9;522;566;0;0;6713.99;3332.55;3381.44;442.71;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.75;2.32;-1.25;-0.19;6.15
XX/06/21;13:41:00;FINAL APPROACH;AIR;AIR;AIR;6792;6792.00;1013.0;3548;2629;18.50;-15.863.890;-48.087.059;183;169;157;141.24;0.289;-1316;0.92;0.01;-0.05;145;72.07;5;0.9;51220;15;0.00;1.1;0.0;5.98;0.00;31.8;30.9;73.1;73.9;522;566;0;0;6714.24;3332.68;3381.56;442.71;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.20;-2.75;3.35;-1.25;0.32;6.18
XX/06/21;13:41:01;FINAL APPROACH;AIR;AIR;AIR;6764;6764.00;1013.0;3520;2629;18.25;-15.864.118;-48.086.395;182;167;157;141.24;0.285;-1436;1.01;0.01;-0.03;144;83.67;5;1.1;51220;15;0.00;1.4;0.2;6.68;0.00;31.8;30.9;73.1;73.9;522;566;0;0;6714.48;3332.80;3381.68;442.71;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.20;-1.80;3.35;-2.72;0.13;6.15
XX/06/21;13:41:02;FINAL APPROACH;AIR;AIR;AIR;6744;6744.00;1013.0;3500;2629;18.50;-15.864.649;-48.085.732;182;165;157;141.24;0.281;-1438;0.99;-0.00;-0.04;144;83.67;6;1.5;51220;15;0.70;1.8;0.3;7.56;0.00;31.8;30.9;73.1;73.9;522;566;0;0;6714.73;3332.92;3381.81;446.34;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-1.80;2.15;-2.72;0.25;6.18
XX/06/21;13:41:03;FINAL APPROACH;AIR;AIR;AIR;6716;6716.00;1013.0;3472;2629;18.50;-15.865.180;-48.084.988;181;164;157;141.24;0.280;-1438;1.02;-0.00;-0.03;144;78.05;6;1.8;51220;15;-0.70;1.8;0.1;7.91;0.00;31.8;30.9;73.1;73.9;522;567;0;0;6714.98;3333.05;3381.93;446.34;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-2.05;2.15;0.22;-0.06;6.12
XX/06/21;13:41:04;FINAL APPROACH;AIR;AIR;AIR;6692;6692.00;1013.0;3448;2629;18.50;-15.865.709;-48.084.320;181;165;157;141.24;0.282;-1479;1.09;-0.00;-0.02;144;72.77;6;1.8;51220;15;-1.76;1.4;-0.2;8.09;0.00;31.8;30.9;73.1;73.9;522;567;0;0;6715.23;3333.17;3382.05;446.34;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-1.50;-2.05;1.64;0.22;-0.19;6.15
XX/06/21;13:41:05;FINAL APPROACH;AIR;AIR;AIR;6672;6672.00;1013.0;3428;2629;18.75;-15.866.234;-48.083.652;181;164;157;141.24;0.280;-1426;0.99;0.01;-0.03;143;72.07;6;1.8;51220;15;-2.46;1.1;-0.2;7.91;0.00;31.8;30.9;73.1;73.9;523;567;0;0;6715.47;3333.30;3382.18;449.96;442.71;9280.0;1;AP ENGAGED;AT ENGAGED;0;0;-;-1.50;-1.85;1.64;-0.45;-0.25;6.32
