DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/03/22;15:29:19;APPROACH;AIR;AIR;AIR;5007;5162.00;1013.0;3037;2053;21.50;-22.941.814;-47.315.716;201;188;160;151.19;0.310;-1543;0.98;0.01;-0.01;89;0.00;0;1.2;53197;10;0.35;2.58;1.4;6.55;-0.1;5.45;-4.59;34.3;34.5;75.4;74.4;576;588;IDLE;IDLE;21980.6;11019.2;10961.4;1319.7;1356.2;5189.1;6;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.26;1.29;-1.86;-1233.00;0.57;5.21;1;1;0
XX/03/22;15:29:20;APPROACH;AIR;AIR;AIR;4980;5135.00;1013.0;3010;2053;21.75;-22.941.509;-47.314.686;201;190;160;151.19;0.312;-1569;0.96;0.00;-0.01;89;-72.77;0;1.8;53197;10;-0.35;11.19;1.8;6.38;0.3;6.86;-4.75;34.3;34.7;73.7;74.4;578;588;IDLE;IDLE;21981.4;11019.5;10961.8;1319.7;1356.2;5171.0;6;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;-0.99;-4.20;616.50;0.25;5.21;1;1;0
XX/03/22;15:29:21;APPROACH;AIR;AIR;AIR;4951;5106.00;1013.0;2981;2053;22.00;-22.941.206;-47.313.770;201;191;160;151.19;0.314;-1605;1.08;-0.02;-0.00;89;-180.0;0;1.8;53197;10;-1.76;13.84;2.1;6.36;0.3;6.15;-4.74;34.4;34.7;74.9;74.5;577;589;IDLE;IDLE;21982.1;11019.9;10962.2;1325.8;1362.3;5171.0;6;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.70;-1.69;-4.79;-1233.00;-0.65;5.21;1;1;0
XX/03/22;15:29:22;APPROACH;AIR;AIR;AIR;4928;5084.00;1013.0;2958;2053;22.00;-22.940.900;-47.312.817;201;191;160;151.19;0.316;-1590;1.02;-0.02;-0.01;89;-72.77;0;1.1;53197;10;-1.05;6.77;2.3;6.42;0.1;5.80;-4.64;34.3;34.7;75.6;74.4;578;588;IDLE;IDLE;21982.8;11020.3;10962.5;1319.7;1350.2;5171.0;6;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.50;0.18;-3.03;616.50;0.13;5.21;1;1;0
XX/03/22;15:29:23;APPROACH;AIR;AIR;AIR;4904;5060.00;1013.0;2934;2053;22.00;-22.940.593;-47.311.787;201;189;160;151.19;0.312;-1531;0.98;0.00;-0.01;90;0.00;0;0.6;53197;10;0.35;5.01;2.3;6.49;0.0;6.15;-4.81;34.3;34.7;74.4;74.5;576;588;IDLE;IDLE;21983.6;11020.6;10962.9;1313.7;1356.2;5171.0;6;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.41;0.58;-2.62;-1233.00;0.25;5.21;1;1;0
XX/03/22;15:29:24;APPROACH;AIR;AIR;AIR;4881;5036.00;1013.0;2911;2053;22.00;-22.940.364;-47.310.871;200;189;160;151.19;0.312;-1491;0.99;0.01;-0.01;90;-72.77;0;0.4;53197;10;0.35;-1.14;2.5;6.55;0.2;6.68;-4.75;34.3;34.7;73.8;74.5;576;589;IDLE;IDLE;21984.3;11021.0;10963.3;1325.8;1356.2;5171.0;6;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.26;2.45;-0.75;-1233.00;0.63;5.21;1;1;0
XX/03/22;15:29:25;APPROACH;AIR;AIR;AIR;4859;5015.00;1013.0;2889;2053;21.75;-22.940.061;-47.309.917;200;190;160;151.19;0.312;-1444;1.02;0.01;-0.00;90;-180.0;0;0.3;53197;10;1.41;-0.41;2.8;6.57;0.4;6.68;-4.79;34.3;34.5;76.0;74.4;577;588;IDLE;IDLE;21985.1;11021.4;10963.7;1319.7;1356.2;5171.0;6;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.26;2.34;-1.04;616.50;0.44;5.21;1;1;0
XX/03/22;15:29:26;APPROACH;AIR;AIR;AIR;4835;4990.00;1013.0;2865;2053;21.75;-22.939.756;-47.309.002;200;190;160;151.19;0.312;-1423;1.08;0.00;-0.00;90;-72.77;0;0.3;53197;10;0.35;1.77;3.0;6.72;0.2;6.15;-4.90;34.3;34.7;75.0;74.5;576;588;IDLE;IDLE;21985.8;11021.7;10964.0;1319.7;1362.3;5171.0;6;AP ENGAGED;AT ENGAGED;0;0;-;-4.94;-3.06;1.75;-1.57;-1233.00;0.13;5.21;1;1;0
XX/03/22;15:29:27;APPROACH;AIR;AIR;AIR;4817;4972.00;1013.0;2847;2053;21.75;-22.939.451;-47.307.972;200;189;160;151.19;0.310;-1369;1.01;0.00;-0.01;91;0.00;0;-0.1;53197;10;-0.35;-4.38;3.2;6.63;0.2;6.33;-4.83;34.3;34.7;73.7;74.5;577;589;IDLE;IDLE;21986.6;11022.1;10964.4;1319.7;1362.3;5171.0;6;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.11;3.21;0.06;-821.80;0.51;5.21;1;1;0
XX/03/22;15:29:28;APPROACH;AIR;AIR;AIR;4800;4955.00;1013.0;2830;2053;21.75;-22.939.146;-47.307.018;199;189;160;151.19;0.312;-1264;1.04;0.03;0.00;91;-72.77;0;-0.4;53197;10;0.00;-3.57;3.5;6.55;0.4;7.73;-4.94;34.2;34.5;73.8;74.4;576;587;IDLE;IDLE;21987.3;11022.5;10964.8;1319.7;1356.2;5171.0;6;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;3.21;-0.17;-1233.00;1.27;5.21;1;1;0
