DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/08/22;11:24:01;APPROACH;AIR;AIR;AIR;5020;5020.00;1013.0;3204;2629;19.75;-22.898.250;-47.289.333;214;200;159;159.49;0.331;-1541;0.98;-0.00;-0.02;146;83.67;5;1.0;52871;5;0.70;1.1;-0.63;-0.0;4.57;0.00;32.1;32.4;73.3;73.3;527;502;0;0;9092.61;4553.29;4539.32;471.74;478.99;11440.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.20;0.11;2.43;0.00;5.62;0;1;1;0
XX/08/22;11:24:02;APPROACH;AIR;AIR;AIR;4996;4996.00;1013.0;3180;2629;20.00;-22.898.860;-47.288.483;214;201;159;159.49;0.332;-1548;0.99;-0.00;-0.02;146;83.32;5;1.0;52871;5;1.05;1.1;-0.63;-0.0;4.75;0.00;32.1;32.5;73.3;73.3;527;502;0;0;9092.87;4553.42;4539.45;471.74;478.99;11440.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.20;0.40;2.43;0.00;5.62;0;1;1;0
XX/08/22;11:24:03;APPROACH;AIR;AIR;AIR;4968;4968.00;1013.0;3152;2629;20.00;-22.899.471;-47.287.636;215;201;159;159.49;0.331;-1552;0.99;-0.00;-0.02;146;83.32;5;1.0;52871;5;1.41;1.1;-0.67;-0.0;4.57;0.00;32.1;32.4;73.3;73.3;527;502;0;0;9093.14;4553.55;4539.59;471.74;478.99;11440.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.30;0.40;2.03;-0.06;5.62;0;1;1;0
XX/08/22;11:24:04;APPROACH;AIR;AIR;AIR;4940;4940.00;1013.0;3124;2629;20.00;-22.900.085;-47.286.892;215;201;159;159.49;0.332;-1594;0.99;-0.00;-0.01;147;84.02;5;0.9;52871;5;1.76;1.1;-0.67;-0.0;4.57;0.00;32.1;32.4;73.3;73.1;528;502;0;0;9093.40;4553.68;4539.72;471.74;478.99;11440.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.30;1.76;2.03;0.00;5.62;0;1;1;0
XX/08/22;11:24:05;APPROACH;AIR;AIR;AIR;4916;4916.00;1013.0;3100;2629;20.00;-22.900.329;-47.286.045;215;201;159;159.49;0.332;-1583;0.99;-0.00;-0.02;147;85.78;5;0.8;52871;5;1.41;0.9;-0.67;-0.1;4.57;0.00;32.1;32.4;73.3;73.1;528;502;0;0;9093.67;4553.81;4539.85;475.37;478.99;11440.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.25;1.76;1.35;0.00;5.62;0;1;1;0
XX/08/22;11:24:06;APPROACH;AIR;AIR;AIR;4888;4888.00;1013.0;3072;2629;20.25;-22.901.033;-47.285.198;215;202;159;159.49;0.333;-1575;0.99;0.00;-0.02;147;87.89;5;0.6;52871;5;0.70;0.9;-0.59;-0.0;4.57;0.00;32.1;32.5;73.3;73.1;527;502;0;0;9093.93;4553.94;4539.99;475.37;482.62;11440.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.25;0.96;1.35;0.06;5.59;0;1;1;0
XX/08/22;11:24:07;APPROACH;AIR;AIR;AIR;4864;4864.00;1013.0;3048;2629;20.25;-22.901.737;-47.284.458;215;202;159;159.49;0.332;-1570;1.01;-0.00;-0.02;147;90.35;5;0.6;52871;5;0.70;1.1;-0.63;0.1;4.57;0.00;32.1;32.4;73.3;73.3;527;502;0;0;9094.20;4554.08;4540.12;475.37;478.99;11440.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.20;0.96;0.96;0.06;5.59;0;1;1;0
XX/08/22;11:24:08;APPROACH;AIR;AIR;AIR;4836;4836.00;1013.0;3020;2629;20.25;-22.902.442;-47.283.413;215;202;159;159.49;0.332;-1567;1.01;-0.00;-0.02;147;91.76;5;0.5;52871;5;0.35;1.2;-0.59;0.1;4.57;0.00;32.1;32.4;73.3;73.1;527;502;0;0;9094.46;4554.21;4540.25;475.37;478.99;11440.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.20;2.15;0.96;0.00;5.62;0;1;1;0
XX/08/22;11:24:09;APPROACH;AIR;AIR;AIR;4812;4812.00;1013.0;2996;2629;20.25;-22.903.148;-47.282.627;216;201;159;159.49;0.331;-1565;1.00;0.00;-0.01;147;94.22;4;0.4;52871;5;-0.70;1.2;-0.59;0.0;4.75;0.00;32.1;32.4;73.3;73.1;527;502;0;0;9094.73;4554.34;4540.39;475.37;478.99;11440.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.25;2.15;2.37;0.06;5.62;0;1;1;0
XX/08/22;11:24:10;APPROACH;AIR;AIR;AIR;4788;4788.00;1013.0;2972;2629;20.25;-22.903.759;-47.281.956;216;202;159;159.49;0.332;-1523;1.00;0.01;-0.02;147;97.73;4;0.3;52871;5;-1.05;1.2;-0.55;0.0;4.57;0.00;32.1;32.4;73.3;73.1;527;502;0;0;9094.99;4554.47;4540.52;478.99;478.99;11440.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.25;1.25;2.37;0.13;5.62;0;1;1;0
