DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;FD
XX/05/21;11:41:52;APPROACH;AIR;AIR;AIR;8004;8004.00;1013.0;4808;2629;18.50;-15.818.701;-48.162.163;265;225;155;146.72;0.392;-1480;1.00;0.01;-0.03;139;330.82;10;1.0;49369;1;-1.05;2.5;-0.1;5.45;0.00;32.8;31.8;73.4;73.9;507;544;6765.20;3354.34;3410.86;424.56;424.56;10400.;33;-;-;FD1 ON
XX/05/21;11:41:53;APPROACH;AIR;AIR;AIR;7984;7984.00;1013.0;4788;2629;18.50;-15.819.414;-48.161.247;264;225;155;146.72;0.392;-1427;0.99;0.00;-0.03;139;330.82;10;1.0;49369;1;-1.05;2.5;-0.0;5.45;0.00;32.8;31.8;73.4;73.9;507;544;6765.43;3354.46;3410.98;424.56;424.56;10400.;33;-;-;FD1 ON
XX/05/21;11:41:54;APPROACH;AIR;AIR;AIR;7960;7960.00;1013.0;4764;2629;18.50;-15.820.017;-48.160.030;264;224;155;146.72;0.391;-1392;0.98;-0.00;-0.03;139;331.52;10;1.1;49369;1;-1.41;2.5;-0.0;5.45;0.00;32.8;31.8;73.4;73.9;507;545;6765.67;3354.57;3411.09;424.56;424.56;10400.;33;-;-;FD1 ON
XX/05/21;11:41:55;APPROACH;AIR;AIR;AIR;7940;7940.00;1013.0;4744;2629;18.50;-15.820.730;-48.159.115;263;224;155;146.72;0.390;-1368;1.01;-0.00;-0.02;139;331.88;10;1.1;49369;1;-1.41;2.8;0.2;5.80;0.00;32.8;31.8;73.4;73.9;507;544;6765.90;3354.69;3411.21;428.19;424.56;10400.;33;-;-;FD1 ON
XX/05/21;11:41:56;APPROACH;AIR;AIR;AIR;7920;7920.00;1013.0;4724;2629;18.50;-15.821.439;-48.157.890;262;224;155;146.72;0.390;-1313;1.03;-0.00;-0.02;139;332.58;10;1.0;49369;1;-1.76;3.0;0.1;5.80;0.00;32.8;31.8;73.4;73.9;507;545;6766.14;3354.81;3411.33;424.56;428.19;10400.;33;-;-;FD1 ON
XX/05/21;11:41:57;APPROACH;AIR;AIR;AIR;7900;7900.00;1013.0;4704;2629;18.50;-15.822.148;-48.156.792;262;223;155;146.72;0.389;-1276;1.04;0.00;-0.02;139;332.93;9;1.0;49369;1;-1.76;3.2;0.1;5.80;0.00;32.8;31.8;73.4;73.9;508;545;6766.38;3354.93;3411.45;428.19;428.19;10400.;33;-;-;FD1 ON
XX/05/21;11:41:58;APPROACH;AIR;AIR;AIR;7880;7880.00;1013.0;4684;2629;18.50;-15.822.753;-48.155.968;261;223;155;146.72;0.388;-1251;1.03;-0.00;-0.02;139;333.63;9;1.1;49369;1;-1.41;3.3;0.1;5.63;0.00;32.8;31.9;73.4;73.9;508;546;6766.62;3355.05;3411.57;428.19;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:41:59;APPROACH;AIR;AIR;AIR;7864;7864.00;1013.0;4668;2629;18.50;-15.823.465;-48.154.839;260;223;155;146.72;0.388;-1194;1.02;-0.00;-0.02;139;334.34;9;1.1;49369;1;-1.41;3.3;0.0;5.45;0.00;32.8;31.9;73.4;73.9;508;547;6766.86;3355.17;3411.69;428.19;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:00;APPROACH;AIR;AIR;AIR;7848;7848.00;1013.0;4652;2629;18.50;-15.824.173;-48.153.923;260;222;155;146.72;0.386;-1117;1.00;-0.00;-0.03;139;335.04;9;1.1;49369;1;-1.41;3.2;-0.1;5.28;0.00;32.8;31.8;73.4;73.9;508;547;6767.10;3355.29;3411.81;428.19;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:01;APPROACH;AIR;AIR;AIR;7832;7832.00;1013.0;4636;2629;18.50;-15.824.881;-48.152.706;259;222;155;146.72;0.386;-1065;1.00;-0.00;-0.03;139;335.74;9;1.1;49369;1;-1.05;3.2;-0.0;5.10;0.00;32.8;31.9;73.4;73.9;509;548;6767.34;3355.41;3411.93;431.82;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:02;APPROACH;AIR;AIR;AIR;7816;7816.00;1013.0;4620;2629;18.50;-15.825.187;-48.151.485;258;221;155;146.72;0.385;-1030;0.98;-0.00;-0.03;138;336.45;9;1.1;49369;1;-0.70;3.0;-0.1;5.10;0.00;32.6;31.8;73.4;73.9;509;548;6767.58;3355.53;3412.05;431.82;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:03;APPROACH;AIR;AIR;AIR;7800;7800.00;1013.0;4604;2629;18.50;-15.825.896;-48.150.570;257;221;155;146.72;0.384;-1007;0.98;-0.00;-0.03;138;337.50;8;1.1;49369;1;-0.70;3.0;-0.0;4.92;0.00;32.6;31.8;73.4;73.9;509;548;6767.81;3355.65;3412.17;428.19;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:04;APPROACH;AIR;AIR;AIR;7784;7784.00;1013.0;4588;2629;18.50;-15.826.603;-48.149.353;256;220;155;146.72;0.383;-992;0.98;-0.00;-0.03;138;338.20;8;1.0;49369;1;-0.35;2.8;-0.1;4.92;0.00;32.6;31.8;73.4;73.9;509;548;6768.05;3355.77;3412.29;431.82;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:05;APPROACH;AIR;AIR;AIR;7764;7764.00;1013.0;4568;2629;18.25;-15.827.309;-48.148.438;255;219;155;146.72;0.381;-1021;0.98;0.00;-0.03;139;338.55;8;1.0;49369;1;0.00;2.8;-0.0;4.75;0.00;32.6;31.8;73.4;73.9;510;548;6768.29;3355.89;3412.41;431.82;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:06;APPROACH;AIR;AIR;AIR;7748;7748.00;1013.0;4552;2629;18.25;-15.828.013;-48.147.522;255;219;155;153.24;0.380;-1040;0.97;-0.00;-0.04;139;338.91;8;1.1;49369;2;0.35;2.6;-0.1;4.92;0.00;32.6;31.8;73.4;73.9;510;549;6768.53;3356.01;3412.53;431.82;435.45;10400.;33;-;-;FD1 ON
XX/05/21;11:42:07;APPROACH;AIR;AIR;AIR;7728;7728.00;1013.0;4532;2629;18.25;-15.828.623;-48.146.305;254;218;155;153.24;0.378;-1053;0.97;-0.00;-0.04;139;338.91;8;1.1;49369;2;0.70;2.5;-0.1;4.75;0.00;32.6;31.8;73.4;73.9;510;549;6768.77;3356.13;3412.65;431.82;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:08;APPROACH;AIR;AIR;AIR;7708;7708.00;1013.0;4512;2629;18.25;-15.829.233;-48.145.390;253;218;155;153.24;0.378;-1102;0.97;-0.00;-0.04;139;339.26;8;1.1;49369;2;0.70;2.3;-0.1;4.75;0.00;32.6;31.8;73.4;73.9;510;549;6769.01;3356.24;3412.77;428.19;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:09;APPROACH;AIR;AIR;AIR;7688;7688.00;1013.0;4492;2629;18.00;-15.829.840;-48.144.173;252;217;155;153.24;0.377;-1134;0.96;-0.00;-0.04;139;339.61;8;1.1;49369;2;0.35;2.1;-0.1;4.40;0.00;32.6;31.8;73.4;73.9;510;549;6769.25;3356.36;3412.89;428.19;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:10;APPROACH;AIR;AIR;AIR;7668;7668.00;1013.0;4472;2629;18.00;-15.830.448;-48.143.078;252;217;155;153.24;0.376;-1156;0.96;-0.00;-0.04;139;339.61;8;1.1;49369;2;0.35;1.9;-0.1;4.57;0.00;32.6;31.8;73.4;73.9;510;549;6769.49;3356.48;3413.01;431.82;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:11;APPROACH;AIR;AIR;AIR;7648;7648.00;1013.0;4452;2629;18.00;-15.830.968;-48.142.254;251;216;155;153.24;0.375;-1170;1.02;0.00;-0.03;139;339.96;8;1.1;49369;2;0.35;2.5;0.3;5.10;0.00;32.6;31.6;73.4;73.9;511;549;6769.73;3356.60;3413.13;431.82;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:12;APPROACH;AIR;AIR;AIR;7628;7628.00;1013.0;4432;2629;18.00;-15.831.676;-48.141.121;250;215;155;153.24;0.373;-1180;1.00;0.00;-0.04;139;340.31;8;1.1;49369;2;0.35;2.5;0.1;4.57;0.00;32.5;31.6;73.4;73.9;510;549;6769.97;3356.72;3413.25;431.82;435.45;10400.;33;-;-;FD1 ON
XX/05/21;11:42:13;APPROACH;AIR;AIR;AIR;7608;7608.00;1013.0;4412;2629;18.00;-15.832.381;-48.140.205;250;215;155;153.24;0.372;-1187;0.94;-0.00;-0.04;139;340.66;8;1.1;49369;2;0.35;1.9;-0.3;4.22;0.00;32.5;31.6;73.4;73.9;510;549;6770.21;3356.84;3413.37;431.82;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:14;APPROACH;AIR;AIR;AIR;7588;7588.00;1013.0;4392;2629;18.00;-15.833.087;-48.139.294;249;215;155;153.24;0.372;-1191;0.94;0.00;-0.04;139;341.37;8;1.2;49369;5;0.35;1.6;-0.3;4.22;0.00;32.5;31.6;73.4;73.9;511;549;6770.45;3356.96;3413.49;431.82;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:15;APPROACH;AIR;AIR;AIR;7564;7564.00;1013.0;4368;2629;18.00;-15.833.404;-48.138.077;248;214;155;153.24;0.371;-1234;0.98;-0.00;-0.04;139;341.72;8;1.2;49369;5;0.35;1.8;0.0;4.57;0.00;32.5;31.6;73.4;73.9;510;550;6770.69;3357.08;3413.61;431.82;431.82;10400.;33;-;-;FD1 ON
XX/05/21;11:42:16;APPROACH;AIR;AIR;AIR;7544;7544.00;1013.0;4348;2629;18.00;-15.834.110;-48.137.161;248;214;155;153.24;0.370;-1262;0.99;-0.00;-0.04;139;342.42;8;1.2;49369;5;0.00;1.8;0.0;4.40;0.00;32.5;31.6;73.4;73.9;511;550;6770.93;3357.20;3413.73;431.82;431.82;10320.;33;-;-;FD1 ON
XX/05/21;11:42:17;APPROACH;AIR;AIR;AIR;7520;7520.00;1013.0;4324;2629;18.00;-15.834.816;-48.136.246;247;213;155;153.24;0.369;-1281;1.00;0.00;-0.04;139;342.77;8;1.2;49369;5;-0.35;1.8;0.0;4.75;0.00;32.5;31.6;73.4;73.9;512;550;6771.17;3357.32;3413.85;435.45;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:18;APPROACH;AIR;AIR;AIR;7500;7500.00;1013.0;4304;2629;18.25;-15.835.521;-48.135.155;247;213;155;153.24;0.368;-1294;1.06;0.00;-0.03;139;343.13;8;1.2;49369;5;-0.35;2.5;0.4;5.10;0.00;32.5;31.5;73.4;73.9;512;550;6771.41;3357.44;3413.97;435.45;431.82;10320.;33;-;-;FD1 ON
XX/05/21;11:42:19;APPROACH;AIR;AIR;AIR;7484;7484.00;1013.0;4288;2629;18.25;-15.836.225;-48.134.327;246;212;155;153.24;0.367;-1223;1.04;0.00;-0.03;139;343.83;8;1.2;49369;5;-0.35;2.6;0.2;5.10;0.00;32.5;31.5;73.4;73.9;512;549;6771.65;3357.56;3414.09;435.45;431.82;10320.;33;-;-;FD1 ON
XX/05/21;11:42:20;APPROACH;AIR;AIR;AIR;7464;7464.00;1013.0;4268;2629;18.25;-15.836.835;-48.133.499;245;212;155;153.24;0.366;-1176;1.00;0.00;-0.04;139;344.53;8;1.3;49369;5;-0.35;2.5;-0.1;4.57;0.00;32.5;31.5;73.4;73.9;511;549;6771.89;3357.68;3414.21;431.82;431.82;10320.;33;-;-;FD1 ON
XX/05/21;11:42:21;APPROACH;AIR;AIR;AIR;7444;7444.00;1013.0;4248;2629;18.00;-15.837.444;-48.132.412;244;211;155;153.24;0.364;-1184;0.97;-0.00;-0.04;139;344.53;8;1.2;49369;5;-0.70;2.3;-0.1;4.57;0.00;32.5;31.5;73.4;73.9;511;549;6772.13;3357.81;3414.33;435.45;431.82;10320.;33;-;-;FD1 ON
XX/05/21;11:42:22;APPROACH;AIR;AIR;AIR;7428;7428.00;1013.0;4232;2629;18.00;-15.838.051;-48.131.584;244;210;155;153.24;0.363;-1150;1.01;-0.00;-0.03;139;344.53;8;1.2;49369;5;-0.70;2.6;0.2;5.10;0.00;32.5;31.5;73.4;73.9;511;550;6772.38;3357.93;3414.45;431.82;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:23;APPROACH;AIR;AIR;AIR;7412;7412.00;1013.0;4216;2629;18.00;-15.838.656;-48.130.451;243;209;155;153.24;0.361;-1087;1.03;0.00;-0.03;139;343.83;8;1.1;49369;5;-0.70;3.0;0.2;5.28;0.00;32.5;31.5;73.4;73.9;512;549;6772.62;3358.05;3414.57;435.45;431.82;10320.;33;-;-;FD1 ON
XX/05/21;11:42:24;APPROACH;AIR;AIR;AIR;7396;7396.00;1013.0;4200;2629;18.25;-15.838.883;-48.129.360;242;209;155;153.24;0.360;-1045;1.01;-0.00;-0.03;139;343.48;8;1.2;49369;5;-0.70;3.0;0.0;4.92;0.00;32.4;31.5;73.4;73.9;512;549;6772.86;3358.17;3414.69;431.82;431.82;10320.;33;-;-;FD1 ON
XX/05/21;11:42:25;APPROACH;AIR;AIR;AIR;7380;7380.00;1013.0;4184;2629;18.25;-15.839.587;-48.128.532;241;208;155;153.24;0.359;-1017;0.98;-0.00;-0.03;139;343.13;8;1.1;49369;5;-0.70;2.6;-0.2;4.75;0.00;32.4;31.5;73.4;73.9;512;550;6773.10;3358.29;3414.81;435.45;431.82;10320.;33;-;-;FD1 ON
XX/05/21;11:42:26;APPROACH;AIR;AIR;AIR;7360;7360.00;1013.0;4164;2629;18.25;-15.840.289;-48.127.399;240;208;155;153.24;0.358;-1038;0.93;0.00;-0.04;139;342.77;8;1.1;49369;5;-0.70;2.3;-0.2;4.40;0.00;32.4;31.5;73.4;73.9;512;550;6773.34;3358.41;3414.93;435.45;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:27;APPROACH;AIR;AIR;AIR;7340;7340.00;1013.0;4144;2629;18.25;-15.840.989;-48.126.484;240;207;155;153.24;0.357;-1091;0.91;-0.00;-0.04;139;342.42;8;1.1;49369;5;-0.35;1.8;-0.4;4.57;0.00;32.4;31.4;73.4;73.9;512;550;6773.58;3358.53;3415.05;431.82;431.82;10320.;34;-;-;FD1 ON
XX/05/21;11:42:28;APPROACH;AIR;AIR;AIR;7320;7320.00;1013.0;4124;2629;18.25;-15.841.688;-48.125.572;239;207;155;153.24;0.356;-1127;0.94;-0.00;-0.04;139;342.77;8;1.1;49369;5;-0.70;1.8;-0.1;4.75;0.00;32.4;31.4;73.4;73.9;512;550;6773.82;3358.65;3415.17;435.45;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:29;APPROACH;AIR;AIR;AIR;7300;7300.00;1013.0;4104;2629;18.25;-15.842.298;-48.124.355;239;206;155;153.24;0.355;-1151;1.00;-0.00;-0.03;139;342.77;8;1.2;49369;5;-0.70;2.1;0.2;5.10;0.00;32.4;31.4;73.4;73.9;513;550;6774.06;3358.77;3415.29;435.45;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:30;APPROACH;AIR;AIR;AIR;7280;7280.00;1013.0;4084;2629;18.25;-15.842.907;-48.123.440;238;206;155;153.24;0.354;-1167;0.98;-0.00;-0.03;139;342.42;8;1.2;49369;5;0.00;2.3;0.1;5.28;0.00;32.4;31.4;73.4;73.9;513;551;6774.30;3358.89;3415.41;435.45;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:31;APPROACH;AIR;AIR;AIR;7256;7256.00;1013.0;4060;2629;18.25;-15.843.516;-48.122.524;238;206;155;153.24;0.354;-1218;1.01;-0.01;-0.03;139;342.42;8;1.3;49369;5;0.00;2.3;0.0;5.10;0.00;32.4;31.4;73.4;73.9;513;551;6774.54;3359.01;3415.53;435.45;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:32;APPROACH;AIR;AIR;AIR;7236;7236.00;1013.0;4040;2629;18.25;-15.844.123;-48.121.441;237;205;155;153.24;0.352;-1251;0.99;0.00;-0.03;139;342.07;8;1.1;49369;5;-0.35;2.1;-0.1;5.10;0.00;32.4;31.4;73.4;73.9;513;551;6774.79;3359.13;3415.65;435.45;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:33;APPROACH;AIR;AIR;AIR;7212;7212.00;1013.0;4016;2629;18.50;-15.844.363;-48.120.613;237;205;155;153.24;0.352;-1274;0.95;0.01;-0.03;139;340.31;8;1.0;49369;5;0.35;1.8;-0.2;4.75;0.00;32.4;31.4;73.4;73.9;513;551;6775.03;3359.25;3415.77;435.45;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:34;APPROACH;AIR;AIR;AIR;7188;7188.00;1013.0;3992;2629;18.50;-15.845.066;-48.119.781;236;205;155;153.24;0.352;-1329;0.90;0.01;-0.04;139;339.96;8;1.1;49369;5;1.05;0.9;-0.6;4.22;0.00;32.4;31.4;73.4;73.9;513;551;6775.27;3359.37;3415.90;435.45;439.08;10320.;33;-;-;FD1 ON
XX/05/21;11:42:35;APPROACH;AIR;AIR;AIR;7160;7160.00;1013.0;3964;2629;18.50;-15.845.768;-48.118.698;236;205;155;153.24;0.352;-1405;0.92;-0.00;-0.04;139;341.02;8;1.1;49369;5;1.05;0.7;-0.2;4.57;0.00;32.4;31.4;73.4;73.9;513;551;6775.51;3359.49;3416.02;435.45;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:36;APPROACH;AIR;AIR;AIR;7132;7132.00;1013.0;3936;2629;18.75;-15.846.469;-48.117.870;236;205;155;153.24;0.352;-1496;0.98;0.00;-0.03;139;341.37;8;1.1;49369;5;0.70;1.2;0.3;5.45;0.00;32.4;31.4;73.4;73.9;514;552;6775.76;3359.62;3416.14;439.08;439.08;10320.;33;-;-;FD1 ON
XX/05/21;11:42:37;APPROACH;AIR;AIR;AIR;7104;7104.00;1013.0;3908;2629;18.75;-15.847.171;-48.117.039;236;205;155;153.24;0.352;-1557;1.04;0.01;-0.02;139;341.72;7;1.1;49369;5;0.70;1.4;0.2;5.45;0.00;32.4;31.4;73.4;73.9;514;552;6776.00;3359.74;3416.26;439.08;439.08;10320.;33;-;-;FD1 ON
XX/05/21;11:42:38;APPROACH;AIR;AIR;AIR;7076;7076.00;1013.0;3880;2629;19.00;-15.847.782;-48.115.959;236;205;155;153.24;0.352;-1597;0.97;0.01;-0.03;139;342.77;7;1.1;49369;5;0.70;1.2;-0.1;5.28;0.00;32.4;31.4;73.4;73.9;514;552;6776.24;3359.86;3416.38;439.08;435.45;10320.;33;-;-;FD1 ON
XX/05/21;11:42:39;APPROACH;AIR;AIR;AIR;7052;7052.00;1013.0;3856;2629;19.00;-15.848.392;-48.115.128;235;205;155;153.24;0.351;-1585;0.97;0.00;-0.03;139;343.48;7;1.1;49369;5;0.00;1.2;-0.0;5.45;0.00;32.3;31.4;73.4;73.9;514;552;6776.49;3359.98;3416.50;439.08;439.08;10320.;33;-;-;FD1 ON
XX/05/21;11:42:40;APPROACH;AIR;AIR;AIR;7024;7024.00;1013.0;3828;2629;19.00;-15.849.001;-48.114.296;235;204;155;153.24;0.349;-1577;1.01;0.00;-0.02;139;343.48;8;1.1;49369;5;-0.35;1.6;0.2;6.16;0.00;32.4;31.4;73.4;73.9;515;553;6776.73;3360.11;3416.63;442.71;442.71;10320.;33;-;-;FD1 ON
