DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;GPWS;GPWSM;TCAS
XX/07/19;04:35:45;APPROACH;AIR;AIR;AIR;2225;2161.00;1013.0;1917;1734;28.75;-30.485.563;-60.246.391;184;185;146;144.99;0.290;-682;2.03;-0.03;0.02;70;0.00;0;-2.3;44742;5;20.04;3.5;0.1;5.27;-2.81;47.3;48.8;86.6;87.0;513;530;IDLE;IDLE;11339.8;5656.32;5683.57;1153.9;1208.3;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:46;APPROACH;AIR;AIR;AIR;2214;2149.00;1013.0;1906;1727;28.75;-30.480.986;-60.245.533;183;185;146;144.99;0.290;-685;2.08;-0.03;0.02;72;-72.77;0;-2.3;44742;5;22.15;3.7;0.1;5.45;-2.71;47.9;49.6;87.1;87.3;517;528;IDLE;IDLE;11340.5;5656.65;5683.91;1164.8;1226.5;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:47;APPROACH;AIR;AIR;AIR;2202;2138.00;1013.0;1894;1719;28.75;-30.476.408;-60.244.865;183;185;146;144.99;0.290;-686;2.08;-0.03;0.02;74;-180.0;0;-2.3;44742;5;22.85;3.7;0.0;5.45;-2.63;48.5;50.0;86.8;87.4;516;526;IDLE;IDLE;11341.2;5656.97;5684.25;1175.7;1233.7;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:48;APPROACH;AIR;AIR;AIR;2191;2126.00;1013.0;1883;1707;28.75;-30.472.624;-60.244.007;182;185;146;144.99;0.290;-688;2.08;-0.02;0.02;77;-72.77;0;-2.5;44742;5;23.20;3.5;-0.2;5.27;-2.56;49.1;50.0;88.8;87.4;515;525;IDLE;IDLE;11341.9;5657.30;5684.59;1186.6;1237.4;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:49;APPROACH;AIR;AIR;AIR;2179;2115.00;1013.0;1871;1700;28.75;-30.469.573;-60.243.340;182;185;146;144.99;0.288;-688;2.09;-0.01;0.03;79;0.00;0;-2.5;44742;5;23.20;3.5;-0.0;5.27;-2.48;49.4;50.0;86.8;87.4;515;525;IDLE;IDLE;11342.5;5657.64;5684.94;1201.1;1237.4;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:50;APPROACH;AIR;AIR;AIR;2168;2104.00;1013.0;1860;1691;28.75;-30.465.755;-60.242.577;181;185;146;144.99;0.288;-689;2.09;-0.01;0.02;82;-72.77;0;-2.5;44742;5;21.80;3.3;-0.2;5.27;-2.40;49.5;50.0;89.3;87.4;514;525;IDLE;IDLE;11343.2;5657.97;5685.28;1212.0;1233.7;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:51;APPROACH;AIR;AIR;AIR;2157;2093.00;1013.0;1849;1682;28.75;-30.462.704;-60.241.817;181;185;146;144.99;0.288;-679;2.05;-0.01;0.02;84;-180.0;0;-2.5;44742;5;19.69;3.2;-0.2;5.10;-2.32;49.5;49.9;87.1;87.3;513;525;IDLE;IDLE;11343.9;5658.31;5685.62;1208.3;1226.5;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:52;APPROACH;AIR;AIR;AIR;2145;2081.00;1013.0;1837;1672;28.75;-30.460.505;-60.241.055;181;185;146;144.99;0.288;-683;2.00;-0.00;0.02;86;-72.77;0;-2.4;44742;5;16.88;3.0;-0.2;4.92;-2.27;49.5;49.1;86.8;86.9;512;521;IDLE;IDLE;11344.6;5658.64;5685.95;1212.0;1190.2;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:53;APPROACH;AIR;AIR;AIR;2133;2068.00;1013.0;1825;1662;28.75;-30.457.623;-60.240.139;180;185;146;144.99;0.288;-695;2.00;0.00;0.02;87;0.00;0;-2.2;44742;5;15.12;3.0;-0.0;5.10;-2.22;49.1;48.3;87.1;86.4;512;520;IDLE;IDLE;11345.2;5658.98;5686.28;1201.1;1168.4;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:54;APPROACH;AIR;AIR;AIR;2120;2056.00;1013.0;1812;1652;28.75;-30.455.334;-60.239.376;180;184;146;144.99;0.288;-713;2.02;0.00;0.02;89;-72.77;0;-2.0;44742;5;14.41;3.2;0.2;5.10;-2.17;48.6;47.6;86.6;86.3;509;520;IDLE;IDLE;11345.9;5659.31;5686.60;1179.3;1161.2;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:55;APPROACH;AIR;AIR;AIR;2109;2044.00;1013.0;1801;1643;29.00;-30.452.979;-60.238.522;180;184;146;144.99;0.288;-715;2.02;-0.00;0.02;90;-180.0;0;-1.7;44742;5;12.66;3.2;0.0;4.92;-2.12;48.5;47.4;88.5;86.1;509;522;IDLE;IDLE;11346.5;5659.63;5686.92;1175.7;1157.5;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:56;APPROACH;AIR;AIR;AIR;2097;2032.00;1013.0;1789;1630;29.00;-30.451.374;-60.237.850;180;184;146;144.99;0.288;-707;1.97;-0.00;0.01;91;-72.77;0;-1.3;44742;5;9.49;3.2;0.0;4.75;-2.08;48.4;47.3;86.0;86.1;510;523;IDLE;IDLE;11347.2;5659.96;5687.24;1175.7;1157.5;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:57;APPROACH;AIR;AIR;AIR;2084;2020.00;1013.0;1776;1624;29.00;-30.448.995;-60.237.087;180;184;146;144.99;0.288;-721;1.94;0.00;0.01;92;0.00;0;-1.1;44742;5;6.68;3.0;-0.1;4.92;-2.04;48.5;48.4;87.1;86.9;510;531;IDLE;IDLE;11347.8;5660.29;5687.58;1175.7;1226.5;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:58;APPROACH;AIR;AIR;AIR;2072;2008.00;1013.0;1764;1613;29.00;-30.446.539;-60.236.172;180;184;146;144.99;0.288;-731;1.98;0.01;0.02;92;-72.77;0;-1.1;44742;5;3.16;3.3;0.3;5.27;-2.02;50.4;51.8;87.0;88.0;516;539;IDLE;IDLE;11348.5;5660.63;5687.95;1226.5;1309.9;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:35:59;APPROACH;AIR;AIR;AIR;2062;1998.00;1013.0;1754;1603;29.00;-30.445.173;-60.235.409;180;184;146;144.99;0.288;-707;2.08;0.01;0.04;93;-180.0;0;-0.9;44742;5;0.35;4.0;0.6;5.45;-1.98;53.1;54.3;89.9;88.5;523;538;IDLE;IDLE;11349.3;5660.99;5688.33;1302.7;1364.4;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:00;APPROACH;AIR;AIR;AIR;2054;1990.00;1013.0;1746;1595;29.00;-30.443.969;-60.234.497;180;184;146;144.99;0.288;-652;2.11;0.01;0.04;93;-72.77;0;-0.7;44742;5;-1.41;4.6;0.5;5.45;-1.95;55.3;56.0;90.9;88.8;523;535;IDLE;IDLE;11350.0;5661.37;5688.72;1360.7;1422.4;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:01;APPROACH;AIR;AIR;AIR;2048;1984.00;1013.0;1740;1590;29.00;-30.442.522;-60.233.730;179;184;146;144.99;0.286;-576;2.08;0.01;0.05;92;0.00;0;-0.4;44742;5;-1.41;4.9;0.3;5.27;-1.91;57.8;58.3;89.1;89.4;527;536;IDLE;CLIMB;11350.9;5661.77;5689.14;1444.2;1498.6;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:02;APPROACH;AIR;AIR;AIR;2045;1981.00;1013.0;1737;1584;29.25;-30.441.122;-60.232.971;179;184;146;144.99;0.286;-475;2.05;-0.00;0.05;92;-72.77;0;-0.1;44742;5;-0.35;5.3;0.4;5.10;-1.88;59.8;60.0;90.9;89.9;531;536;CLIMB;CLIMB;11351.7;5662.19;5689.57;1531.3;1563.9;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:03;APPROACH;AIR;AIR;AIR;2045;1981.00;1013.0;1737;1583;29.25;-30.439.808;-60.232.056;179;184;146;144.99;0.286;-348;2.01;-0.01;0.05;92;-180.0;0;0.1;44742;5;1.76;5.4;0.3;4.92;-1.83;60.6;61.0;90.9;90.1;530;537;CLIMB;CLIMB;11352.6;5662.63;5690.02;1578.5;1603.9;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:04;APPROACH;AIR;AIR;AIR;2045;1981.00;1013.0;1737;1584;29.00;-30.438.495;-60.231.293;179;184;146;144.99;0.286;-233;1.97;-0.02;0.05;92;-72.77;0;0.3;44742;5;4.57;5.4;0.1;4.92;-1.80;61.4;61.4;90.4;90.3;531;537;CLIMB;CLIMB;11353.5;5663.08;5690.47;1611.1;1625.6;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:05;APPROACH;AIR;AIR;AIR;2045;1982.00;1013.0;1737;1584;29.00;-30.437.183;-60.230.377;179;183;146;144.99;0.286;-156;1.97;-0.02;0.05;92;0.00;0;0.3;44742;5;5.98;5.4;0.0;4.92;-1.77;62.1;62.1;90.3;90.6;533;540;CLIMB;CLIMB;11354.4;5663.54;5690.93;1647.4;1672.8;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:06;APPROACH;AIR;AIR;AIR;2046;1983.00;1013.0;1738;1584;29.25;-30.436.420;-60.229.462;179;183;146;144.99;0.286;-95;1.97;-0.02;0.06;93;-72.77;0;0.2;44742;5;6.68;5.6;0.1;4.75;-1.75;63.1;63.4;91.1;90.9;536;541;CLIMB;CLIMB;11355.4;5664.01;5691.41;1694.6;1705.5;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:07;APPROACH;AIR;AIR;AIR;2048;1985.00;1013.0;1740;1584;29.00;-30.434.895;-60.228.699;178;183;146;144.99;0.286;-34;1.95;-0.01;0.05;94;-180.0;0;0.0;44742;5;6.68;5.4;-0.2;4.57;-1.72;63.8;63.9;91.3;91.1;538;540;CLIMB;CLIMB;11356.3;5664.49;5691.89;1727.2;1720.0;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:08;APPROACH;AIR;AIR;AIR;2050;1986.00;1013.0;1742;1586;29.00;-30.433.366;-60.227.783;178;183;146;144.99;0.286;17;1.91;-0.01;0.05;94;-72.77;0;-0.3;44742;5;6.68;5.3;-0.2;4.57;-1.69;64.3;64.4;91.3;91.3;541;540;CLIMB;CLIMB;11357.3;5664.98;5692.37;1756.3;1741.8;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:09;APPROACH;AIR;AIR;AIR;2051;1987.00;1013.0;1743;1587;29.25;-30.431.840;-60.227.020;178;183;146;144.99;0.286;41;1.90;-0.00;0.05;95;0.00;0;-0.4;44742;5;6.33;5.1;-0.1;4.57;-1.67;64.3;64.6;92.9;91.4;543;540;CLIMB;CLIMB;11358.3;5665.47;5692.86;1770.8;1752.6;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:10;APPROACH;AIR;AIR;AIR;2051;1987.00;1013.0;1743;1585;29.00;-30.430.312;-60.226.196;178;183;146;144.99;0.286;37;1.92;-0.00;0.05;96;-72.77;0;-0.4;44742;5;5.98;5.1;-0.0;4.57;-1.65;64.3;64.8;93.5;91.4;543;540;CLIMB;CLIMB;11359.3;5665.96;5693.35;1770.8;1759.9;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:11;APPROACH;AIR;AIR;AIR;2051;1988.00;1013.0;1743;1588;29.00;-30.429.549;-60.225.189;178;183;146;144.99;0.286;25;1.93;-0.00;0.05;97;-180.0;0;-0.4;44742;5;4.57;5.1;-0.0;4.57;-1.62;64.3;64.8;91.1;91.4;544;540;CLIMB;CLIMB;11360.2;5666.45;5693.83;1778.0;1756.3;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:12;APPROACH;AIR;AIR;AIR;2051;1988.00;1013.0;1743;1591;29.00;-30.428.784;-60.224.430;179;183;146;144.99;0.286;17;1.94;0.00;0.05;97;-72.77;0;-0.4;44742;5;3.87;5.1;-0.0;4.57;-1.60;64.4;64.6;92.5;91.4;545;540;CLIMB;CLIMB;11361.2;5666.95;5694.32;1778.0;1756.3;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:13;APPROACH;AIR;AIR;AIR;2052;1988.00;1013.0;1744;1590;29.00;-30.428.021;-60.223.511;179;183;146;144.99;0.286;21;1.94;0.00;0.05;97;0.00;0;-0.3;44742;5;2.81;5.1;-0.0;4.39;-1.58;64.4;64.6;93.8;91.5;546;541;CLIMB;CLIMB;11362.2;5667.44;5694.81;1778.0;1759.9;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:14;APPROACH;AIR;AIR;AIR;2052;1988.00;1013.0;1744;1591;29.00;-30.427.260;-60.222.748;179;183;146;144.99;0.286;24;1.91;-0.00;0.05;98;-72.77;0;-0.2;44742;5;2.11;4.9;-0.2;4.57;-1.57;64.5;64.8;91.6;91.5;546;541;CLIMB;CLIMB;11363.2;5667.94;5695.30;1778.0;1756.3;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:15;APPROACH;AIR;AIR;AIR;2052;1988.00;1013.0;1744;1591;29.00;-30.426.500;-60.221.985;179;183;146;144.99;0.286;16;1.93;0.00;0.05;98;-180.0;0;-0.1;44742;5;1.41;5.1;0.1;4.57;-1.55;64.5;64.6;92.8;91.5;547;541;CLIMB;CLIMB;11364.2;5668.43;5695.78;1781.7;1752.6;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:16;APPROACH;AIR;AIR;AIR;2052;1989.00;1013.0;1744;1587;29.00;-30.427.120;-60.221.069;179;183;146;144.99;0.286;11;1.94;-0.00;0.05;98;-72.77;0;0.0;44742;5;1.05;5.1;0.0;4.57;-1.54;64.6;64.8;93.4;91.5;548;542;CLIMB;CLIMB;11365.2;5668.93;5696.27;1785.3;1756.3;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:17;APPROACH;AIR;AIR;AIR;2053;1989.00;1013.0;1745;1591;29.00;-30.426.974;-60.220.306;179;184;146;144.99;0.286;17;1.94;-0.00;0.05;98;0.00;0;0.0;44742;5;0.70;5.1;0.0;4.57;-1.53;64.6;64.8;91.5;91.5;548;542;CLIMB;CLIMB;11366.1;5669.42;5696.76;1781.7;1752.6;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:18;APPROACH;AIR;AIR;AIR;2053;1989.00;1013.0;1745;1588;29.00;-30.426.831;-60.219.391;179;184;146;144.99;0.286;21;1.93;-0.00;0.05;98;-72.77;0;0.1;44742;5;0.35;5.1;0.0;4.57;-1.52;64.5;64.6;93.1;91.5;548;542;CLIMB;CLIMB;11367.1;5669.92;5697.25;1781.7;1749.0;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:19;APPROACH;AIR;AIR;AIR;2053;1990.00;1013.0;1745;1588;29.00;-30.426.688;-60.218.628;179;184;146;144.99;0.286;14;1.93;-0.00;0.05;98;-180.0;0;0.1;44742;5;0.35;5.1;0.0;4.57;-1.51;64.5;64.6;93.3;91.5;549;542;CLIMB;CLIMB;11368.1;5670.41;5697.73;1778.0;1749.0;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:20;APPROACH;AIR;AIR;AIR;2054;1991.00;1013.0;1746;1590;29.00;-30.426.548;-60.217.865;179;184;146;144.99;0.286;19;1.93;-0.00;0.05;98;-72.77;0;0.1;44742;5;0.00;5.1;0.0;4.57;-1.50;64.6;64.8;91.6;91.5;549;542;CLIMB;CLIMB;11369.1;5670.91;5698.22;1785.3;1749.0;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:21;APPROACH;AIR;AIR;AIR;2055;1992.00;1013.0;1747;1595;29.00;-30.425.165;-60.216.949;179;184;146;144.99;0.286;33;1.93;-0.00;0.05;98;0.00;0;0.1;44742;5;0.00;5.1;0.0;4.57;-1.48;64.6;64.6;92.8;91.5;550;542;CLIMB;CLIMB;11370.1;5671.40;5698.70;1781.7;1745.4;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:22;APPROACH;AIR;AIR;AIR;2055;1992.00;1013.0;1747;1594;29.00;-30.423.670;-60.216.187;179;184;146;144.99;0.286;32;1.93;0.00;0.05;98;-72.77;0;0.1;44742;5;-1.05;5.1;0.0;4.57;-1.47;64.6;64.6;93.6;91.5;551;542;CLIMB;CLIMB;11371.0;5671.90;5699.19;1785.3;1741.8;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:23;APPROACH;AIR;AIR;AIR;2055;1992.00;1013.0;1747;1595;29.00;-30.422.063;-60.215.271;179;184;146;144.99;0.286;21;1.92;0.01;0.05;98;-180.0;0;0.1;44742;5;-3.87;5.1;0.0;4.39;-1.47;64.8;64.6;91.8;91.5;551;543;CLIMB;CLIMB;11372.0;5672.39;5699.67;1785.3;1741.8;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:24;APPROACH;AIR;AIR;AIR;2056;1992.00;1013.0;1748;1595;29.00;-30.420.341;-60.214.352;180;184;146;144.99;0.286;24;1.92;0.01;0.05;98;-72.77;0;0.1;44742;5;-6.33;5.1;0.0;4.57;-1.45;64.8;64.8;93.6;91.5;551;543;CLIMB;CLIMB;11373.0;5672.89;5700.15;1792.6;1745.4;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:25;APPROACH;AIR;AIR;AIR;2056;1992.00;1013.0;1748;1593;29.00;-30.417.747;-60.213.593;180;184;146;144.99;0.286;26;1.93;0.01;0.05;97;0.00;0;0.0;44742;5;-8.09;5.1;0.0;4.57;-1.44;64.8;64.6;92.1;91.5;552;543;CLIMB;CLIMB;11374.0;5673.39;5700.64;1792.6;1745.4;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:26;APPROACH;AIR;AIR;AIR;2056;1993.00;1013.0;1748;1592;29.25;-30.417.039;-60.212.673;180;184;146;144.99;0.286;18;1.95;0.01;0.05;97;-72.77;0;0.1;44742;5;-8.44;5.3;0.2;4.57;-1.42;64.6;64.8;92.6;91.5;552;543;CLIMB;CLIMB;11375.0;5673.89;5701.12;1788.9;1741.8;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:27;APPROACH;AIR;AIR;AIR;2057;1993.00;1013.0;1749;1594;29.00;-30.416.269;-60.211.910;180;184;146;144.99;0.286;22;1.96;0.01;0.05;96;-180.0;0;0.2;44742;5;-8.44;5.3;0.0;4.57;-1.40;64.8;64.6;93.0;91.5;552;543;CLIMB;CLIMB;11375.9;5674.39;5701.61;1792.6;1741.8;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:28;APPROACH;AIR;AIR;AIR;2058;1994.00;1013.0;1750;1595;29.00;-30.415.459;-60.211.090;180;184;146;144.99;0.288;34;1.95;0.01;0.05;95;-72.77;0;0.4;44742;5;-8.79;5.1;-0.1;4.57;-1.37;64.8;64.6;92.0;91.5;552;543;CLIMB;CLIMB;11376.9;5674.88;5702.09;1792.6;1741.8;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:29;APPROACH;AIR;AIR;AIR;2059;1996.00;1013.0;1751;1596;29.00;-30.414.662;-60.210.079;180;184;146;144.99;0.288;43;1.94;0.00;0.05;94;0.00;0;0.4;44742;5;-8.79;5.1;-0.0;4.39;-1.34;64.8;64.6;93.9;91.5;553;543;CLIMB;CLIMB;11377.9;5675.38;5702.57;1792.6;1741.8;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:30;APPROACH;AIR;AIR;AIR;2059;1996.00;1013.0;1751;1594;29.25;-30.413.084;-60.209.316;180;184;146;144.99;0.288;39;1.94;0.01;0.05;93;-72.77;0;0.3;44742;5;-8.44;5.1;-0.0;4.39;-1.29;64.8;64.6;91.9;91.5;553;543;CLIMB;CLIMB;11378.9;5675.88;5703.06;1792.6;1738.1;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:31;APPROACH;AIR;AIR;AIR;2060;1997.00;1013.0;1752;1596;29.00;-30.411.491;-60.208.401;180;184;146;144.99;0.288;36;1.93;0.00;0.05;92;-180.0;0;0.3;44742;5;-7.03;5.1;-0.0;4.39;-1.26;64.6;64.6;93.0;91.5;553;544;CLIMB;CLIMB;11379.9;5676.38;5703.54;1788.9;1741.8;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:32;APPROACH;AIR;AIR;AIR;2061;1997.00;1013.0;1753;1598;29.00;-30.409.949;-60.207.638;180;184;146;144.99;0.288;44;1.93;-0.00;0.06;91;-72.77;0;0.3;44742;5;-5.98;4.9;-0.1;4.39;-1.21;64.8;64.6;92.9;91.5;553;543;CLIMB;CLIMB;11380.9;5676.87;5704.02;1792.6;1738.1;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:33;APPROACH;AIR;AIR;AIR;2061;1998.00;1013.0;1753;1598;29.00;-30.407.660;-60.206.875;180;184;146;144.99;0.288;39;1.93;-0.00;0.06;91;0.00;0;0.3;44742;5;-4.57;4.9;-0.0;4.39;-1.17;64.6;64.6;91.5;91.5;553;543;CLIMB;CLIMB;11381.8;5677.37;5704.51;1785.3;1738.1;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:34;APPROACH;AIR;AIR;AIR;2062;1998.00;1013.0;1754;1599;29.00;-30.406.134;-60.205.959;180;184;146;144.89;0.288;36;1.92;-0.01;0.05;90;-72.77;0;0.2;44688;5;-3.52;4.9;-0.0;4.39;-1.11;64.8;64.6;93.9;91.5;554;544;CLIMB;CLIMB;11382.8;5677.87;5704.99;1792.6;1741.8;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:35;APPROACH;AIR;AIR;AIR;2061;1998.00;1013.0;1753;1600;29.00;-30.404.608;-60.205.196;180;185;146;144.89;0.288;24;1.92;-0.00;0.06;90;-180.0;0;0.0;44688;5;-2.81;4.9;-0.0;4.39;-1.07;64.8;64.5;92.4;91.5;554;543;CLIMB;CLIMB;11383.8;5678.37;5705.47;1788.9;1734.5;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:36;APPROACH;AIR;AIR;AIR;2062;1998.00;1013.0;1754;1599;29.00;-30.403.082;-60.204.281;180;185;146;144.89;0.288;16;1.93;-0.00;0.05;90;-72.77;0;-0.1;44688;5;-1.76;4.9;-0.0;4.39;-1.01;64.8;64.4;92.9;91.5;554;543;CLIMB;CLIMB;11384.8;5678.86;5705.95;1788.9;1727.2;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:37;APPROACH;AIR;AIR;AIR;2062;1998.00;1013.0;1754;1601;29.00;-30.400.810;-60.203.518;180;185;146;144.89;0.288;21;1.92;-0.00;0.05;90;0.00;0;-0.2;44688;5;-1.41;4.9;-0.0;4.39;-0.95;64.8;64.3;93.5;91.4;554;543;CLIMB;CLIMB;11385.7;5679.36;5706.43;1788.9;1723.6;6477.4;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:38;APPROACH;AIR;AIR;AIR;2062;1999.00;1013.0;1754;1601;29.00;-30.398.538;-60.202.755;181;185;146;144.89;0.288;14;1.91;-0.00;0.06;90;-72.77;0;-0.4;44688;5;0.35;4.9;-0.0;4.39;-0.89;64.5;64.1;91.6;91.4;554;543;CLIMB;CLIMB;11386.7;5679.85;5706.91;1781.7;1723.6;6314.1;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:39;APPROACH;AIR;AIR;AIR;2062;1999.00;1013.0;1754;1600;29.00;-30.397.131;-60.201.839;181;185;146;144.89;0.288;9;1.90;-0.01;0.05;90;-180.0;0;-0.4;44688;5;3.16;4.9;-0.0;4.39;-0.84;64.5;64.0;93.8;91.4;553;542;CLIMB;CLIMB;11387.7;5680.35;5707.39;1774.4;1716.4;6314.1;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:40;APPROACH;AIR;AIR;AIR;2062;1999.00;1013.0;1754;1601;29.00;-30.395.885;-60.201.077;181;185;146;144.89;0.288;6;1.89;-0.01;0.05;90;-72.77;0;-0.4;44688;5;9.14;4.9;-0.0;4.57;-0.79;64.5;64.0;91.9;91.4;553;542;CLIMB;CLIMB;11388.7;5680.84;5707.86;1770.8;1716.4;6314.1;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:41;APPROACH;AIR;AIR;AIR;2061;1997.00;1013.0;1753;1600;29.00;-30.394.371;-60.200.165;181;185;146;144.89;0.288;-6;1.98;-0.02;0.05;91;0.00;0;-0.4;44688;5;12.66;5.1;0.2;4.75;-0.74;64.5;64.0;93.1;91.3;553;542;CLIMB;CLIMB;11389.6;5681.33;5708.34;1767.2;1709.1;6314.1;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:42;APPROACH;AIR;AIR;AIR;2061;1997.00;1013.0;1753;1600;29.25;-30.393.794;-60.199.402;181;185;146;144.89;0.288;-14;2.01;-0.03;0.06;92;-72.77;0;-0.4;44688;5;13.36;5.3;0.1;4.75;-0.69;64.5;64.0;92.9;91.4;553;543;CLIMB;CLIMB;11390.6;5681.82;5708.81;1767.2;1712.7;6314.1;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:43;APPROACH;AIR;AIR;AIR;2060;1996.00;1013.0;1752;1598;29.00;-30.392.663;-60.198.639;181;185;146;144.89;0.288;-19;1.99;-0.01;0.06;94;-180.0;0;-0.6;44688;5;12.66;5.1;-0.2;4.57;-0.64;64.5;64.0;92.0;91.4;554;542;CLIMB;CLIMB;11391.6;5682.31;5709.29;1767.2;1709.1;6314.1;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:44;APPROACH;AIR;AIR;AIR;2060;1996.00;1013.0;1752;1599;29.00;-30.391.614;-60.197.723;181;185;146;144.89;0.288;-23;1.97;-0.00;0.05;96;-72.77;0;-1.0;44688;5;11.95;4.9;-0.3;4.57;-0.59;64.5;64.0;93.8;91.4;553;543;CLIMB;CLIMB;11392.5;5682.80;5709.76;1767.2;1709.1;6314.1;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:45;APPROACH;AIR;AIR;AIR;2059;1996.00;1013.0;1751;1596;29.00;-30.390.615;-60.196.960;181;185;146;144.89;0.288;-25;1.97;0.00;0.05;97;0.00;0;-1.1;44688;5;11.25;4.9;-0.1;4.57;-0.55;64.4;64.0;91.4;91.4;553;542;CLIMB;CLIMB;11393.5;5683.29;5710.24;1763.5;1709.1;6314.1;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:46;APPROACH;AIR;AIR;AIR;2058;1995.00;1013.0;1750;1596;29.00;-30.390.899;-60.196.049;181;185;146;144.89;0.288;-37;1.98;0.00;0.05;98;-72.77;0;-1.1;44688;5;9.84;4.9;-0.0;4.57;-0.52;64.3;63.9;93.4;91.3;553;542;CLIMB;CLIMB;11394.4;5683.78;5710.71;1752.6;1698.2;6314.1;6;AP1+2 EGD;-;-;-
XX/07/19;04:36:47;APPROACH;AIR;AIR;AIR;2057;1994.00;1013.0;1749;1593;29.00;-30.389.948;-60.195.133;181;185;146;144.89;0.288;-44;1.97;0.00;0.05;99;-180.0;0;-1.0;44688;5;8.44;4.9;-0.0;4.57;-0.49;64.0;63.6;91.8;91.3;552;542;CLIMB;CLIMB;11395.4;5684.26;5711.18;1745.4;1694.6;6314.1;6;AP1+2 EGD;-;-;-
