DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/12/21;07:02:41;APPROACH;AIR;AIR;AIR;5000;5000.00;1013.0;4676;2629;25.75;-31.184.320;-60.227.665;235;219;161;155.49;0.362;-1190;0.97;-0.00;-0.01;17;61.88;12;-2.4;54286;1;0.00;2.3;-0.21;-0.1;5.10;0.00;32.4;31.3;73.9;73.9;528;520;0;0;7151.27;3590.39;3560.88;475.37;460.85;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-3.25;1.19;0.90;0.13;5.94;0;1;1;0
XX/12/21;07:02:42;APPROACH;AIR;AIR;AIR;4976;4976.00;1013.0;4652;2629;25.75;-31.175.165;-60.227.493;235;219;161;155.49;0.362;-1233;0.96;-0.00;-0.01;17;61.88;11;-2.4;54286;1;-0.70;2.3;-0.09;-0.0;5.10;0.00;32.4;31.3;73.9;73.9;528;521;0;0;7151.54;3590.53;3561.01;475.37;468.11;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.80;1.19;1.35;0.13;5.91;0;1;1;0
XX/12/21;07:02:43;APPROACH;AIR;AIR;AIR;4952;4952.00;1013.0;4628;2629;25.75;-31.162.961;-60.227.314;235;219;161;155.49;0.362;-1301;0.97;-0.00;-0.01;17;61.88;11;-2.3;54286;1;-0.70;2.3;-0.04;-0.0;5.28;0.00;32.4;31.3;73.9;73.9;528;521;0;0;7151.80;3590.66;3561.14;475.37;464.48;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.80;1.02;1.35;0.06;5.91;0;1;1;0
XX/12/21;07:02:44;APPROACH;AIR;AIR;AIR;4932;4932.00;1013.0;4608;2629;25.75;-31.153.805;-60.227.146;234;219;161;155.49;0.362;-1307;0.99;-0.00;-0.01;17;61.17;11;-2.2;54286;1;-0.70;2.3;0.00;-0.0;5.28;0.00;32.4;31.3;73.9;73.9;528;521;0;0;7152.06;3590.79;3561.27;475.37;464.48;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.75;1.02;1.64;0.06;5.88;0;1;1;0
XX/12/21;07:02:45;APPROACH;AIR;AIR;AIR;4908;4908.00;1013.0;4584;2629;25.75;-31.144.660;-60.226.974;234;219;161;155.49;0.361;-1312;0.99;-0.00;-0.01;17;60.82;11;-2.1;54286;1;-0.70;2.3;0.04;-0.0;5.45;0.00;32.4;31.3;73.9;73.9;528;522;0;0;7152.32;3590.92;3561.40;471.74;468.11;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-2.75;1.25;1.64;-0.06;5.88;0;1;1;0
XX/12/21;07:02:46;APPROACH;AIR;AIR;AIR;4884;4884.00;1013.0;4560;2629;25.75;-31.132.460;-60.226.799;234;219;161;155.49;0.360;-1354;1.00;-0.00;-0.01;16;60.12;11;-2.2;54286;1;-1.05;2.3;0.00;-0.0;5.45;0.00;32.4;31.3;73.9;73.9;528;521;0;0;7152.58;3591.05;3561.53;475.37;460.85;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-2.80;1.25;1.13;0.00;5.88;0;1;1;0
XX/12/21;07:02:47;APPROACH;AIR;AIR;AIR;4860;4860.00;1013.0;4536;2629;26.00;-31.123.304;-60.226.631;234;219;161;155.49;0.360;-1382;0.99;0.00;-0.01;16;59.77;11;-2.2;54286;1;-1.41;2.3;-0.17;-0.0;5.28;0.00;32.4;31.3;73.9;73.9;528;522;0;0;7152.84;3591.19;3561.66;475.37;468.11;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-2.80;1.19;1.13;0.00;6.06;0;1;1;0
XX/12/21;07:02:48;APPROACH;AIR;AIR;AIR;4840;4840.00;1013.0;4516;2629;26.00;-31.111.102;-60.226.460;234;219;161;155.49;0.360;-1362;0.99;-0.00;-0.01;16;59.77;11;-2.2;54286;1;-1.76;2.3;-0.29;-0.0;5.45;0.00;32.4;31.3;73.9;73.9;529;522;0;0;7153.10;3591.32;3561.79;475.37;468.11;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.10;1.19;1.58;0.13;6.09;0;1;1;0
XX/12/21;07:02:49;APPROACH;AIR;AIR;AIR;4816;4816.00;1013.0;4492;2629;26.00;-31.099.634;-60.226.295;234;219;161;155.49;0.360;-1348;1.00;-0.00;-0.01;16;59.77;11;-2.2;54286;1;-1.76;2.3;-0.29;-0.0;5.45;0.00;32.4;31.3;73.9;73.9;528;522;0;0;7153.36;3591.45;3561.92;475.37;464.48;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.10;0.68;1.58;0.13;6.09;0;1;1;0
XX/12/21;07:02:50;APPROACH;AIR;AIR;AIR;4792;4792.00;1013.0;4468;2629;26.00;-31.088.583;-60.226.128;234;219;161;155.49;0.360;-1378;1.00;-0.00;-0.01;16;59.41;11;-2.2;54286;1;-1.41;2.3;-0.25;-0.0;5.45;0.00;32.3;31.3;73.9;73.9;528;523;0;0;7153.63;3591.58;3562.05;475.37;471.74;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.10;0.68;2.37;0.00;6.12;0;1;1;0
XX/12/21;07:02:51;APPROACH;AIR;AIR;AIR;4772;4772.00;1013.0;4448;2629;26.00;-31.077.528;-60.225.960;233;219;161;155.49;0.360;-1359;1.01;-0.00;-0.01;16;59.06;11;-2.2;54286;1;-1.41;2.3;-0.25;-0.0;5.45;0.00;32.4;31.4;73.9;73.9;529;524;0;0;7153.89;3591.71;3562.18;475.37;475.37;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.10;0.00;2.37;0.00;6.09;0;1;1;0
XX/12/21;07:02:52;APPROACH;AIR;AIR;AIR;4752;4752.00;1013.0;4428;2629;26.00;-31.068.373;-60.225.796;233;219;161;155.49;0.360;-1307;1.01;-0.00;-0.01;16;58.01;11;-2.1;54286;1;-0.70;2.5;-0.34;0.1;5.28;0.00;32.4;31.3;73.9;73.9;529;524;0;0;7154.16;3591.85;3562.31;478.99;471.74;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.20;0.00;2.60;0.00;6.09;0;1;1;0
XX/12/21;07:02:53;APPROACH;AIR;AIR;AIR;4732;4732.00;1013.0;4408;2629;26.00;-31.056.166;-60.225.632;233;218;161;155.49;0.359;-1271;1.01;-0.00;-0.01;16;57.30;11;-2.0;54286;1;0.00;2.5;-0.38;0.0;5.28;0.00;32.4;31.3;73.9;73.9;529;524;0;0;7154.42;3591.98;3562.44;478.99;475.37;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.20;0.23;2.60;0.06;6.09;0;1;1;0
XX/12/21;07:02:54;APPROACH;AIR;AIR;AIR;4712;4712.00;1013.0;4388;2629;26.25;-31.046.274;-60.225.468;233;218;161;155.49;0.358;-1248;1.02;-0.00;-0.01;16;56.60;10;-2.0;54286;1;0.35;2.5;-0.55;0.0;5.10;0.00;32.4;31.3;73.9;73.9;530;525;0;0;7154.69;3592.11;3562.57;478.99;475.37;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.55;0.23;2.03;0.00;6.09;0;1;1;0
XX/12/21;07:02:55;APPROACH;AIR;AIR;AIR;4692;4692.00;1013.0;4368;2629;26.25;-31.035.964;-60.225.300;232;218;161;155.49;0.358;-1232;1.01;-0.00;-0.01;16;56.25;10;-2.0;54286;1;0.70;2.6;-0.67;0.1;5.10;0.00;32.4;31.3;73.9;73.9;529;525;0;0;7154.95;3592.25;3562.71;478.99;478.99;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.37;-3.55;0.62;2.03;0.06;6.06;0;1;1;0
XX/12/21;07:02:56;APPROACH;AIR;AIR;AIR;4676;4676.00;1013.0;4352;2629;26.25;-31.022.615;-60.225.140;232;218;161;155.49;0.357;-1182;1.00;-0.00;-0.02;16;56.25;10;-2.0;54286;1;0.70;2.6;-0.75;0.0;4.92;0.00;32.4;31.3;73.9;73.9;530;525;0;0;7155.22;3592.38;3562.84;478.99;471.74;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.37;-3.85;0.62;1.86;0.13;6.12;0;1;1;0
XX/12/21;07:02:57;APPROACH;AIR;AIR;AIR;4656;4656.00;1013.0;4332;2629;26.25;-31.013.460;-60.224.976;232;217;161;155.49;0.356;-1148;1.00;-0.00;-0.02;16;56.25;10;-2.1;54286;1;0.35;2.6;-0.75;0.0;4.92;0.00;32.4;31.3;73.9;73.9;530;525;0;0;7155.48;3592.51;3562.97;478.99;478.99;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-3.85;0.74;1.86;0.13;6.06;0;1;1;0
XX/12/21;07:02:58;APPROACH;AIR;AIR;AIR;4640;4640.00;1013.0;4316;2629;26.25;-31.001.258;-60.224.808;231;217;161;162.01;0.356;-1126;1.01;-0.00;-0.02;16;56.25;11;-2.2;54286;2;0.35;2.6;-0.67;0.0;4.75;0.00;32.4;31.3;73.9;73.9;530;526;0;0;7155.75;3592.64;3563.10;478.99;471.74;15320.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-3.50;0.74;1.81;0.13;5.88;0;1;1;0
XX/12/21;07:02:59;APPROACH;AIR;AIR;AIR;4624;4624.00;1013.0;4300;2629;26.25;-30.989.816;-60.224.644;231;217;161;162.01;0.355;-1071;0.99;-0.00;-0.02;16;56.60;11;-2.2;54286;2;0.00;2.5;-0.50;-0.1;4.57;0.00;32.4;31.3;73.9;73.9;530;526;0;0;7156.01;3592.78;3563.24;478.99;478.99;15320.;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.50;0.68;1.81;0.13;5.71;0;1;1;0
XX/12/21;07:03:00;APPROACH;AIR;AIR;AIR;4604;4604.00;1013.0;4280;2629;26.25;-30.981.815;-60.224.480;230;216;161;162.01;0.355;-1074;0.97;-0.00;-0.02;16;56.95;11;-2.2;54286;2;0.00;2.3;-0.29;-0.1;4.40;0.00;32.3;31.3;73.9;73.9;530;526;0;0;7156.28;3592.91;3563.37;478.99;475.37;15320.;11;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.00;0.68;1.69;0.13;5.53;0;1;1;0
XX/12/21;07:03:01;APPROACH;AIR;AIR;AIR;4584;4584.00;1013.0;4260;2629;26.25;-30.970.774;-60.224.316;230;216;161;162.01;0.354;-1116;0.95;-0.00;-0.02;16;57.66;11;-2.2;54286;2;0.00;2.1;-0.25;-0.1;4.40;0.00;32.3;31.3;73.9;73.9;531;526;0;0;7156.54;3593.04;3563.50;482.62;475.37;15320.;24;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-3.00;1.13;1.69;-0.06;5.50;0;1;1;0
XX/12/21;07:03:02;APPROACH;AIR;AIR;AIR;4564;4564.00;1013.0;4240;2629;26.25;-30.961.618;-60.224.148;229;215;161;162.01;0.353;-1143;0.95;-0.00;-0.03;16;58.01;11;-2.3;54286;2;0.35;2.3;-0.25;0.1;4.92;0.00;32.3;31.3;73.9;73.9;531;527;0;0;7156.81;3593.18;3563.63;482.62;475.37;15320.;30;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-3.00;1.13;1.30;0.06;5.56;0;1;1;0
XX/12/21;07:03:03;APPROACH;AIR;AIR;AIR;4544;4544.00;1013.0;4220;2629;26.25;-30.949.423;-60.223.984;229;215;161;162.01;0.353;-1162;0.94;-0.00;-0.03;16;58.36;11;-2.2;54286;2;0.35;2.1;-0.25;-0.1;4.92;0.00;32.3;31.3;73.9;73.9;531;527;0;0;7157.08;3593.31;3563.76;482.62;475.37;15320.;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-3.00;1.13;1.30;0.06;5.53;0;1;1;0
XX/12/21;07:03:04;APPROACH;AIR;AIR;AIR;4520;4520.00;1013.0;4196;2629;26.25;-30.937.243;-60.223.816;229;215;161;162.01;0.352;-1214;0.95;-0.00;-0.03;16;58.36;11;-2.2;54286;2;0.35;2.1;-0.09;-0.0;5.28;0.00;32.4;31.1;73.9;73.9;531;526;0;0;7157.34;3593.45;3563.90;482.62;475.37;15320.;32;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.75;1.13;1.35;0.13;5.53;0;1;1;0
XX/12/21;07:03:05;APPROACH;AIR;AIR;AIR;4496;4496.00;1013.0;4172;2629;26.25;-30.928.087;-60.223.652;228;214;161;162.01;0.351;-1289;0.96;-0.00;-0.03;16;58.36;11;-2.2;54286;2;0.35;2.1;-0.04;-0.0;5.45;0.00;32.3;31.3;73.9;73.9;531;527;0;0;7157.61;3593.58;3564.03;482.62;478.99;15320.;32;AP ENGAGED;AT ENGAGED;0;0;-;-3.25;-2.75;1.08;1.35;0.06;5.53;0;1;1;0
XX/12/21;07:03:06;APPROACH;AIR;AIR;AIR;4472;4472.00;1013.0;4148;2629;26.25;-30.915.892;-60.223.488;228;214;161;161.94;0.350;-1339;0.98;-0.00;-0.02;17;58.36;10;-2.2;54250;5;0.00;2.1;0.04;-0.0;5.45;0.00;32.3;31.3;73.9;73.9;531;527;0;0;7157.88;3593.71;3564.16;478.99;475.37;15320.;32;AP ENGAGED;AT ENGAGED;0;0;-;-3.25;-2.45;1.08;1.35;0.06;5.53;0;1;1;0
XX/12/21;07:03:07;APPROACH;AIR;AIR;AIR;4448;4448.00;1013.0;4124;2629;26.25;-30.906.737;-60.223.320;227;214;161;161.94;0.350;-1372;1.00;-0.00;-0.02;17;58.36;10;-2.1;54250;5;0.00;2.1;0.13;-0.0;5.45;0.00;32.3;31.3;73.9;73.9;532;527;0;0;7158.14;3593.85;3564.29;482.62;475.37;15320.;32;AP ENGAGED;AT ENGAGED;0;0;-;-3.15;-2.45;1.13;1.35;0.06;5.53;0;1;1;0
XX/12/21;07:03:08;APPROACH;AIR;AIR;AIR;4424;4424.00;1013.0;4100;2629;26.25;-30.897.589;-60.223.156;227;214;161;161.94;0.349;-1395;1.01;0.00;-0.02;16;57.66;10;-2.1;54250;5;0.00;2.3;0.13;0.1;5.63;0.00;32.3;31.3;73.9;73.9;531;527;0;0;7158.41;3593.98;3564.43;482.62;478.99;15320.;32;AP ENGAGED;AT ENGAGED;0;0;-;-3.15;-2.50;1.13;1.30;0.06;5.47;0;1;1;0
XX/12/21;07:03:09;APPROACH;AIR;AIR;AIR;4400;4400.00;1013.0;4076;2629;26.25;-30.885.403;-60.222.988;227;214;161;161.94;0.349;-1410;0.99;-0.00;-0.03;16;57.30;10;-2.0;54250;5;0.00;2.3;0.04;0.0;5.45;0.00;32.3;31.1;73.9;73.9;532;527;0;0;7158.67;3594.12;3564.56;486.25;475.37;15320.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.50;1.19;1.30;0.06;5.65;0;1;1;0
XX/12/21;07:03:10;APPROACH;AIR;AIR;AIR;4380;4380.00;1013.0;4056;2629;26.25;-30.876.248;-60.222.824;226;213;161;161.94;0.348;-1380;0.99;0.00;-0.03;16;56.60;10;-2.0;54250;5;0.00;2.5;-0.34;0.1;5.98;0.00;32.3;31.1;73.9;73.9;532;526;0;0;7158.94;3594.25;3564.69;486.25;475.37;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-3.20;1.19;1.98;0.06;5.82;0;1;1;0
XX/12/21;07:03:11;APPROACH;AIR;AIR;AIR;4356;4356.00;1013.0;4032;2629;26.25;-30.864.050;-60.222.660;225;213;161;161.94;0.347;-1360;1.01;0.00;-0.02;16;56.25;10;-2.1;54250;5;-0.70;2.6;-0.46;0.1;6.16;0.00;32.3;31.1;73.9;73.9;531;526;0;0;7159.21;3594.39;3564.82;482.62;475.37;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.20;0.01;1.98;0.25;5.79;0;1;1;0
XX/12/21;07:03:12;APPROACH;AIR;AIR;AIR;4332;4332.00;1013.0;4008;2629;26.25;-30.852.666;-60.222.496;225;212;161;161.94;0.346;-1387;1.00;0.01;-0.02;16;56.25;10;-2.0;54250;5;-1.41;2.6;-0.46;0.0;6.16;0.00;32.1;31.1;73.9;73.9;530;526;0;0;7159.47;3594.52;3564.95;482.62;475.37;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.35;0.01;2.72;0.06;5.85;0;1;1;0
XX/12/21;07:03:13;APPROACH;AIR;AIR;AIR;4308;4308.00;1013.0;3984;2629;26.25;-30.844.634;-60.222.336;224;212;161;161.94;0.345;-1404;0.98;0.00;-0.02;16;55.90;10;-2.0;54250;5;-1.41;2.6;-0.42;0.0;6.16;0.00;32.3;31.0;73.9;73.9;531;526;0;0;7159.74;3594.65;3565.09;482.62;471.74;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.35;-0.16;2.72;0.06;5.85;0;1;1;0
XX/12/21;07:03:14;APPROACH;AIR;AIR;AIR;4288;4288.00;1013.0;3964;2629;26.25;-30.833.559;-60.222.176;224;211;161;161.94;0.344;-1376;0.98;-0.00;-0.02;16;55.55;10;-1.9;54250;5;-1.41;2.6;-0.42;0.0;5.98;0.00;32.1;31.0;73.9;73.9;531;526;0;0;7160.01;3594.79;3565.22;482.62;475.37;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.20;-0.16;2.83;0.06;5.88;0;1;1;0
XX/12/21;07:03:15;APPROACH;AIR;AIR;AIR;4264;4264.00;1013.0;3940;2629;26.25;-30.824.404;-60.222.015;223;211;161;161.94;0.343;-1358;0.99;-0.00;-0.02;16;54.84;10;-1.8;54250;5;-1.05;2.6;-0.29;0.0;6.16;0.00;32.3;31.1;73.9;73.9;532;527;0;0;7160.27;3594.92;3565.35;486.25;478.99;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.20;-0.16;2.83;0.13;5.79;0;1;1;0
XX/12/21;07:03:16;APPROACH;AIR;AIR;AIR;4240;4240.00;1013.0;3916;2629;26.25;-30.815.260;-60.221.855;223;210;161;161.94;0.342;-1385;1.00;0.00;-0.02;15;54.49;9;-1.8;54250;5;-0.70;2.8;-0.21;0.1;6.33;0.00;32.1;31.0;73.9;73.9;531;527;0;0;7160.54;3595.06;3565.48;482.62;475.37;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-2.90;-0.16;2.89;0.13;5.74;0;1;1;0
XX/12/21;07:03:17;APPROACH;AIR;AIR;AIR;4220;4220.00;1013.0;3896;2629;26.25;-30.803.070;-60.221.703;222;210;161;161.94;0.342;-1363;0.99;-0.00;-0.02;15;53.79;9;-1.8;54250;5;-0.70;2.8;-0.21;0.0;6.33;0.00;32.1;31.0;73.9;73.9;531;526;0;0;7160.81;3595.19;3565.61;482.62;475.37;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.90;-0.16;2.89;0.06;5.74;0;1;1;0
XX/12/21;07:03:18;APPROACH;AIR;AIR;AIR;4196;4196.00;1013.0;3872;2629;26.25;-30.793.915;-60.221.546;222;209;161;161.94;0.341;-1349;0.98;-0.00;-0.02;15;53.09;9;-1.8;54250;5;-0.70;2.6;-0.17;-0.1;6.33;0.00;32.1;31.0;73.9;73.8;532;526;0;0;7161.07;3595.33;3565.75;486.25;475.37;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.90;-0.16;2.77;0.06;5.71;0;1;1;0
XX/12/21;07:03:19;APPROACH;AIR;AIR;AIR;4172;4172.00;1013.0;3848;2629;26.25;-30.781.717;-60.221.394;221;209;161;161.94;0.340;-1379;0.99;0.00;-0.02;15;53.09;9;-1.8;54250;5;-0.35;2.6;-0.17;-0.0;6.33;0.00;32.1;31.0;73.9;73.8;532;526;0;0;7161.34;3595.46;3565.88;482.62;475.37;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.90;0.00;2.77;0.00;5.76;0;1;1;0
XX/12/21;07:03:20;APPROACH;AIR;AIR;AIR;4148;4148.00;1013.0;3824;2629;26.25;-30.770.366;-60.221.241;221;208;161;161.94;0.339;-1399;1.00;-0.00;-0.02;16;53.44;9;-1.9;54250;5;-0.35;2.8;-0.17;0.1;6.33;0.00;32.1;30.9;73.9;73.8;532;526;0;0;7161.61;3595.59;3566.01;482.62;478.99;15240.;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.80;0.00;2.60;0.06;5.71;0;1;1;0
