DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM
XX/06/21;01:51:14;APPROACH;AIR;AIR;AIR;7388;7388.00;1013.0;4176;2627;17.50;-15.908.085;-48.102.898;207;177;149;139.02;0.306;-1513;0.95;-0.00;-0.05;56;259.45;8;1.4;45867;10;-0.70;0.4;-0.3;4.92;0.00;31.9;31.0;73.0;73.9;521;560;0;0;3099.82;1544.16;1555.66;439.08;435.45;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.65;1.42;0.73;0.19;5.56
XX/06/21;01:51:15;APPROACH;AIR;AIR;AIR;7364;7364.00;1013.0;4152;2627;17.50;-15.907.417;-48.102.200;207;177;149;139.02;0.306;-1529;0.96;-0.01;-0.05;56;258.75;8;1.2;45867;10;-0.35;0.5;0.1;5.80;0.00;31.9;31.0;73.0;73.9;521;561;0;0;3100.07;1544.28;1555.78;435.45;435.45;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.65;1.25;0.73;0.25;5.56
XX/06/21;01:51:16;APPROACH;AIR;AIR;AIR;7336;7336.00;1013.0;4124;2627;17.75;-15.906.749;-48.101.498;207;177;149;139.02;0.305;-1539;0.99;0.00;-0.05;56;256.29;8;0.9;45867;10;-0.70;0.7;0.1;5.45;0.00;31.9;31.0;73.0;73.9;522;561;0;0;3100.31;1544.40;1555.90;435.45;435.45;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.65;1.25;0.50;0.13;5.56
XX/06/21;01:51:17;APPROACH;AIR;AIR;AIR;7308;7308.00;1013.0;4096;2627;17.75;-15.906.014;-48.100.887;206;178;149;139.02;0.307;-1586;0.96;0.01;-0.05;57;253.48;7;0.7;45867;10;-0.35;0.5;-0.1;5.80;0.00;31.9;31.0;73.0;73.8;522;561;0;0;3100.55;1544.53;1556.02;439.08;435.45;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.65;2.10;0.50;0.51;5.59
XX/06/21;01:51:18;APPROACH;AIR;AIR;AIR;7280;7280.00;1013.0;4068;2627;17.75;-15.905.345;-48.100.277;206;178;149;139.02;0.306;-1617;0.99;-0.00;-0.04;57;253.13;7;0.9;45867;10;0.35;0.7;0.1;5.80;0.00;31.9;31.0;73.1;73.9;522;561;0;0;3100.79;1544.65;1556.15;439.08;435.45;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.55;2.10;0.73;0.32;5.59
XX/06/21;01:51:19;APPROACH;AIR;AIR;AIR;7256;7256.00;1013.0;4044;2627;18.00;-15.904.679;-48.099.667;206;177;149;139.02;0.304;-1598;1.00;0.00;-0.04;57;253.48;7;0.9;45867;10;-0.35;0.7;0.0;5.80;0.00;31.9;31.0;73.1;73.9;522;561;0;0;3101.04;1544.77;1556.27;435.45;435.45;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.20;-2.55;1.25;0.73;0.06;5.59
XX/06/21;01:51:20;APPROACH;AIR;AIR;AIR;7228;7228.00;1013.0;4016;2627;18.00;-15.904.012;-48.099.056;205;177;149;139.02;0.304;-1585;1.01;0.00;-0.04;57;252.07;7;0.7;45867;10;-0.70;0.9;0.1;5.98;0.00;31.9;31.0;73.1;73.9;522;561;0;0;3101.28;1544.89;1556.39;439.08;439.08;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.20;-2.80;1.25;-0.17;0.19;5.71
XX/06/21;01:51:21;APPROACH;AIR;AIR;AIR;7204;7204.00;1013.0;3992;2627;18.00;-15.903.276;-48.098.507;205;175;149;139.02;0.302;-1577;0.98;0.01;-0.04;57;249.26;7;0.6;45867;10;0.00;1.1;0.1;5.98;0.00;31.9;31.0;73.1;73.9;522;561;0;0;3101.52;1545.01;1556.51;439.08;439.08;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.09;-2.80;2.84;-0.17;0.25;5.91
XX/06/21;01:51:22;APPROACH;AIR;AIR;AIR;7180;7180.00;1013.0;3968;2627;18.00;-15.902.607;-48.097.805;204;176;149;139.02;0.302;-1532;1.01;-0.00;-0.04;57;247.50;7;0.8;45867;10;0.70;1.2;0.1;6.33;0.00;31.9;31.0;73.1;73.9;522;561;0;0;3101.77;1545.13;1556.63;435.45;439.08;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.09;-3.45;2.84;-0.17;0.19;5.94
XX/06/21;01:51:23;APPROACH;AIR;AIR;AIR;7152;7152.00;1013.0;3940;2627;18.25;-15.901.939;-48.097.107;204;176;149;139.02;0.302;-1541;1.00;0.01;-0.04;57;247.50;7;0.9;45867;10;0.35;1.1;-0.1;5.80;0.00;31.9;31.0;73.1;73.9;523;561;0;0;3102.01;1545.26;1556.75;439.08;439.08;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-3.45;1.93;-0.17;0.25;5.91
XX/06/21;01:51:24;APPROACH;AIR;AIR;AIR;7128;7128.00;1013.0;3916;2627;18.25;-15.901.271;-48.096.405;204;174;149;139.02;0.299;-1547;0.93;0.01;-0.05;57;248.55;7;1.0;45867;10;0.00;0.7;-0.2;5.80;0.00;31.9;31.0;73.1;73.9;522;562;0;0;3102.25;1545.38;1556.88;439.08;435.45;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-3.20;1.93;-0.06;0.19;5.91
XX/06/21;01:51:25;APPROACH;AIR;AIR;AIR;7104;7104.00;1013.0;3892;2627;18.25;-15.900.531;-48.095.764;203;175;149;139.02;0.300;-1512;0.98;-0.00;-0.04;57;249.26;7;1.1;45867;10;0.00;0.9;0.1;6.16;0.00;31.9;31.0;73.0;73.9;522;562;0;0;3102.50;1545.50;1557.00;439.08;439.08;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-3.20;1.70;-0.06;0.32;5.91
XX/06/21;01:51:26;APPROACH;AIR;AIR;AIR;7076;7076.00;1013.0;3864;2627;18.25;-15.899.863;-48.095.066;203;174;149;139.02;0.298;-1528;0.99;0.00;-0.04;56;251.02;7;1.2;45867;10;-0.35;0.9;0.0;5.98;0.00;31.9;31.0;73.1;73.9;523;562;0;0;3102.74;1545.62;1557.12;439.08;442.71;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-3.15;1.70;0.73;0.13;5.94
XX/06/21;01:51:27;APPROACH;AIR;AIR;AIR;7052;7052.00;1013.0;3840;2627;18.50;-15.899.195;-48.094.368;203;174;149;139.02;0.299;-1538;0.98;-0.00;-0.04;57;251.37;7;1.1;45867;10;-1.05;0.9;0.0;6.16;0.00;31.9;31.0;73.1;73.9;523;562;0;0;3102.99;1545.74;1557.24;439.08;439.08;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.15;1.30;0.73;0.32;5.91
XX/06/21;01:51:28;APPROACH;AIR;AIR;AIR;7024;7024.00;1013.0;3812;2627;18.50;-15.898.222;-48.093.666;202;174;149;139.02;0.299;-1546;0.97;0.00;-0.04;57;251.72;7;1.1;45867;10;-1.05;0.9;0.0;6.16;0.00;31.9;31.0;73.1;73.9;523;562;0;0;3103.23;1545.87;1557.36;439.08;439.08;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.15;1.30;0.84;0.19;5.94
XX/06/21;01:51:29;APPROACH;AIR;AIR;AIR;6996;6996.00;1013.0;3784;2627;18.50;-15.897.480;-48.093.330;202;174;149;139.02;0.298;-1590;0.98;0.00;-0.04;57;251.37;7;1.0;45867;10;-1.05;0.9;0.0;6.16;0.00;31.9;31.0;73.1;73.9;524;563;0;0;3103.48;1545.99;1557.49;442.71;442.71;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.15;1.47;0.84;0.19;5.91
XX/06/21;01:51:30;APPROACH;AIR;AIR;AIR;6968;6968.00;1013.0;3756;2627;18.75;-15.896.813;-48.092.628;202;174;149;139.02;0.299;-1620;1.01;-0.00;-0.04;57;251.37;7;1.0;45867;10;-0.70;0.9;0.0;6.51;0.00;31.9;31.0;73.1;73.9;523;563;0;0;3103.72;1546.11;1557.61;439.08;442.71;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.00;1.47;0.90;0.25;5.91
XX/06/21;01:51:31;APPROACH;AIR;AIR;AIR;6944;6944.00;1013.0;3732;2627;18.75;-15.896.145;-48.091.927;201;174;149;139.02;0.298;-1600;1.01;-0.00;-0.04;57;251.37;7;0.9;45867;10;-0.70;1.1;0.1;6.16;0.00;31.9;31.0;73.1;73.9;523;563;0;0;3103.97;1546.23;1557.73;442.71;442.71;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-3.00;1.81;0.90;0.06;5.94
XX/06/21;01:51:32;APPROACH;AIR;AIR;AIR;6916;6916.00;1013.0;3704;2627;19.00;-15.895.346;-48.091.228;201;173;149;139.02;0.297;-1587;1.00;0.01;-0.04;57;249.96;7;0.7;45867;10;-0.70;1.1;0.0;6.33;0.00;31.9;31.0;73.1;73.9;524;564;0;0;3104.21;1546.36;1557.86;442.71;442.71;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.95;1.81;0.33;0.19;5.94
XX/06/21;01:51:33;APPROACH;AIR;AIR;AIR;6892;6892.00;1013.0;3680;2627;19.00;-15.894.546;-48.090.530;201;173;149;139.02;0.296;-1578;1.01;0.00;-0.03;57;248.55;7;0.8;45867;10;-0.35;1.2;0.1;6.33;0.00;31.9;31.0;73.1;73.9;524;564;0;0;3104.46;1546.48;1557.98;442.71;439.08;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-2.95;1.59;0.33;0.19;5.91
XX/06/21;01:51:34;APPROACH;AIR;AIR;AIR;6864;6864.00;1013.0;3652;2627;19.00;-15.893.822;-48.089.920;201;172;149;139.02;0.295;-1572;1.01;-0.00;-0.03;57;248.20;7;0.8;45867;10;-0.35;1.2;0.0;6.33;0.00;31.9;31.0;73.1;73.9;524;564;0;0;3104.70;1546.60;1558.10;446.34;442.71;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.00;1.59;0.67;0.25;5.94
XX/06/21;01:51:35;APPROACH;AIR;AIR;AIR;6840;6840.00;1013.0;3628;2627;19.25;-15.893.098;-48.089.310;200;173;149;139.02;0.296;-1568;0.99;-0.00;-0.04;57;247.50;7;0.8;45867;10;-0.70;1.2;0.0;6.51;0.00;31.9;31.0;73.1;73.9;524;564;0;0;3104.95;1546.72;1558.22;439.08;442.71;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-3.00;1.19;0.67;0.19;5.91
XX/06/21;01:51:36;APPROACH;AIR;AIR;AIR;6816;6816.00;1013.0;3604;2627;19.25;-15.892.297;-48.088.699;200;173;149;139.02;0.296;-1526;1.00;-0.00;-0.03;57;246.80;6;0.5;45867;10;-1.05;1.2;0.0;6.51;0.00;31.9;31.0;73.1;73.9;524;564;0;0;3105.19;1546.85;1558.35;442.71;442.71;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.85;1.19;0.79;0.13;5.94
XX/06/21;01:51:37;APPROACH;AIR;AIR;AIR;6792;6792.00;1013.0;3580;2627;19.25;-15.891.631;-48.088.089;199;173;149;139.02;0.296;-1497;1.00;0.01;-0.03;57;242.93;6;0.2;45867;10;-0.70;1.4;0.1;6.51;0.00;31.9;31.0;73.1;73.9;524;565;0;0;3105.44;1546.97;1558.47;442.71;442.71;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.85;2.04;0.79;0.32;5.94
XX/06/21;01:51:38;APPROACH;AIR;AIR;AIR;6768;6768.00;1013.0;3556;2627;19.25;-15.890.965;-48.087.841;199;173;149;139.02;0.295;-1479;1.00;0.01;-0.03;57;239.77;6;0.2;45867;10;0.00;1.4;0.0;6.68;0.00;31.9;31.0;73.1;73.9;524;564;0;0;3105.69;1547.09;1558.59;442.71;442.71;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.80;2.04;0.16;0.38;5.94
XX/06/21;01:51:39;APPROACH;AIR;AIR;AIR;6744;6744.00;1013.0;3532;2627;19.25;-15.890.301;-48.087.143;199;172;149;139.02;0.294;-1466;1.00;0.00;-0.03;57;238.01;5;0.3;45867;10;0.00;1.6;0.1;6.33;0.00;31.9;31.0;73.1;73.9;525;565;0;0;3105.93;1547.22;1558.72;446.34;446.34;7520.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-2.80;1.93;0.16;0.25;5.94
XX/06/21;01:51:40;APPROACH;AIR;AIR;AIR;6720;6720.00;1013.0;3508;2627;19.50;-15.889.556;-48.086.441;198;172;149;139.02;0.293;-1457;1.00;0.00;-0.03;57;237.66;5;0.4;45867;10;0.00;1.6;0.0;6.68;0.00;31.9;31.0;73.3;73.9;525;565;0;0;3106.18;1547.34;1558.84;446.34;442.71;7480.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-2.95;1.93;-0.01;0.19;5.94
XX/06/21;01:51:41;APPROACH;AIR;AIR;AIR;6696;6696.00;1013.0;3484;2627;19.50;-15.888.890;-48.085.743;198;172;149;139.02;0.293;-1452;1.00;0.00;-0.03;57;238.01;5;0.4;45867;10;0.00;1.8;0.1;6.51;0.00;31.9;31.0;73.3;73.9;525;565;0;0;3106.43;1547.47;1558.96;446.34;442.71;7480.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-2.95;2.21;-0.01;0.19;5.94
XX/06/21;01:51:42;APPROACH;AIR;AIR;AIR;6676;6676.00;1013.0;3464;2627;19.50;-15.888.225;-48.085.049;198;172;149;139.02;0.293;-1408;1.01;-0.00;-0.03;57;239.06;5;0.4;45867;10;-0.70;1.6;-0.1;6.51;0.00;31.9;31.0;73.3;73.9;525;566;0;0;3106.68;1547.59;1559.09;446.34;446.34;7480.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-2.90;2.21;0.39;0.25;5.94
