DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;FD
XX/03/21;03:20:38;APPROACH;AIR;AIR;AIR;8004;8004.00;1013.0;4744;2629;17.75;-15.968.281;-48.076.797;241;204;156;147.92;0.356;-597;1.01;-0.01;-0.01;23;143.09;13;-2.0;50040;1;-0.70;4.9;-0.1;6.86;0.00;32.1;31.4;73.0;73.9;509;554;3145.92;1563.85;1582.07;428.19;431.82;8160.0;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;03:20:39;APPROACH;AIR;AIR;AIR;7996;7996.00;1013.0;4736;2629;17.75;-15.966.949;-48.076.237;240;203;156;154.44;0.355;-558;1.01;-0.00;-0.01;23;142.03;13;-2.1;50040;2;-1.05;5.1;0.1;6.51;0.00;32.1;31.5;73.0;73.9;509;555;3146.16;1563.97;1582.19;424.56;431.82;8160.0;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;03:20:40;APPROACH;AIR;AIR;AIR;7988;7988.00;1013.0;4728;2629;17.75;-15.966.033;-48.075.676;239;202;156;154.44;0.353;-532;1.01;0.00;-0.01;23;140.98;13;-2.3;50040;2;-0.70;5.1;0.0;6.68;0.00;32.0;31.4;73.0;73.9;509;554;3146.39;1564.08;1582.31;424.56;431.82;8160.0;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;03:20:41;APPROACH;AIR;AIR;AIR;7980;7980.00;1013.0;4720;2629;17.50;-15.964.815;-48.075.119;238;202;156;154.44;0.352;-515;1.01;-0.01;-0.01;23;139.92;12;-2.1;50040;2;-0.35;4.9;-0.1;6.33;0.00;32.0;31.5;73.0;74.0;509;555;3146.63;1564.20;1582.43;428.19;435.45;8160.0;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;03:20:42;APPROACH;AIR;AIR;AIR;7972;7972.00;1013.0;4712;2629;17.50;-15.963.899;-48.074.562;237;201;156;154.44;0.351;-504;0.98;-0.01;-0.01;23;138.52;12;-2.3;50040;2;-0.70;4.7;-0.1;6.16;0.00;32.0;31.4;73.0;73.9;510;555;3146.87;1564.32;1582.55;424.56;428.19;8160.0;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;03:20:43;APPROACH;AIR;AIR;AIR;7964;7964.00;1013.0;4704;2629;17.50;-15.962.680;-48.075.333;236;201;156;154.44;0.350;-496;1.01;-0.01;-0.01;23;136.41;12;-2.6;50040;2;-0.35;4.7;-0.0;6.33;0.00;32.0;31.4;73.0;74.0;510;556;3147.11;1564.44;1582.67;424.56;435.45;8160.0;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;03:20:44;APPROACH;AIR;AIR;AIR;7956;7956.00;1013.0;4696;2629;17.50;-15.961.465;-48.076.103;235;198;156;154.44;0.346;-491;0.97;0.01;-0.01;24;133.95;13;-2.9;50040;2;-0.70;4.7;-0.0;6.51;0.00;32.0;31.4;73.0;74.0;510;556;3147.35;1564.56;1582.79;428.19;431.82;8160.0;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;03:20:45;APPROACH;AIR;AIR;AIR;7944;7944.00;1013.0;4684;2629;17.50;-15.960.550;-48.076.874;234;198;156;154.44;0.346;-527;0.98;0.01;-0.01;24;132.89;13;-2.9;50040;2;0.35;4.7;-0.0;6.33;0.00;32.0;31.4;73.0;74.0;510;555;3147.59;1564.67;1582.91;424.56;431.82;8160.0;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;03:20:46;APPROACH;AIR;AIR;AIR;7936;7936.00;1013.0;4676;2629;17.50;-15.959.332;-48.077.644;233;197;156;154.44;0.343;-551;0.96;-0.00;-0.01;24;132.19;13;-2.8;50040;2;1.05;4.7;-0.0;6.33;0.00;32.0;31.4;73.0;74.0;510;556;3147.82;1564.79;1583.03;424.56;431.82;8160.0;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;03:20:47;APPROACH;AIR;AIR;AIR;7924;7924.00;1013.0;4664;2629;17.50;-15.958.416;-48.078.411;232;196;156;154.44;0.342;-567;1.00;0.01;-0.01;24;131.84;13;-2.8;50040;5;1.05;4.7;-0.0;6.33;0.00;32.0;31.4;73.0;74.0;511;556;3148.06;1564.91;1583.15;428.19;431.82;8160.0;29;AP ENGAGED;AT ENGAGED;FD1 ON
