DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/05/22;19:57:01;DESCENT;AIR;AIR;AIR;5005;4835.00;1013.0;4596;2054;27.00;-31.188.965;-60.228.493;264;232;157;185.04;0.382;-489;0.97;0.01;-0.01;-7;-180.0;0;-3.6;50893;0;-0.35;-1.29;3.7;6.38;-0.1;3.69;-3.15;35.2;35.5;75.6;75.0;563;588;IDLE;IDLE;22304.1;11155.7;11148.3;1319.7;1356.2;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;2.28;0.64;-1233.00;0.57;5.12;1;1;0
XX/05/22;19:57:02;DESCENT;AIR;AIR;AIR;4997;4827.00;1013.0;4588;2054;27.00;-31.177.521;-60.228.985;263;230;156;185.04;0.380;-496;0.92;0.01;-0.01;-7;-72.77;0;-3.5;50893;0;0.00;0.74;3.7;6.34;-0.0;4.39;-3.14;35.2;35.5;74.5;75.0;563;589;IDLE;IDLE;22304.8;11156.1;11148.7;1313.7;1350.2;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.70;1.52;-0.23;616.50;0.57;5.15;1;1;0
XX/05/22;19:57:03;DESCENT;AIR;AIR;AIR;4987;4817.00;1013.0;4578;2054;27.00;-31.166.077;-60.229.424;263;229;156;185.04;0.378;-510;0.95;0.02;-0.00;-7;0.00;0;-3.3;50893;0;1.76;7.07;4.0;6.34;0.3;4.75;-3.20;35.2;35.5;74.0;74.9;563;589;IDLE;IDLE;22305.6;11156.4;11149.1;1319.7;1362.3;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.80;-0.40;-2.04;-1232.40;0.63;5.15;1;1;0
XX/05/22;19:57:04;DESCENT;AIR;AIR;AIR;4975;4804.00;1013.0;4566;2054;27.00;-31.155.396;-60.229.862;262;229;156;185.04;0.378;-560;0.93;-0.02;-0.01;-7;-72.77;0;-3.1;50893;0;2.46;10.09;4.0;6.36;0.1;4.75;-3.22;35.2;35.4;74.5;74.9;564;589;IDLE;IDLE;22306.3;11156.8;11149.5;1313.7;1350.2;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.75;-1.04;-2.74;1232.40;0.51;5.15;1;1;0
XX/05/22;19:57:05;DESCENT;AIR;AIR;AIR;4961;4791.00;1013.0;4552;2054;27.00;-31.143.951;-60.230.354;261;233;156;185.04;0.384;-632;0.99;-0.01;-0.01;-7;-180.0;0;-2.8;50893;0;4.92;16.78;3.9;6.49;-0.1;5.45;-3.19;35.2;35.5;75.4;74.9;564;589;IDLE;IDLE;22307.0;11157.2;11149.8;1319.7;1356.2;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.60;-2.74;-4.49;-1233.00;-0.45;5.15;1;1;0
XX/05/22;19:57:06;DESCENT;AIR;AIR;AIR;4949;4778.00;1013.0;4540;2054;27.25;-31.132.507;-60.230.793;261;234;156;185.04;0.386;-681;1.07;0.00;-0.00;-7;-72.77;0;-2.8;50893;0;6.33;12.88;3.9;6.61;-0.0;3.34;-3.21;35.2;35.5;75.7;74.9;564;590;IDLE;IDLE;22307.8;11157.5;11150.2;1319.7;1356.2;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.36;-1.75;-3.32;616.50;-0.58;5.12;1;1;0
XX/05/22;19:57:07;DESCENT;AIR;AIR;AIR;4941;4771.00;1013.0;4532;2054;27.50;-31.121.063;-60.231.239;260;233;156;185.04;0.382;-654;0.89;-0.02;-0.01;-6;0.00;0;-3.1;50893;0;9.14;13.40;4.0;6.28;0.3;5.80;-3.21;35.2;35.5;75.0;74.9;565;590;IDLE;IDLE;22308.5;11157.9;11150.6;1325.8;1356.2;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.95;-1.86;-3.68;-1233.00;-0.39;5.15;1;1;0
XX/05/22;19:57:08;DESCENT;AIR;AIR;AIR;4923;4753.00;1013.0;4514;2054;27.75;-31.109.619;-60.231.575;259;234;156;185.04;0.384;-696;1.13;-0.04;0.00;-5;-72.77;0;-3.5;50893;0;9.49;13.32;4.7;6.59;0.6;5.27;-3.18;35.3;35.5;73.7;75.0;564;591;IDLE;IDLE;22309.3;11158.3;11151.0;1319.7;1368.4;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.41;-1.75;-3.56;-1233.00;-0.45;5.12;1;1;0
XX/05/22;19:57:09;DESCENT;AIR;AIR;AIR;4914;4744.00;1013.0;4505;2054;28.00;-31.098.938;-60.232.014;258;233;156;185.04;0.384;-733;1.08;0.01;0.00;-4;-180.0;0;-4.1;50893;0;10.55;5.82;4.2;6.76;-0.3;4.57;-3.27;35.3;35.6;74.3;75.0;565;591;IDLE;IDLE;22310.0;11158.6;11151.3;1325.8;1362.3;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.99;-3.16;0.06;-1.69;1232.40;0.44;5.12;1;1;0
XX/05/22;19:57:10;DESCENT;AIR;AIR;AIR;4907;4736.00;1013.0;4498;2054;28.00;-31.087.494;-60.232.456;257;233;156;185.04;0.384;-650;0.98;-0.00;-0.00;-3;-72.77;0;-4.7;50893;0;12.30;1.55;4.0;6.49;-0.1;5.63;-3.28;35.2;35.5;73.8;75.0;565;590;IDLE;IDLE;22310.8;11159.0;11151.7;1313.7;1356.2;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.55;1.34;-0.46;-1233.00;0.76;5.15;1;1;0
XX/05/22;19:57:11;DESCENT;AIR;AIR;AIR;4897;4726.00;1013.0;4488;2054;28.25;-31.076.050;-60.232.796;256;235;156;185.04;0.386;-604;1.09;0.02;0.01;-1;0.00;0;-5.2;50893;0;14.06;0.88;4.4;6.57;0.2;4.75;-3.29;35.3;35.5;76.0;75.0;565;590;IDLE;IDLE;22311.5;11159.4;11152.1;1325.8;1362.3;5842.3;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.41;1.52;-0.29;616.50;0.95;5.18;1;1;0
