DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/08/22;05:32:11;DESCENT;AIR;AIR;AIR;5006;4944.00;1013.0;4702;2055;28.75;-31.449.127;-60.215.996;286;250;158;188.21;0.412;-1352;1.10;0.00;-0.01;7;-72.77;0;-4.5;52308;0;16.52;-0.19;2.6;6.38;0.3;4.57;-3.47;35.5;35.9;74.4;75.0;566;581;IDLE;IDLE;23220.4;11708.4;11512.0;1350.2;1356.2;5406.9;21;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.80;1.87;-0.29;-1233.00;0.76;5.42;1;1;0
XX/08/22;05:32:12;DESCENT;AIR;AIR;AIR;4989;4927.00;1013.0;4685;2055;28.75;-31.436.157;-60.215.889;285;249;158;188.21;0.410;-1262;1.11;0.00;-0.01;9;-180.0;0;-4.6;52308;0;15.82;0.07;3.2;6.17;0.5;4.75;-3.47;35.5;35.8;76.2;75.0;566;580;IDLE;IDLE;23221.2;11708.8;11512.4;1350.2;1344.1;5406.9;29;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-4.15;1.75;-0.34;-1233.00;0.76;5.42;1;1;0
XX/08/22;05:32:13;DESCENT;AIR;AIR;AIR;4975;4913.00;1013.0;4671;2055;28.75;-31.423.187;-60.216.091;284;249;158;188.21;0.410;-1152;1.07;0.00;-0.01;10;-72.77;0;-4.6;52308;0;15.47;0.29;3.5;6.03;0.4;4.75;-3.47;35.5;35.8;74.6;75.0;566;580;IDLE;IDLE;23221.9;11709.1;11512.7;1344.1;1344.1;5406.9;35;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-4.35;1.70;-0.40;-1233.00;0.76;5.42;1;1;0
XX/08/22;05:32:14;DESCENT;AIR;AIR;AIR;4961;4900.00;1013.0;4657;2055;28.75;-31.410.217;-60.216.297;283;248;158;188.21;0.408;-1049;1.04;0.00;-0.01;11;0.00;0;-4.6;52308;0;15.12;0.88;3.7;5.90;0.3;5.10;-3.49;35.5;35.9;74.4;75.0;566;581;IDLE;IDLE;23222.7;11709.5;11513.1;1350.2;1350.2;5406.9;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-4.59;1.52;-0.58;-1233.00;0.70;5.42;1;1;0
XX/08/22;05:32:15;DESCENT;AIR;AIR;AIR;4949;4888.00;1013.0;4645;2055;28.75;-31.397.247;-60.216.507;282;247;158;188.21;0.408;-960;1.02;0.00;-0.01;12;-72.77;0;-4.6;52308;0;14.77;-0.33;3.7;5.92;0.1;4.92;-3.49;35.5;35.8;74.4;75.0;566;580;IDLE;IDLE;23223.4;11709.9;11513.5;1350.2;1350.2;5406.9;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-4.50;1.87;-0.17;1232.40;0.70;5.45;1;1;0
XX/08/22;05:32:16;DESCENT;AIR;AIR;AIR;4936;4875.00;1013.0;4632;2055;28.75;-31.384.277;-60.216.713;281;247;158;188.21;0.406;-891;1.00;0.00;-0.01;13;-180.0;0;-4.5;52308;0;14.06;-1.95;3.7;6.03;0.0;5.10;-3.52;35.5;35.8;75.8;75.0;566;580;IDLE;IDLE;23224.2;11710.3;11513.9;1356.2;1350.2;5406.9;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-4.35;2.51;0.47;-1233.00;0.70;5.39;1;1;0
XX/08/22;05:32:17;DESCENT;AIR;AIR;AIR;4924;4862.00;1013.0;4620;2055;28.50;-31.371.307;-60.216.923;280;246;158;188.21;0.404;-844;1.02;0.00;-0.01;14;-72.77;0;-4.5;52308;0;12.30;-3.28;3.9;6.17;0.2;5.10;-3.52;35.5;35.8;76.2;75.0;566;581;IDLE;IDLE;23224.9;11710.6;11514.2;1350.2;1344.1;5406.9;37;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-4.00;2.98;0.94;616.50;0.70;5.30;1;1;0
XX/08/22;05:32:18;DESCENT;AIR;AIR;AIR;4911;4849.00;1013.0;4607;2055;28.50;-31.358.337;-60.216.663;279;245;158;188.21;0.404;-813;1.02;0.01;-0.01;15;0.00;0;-4.5;52308;0;9.84;-4.02;3.9;6.28;0.0;5.27;-3.52;35.5;35.8;76.2;75.0;567;581;IDLE;IDLE;23225.7;11711.0;11514.6;1356.2;1350.2;5406.9;37;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.85;3.16;1.17;-1233.00;0.82;5.18;1;1;0
XX/08/22;05:32:19;DESCENT;AIR;AIR;AIR;4899;4838.00;1013.0;4595;2055;28.50;-31.346.130;-60.216.408;278;245;158;188.21;0.402;-792;1.01;0.01;-0.01;15;-72.77;0;-4.4;52308;0;6.68;-4.46;4.0;6.30;0.1;5.27;-3.53;35.5;35.8;75.1;75.0;567;582;IDLE;IDLE;23226.4;11711.4;11515.0;1350.2;1350.2;5406.9;37;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.80;3.27;1.29;-1233.00;0.95;5.15;1;1;0
XX/08/22;05:32:20;DESCENT;AIR;AIR;AIR;4888;4826.00;1013.0;4584;2055;28.50;-31.333.160;-60.216.152;277;244;158;188.21;0.400;-759;1.01;0.01;-0.01;16;-180.0;0;-4.2;52308;0;3.87;-4.02;4.2;6.32;0.1;5.10;-3.50;35.4;35.8;74.5;75.0;566;582;IDLE;IDLE;23227.2;11711.8;11515.4;1344.1;1356.2;5406.9;37;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.75;3.10;1.11;-1233.00;1.02;5.15;1;1;0
