DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;GPWS;GPWSM;TCAS
XX/03/19;07:22:04;FINAL APPROACH;AIR;AIR;AIR;3912;3912.00;1013.0;1856;2247;25.25;-22.940.664;-47.231.140;147;152;145;127.25;0.246;-598;0.99;0.00;0.01;142;118.48;18;0.9;43636;15;-1.41;3.3;-0.0;6.33;0.01;84.4;83.8;548;554;-;-;2936.11;1467.66;1468.44;910.81;899.93;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:05;FINAL APPROACH;AIR;AIR;AIR;3904;3904.00;1013.0;1848;2253;25.25;-22.941.267;-47.230.484;146;151;145;127.25;0.245;-559;1.05;-0.00;-0.01;142;117.77;18;1.1;43636;15;-0.35;3.2;-0.1;5.63;0.02;84.6;83.8;545;552;-;-;2936.61;1467.92;1468.69;918.07;899.93;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:06;FINAL APPROACH;AIR;AIR;AIR;3896;3896.00;1013.0;1840;2258;25.25;-22.941.869;-47.229.816;146;151;145;127.25;0.244;-533;1.05;-0.00;-0.03;142;117.07;18;1.2;43636;15;0.35;2.6;-0.3;3.69;0.04;84.6;83.6;543;551;-;-;2937.12;1468.18;1468.94;925.33;896.30;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:07;FINAL APPROACH;AIR;AIR;AIR;3888;3888.00;1013.0;1832;2259;25.25;-22.942.054;-47.229.160;145;150;145;120.59;0.243;-516;0.99;-0.00;-0.06;142;116.37;18;1.3;43636;25;0.70;1.4;-0.8;1.93;0.05;84.5;83.4;538;547;-;-;2937.61;1468.43;1469.18;910.81;874.53;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:08;FINAL APPROACH;AIR;AIR;AIR;3880;3880.00;1013.0;1824;2272;25.00;-22.942.237;-47.228.500;144;149;145;120.59;0.242;-504;0.96;-0.00;-0.09;142;116.02;18;1.3;43636;25;1.41;0.4;-0.8;0.88;0.04;83.8;83.0;528;543;-;-;2938.08;1468.67;1469.42;852.75;830.98;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:09;FINAL APPROACH;AIR;AIR;AIR;3872;3872.00;1013.0;1816;2270;25.00;-22.942.421;-47.228.195;143;149;131;116.95;0.241;-496;0.94;-0.00;-0.09;142;115.66;18;1.4;43636;30;1.41;-0.2;-0.5;0.53;0.05;83.1;82.5;526;538;-;-;2938.52;1468.89;1469.63;809.21;787.44;14000.;-;0;WARNING;-;-
XX/03/19;07:22:10;FINAL APPROACH;AIR;AIR;AIR;3860;3860.00;1013.0;1804;2264;24.75;-22.942.909;-47.227.585;142;148;131;116.95;0.239;-530;0.95;0.00;-0.10;142;115.31;18;1.3;43636;30;1.05;-0.2;-0.1;1.06;0.06;82.4;81.3;520;528;-;-;2938.93;1469.10;1469.83;762.04;693.09;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:11;FINAL APPROACH;AIR;AIR;AIR;3852;3852.00;1013.0;1796;2230;24.75;-22.943.393;-47.226.978;141;147;131;116.95;0.238;-553;0.98;0.00;-0.10;142;116.02;19;1.1;43636;30;0.35;0.0;0.1;1.41;0.07;80.8;79.4;506;518;-;-;2939.27;1469.29;1469.98;660.43;558.83;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:12;FINAL APPROACH;AIR;AIR;AIR;3840;3840.00;1013.0;1784;2194;24.75;-22.943.990;-47.226.376;139;146;131;116.95;0.237;-569;0.97;0.00;-0.10;143;116.72;19;1.1;43636;30;0.35;0.0;0.0;1.76;0.07;78.8;77.4;496;514;-;-;2939.55;1469.43;1470.12;537.05;482.62;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:13;FINAL APPROACH;AIR;AIR;AIR;3828;3828.00;1013.0;1772;2159;24.75;-22.944.583;-47.225.777;139;145;131;116.95;0.235;-619;1.00;-0.00;-0.10;143;117.07;19;1.2;43636;30;0.70;0.2;0.1;1.93;0.06;76.9;75.9;497;519;-;-;2939.81;1469.57;1470.24;486.25;457.22;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:14;FINAL APPROACH;AIR;AIR;AIR;3820;3820.00;1013.0;1764;2130;24.50;-22.944.772;-47.225.471;137;144;131;116.95;0.233;-612;0.98;-0.00;-0.10;143;117.07;19;1.3;43636;30;0.35;0.2;0.0;2.11;0.06;75.8;74.4;500;521;-;-;2940.06;1469.70;1470.36;460.85;417.31;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:15;FINAL APPROACH;AIR;AIR;AIR;3808;3808.00;1013.0;1752;2097;24.50;-22.944.957;-47.224.861;136;143;131;116.95;0.232;-608;0.98;-0.00;-0.10;143;117.07;19;1.2;43636;30;-1.05;0.2;0.0;2.64;0.06;74.1;74.0;496;535;-;-;2940.30;1469.81;1470.48;413.68;449.96;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:16;FINAL APPROACH;AIR;AIR;AIR;3796;3796.00;1013.0;1740;2060;24.50;-22.945.142;-47.224.258;135;143;131;116.95;0.231;-645;0.98;0.00;-0.10;143;117.77;19;1.0;43636;30;-1.41;0.2;0.0;2.64;0.06;73.5;74.1;508;552;-;-;2940.55;1469.93;1470.61;431.82;464.48;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:17;FINAL APPROACH;AIR;AIR;AIR;3784;3784.00;1013.0;1728;2036;24.50;-22.945.629;-47.223.652;134;142;131;116.95;0.230;-670;0.98;0.00;-0.09;143;118.48;20;0.9;43636;30;-1.41;0.2;0.0;2.81;0.06;73.5;74.1;519;556;-;-;2940.80;1470.06;1470.74;453.59;464.48;14000.;-;0;WARNING;-;-
XX/03/19;07:22:17;FINAL APPROACH;AIR;AIR;AIR;3772;3772.00;1013.0;1716;2010;24.50;-22.946.113;-47.223.049;133;141;131;116.95;0.228;-686;0.98;0.00;-0.09;143;118.83;20;1.0;43636;30;-0.70;0.0;-0.1;2.81;0.06;73.6;74.1;525;561;-;-;2941.06;1470.19;1470.87;468.11;468.11;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:18;FINAL APPROACH;AIR;AIR;AIR;3756;3756.00;1013.0;1700;1984;24.50;-22.946.695;-47.222.744;132;141;131;116.95;0.227;-737;0.98;-0.00;-0.09;142;118.83;20;1.1;43636;30;-0.35;0.0;-0.0;2.99;0.06;73.6;74.1;528;564;-;-;2941.32;1470.32;1471.00;475.37;471.74;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:19;FINAL APPROACH;AIR;AIR;AIR;3744;3744.00;1013.0;1688;1958;24.50;-22.947.275;-47.222.134;131;140;131;116.95;0.226;-771;0.97;-0.00;-0.09;142;118.48;20;1.2;43636;30;-0.35;-0.2;-0.1;3.17;0.06;73.6;74.1;530;567;-;-;2941.59;1470.45;1471.13;475.37;471.74;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:20;FINAL APPROACH;AIR;AIR;AIR;3732;3732.00;1013.0;1676;1936;24.50;-22.947.469;-47.221.531;130;139;131;116.95;0.225;-754;0.98;-0.00;-0.09;142;118.48;20;1.2;43636;30;-0.35;-0.2;-0.0;3.34;0.05;73.6;74.1;531;568;-;-;2941.85;1470.58;1471.27;475.37;475.37;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:22;FINAL APPROACH;AIR;AIR;AIR;3716;3716.00;1013.0;1660;1922;24.50;-22.947.658;-47.220.924;129;139;131;116.95;0.224;-783;0.98;0.00;-0.08;142;118.48;21;1.1;43636;30;-0.35;0.0;0.1;3.52;0.04;73.6;74.1;532;569;-;-;2942.11;1470.72;1471.40;478.99;471.74;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:23;FINAL APPROACH;AIR;AIR;AIR;3704;3704.00;1013.0;1648;1918;24.50;-22.947.849;-47.220.318;128;138;131;116.95;0.222;-801;0.98;0.00;-0.08;143;118.83;21;1.1;43636;30;-0.70;0.0;0.0;3.87;0.04;73.6;74.1;532;572;-;-;2942.38;1470.85;1471.53;478.99;478.99;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:24;FINAL APPROACH;AIR;AIR;AIR;3688;3688.00;1013.0;1632;1909;24.50;-22.948.036;-47.220.013;127;137;131;116.95;0.221;-814;0.99;0.00;-0.08;142;119.18;21;1.0;43636;30;-1.41;0.4;0.2;4.04;0.04;73.6;74.1;534;572;-;-;2942.65;1470.98;1471.66;478.99;475.37;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:25;FINAL APPROACH;AIR;AIR;AIR;3676;3676.00;1013.0;1620;1921;24.50;-22.948.524;-47.219.711;127;137;131;116.95;0.221;-823;0.99;0.00;-0.07;142;119.53;21;1.0;43636;30;-1.76;0.4;0.0;4.40;0.05;73.6;74.1;534;572;-;-;2942.91;1471.12;1471.79;478.99;478.99;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:26;FINAL APPROACH;AIR;AIR;AIR;3660;3660.00;1013.0;1604;1921;24.50;-22.949.089;-47.219.101;126;136;131;116.95;0.219;-828;0.99;-0.00;-0.07;142;119.53;21;1.1;43636;30;-1.41;0.7;0.2;4.75;0.06;73.6;74.1;534;573;-;-;2943.18;1471.25;1471.93;482.62;475.37;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:27;FINAL APPROACH;AIR;AIR;AIR;3648;3648.00;1013.0;1592;1921;24.75;-22.949.653;-47.218.494;125;135;131;116.95;0.218;-832;1.00;-0.00;-0.07;142;119.18;21;1.2;43636;30;-0.35;0.9;0.1;5.10;0.07;73.6;74.1;535;574;-;-;2943.45;1471.39;1472.06;482.62;478.99;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:28;FINAL APPROACH;AIR;AIR;AIR;3632;3632.00;1013.0;1576;1922;24.75;-22.950.216;-47.217.888;124;134;131;116.95;0.216;-835;1.00;-0.01;-0.06;142;118.48;21;1.6;43636;30;0.70;1.2;0.2;5.28;0.07;75.0;76.4;570;608;-;-;2943.79;1471.55;1472.24;606.00;635.03;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:29;FINAL APPROACH;AIR;AIR;AIR;3620;3620.00;1013.0;1564;1919;24.75;-22.950.365;-47.217.365;124;134;131;116.95;0.215;-837;1.00;-0.01;-0.05;142;117.42;21;1.7;43636;30;1.41;1.4;0.2;5.45;0.08;78.5;79.8;615;640;-;-;2944.21;1471.76;1472.45;736.63;772.92;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:29;FINAL APPROACH;AIR;AIR;AIR;3608;3608.00;1013.0;1552;1913;25.00;-22.950.510;-47.217.106;123;133;131;116.95;0.215;-798;1.01;-0.00;-0.03;142;117.07;21;1.5;43636;30;1.41;1.6;0.1;5.63;0.07;82.9;82.0;634;624;-;-;2944.68;1472.00;1472.67;885.41;805.58;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:30;FINAL APPROACH;AIR;AIR;AIR;3596;3596.00;1013.0;1540;1911;25.00;-22.950.655;-47.216.843;123;133;131;116.95;0.215;-772;1.00;0.00;-0.03;143;117.42;21;1.2;43636;30;1.41;1.8;0.1;5.63;0.08;83.9;82.1;597;593;-;-;2945.16;1472.26;1472.89;932.59;783.81;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:31;FINAL APPROACH;AIR;AIR;AIR;3584;3584.00;1013.0;1528;1918;25.00;-22.951.105;-47.216.282;122;133;131;116.95;0.214;-755;1.00;0.01;-0.03;143;118.83;21;0.9;43636;30;1.41;1.8;0.0;5.45;0.09;83.9;83.1;567;589;-;-;2945.65;1472.52;1473.13;925.33;856.38;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:32;FINAL APPROACH;AIR;AIR;AIR;3572;3572.00;1013.0;1516;1921;25.00;-22.951.555;-47.215.725;122;132;131;116.95;0.213;-743;1.00;0.01;-0.03;144;119.88;21;0.7;43636;30;1.41;1.8;0.0;5.63;0.09;82.9;83.4;541;574;-;-;2946.12;1472.75;1473.37;838.24;867.27;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:33;FINAL APPROACH;AIR;AIR;AIR;3560;3560.00;1013.0;1504;1916;25.00;-22.952.114;-47.215.168;122;132;131;116.95;0.213;-736;1.00;-0.00;-0.02;144;120.59;21;1.0;43636;30;0.70;1.9;0.1;5.63;0.08;82.8;83.5;544;565;-;-;2946.59;1472.97;1473.62;798.32;889.04;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:34;FINAL APPROACH;AIR;AIR;AIR;3548;3548.00;1013.0;1492;1911;25.00;-22.952.674;-47.214.661;121;132;131;116.95;0.212;-731;1.01;-0.00;-0.02;144;120.59;21;1.1;43636;30;-0.70;2.3;0.2;5.98;0.08;84.3;83.4;566;558;-;-;2947.09;1473.23;1473.86;914.44;881.78;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:35;FINAL APPROACH;AIR;AIR;AIR;3536;3536.00;1013.0;1480;1887;25.00;-22.952.877;-47.214.397;121;132;131;116.95;0.212;-727;1.01;0.00;-0.01;143;120.94;21;1.0;43636;30;-2.11;2.3;0.0;5.98;0.08;84.9;83.6;560;560;-;-;2947.61;1473.50;1474.11;961.62;903.56;14000.;-;0;WARNING;-;-
XX/03/19;07:22:36;FINAL APPROACH;AIR;AIR;AIR;3528;3528.00;1013.0;1472;1885;25.00;-22.953.081;-47.213.825;121;132;131;116.95;0.212;-685;1.01;0.01;-0.01;144;121.29;21;0.7;43636;30;-1.76;2.5;0.1;5.80;0.07;85.0;84.5;554;564;-;-;2948.15;1473.77;1474.38;983.39;961.62;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:37;FINAL APPROACH;AIR;AIR;AIR;3516;3516.00;1013.0;1460;1874;25.00;-22.953.285;-47.213.261;121;131;131;116.95;0.211;-657;1.00;0.00;-0.01;143;121.64;21;0.8;43636;30;-1.05;2.5;0.0;5.98;0.07;85.0;84.6;550;560;-;-;2948.70;1474.05;1474.65;994.28;979.76;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:38;FINAL APPROACH;AIR;AIR;AIR;3508;3508.00;1013.0;1452;1871;25.00;-22.953.483;-47.212.692;120;131;131;116.95;0.211;-638;1.00;-0.00;-0.01;143;121.64;21;1.0;43636;30;-0.70;2.5;0.0;5.80;0.07;85.0;84.6;548;558;-;-;2949.25;1474.32;1474.93;990.65;987.02;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:39;FINAL APPROACH;AIR;AIR;AIR;3496;3496.00;1013.0;1440;1851;25.00;-22.953.990;-47.212.124;120;131;131;116.95;0.211;-626;0.99;-0.00;-0.01;143;121.29;21;1.1;43636;30;-0.70;2.3;-0.1;5.63;0.08;85.0;84.6;546;556;-;-;2949.80;1474.60;1475.20;990.65;990.65;14000.;-;0;WARNING;-;-
XX/03/19;07:22:40;FINAL APPROACH;AIR;AIR;AIR;3484;3484.00;1013.0;1428;1835;25.00;-22.954.546;-47.211.819;120;131;131;116.95;0.210;-657;0.99;-0.00;-0.01;143;120.94;21;1.2;43636;30;-0.35;2.3;-0.0;5.63;0.07;85.0;84.6;546;555;-;-;2950.35;1474.87;1475.48;987.02;987.02;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:42;FINAL APPROACH;AIR;AIR;AIR;3476;3476.00;1013.0;1420;1831;25.25;-22.955.099;-47.211.514;120;131;131;116.95;0.210;-638;0.99;-0.00;-0.01;143;120.59;21;1.1;43636;30;-0.35;2.3;-0.0;5.80;0.07;85.0;84.6;546;555;-;-;2950.90;1475.14;1475.75;983.39;990.65;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:43;FINAL APPROACH;AIR;AIR;AIR;3464;3464.00;1013.0;1408;1810;25.25;-22.955.650;-47.210.899;119;131;131;116.95;0.210;-625;0.99;-0.00;-0.01;143;120.59;21;1.1;43636;30;0.00;2.5;0.1;5.80;0.08;84.9;84.6;545;554;-;-;2951.44;1475.42;1476.02;979.76;979.76;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:44;FINAL APPROACH;AIR;AIR;AIR;3452;3452.00;1013.0;1396;1789;25.25;-22.955.804;-47.210.293;119;131;131;116.95;0.210;-657;1.00;0.00;-0.01;143;120.23;22;1.1;43636;30;0.00;2.6;0.1;5.98;0.07;85.0;84.6;546;553;-;-;2951.98;1475.69;1476.30;979.76;976.13;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:45;FINAL APPROACH;AIR;AIR;AIR;3444;3444.00;1013.0;1388;1760;25.25;-22.955.959;-47.209.682;119;130;131;116.95;0.209;-638;1.01;-0.00;-0.01;143;120.23;22;1.1;43636;30;0.35;2.6;0.0;6.16;0.08;85.0;84.6;545;553;-;-;2952.53;1475.96;1476.57;979.76;972.50;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:45;FINAL APPROACH;AIR;AIR;AIR;3432;3432.00;1013.0;1376;1739;25.25;-22.956.115;-47.209.179;119;130;131;116.95;0.209;-625;1.00;0.00;-0.01;143;120.59;22;1.1;43636;30;0.35;2.8;0.1;6.16;0.08;85.0;84.6;545;553;-;-;2953.07;1476.23;1476.84;976.13;968.87;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:46;FINAL APPROACH;AIR;AIR;AIR;3420;3420.00;1013.0;1364;1710;25.50;-22.956.268;-47.208.908;118;130;131;116.95;0.208;-657;0.99;-0.00;-0.00;143;120.59;22;1.1;43636;30;0.35;2.8;0.0;6.16;0.07;85.0;84.9;546;556;-;-;2953.61;1476.50;1477.11;976.13;987.02;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:47;FINAL APPROACH;AIR;AIR;AIR;3412;3412.00;1013.0;1356;1696;25.25;-22.956.728;-47.208.649;118;130;131;116.95;0.208;-638;0.99;0.00;0.00;143;120.94;22;1.1;43636;30;0.35;2.8;0.0;6.33;0.06;85.4;85.4;552;561;-;-;2954.18;1476.78;1477.39;1005.1;1026.9;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:48;FINAL APPROACH;AIR;AIR;AIR;3400;3400.00;1013.0;1344;1669;25.25;-22.957.279;-47.208.080;118;130;131;116.95;0.208;-625;0.99;0.00;0.01;144;121.29;22;0.9;43636;30;-0.35;2.8;0.0;6.33;0.06;85.9;85.5;557;559;-;-;2954.76;1477.07;1477.68;1048.7;1041.4;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:50;FINAL APPROACH;AIR;AIR;AIR;3392;3392.00;1013.0;1336;1645;25.25;-22.957.828;-47.207.512;118;130;131;116.95;0.208;-617;0.99;0.01;0.01;144;121.64;22;0.8;43636;30;-1.05;2.8;0.0;6.33;0.06;86.0;85.6;557;557;-;-;2955.35;1477.37;1477.98;1077.7;1052.3;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:51;FINAL APPROACH;AIR;AIR;AIR;3380;3380.00;1013.0;1324;1620;25.25;-22.958.377;-47.206.944;118;130;131;116.95;0.208;-611;1.00;0.01;0.01;144;122.34;22;0.6;43636;30;-1.41;2.8;0.0;6.33;0.07;86.1;85.9;555;558;-;-;2955.95;1477.67;1478.27;1084.9;1074.1;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:52;FINAL APPROACH;AIR;AIR;AIR;3372;3372.00;1013.0;1316;1597;25.25;-22.958.536;-47.206.444;118;130;131;116.95;0.208;-608;1.00;0.01;0.01;144;122.70;22;0.6;43636;30;-0.70;3.0;0.1;6.16;0.07;86.1;86.0;552;558;-;-;2956.55;1477.97;1478.58;1077.7;1092.2;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:53;FINAL APPROACH;AIR;AIR;AIR;3364;3364.00;1013.0;1308;1578;25.25;-22.958.694;-47.206.177;118;130;131;116.95;0.208;-566;1.01;-0.00;0.01;143;122.34;22;1.1;43636;30;0.00;3.0;0.0;6.33;0.07;86.1;86.0;552;559;-;-;2957.16;1478.27;1478.88;1077.7;1099.5;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:53;FINAL APPROACH;AIR;AIR;AIR;3352;3352.00;1013.0;1296;1558;25.25;-22.958.852;-47.205.914;118;130;131;116.95;0.208;-577;1.00;-0.01;0.01;143;121.64;22;1.4;43636;30;0.35;3.0;0.0;6.16;0.07;86.4;86.0;554;558;-;-;2957.76;1478.57;1479.19;1084.9;1095.8;14000.;-;0;WARNING;-;-
XX/03/19;07:22:54;FINAL APPROACH;AIR;AIR;AIR;3344;3344.00;1013.0;1288;1535;25.25;-22.959.007;-47.205.341;118;130;131;116.95;0.208;-585;0.98;-0.01;0.01;143;120.59;22;1.5;43636;30;0.00;2.8;-0.1;6.16;0.06;86.4;85.9;555;557;-;-;2958.37;1478.88;1479.49;1095.8;1088.6;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:55;FINAL APPROACH;AIR;AIR;AIR;3332;3332.00;1013.0;1276;1522;25.25;-22.959.470;-47.204.765;118;130;131;116.95;0.208;-590;0.99;-0.00;0.01;143;120.59;22;1.2;43636;30;-1.05;2.8;-0.0;5.98;0.06;86.5;85.9;555;556;-;-;2958.98;1479.18;1479.79;1103.1;1084.9;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:56;FINAL APPROACH;AIR;AIR;AIR;3324;3324.00;1013.0;1268;1489;25.25;-22.960.018;-47.204.197;118;130;131;116.95;0.208;-593;1.00;0.00;0.01;143;120.94;22;0.8;43636;30;-1.05;2.8;-0.0;6.16;0.06;86.5;85.8;555;555;-;-;2959.58;1479.49;1480.09;1110.4;1074.1;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:58;FINAL APPROACH;AIR;AIR;AIR;3316;3316.00;1013.0;1260;1481;25.25;-22.960.567;-47.203.693;118;130;131;116.95;0.208;-556;1.00;0.00;0.01;144;121.99;22;0.5;43636;30;-0.35;3.0;0.1;6.33;0.06;86.4;85.6;554;554;-;-;2960.18;1479.80;1480.39;1099.5;1063.2;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:22:59;FINAL APPROACH;AIR;AIR;AIR;3304;3304.00;1013.0;1248;1459;25.25;-22.961.116;-47.203.430;118;130;131;116.95;0.208;-570;1.00;0.00;0.01;144;122.70;22;0.5;43636;30;0.00;3.0;0.0;6.33;0.05;86.0;85.6;549;554;-;-;2960.77;1480.10;1480.68;1074.1;1055.9;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:23:00;FINAL APPROACH;AIR;AIR;AIR;3296;3296.00;1013.0;1240;1449;25.25;-22.961.277;-47.203.163;118;129;131;116.95;0.207;-580;1.00;-0.00;0.00;144;123.05;22;0.6;43636;30;-0.35;2.8;-0.1;6.16;0.03;85.8;85.6;546;554;-;-;2961.35;1480.38;1480.97;1037.8;1048.7;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:23:01;FINAL APPROACH;AIR;AIR;AIR;3284;3284.00;1013.0;1228;1451;25.25;-22.961.435;-47.202.591;117;129;131;116.95;0.207;-587;0.99;0.00;0.00;144;123.40;22;0.5;43636;30;-1.05;2.6;-0.1;6.16;0.03;85.5;85.4;545;551;-;-;2961.93;1480.67;1481.26;1023.3;1034.1;14000.;-;0;WARNING;-;-
XX/03/19;07:23:02;FINAL APPROACH;AIR;AIR;AIR;3276;3276.00;1013.0;1220;1447;25.25;-22.961.595;-47.202.023;117;129;131;116.95;0.207;-591;0.99;0.00;0.00;143;124.10;22;0.4;43636;30;-2.46;2.6;-0.0;5.98;0.03;85.5;85.4;545;552;-;-;2962.49;1480.95;1481.54;1016.0;1030.5;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:23:03;FINAL APPROACH;AIR;AIR;AIR;3264;3264.00;1013.0;1208;1442;25.25;-22.961.753;-47.201.454;117;129;131;116.95;0.207;-594;0.98;0.01;0.00;143;124.80;22;0.1;43636;30;-3.16;2.6;-0.0;6.16;0.03;85.5;85.4;546;552;-;-;2963.06;1481.23;1481.83;1012.4;1023.3;14000.;-;0;WARNING;-;-
XX/03/19;07:23:04;FINAL APPROACH;AIR;AIR;AIR;3252;3252.00;1013.0;1196;1446;25.25;-22.961.910;-47.200.954;117;129;131;116.95;0.207;-636;0.98;0.01;0.00;143;125.16;22;0.0;43636;30;-2.81;2.5;-0.1;6.16;0.04;85.8;85.3;549;552;-;-;2963.63;1481.52;1482.11;1034.1;1023.3;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:23:05;FINAL APPROACH;AIR;AIR;AIR;3244;3244.00;1013.0;1188;1458;25.25;-22.962.457;-47.200.687;117;129;131;116.95;0.207;-624;0.99;-0.00;0.00;143;125.51;22;0.2;43636;30;-2.11;2.5;-0.0;6.16;0.05;85.9;85.3;549;552;-;-;2964.20;1481.81;1482.40;1037.8;1023.3;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:23:05;FINAL APPROACH;AIR;AIR;AIR;3232;3232.00;1013.0;1176;1469;25.25;-22.963.003;-47.200.420;117;130;131;116.95;0.208;-616;1.00;-0.00;0.00;142;125.16;22;0.4;43636;30;-1.05;2.6;0.1;6.33;0.05;85.9;85.3;549;552;-;-;2964.78;1482.10;1482.68;1037.8;1023.3;14000.;EXTENDED;0;WARNING;-;-
XX/03/19;07:23:06;FINAL APPROACH;AIR;AIR;AIR;3224;3224.00;1013.0;1168;1467;25.25;-22.963.548;-47.199.844;117;130;131;116.95;0.208;-611;1.01;-0.00;0.01;142;124.45;22;0.5;43636;30;-0.35;2.8;0.1;6.33;0.05;85.9;85.3;549;552;-;-;2965.35;1482.38;1482.96;1037.8;1019.6;13840.;EXTENDED;0;WARNING;-;-
XX/03/19;07:23:07;FINAL APPROACH;AIR;AIR;AIR;3212;3212.00;1013.0;1156;1469;25.25;-22.964.090;-47.199.272;117;130;131;116.95;0.207;-607;1.00;-0.00;0.01;142;124.10;22;0.6;43636;30;0.35;2.8;0.0;6.33;0.06;85.9;85.3;549;552;-;-;2965.92;1482.67;1483.25;1041.4;1019.6;13840.;EXTENDED;0;WARNING;-;-
XX/03/19;07:23:08;FINAL APPROACH;AIR;AIR;AIR;3204;3204.00;1013.0;1148;1463;25.25;-22.964.202;-47.198.696;117;130;131;116.95;0.207;-605;1.00;-0.00;0.00;142;123.75;22;0.5;43636;30;0.00;3.0;0.1;6.33;0.07;85.9;85.3;549;552;-;-;2966.49;1482.96;1483.53;1041.4;1023.3;13840.;EXTENDED;0;WARNING;-;-
XX/03/19;07:23:09;FINAL APPROACH;AIR;AIR;AIR;3192;3192.00;1013.0;1136;1461;25.25;-22.964.315;-47.198.193;117;130;131;116.95;0.207;-603;1.01;-0.00;0.00;143;124.10;22;0.2;43636;30;0.00;3.0;0.0;6.33;0.08;85.9;85.3;549;552;-;-;2967.07;1483.25;1483.81;1041.4;1019.6;13840.;EXTENDED;0;WARNING;-;-
XX/03/19;07:23:10;FINAL APPROACH;AIR;AIR;AIR;3184;3184.00;1013.0;1128;1451;25.25;-22.964.426;-47.197.926;117;130;131;116.95;0.207;-602;1.00;-0.00;0.00;143;124.80;22;0.0;43636;30;0.35;3.0;0.0;6.33;0.08;85.8;85.3;546;552;-;-;2967.64;1483.54;1484.10;1026.9;1023.3;13840.;EXTENDED;0;WARNING;-;-
