DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/01/22;07:19:49;APPROACH;AIR;AIR;AIR;5004;5004.00;1013.0;4696;2629;25.50;-31.312.230;-60.229.221;241;224;161;155.00;0.370;-1016;1.01;-0.00;-0.01;13;13.01;6;-0.4;54014;1;13.36;2.6;-0.04;-0.1;5.10;0.00;32.4;31.4;73.5;73.9;525;518;0;0;7371.71;3701.20;3670.52;471.74;468.11;15000.;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.85;2.95;0.45;0.13;6.00;0;1;1;0
XX/01/22;07:19:50;APPROACH;AIR;AIR;AIR;4984;4984.00;1013.0;4676;2629;25.50;-31.300.063;-60.229.092;240;224;161;155.00;0.369;-1077;1.01;-0.00;-0.01;14;15.47;6;-0.5;54014;1;11.95;2.8;0.08;0.1;5.10;0.00;32.3;31.3;73.5;73.9;525;518;0;0;7371.97;3701.33;3670.65;471.74;468.11;15000.;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.65;2.95;-0.91;0.19;6.00;0;1;1;0
XX/01/22;07:19:51;APPROACH;AIR;AIR;AIR;4968;4968.00;1013.0;4660;2629;25.50;-31.290.908;-60.228.958;240;223;161;155.00;0.368;-1078;1.03;-0.00;-0.01;15;20.04;6;-0.8;54014;1;9.84;3.0;0.13;0.1;5.45;0.00;32.3;31.3;73.5;73.9;525;518;0;0;7372.24;3701.46;3670.78;471.74;468.11;15000.;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.25;-2.65;3.97;-0.91;0.25;6.00;0;1;1;0
XX/01/22;07:19:52;APPROACH;AIR;AIR;AIR;4952;4952.00;1013.0;4644;2629;25.50;-31.278.734;-60.228.806;239;223;161;155.00;0.367;-1039;1.03;0.00;-0.01;15;26.02;6;-1.1;54014;1;7.03;3.2;0.08;0.1;5.45;0.00;32.3;31.3;73.5;73.9;526;518;0;0;7372.50;3701.59;3670.91;471.74;468.11;15000.;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.25;-2.75;3.97;-1.64;0.38;5.94;0;1;1;0
XX/01/22;07:19:53;APPROACH;AIR;AIR;AIR;4932;4932.00;1013.0;4624;2629;25.50;-31.266.599;-60.228.653;239;222;161;155.00;0.366;-1053;1.01;0.01;-0.01;16;32.34;6;-1.1;54014;1;4.57;3.2;-0.09;0.0;5.28;0.00;32.3;31.3;73.6;73.9;526;518;0;0;7372.76;3701.72;3671.04;471.74;468.11;15000.;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-2.75;4.31;-1.64;0.51;6.15;0;1;1;0
XX/01/22;07:19:54;APPROACH;AIR;AIR;AIR;4920;4920.00;1013.0;4612;2629;25.25;-31.254.392;-60.228.489;238;222;161;155.00;0.366;-1022;1.01;0.01;-0.01;16;38.32;6;-1.3;54014;1;1.76;3.3;-0.29;0.1;5.45;0.00;32.3;31.3;73.6;73.9;526;519;0;0;7373.02;3701.85;3671.17;471.74;468.11;15000.;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.10;4.31;-0.91;0.57;6.26;0;1;1;0
XX/01/22;07:19:55;APPROACH;AIR;AIR;AIR;4904;4904.00;1013.0;4596;2629;25.25;-31.242.208;-60.228.321;238;221;161;155.00;0.365;-962;1.02;0.01;-0.01;16;42.54;7;-1.3;54014;1;0.00;3.5;-0.29;0.1;5.63;0.00;32.3;31.3;73.6;73.8;526;519;0;0;7373.28;3701.98;3671.30;471.74;464.48;15000.;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.10;2.55;-0.91;0.70;6.24;0;1;1;0
XX/01/22;07:19:56;APPROACH;AIR;AIR;AIR;4892;4892.00;1013.0;4584;2629;25.25;-31.233.053;-60.228.157;237;220;161;155.00;0.363;-922;1.01;0.01;-0.01;16;44.65;7;-1.2;54014;1;-1.05;3.7;-0.29;0.1;5.45;0.00;32.3;31.3;73.6;73.9;526;519;0;0;7373.54;3702.11;3671.43;471.74;471.74;15000.;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.20;2.55;0.62;0.51;6.24;0;1;1;0
XX/01/22;07:19:57;APPROACH;AIR;AIR;AIR;4876;4876.00;1013.0;4568;2629;25.25;-31.220.860;-60.227.985;237;220;161;155.00;0.362;-895;1.01;0.00;-0.01;15;45.35;6;-1.1;54014;1;-1.41;3.7;-0.25;0.0;5.45;0.00;32.3;31.3;73.5;73.8;526;519;0;0;7373.80;3702.24;3671.56;471.74;468.11;15000.;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.20;1.42;0.62;0.32;6.24;0;1;1;0
XX/01/22;07:19:58;APPROACH;AIR;AIR;AIR;4864;4864.00;1013.0;4556;2629;25.25;-31.211.026;-60.227.821;236;219;161;155.00;0.361;-877;1.01;-0.00;-0.01;15;45.00;6;-0.9;54014;1;-1.76;3.9;-0.25;0.1;5.45;0.00;32.3;31.3;73.5;73.8;526;519;0;0;7374.06;3702.37;3671.69;468.11;468.11;15000.;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.10;1.42;1.69;0.19;6.24;0;1;1;0
