DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;FD
XX/03/21;17:40:27;APPROACH;AIR;AIR;AIR;7860;7860.00;1013.0;4564;2629;21.00;-15.828.228;-48.142.620;236;214;163;162.92;0.372;-705;0.98;0.03;-0.01;143;101.60;9;0.2;54794;2;-1.76;4.7;0.1;5.28;0.00;32.8;31.9;73.8;74.4;484;536;7925.24;3930.29;3994.94;413.68;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:28;APPROACH;AIR;AIR;AIR;7844;7844.00;1013.0;4548;2629;21.00;-15.828.935;-48.141.785;235;213;163;162.92;0.370;-710;0.90;0.01;-0.02;143;104.77;9;0.7;54794;2;-1.41;4.6;-0.1;6.16;0.00;32.8;31.9;73.8;74.4;483;536;7925.47;3930.41;3995.06;413.68;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:29;APPROACH;AIR;AIR;AIR;7832;7832.00;1013.0;4536;2629;21.00;-15.829.639;-48.140.717;234;212;163;162.92;0.368;-753;0.94;-0.01;-0.03;142;102.30;10;1.3;54794;2;-2.11;4.4;-0.1;5.80;0.00;32.8;31.9;73.8;74.4;483;536;7925.70;3930.52;3995.18;413.68;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:30;APPROACH;AIR;AIR;AIR;7816;7816.00;1013.0;4520;2629;21.00;-15.830.340;-48.139.877;233;212;163;162.92;0.368;-782;0.99;-0.01;-0.01;142;98.44;10;1.6;54794;2;-2.81;4.2;-0.1;5.80;0.00;32.8;31.9;73.8;74.4;484;536;7925.93;3930.64;3995.29;413.68;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:31;APPROACH;AIR;AIR;AIR;7804;7804.00;1013.0;4508;2629;21.00;-15.830.655;-48.139.038;232;209;163;162.92;0.363;-801;0.94;-0.00;-0.02;142;96.33;10;1.4;54794;2;-3.52;4.2;-0.0;6.33;0.00;32.8;31.9;73.8;74.4;484;536;7926.16;3930.75;3995.41;413.68;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:32;APPROACH;AIR;AIR;AIR;7788;7788.00;1013.0;4492;2629;20.75;-15.831.358;-48.137.966;231;208;163;162.92;0.362;-814;0.99;-0.00;-0.01;141;92.81;10;1.6;54794;2;-2.11;4.2;-0.0;6.33;0.00;32.8;31.8;73.8;74.4;484;536;7926.40;3930.87;3995.53;417.31;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:33;APPROACH;AIR;AIR;AIR;7772;7772.00;1013.0;4476;2629;20.75;-15.832.058;-48.137.127;231;209;163;162.92;0.364;-862;1.02;-0.01;-0.02;141;88.95;10;1.8;54794;2;-0.70;4.0;-0.1;5.45;0.00;32.8;31.8;73.8;74.4;484;537;7926.63;3930.98;3995.65;413.68;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:34;APPROACH;AIR;AIR;AIR;7752;7752.00;1013.0;4456;2629;21.00;-15.832.754;-48.136.288;230;209;163;162.92;0.363;-934;0.97;-0.02;-0.01;141;88.59;11;1.7;54794;2;-0.70;3.7;-0.2;5.80;0.00;32.8;31.8;73.8;74.4;484;537;7926.86;3931.10;3995.76;413.68;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:35;APPROACH;AIR;AIR;AIR;7736;7736.00;1013.0;4440;2629;21.00;-15.833.448;-48.135.525;229;209;163;162.92;0.363;-982;0.92;-0.01;-0.02;142;92.11;11;1.1;54794;2;0.00;3.3;-0.3;5.28;0.00;32.8;31.8;73.8;74.4;484;537;7927.10;3931.21;3995.88;417.31;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:36;APPROACH;AIR;AIR;AIR;7712;7712.00;1013.0;4416;2629;21.00;-15.834.058;-48.134.686;228;210;163;162.92;0.364;-1054;1.01;-0.00;-0.01;142;95.63;11;0.9;54794;5;0.70;3.5;0.1;6.51;0.00;32.8;31.8;73.8;74.4;484;537;7927.33;3931.33;3996.00;417.31;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:37;APPROACH;AIR;AIR;AIR;7696;7696.00;1013.0;4400;2629;21.25;-15.834.669;-48.133.850;228;208;163;162.92;0.360;-1102;1.04;0.03;-0.00;143;100.55;11;0.6;54794;5;1.05;3.5;0.0;6.33;0.00;32.8;31.8;73.8;74.4;485;537;7927.56;3931.45;3996.12;417.31;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:38;APPROACH;AIR;AIR;AIR;7680;7680.00;1013.0;4384;2629;21.25;-15.835.280;-48.133.091;227;206;163;162.92;0.357;-1055;1.00;0.00;-0.01;142;101.95;11;1.0;54794;5;1.05;3.5;0.0;5.98;0.00;32.8;31.8;73.8;74.4;485;538;7927.80;3931.56;3996.23;417.31;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:39;APPROACH;AIR;AIR;AIR;7660;7660.00;1013.0;4364;2629;21.25;-15.835.889;-48.132.030;226;206;163;162.92;0.358;-1063;0.92;-0.03;-0.02;142;99.49;11;1.5;54794;5;-0.35;3.5;0.0;6.68;0.00;32.6;31.8;73.8;74.4;485;538;7928.03;3931.68;3996.35;413.68;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:40;APPROACH;AIR;AIR;AIR;7644;7644.00;1013.0;4348;2629;21.25;-15.836.434;-48.131.268;226;206;163;162.92;0.358;-1069;0.98;0.02;-0.01;142;98.09;11;1.4;54794;5;-1.76;3.2;-0.2;5.80;0.00;32.6;31.8;73.8;74.4;486;538;7928.26;3931.79;3996.47;417.31;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:41;APPROACH;AIR;AIR;AIR;7624;7624.00;1013.0;4328;2629;21.50;-15.837.135;-48.130.581;225;207;163;162.92;0.359;-1073;0.94;-0.02;-0.03;141;96.33;12;1.8;54794;5;-0.35;3.0;-0.1;4.22;0.00;32.6;31.8;73.8;74.4;486;538;7928.49;3931.91;3996.58;417.31;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:42;APPROACH;AIR;AIR;AIR;7604;7604.00;1013.0;4308;2629;21.25;-15.837.833;-48.129.593;224;207;163;162.92;0.359;-1115;0.97;0.00;-0.02;141;94.92;13;1.8;54794;5;-0.70;3.3;0.2;6.16;0.00;32.6;31.8;73.8;74.4;486;537;7928.73;3932.02;3996.70;417.31;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:43;APPROACH;AIR;AIR;AIR;7580;7580.00;1013.0;4284;2629;21.25;-15.838.528;-48.128.826;224;206;163;162.92;0.356;-1182;1.01;-0.01;-0.02;141;95.27;13;1.8;54794;5;-0.70;3.3;0.0;5.80;0.00;32.6;31.8;73.8;74.4;485;537;7928.96;3932.14;3996.82;417.31;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:44;APPROACH;AIR;AIR;AIR;7560;7560.00;1013.0;4264;2629;21.25;-15.838.861;-48.128.059;223;205;163;162.92;0.354;-1228;1.01;-0.00;-0.01;142;95.63;13;1.6;54794;5;0.00;3.5;0.1;7.03;0.00;32.6;31.8;73.8;74.4;485;537;7929.19;3932.26;3996.94;413.68;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:45;APPROACH;AIR;AIR;AIR;7540;7540.00;1013.0;4244;2629;21.00;-15.839.561;-48.126.995;223;205;163;162.92;0.354;-1219;0.98;0.01;-0.01;142;95.63;13;1.5;54794;5;0.70;3.3;-0.1;6.68;0.00;32.6;31.6;73.8;74.4;486;537;7929.42;3932.37;3997.05;417.31;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:46;APPROACH;AIR;AIR;AIR;7516;7516.00;1013.0;4220;2629;21.00;-15.840.260;-48.126.152;222;203;163;162.92;0.351;-1252;1.00;0.01;-0.01;142;94.92;13;1.7;54794;5;1.05;3.2;-0.1;6.68;0.00;32.6;31.6;73.8;74.4;486;537;7929.66;3932.49;3997.17;417.31;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:47;APPROACH;AIR;AIR;AIR;7496;7496.00;1013.0;4200;2629;21.00;-15.840.959;-48.125.313;222;205;163;162.92;0.355;-1274;0.99;-0.00;-0.01;141;93.87;14;2.0;54794;5;1.05;3.2;-0.0;5.98;0.00;32.6;31.6;73.8;74.4;486;537;7929.89;3932.60;3997.29;420.93;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:48;APPROACH;AIR;AIR;AIR;7476;7476.00;1013.0;4180;2629;21.25;-15.841.655;-48.124.252;221;203;163;162.92;0.351;-1250;1.01;0.00;-0.01;141;93.16;14;2.0;54794;5;0.00;3.3;0.1;6.86;0.00;32.6;31.6;73.8;74.4;486;537;7930.13;3932.72;3997.41;417.31;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:49;APPROACH;AIR;AIR;AIR;7456;7456.00;1013.0;4160;2629;21.25;-15.842.266;-48.123.409;221;202;163;162.92;0.349;-1233;0.98;-0.00;-0.00;141;91.41;14;2.2;54794;5;-0.35;3.5;0.1;6.86;0.00;32.6;31.6;73.8;74.4;486;537;7930.36;3932.84;3997.52;417.31;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:50;APPROACH;AIR;AIR;AIR;7436;7436.00;1013.0;4140;2629;21.25;-15.842.875;-48.122.566;220;202;163;162.92;0.348;-1222;1.00;-0.02;-0.01;141;88.24;14;2.5;54794;5;0.00;3.3;-0.1;7.56;0.00;32.6;31.6;73.8;74.4;486;537;7930.59;3932.95;3997.64;417.31;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:51;APPROACH;AIR;AIR;AIR;7416;7416.00;1013.0;4120;2629;21.25;-15.843.482;-48.121.811;220;201;163;162.92;0.347;-1215;0.99;-0.01;-0.01;141;86.13;13;2.3;54794;5;-0.35;3.2;-0.1;6.86;0.00;32.5;31.6;73.8;74.4;487;538;7930.83;3933.07;3997.76;417.31;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:52;APPROACH;AIR;AIR;AIR;7396;7396.00;1013.0;4100;2629;21.25;-15.844.089;-48.120.964;220;201;163;162.92;0.347;-1210;1.00;0.01;-0.00;142;86.48;13;1.9;54794;5;0.35;2.8;-0.2;6.86;0.00;32.6;31.6;73.8;74.4;487;538;7931.06;3933.19;3997.87;420.93;420.93;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:53;APPROACH;AIR;AIR;AIR;7376;7376.00;1013.0;4080;2629;21.25;-15.844.341;-48.120.129;220;199;163;162.92;0.344;-1207;0.98;-0.00;-0.01;141;85.43;13;2.2;54794;5;1.76;2.8;-0.0;7.21;0.00;32.5;31.6;73.8;74.4;487;538;7931.29;3933.30;3997.99;420.93;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:54;APPROACH;AIR;AIR;AIR;7360;7360.00;1013.0;4064;2629;21.25;-15.845.040;-48.119.370;219;202;163;162.92;0.348;-1165;1.02;0.01;0.00;142;84.38;13;2.1;54794;5;1.05;3.0;0.1;7.56;0.00;32.6;31.6;73.8;74.4;488;538;7931.53;3933.42;3998.11;417.31;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:55;APPROACH;AIR;AIR;AIR;7344;7344.00;1013.0;4048;2629;21.50;-15.845.740;-48.118.309;219;197;163;162.92;0.340;-1097;1.06;0.01;0.01;142;84.73;13;1.9;54794;5;1.41;2.8;-0.1;6.86;0.00;32.5;31.6;73.8;74.4;488;539;7931.76;3933.54;3998.23;420.93;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:56;APPROACH;AIR;AIR;AIR;7328;7328.00;1013.0;4032;2629;21.50;-15.846.439;-48.117.542;219;195;163;162.92;0.336;-1052;0.95;0.01;-0.01;142;80.51;12;2.5;54794;5;1.76;2.8;-0.0;6.68;0.00;32.5;31.6;73.8;74.4;488;539;7932.00;3933.65;3998.35;420.93;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:57;APPROACH;AIR;AIR;AIR;7308;7308.00;1013.0;4012;2629;21.50;-15.847.139;-48.116.863;219;195;163;162.92;0.336;-1061;0.90;-0.01;-0.01;142;74.53;12;2.7;54794;5;0.70;3.0;0.1;5.63;0.00;32.5;31.5;73.8;74.4;488;538;7932.23;3933.77;3998.46;420.93;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:58;APPROACH;AIR;AIR;AIR;7288;7288.00;1013.0;3992;2629;21.50;-15.847.749;-48.115.871;218;196;163;162.92;0.338;-1107;0.92;0.01;-0.01;142;70.31;12;2.7;54794;5;0.35;2.6;-0.2;6.86;0.00;32.5;31.5;73.8;74.4;488;539;7932.47;3933.89;3998.58;420.93;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:40:59;APPROACH;AIR;AIR;AIR;7268;7268.00;1013.0;3972;2629;21.50;-15.848.358;-48.115.105;218;197;163;162.92;0.339;-1138;1.03;0.03;0.01;141;67.50;12;3.2;54794;5;-0.35;2.1;-0.4;6.86;0.00;32.5;31.5;73.8;74.4;489;540;7932.70;3934.00;3998.70;420.93;424.56;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:00;APPROACH;AIR;AIR;AIR;7240;7240.00;1013.0;3944;2629;21.50;-15.848.964;-48.114.334;218;201;163;162.92;0.346;-1237;0.83;-0.00;-0.03;141;66.09;13;3.0;54794;5;-1.05;1.6;-0.4;5.45;0.00;32.5;31.6;73.8;74.4;489;540;7932.94;3934.12;3998.82;424.56;428.19;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:01;APPROACH;AIR;AIR;AIR;7216;7216.00;1013.0;3920;2629;21.50;-15.849.572;-48.113.575;218;200;163;162.92;0.344;-1344;1.09;-0.00;0.01;142;71.37;13;2.2;54794;5;-1.41;2.6;0.5;6.86;0.00;32.5;31.6;73.8;74.4;489;541;7933.18;3934.24;3998.94;420.93;431.82;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:02;APPROACH;AIR;AIR;AIR;7196;7196.00;1013.0;3900;2629;21.75;-15.849.827;-48.112.732;218;201;163;153.84;0.346;-1336;1.04;-0.01;-0.01;142;77.70;12;1.4;54794;10;0.35;3.0;0.3;7.39;0.00;32.5;31.6;73.8;74.4;490;541;7933.41;3934.36;3999.06;424.56;428.19;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:03;APPROACH;AIR;AIR;AIR;7172;7172.00;1013.0;3876;2629;21.75;-15.850.527;-48.111.893;217;199;163;153.84;0.342;-1331;1.10;0.00;-0.01;143;85.78;11;0.9;54794;10;0.35;3.3;0.3;6.68;0.00;32.6;31.8;73.8;74.4;490;543;7933.65;3934.47;3999.18;424.56;435.45;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:04;APPROACH;AIR;AIR;AIR;7156;7156.00;1013.0;3860;2629;22.00;-15.851.230;-48.111.145;217;197;163;153.84;0.339;-1288;1.01;0.01;-0.01;144;93.16;10;0.3;54794;10;-0.70;3.7;0.3;6.68;0.00;32.6;31.6;73.8;74.4;490;543;7933.89;3934.59;3999.30;428.19;431.82;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:05;APPROACH;AIR;AIR;AIR;7132;7132.00;1013.0;3836;2629;22.00;-15.851.936;-48.110.092;216;195;162;153.84;0.335;-1259;0.93;0.02;-0.03;144;101.95;10;-0.1;54794;10;-1.41;3.7;0.1;5.80;0.00;32.6;31.6;73.8;74.4;490;543;7934.13;3934.71;3999.42;428.19;431.82;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:06;APPROACH;AIR;AIR;AIR;7112;7112.00;1013.0;3816;2629;22.00;-15.852.644;-48.109.329;215;195;162;153.84;0.335;-1279;0.94;0.02;-0.03;143;109.34;9;-0.1;54794;10;-3.87;3.5;-0.1;5.80;0.00;32.5;31.6;73.8;74.4;490;542;7934.37;3934.83;3999.54;424.56;428.19;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:07;APPROACH;AIR;AIR;AIR;7088;7088.00;1013.0;3792;2629;21.75;-15.853.254;-48.108.646;214;197;162;153.84;0.338;-1292;0.93;0.03;-0.02;143;112.15;9;0.3;54794;10;-3.87;3.0;-0.3;4.92;0.00;32.5;31.5;73.8;74.4;490;542;7934.60;3934.95;3999.66;420.93;428.19;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:08;APPROACH;AIR;AIR;AIR;7064;7064.00;1013.0;3768;2629;22.00;-15.853.861;-48.107.658;213;197;162;153.84;0.338;-1341;0.87;0.01;-0.03;142;107.23;9;1.5;54794;10;-3.16;2.6;-0.3;5.28;0.00;32.5;31.5;73.8;74.4;490;542;7934.84;3935.06;3999.77;424.56;428.19;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:09;APPROACH;AIR;AIR;AIR;7040;7040.00;1013.0;3744;2629;22.00;-15.854.462;-48.106.884;212;193;162;153.84;0.331;-1374;0.93;-0.00;-0.02;140;97.73;10;2.5;54794;10;-3.87;2.8;0.0;6.86;0.00;32.5;31.5;73.8;74.4;491;541;7935.08;3935.18;3999.89;424.56;428.19;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:10;APPROACH;AIR;AIR;AIR;7008;7008.00;1013.0;3712;2629;21.75;-15.855.056;-48.106.098;212;194;162;153.84;0.333;-1475;0.96;-0.00;-0.02;140;86.84;11;3.2;54794;10;-3.16;2.5;-0.2;6.51;0.00;32.5;31.5;73.8;74.4;491;542;7935.31;3935.30;4000.01;424.56;428.19;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:11;APPROACH;AIR;AIR;AIR;6976;6976.00;1013.0;3680;2629;22.00;-15.855.307;-48.105.343;211;195;162;153.84;0.334;-1622;0.93;-0.00;-0.02;139;78.40;13;3.7;54794;10;-1.76;2.5;-0.0;6.68;0.00;32.5;31.5;73.8;74.4;491;542;7935.55;3935.42;4000.13;424.56;428.19;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:12;APPROACH;AIR;AIR;AIR;6948;6948.00;1013.0;3652;2629;22.00;-15.855.999;-48.104.500;211;192;162;153.84;0.329;-1681;1.07;-0.02;-0.01;139;74.53;14;3.7;54794;10;1.05;2.5;-0.0;6.33;0.00;32.5;31.5;73.8;74.4;490;542;7935.79;3935.54;4000.25;424.56;428.19;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:13;APPROACH;AIR;AIR;AIR;6920;6920.00;1013.0;3624;2629;22.00;-15.856.689;-48.103.649;211;193;162;153.84;0.330;-1680;1.05;-0.00;-0.00;140;70.31;14;3.5;54794;10;2.46;2.5;-0.0;7.91;0.00;32.5;31.5;73.8;74.4;491;542;7936.02;3935.65;4000.37;428.19;431.82;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:14;APPROACH;AIR;AIR;AIR;6892;6892.00;1013.0;3596;2629;22.00;-15.857.378;-48.102.890;211;194;162;153.84;0.332;-1680;0.93;-0.01;-0.02;140;68.91;14;3.1;54794;10;2.81;2.3;-0.1;6.16;0.00;32.5;31.5;73.8;74.4;491;542;7936.26;3935.77;4000.49;428.19;431.82;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:15;APPROACH;AIR;AIR;AIR;6864;6864.00;1013.0;3568;2629;22.25;-15.858.067;-48.101.833;210;194;162;153.84;0.331;-1680;1.02;0.00;-0.01;141;71.37;13;2.4;54794;10;3.52;2.3;-0.0;6.16;0.00;32.4;31.5;73.8;74.4;491;542;7936.50;3935.89;4000.61;424.56;431.82;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:16;APPROACH;AIR;AIR;AIR;6836;6836.00;1013.0;3540;2629;22.25;-15.858.372;-48.101.067;210;193;162;153.84;0.329;-1680;0.98;0.01;-0.02;142;75.23;13;1.8;54794;10;3.52;2.5;0.1;6.86;0.00;32.5;31.5;73.8;74.4;491;542;7936.74;3936.01;4000.73;424.56;428.19;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:17;APPROACH;AIR;AIR;AIR;6808;6808.00;1013.0;3512;2629;22.50;-15.858.986;-48.100.388;210;197;162;153.84;0.336;-1680;0.93;0.01;-0.01;143;79.45;12;1.5;54794;10;2.11;2.5;0.0;7.56;0.00;32.5;31.5;73.8;74.4;492;543;7936.98;3936.13;4000.85;428.19;431.82;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:18;APPROACH;AIR;AIR;AIR;6780;6780.00;1013.0;3484;2629;22.75;-15.859.603;-48.099.716;210;196;162;153.84;0.334;-1680;1.11;-0.00;0.01;143;84.73;12;1.4;54794;10;0.35;2.5;0.0;9.15;0.00;32.5;31.5;73.8;74.4;492;543;7937.22;3936.25;4000.97;428.19;431.82;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;17:41:19;APPROACH;AIR;AIR;AIR;6756;6756.00;1013.0;3460;2629;23.00;-15.860.223;-48.098.946;210;195;162;153.84;0.332;-1640;1.09;-0.00;-0.00;143;90.35;12;1.1;54794;10;-1.41;1.9;-0.3;8.09;0.00;32.5;31.5;73.9;74.5;493;544;7937.46;3936.37;4001.09;431.82;435.45;11120.;28;AP ENGAGED;AT ENGAGED;FD1 ON
