DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/12/21;13:33:21;DESCENT;AIR;AIR;AIR;5016;5016.00;1013.0;4744;2627;26.75;-31.938.651;-60.209.301;267;252;157;186.50;0.416;-1268;1.01;0.00;-0.02;-7;47.46;22;-4.3;51546;0;0.00;1.6;-0.38;0.0;3.34;0.00;32.9;31.5;73.8;73.8;483;504;0;0;7024.93;3529.45;3495.49;442.71;457.22;11920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.30;1.36;0.84;0.19;5.00;0;1;1;0
XX/12/21;13:33:22;DESCENT;AIR;AIR;AIR;4996;4996.00;1013.0;4724;2627;26.75;-31.925.082;-60.209.587;267;252;157;186.50;0.415;-1246;1.01;-0.00;-0.02;-7;47.11;22;-4.2;51546;0;0.00;1.6;-0.38;0.0;3.52;0.00;32.9;31.5;73.8;73.8;483;504;0;0;7025.18;3529.57;3495.61;439.08;457.22;11920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.25;1.36;0.73;0.06;5.00;0;1;1;0
XX/12/21;13:33:23;DESCENT;AIR;AIR;AIR;4976;4976.00;1013.0;4704;2627;26.75;-31.912.875;-60.209.877;267;251;157;186.50;0.414;-1231;1.00;0.00;-0.02;-7;47.11;22;-4.2;51546;0;0.00;1.8;-0.38;0.1;3.52;0.00;32.9;31.5;73.8;73.6;483;504;0;0;7025.43;3529.69;3495.74;442.71;453.59;11920.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.25;1.42;0.73;0.19;5.00;0;1;1;0
XX/12/21;13:33:24;DESCENT;AIR;AIR;AIR;4956;4956.00;1013.0;4684;2627;26.75;-31.900.675;-60.210.468;266;251;157;186.50;0.413;-1220;1.00;0.00;-0.02;-7;47.46;22;-4.2;51546;0;0.35;1.8;-0.42;0.0;3.52;0.00;32.9;31.5;73.8;73.6;484;504;0;0;7025.68;3529.81;3495.87;442.71;457.22;11920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.35;1.42;0.67;0.19;5.03;0;1;1;0
XX/12/21;13:33:25;DESCENT;AIR;AIR;AIR;4936;4936.00;1013.0;4664;2627;26.75;-31.891.520;-60.211.063;266;251;157;186.50;0.413;-1214;0.99;-0.00;-0.03;-7;47.46;22;-4.1;51546;0;0.35;1.6;-0.42;-0.1;3.52;0.00;32.9;31.5;73.8;73.6;484;504;0;0;7025.93;3529.94;3495.99;442.71;457.22;11920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.35;1.42;0.67;0.25;5.00;0;1;1;0
XX/12/21;13:33:26;DESCENT;AIR;AIR;AIR;4916;4916.00;1013.0;4644;2627;26.75;-31.879.320;-60.211.655;266;250;157;186.50;0.412;-1209;0.98;-0.00;-0.02;-7;47.81;21;-4.1;51546;0;0.00;1.6;-0.46;-0.0;3.34;0.00;32.8;31.5;73.8;73.6;484;504;0;0;7026.18;3530.06;3496.12;442.71;453.59;11920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.40;1.42;0.79;0.25;5.00;0;1;1;0
XX/12/21;13:33:27;DESCENT;AIR;AIR;AIR;4896;4896.00;1013.0;4624;2627;26.75;-31.869.838;-60.212.048;266;250;157;186.50;0.412;-1206;0.97;0.00;-0.03;-7;48.16;21;-4.2;51546;0;0.00;1.6;-0.46;-0.0;3.34;0.00;32.8;31.5;73.8;73.6;484;504;0;0;7026.43;3530.18;3496.24;442.71;453.59;11920.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.40;1.36;0.79;0.25;5.00;0;1;1;0
XX/12/21;13:33:28;DESCENT;AIR;AIR;AIR;4876;4876.00;1013.0;4604;2627;26.75;-31.856.272;-60.212.334;265;250;157;186.50;0.412;-1204;0.97;-0.00;-0.02;-7;48.16;21;-4.2;51546;0;0.00;1.4;-0.46;-0.1;3.34;0.00;32.9;31.5;73.8;73.6;484;504;0;0;7026.68;3530.31;3496.37;446.34;457.22;11920.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.35;1.36;0.79;0.19;4.97;0;1;1;0
XX/12/21;13:33:29;DESCENT;AIR;AIR;AIR;4852;4852.00;1013.0;4580;2627;26.75;-31.842.718;-60.212.624;265;250;157;186.50;0.412;-1242;0.97;-0.00;-0.03;-7;48.16;21;-4.2;51546;0;0.00;1.4;-0.42;-0.0;3.34;0.00;32.9;31.5;73.8;73.8;484;504;0;0;7026.93;3530.43;3496.50;442.71;457.22;11920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.35;1.30;0.79;0.19;4.97;0;1;1;0
XX/12/21;13:33:30;DESCENT;AIR;AIR;AIR;4832;4832.00;1013.0;4560;2627;27.00;-31.833.563;-60.213.215;265;250;157;186.50;0.412;-1268;0.98;0.00;-0.02;-7;48.16;22;-4.2;51546;0;0.00;1.4;-0.38;-0.0;3.34;0.00;32.8;31.4;73.8;73.6;484;504;0;0;7027.18;3530.55;3496.63;446.34;457.22;11920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.30;1.30;0.79;0.25;5.00;0;1;1;0
