DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;GPWS;GPWSM;TCAS
XX/03/19;22:59:04;FINAL APPROACH;AIR;AIR;AIR;4232;4232.00;1013.0;2308;2615;21.25;-22.932.762;-47.242.088;160;176;138;120.82;0.287;-2049;0.99;-0.00;-0.11;141;113.55;28;1.7;40152;15;0.70;-3.5;-0.0;1.93;0.00;73.0;73.8;534;567;-;-;2982.02;1488.12;1493.91;475.37;475.37;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:05;FINAL APPROACH;AIR;AIR;AIR;4200;4200.00;1013.0;2276;2595;21.25;-22.933.387;-47.241.421;160;177;138;120.82;0.288;-2046;0.97;0.00;-0.11;141;114.26;28;1.4;40152;15;0.00;-3.5;-0.0;1.76;0.00;73.0;73.8;534;567;-;-;2982.29;1488.25;1494.04;475.37;478.99;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:06;FINAL APPROACH;AIR;AIR;AIR;4164;4164.00;1013.0;2240;2581;21.25;-22.933.630;-47.240.757;160;177;138;120.82;0.288;-2044;0.99;0.00;-0.11;141;115.31;29;1.2;40152;15;-0.70;-3.5;-0.0;1.93;0.00;73.0;73.8;534;567;-;-;2982.55;1488.38;1494.17;478.99;475.37;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:07;FINAL APPROACH;AIR;AIR;AIR;4128;4128.00;1013.0;2204;2566;21.00;-22.933.872;-47.240.093;160;178;138;120.82;0.290;-2082;1.02;-0.00;-0.11;141;116.37;29;1.1;40152;15;-1.05;-3.5;-0.0;2.29;0.00;73.0;73.8;534;566;-;-;2982.82;1488.51;1494.31;475.37;478.99;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:08;FINAL APPROACH;AIR;AIR;AIR;4096;4096.00;1013.0;2172;2559;21.00;-22.934.421;-47.239.429;160;177;138;120.82;0.288;-2068;1.01;0.01;-0.10;141;117.07;29;1.2;40152;15;-1.05;-3.7;-0.1;1.93;0.00;73.0;73.6;534;566;-;-;2983.08;1488.65;1494.44;478.99;478.99;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:09;FINAL APPROACH;AIR;AIR;AIR;4064;4064.00;1013.0;2140;2558;21.25;-22.934.968;-47.238.819;160;176;138;120.82;0.285;-2019;0.97;-0.00;-0.11;141;117.07;29;1.4;40152;15;-1.05;-3.7;-0.0;1.58;0.00;73.0;73.6;534;566;-;-;2983.35;1488.78;1494.57;478.99;478.99;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:10;FINAL APPROACH;AIR;AIR;AIR;4028;4028.00;1013.0;2104;2552;21.25;-22.935.516;-47.238.209;160;178;138;120.82;0.289;-2026;0.95;-0.00;-0.11;141;116.72;29;1.6;40152;15;-0.70;-3.7;-0.0;1.58;0.00;73.0;73.6;534;566;-;-;2983.62;1488.91;1494.71;478.99;478.99;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:11;FINAL APPROACH;AIR;AIR;AIR;3996;3996.00;1013.0;2072;2522;21.50;-22.936.142;-47.237.595;159;179;138;120.82;0.290;-2031;1.02;-0.00;-0.11;141;116.37;30;1.7;40152;15;-0.70;-3.0;0.4;2.29;0.00;73.0;73.8;534;567;-;-;2983.88;1489.04;1494.84;478.99;478.99;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:12;FINAL APPROACH;AIR;AIR;AIR;3964;3964.00;1013.0;2040;2449;21.25;-22.936.382;-47.236.984;159;179;138;120.82;0.291;-1994;1.06;-0.01;-0.10;141;116.37;31;1.7;40152;15;-0.35;-2.6;0.3;3.17;0.00;73.0;73.6;534;567;-;-;2984.15;1489.18;1494.97;478.99;482.62;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:13;FINAL APPROACH;AIR;AIR;AIR;3936;3936.00;1013.0;2012;2401;21.25;-22.936.622;-47.236.294;159;179;138;120.82;0.290;-1930;1.08;-0.00;-0.10;141;116.37;31;1.3;40152;15;0.70;-2.6;0.1;1.93;0.00;73.0;73.6;534;566;-;-;2984.42;1489.31;1495.11;482.62;482.62;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:14;FINAL APPROACH;AIR;AIR;AIR;3908;3908.00;1013.0;1984;2352;21.25;-22.937.168;-47.235.630;159;179;138;120.82;0.290;-1848;0.94;0.00;-0.11;141;117.07;31;1.1;40152;15;1.41;-3.0;-0.2;1.41;-0.02;73.0;73.6;533;566;-;-;2984.69;1489.45;1495.24;482.62;478.99;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:15;FINAL APPROACH;AIR;AIR;AIR;3880;3880.00;1013.0;1956;2297;21.25;-22.937.713;-47.234.966;158;180;138;120.82;0.292;-1792;0.98;0.00;-0.11;141;117.42;32;1.4;40152;15;1.05;-2.5;0.3;1.76;-0.02;72.9;73.6;532;566;-;-;2984.95;1489.58;1495.37;478.99;482.62;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:16;FINAL APPROACH;AIR;AIR;AIR;3856;3856.00;1013.0;1932;2219;21.25;-22.938.259;-47.234.299;158;179;138;120.82;0.289;-1716;1.09;-0.02;-0.11;141;117.77;33;1.4;40152;15;0.35;-1.9;0.4;1.76;-0.01;72.9;73.6;533;566;-;-;2985.22;1489.71;1495.51;482.62;482.62;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:17;FINAL APPROACH;AIR;AIR;AIR;3832;3832.00;1013.0;1908;2180;21.25;-22.938.880;-47.233.860;157;175;138;120.82;0.283;-1625;1.00;0.00;-0.10;142;118.48;32;1.1;40152;15;-0.35;-1.6;0.3;1.93;-0.01;72.9;73.6;533;566;-;-;2985.49;1489.85;1495.64;482.62;482.62;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:18;FINAL APPROACH;AIR;AIR;AIR;3804;3804.00;1013.0;1880;2176;21.25;-22.939.125;-47.233.196;156;175;138;120.82;0.282;-1603;1.06;-0.01;-0.10;142;119.53;32;0.6;40152;15;-0.70;-0.9;0.5;3.69;-0.01;72.9;73.6;533;566;-;-;2985.76;1489.98;1495.78;482.62;482.62;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:19;FINAL APPROACH;AIR;AIR;AIR;3780;3780.00;1013.0;1856;2168;21.25;-22.939.365;-47.232.533;156;175;138;120.82;0.282;-1589;1.06;0.00;-0.09;143;120.94;32;0.0;40152;15;0.00;-1.1;-0.0;2.46;0.01;72.9;73.6;534;566;-;-;2986.03;1490.12;1495.91;486.25;486.25;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:20;FINAL APPROACH;AIR;AIR;AIR;3760;3760.00;1013.0;1836;2162;21.00;-22.939.607;-47.231.876;155;174;138;120.82;0.281;-1500;1.01;0.02;-0.10;143;122.70;31;0.0;40152;15;1.05;-1.1;-0.0;2.11;0.02;73.0;73.6;533;566;-;-;2986.29;1490.25;1496.04;482.62;482.62;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:21;FINAL APPROACH;AIR;AIR;AIR;3740;3740.00;1013.0;1816;2173;21.00;-22.940.153;-47.231.220;154;173;138;120.82;0.279;-1401;1.01;-0.01;-0.10;143;123.40;31;0.4;40152;15;1.41;-0.9;0.1;2.64;0.02;72.9;73.6;532;566;-;-;2986.56;1490.38;1496.18;482.62;482.62;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:22;FINAL APPROACH;AIR;AIR;AIR;3720;3720.00;1013.0;1796;2178;21.00;-22.940.698;-47.230.610;154;171;138;120.82;0.276;-1335;1.09;0.00;-0.08;142;123.05;31;0.7;40152;15;0.00;-0.7;0.1;3.17;0.02;72.9;73.6;533;566;-;-;2986.83;1490.52;1496.31;486.25;486.25;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:23;FINAL APPROACH;AIR;AIR;AIR;3704;3704.00;1013.0;1780;2175;21.00;-22.941.322;-47.230.000;153;173;138;120.82;0.280;-1251;1.00;0.00;-0.10;142;122.70;31;1.0;40152;15;0.00;-0.9;-0.1;1.76;0.03;72.9;73.6;533;566;-;-;2987.10;1490.65;1496.45;486.25;486.25;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:24;FINAL APPROACH;AIR;AIR;AIR;3684;3684.00;1013.0;1760;2165;21.00;-22.941.942;-47.229.389;152;173;138;120.82;0.279;-1194;0.95;-0.00;-0.10;142;121.64;32;1.3;40152;15;0.00;-0.7;0.1;2.46;0.04;72.9;73.6;533;566;-;-;2987.37;1490.79;1496.58;482.62;486.25;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:25;FINAL APPROACH;AIR;AIR;AIR;3668;3668.00;1013.0;1744;2155;21.25;-22.942.117;-47.228.779;151;173;138;120.82;0.279;-1157;1.03;-0.00;-0.09;142;120.59;32;1.5;40152;15;-0.35;0.2;0.5;2.64;0.04;72.9;73.6;533;567;-;-;2987.64;1490.92;1496.72;486.25;489.88;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:26;FINAL APPROACH;AIR;AIR;AIR;3652;3652.00;1013.0;1728;2149;21.25;-22.942.295;-47.228.382;150;172;138;120.82;0.277;-1092;1.04;-0.01;-0.09;142;120.23;32;1.5;40152;15;0.00;0.7;0.4;3.17;0.05;72.9;73.6;533;566;-;-;2987.91;1491.06;1496.85;486.25;486.25;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:27;FINAL APPROACH;AIR;AIR;AIR;3636;3636.00;1013.0;1712;2140;21.50;-22.942.771;-47.227.722;149;168;138;120.82;0.270;-1048;1.10;-0.02;-0.08;142;119.88;32;1.3;40152;15;0.70;1.2;0.4;3.69;0.06;72.9;73.6;534;567;-;-;2988.18;1491.19;1496.99;486.25;486.25;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:28;FINAL APPROACH;AIR;AIR;AIR;3624;3624.00;1013.0;1700;2124;21.25;-22.943.250;-47.227.066;148;168;138;120.79;0.270;-980;1.01;0.02;-0.08;143;120.23;32;0.8;40134;15;0.70;1.2;0.1;3.17;0.07;72.9;73.6;534;567;-;-;2988.45;1491.33;1497.12;489.88;486.25;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:29;FINAL APPROACH;AIR;AIR;AIR;3608;3608.00;1013.0;1684;2076;21.25;-22.943.725;-47.226.406;147;166;138;120.79;0.267;-933;0.99;0.01;-0.08;143;121.29;32;0.7;40134;15;1.41;1.2;0.0;2.99;0.07;72.9;73.6;534;567;-;-;2988.73;1491.47;1497.26;489.88;486.25;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:30;FINAL APPROACH;AIR;AIR;AIR;3600;3600.00;1013.0;1676;2053;21.25;-22.944.335;-47.225.754;145;165;138;120.79;0.266;-863;1.02;-0.04;-0.07;143;121.64;31;0.9;40134;15;2.11;1.9;0.4;3.52;0.08;72.9;73.6;534;568;-;-;2989.00;1491.60;1497.40;486.25;489.88;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:31;FINAL APPROACH;AIR;AIR;AIR;3588;3588.00;1013.0;1664;2020;21.25;-22.944.580;-47.225.449;144;164;138;120.79;0.264;-776;1.01;0.01;-0.08;144;122.70;32;0.3;40134;15;0.70;2.5;0.4;3.69;0.06;72.9;73.6;534;567;-;-;2989.27;1491.74;1497.53;489.88;486.25;11840.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:32;FINAL APPROACH;AIR;AIR;AIR;3576;3576.00;1013.0;1652;1988;21.25;-22.944.824;-47.224.838;143;162;138;120.79;0.260;-758;1.12;-0.01;-0.05;144;124.10;31;0.0;40134;15;0.70;3.3;0.6;4.57;0.05;72.9;73.6;534;568;-;-;2989.54;1491.87;1497.67;486.25;489.88;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:33;FINAL APPROACH;AIR;AIR;AIR;3568;3568.00;1013.0;1644;1944;21.25;-22.945.064;-47.224.239;141;161;138;120.79;0.260;-706;1.00;0.01;-0.06;144;125.16;31;0.0;40134;15;-1.41;3.0;-0.1;4.57;0.05;72.9;73.6;534;568;-;-;2989.81;1492.01;1497.80;489.88;489.88;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:34;FINAL APPROACH;AIR;AIR;AIR;3560;3560.00;1013.0;1636;1912;21.25;-22.945.610;-47.223.640;140;162;138;120.79;0.260;-631;1.10;0.01;-0.05;144;125.86;32;0.0;40134;15;-1.76;3.2;0.1;5.28;0.05;72.9;73.6;534;568;-;-;2990.08;1492.14;1497.94;486.25;486.25;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:35;FINAL APPROACH;AIR;AIR;AIR;3552;3552.00;1013.0;1628;1891;21.50;-22.946.153;-47.223.045;138;159;138;120.79;0.255;-581;0.95;0.02;-0.07;144;126.21;32;0.4;40134;15;-0.35;2.5;-0.4;2.81;0.04;73.0;73.6;534;569;-;-;2990.35;1492.28;1498.07;489.88;489.88;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:36;FINAL APPROACH;AIR;AIR;AIR;3548;3548.00;1013.0;1624;1865;21.25;-22.946.750;-47.222.740;137;157;138;120.79;0.252;-508;1.01;-0.02;-0.07;143;124.80;31;1.4;40134;15;0.00;2.5;-0.1;4.04;0.04;72.9;73.6;534;569;-;-;2990.62;1492.41;1498.21;486.25;489.88;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:37;FINAL APPROACH;AIR;AIR;AIR;3540;3540.00;1013.0;1616;1855;21.25;-22.947.343;-47.222.130;135;152;138;120.79;0.244;-459;1.06;-0.03;-0.07;142;123.40;30;1.3;40134;15;-3.52;2.8;0.2;4.40;0.03;73.5;74.4;549;582;-;-;2990.91;1492.55;1498.36;504.40;529.80;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:38;FINAL APPROACH;AIR;AIR;AIR;3532;3532.00;1013.0;1608;1846;21.25;-22.947.530;-47.221.523;134;152;138;115.21;0.245;-466;1.04;0.02;-0.06;143;124.10;30;-0.2;40134;25;-4.92;2.3;-0.3;2.81;0.05;76.5;77.3;600;619;-;-;2991.30;1492.75;1498.55;703.98;707.60;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:39;FINAL APPROACH;AIR;AIR;AIR;3528;3528.00;1013.0;1604;1841;21.00;-22.947.711;-47.220.913;133;150;138;115.21;0.242;-431;1.00;0.02;-0.04;144;125.86;29;-0.8;40134;25;-1.41;1.8;-0.4;2.99;0.04;80.3;80.9;632;636;-;-;2991.77;1492.98;1498.79;830.98;838.24;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:40;FINAL APPROACH;AIR;AIR;AIR;3524;3524.00;1013.0;1600;1832;20.75;-22.947.891;-47.220.310;132;153;138;115.21;0.246;-368;0.94;0.02;-0.05;143;126.56;29;-0.2;40134;25;2.11;1.6;-0.2;1.58;0.06;83.3;81.1;613;598;-;-;2992.25;1493.24;1499.01;932.59;791.07;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:41;FINAL APPROACH;AIR;AIR;AIR;3520;3520.00;1013.0;1596;1835;20.75;-22.948.066;-47.220.005;131;154;138;115.21;0.247;-326;0.99;-0.00;-0.05;143;125.51;30;1.1;40134;25;5.27;2.3;0.4;4.22;0.02;83.3;81.8;576;586;-;-;2992.74;1493.50;1499.24;939.84;830.98;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:42;FINAL APPROACH;AIR;AIR;AIR;3512;3512.00;1013.0;1588;1843;21.00;-22.948.547;-47.219.398;131;152;138;115.21;0.245;-337;1.05;-0.02;-0.04;142;123.05;31;2.1;40134;25;3.87;2.6;0.3;4.40;0.05;83.0;81.9;556;572;-;-;2993.21;1493.75;1499.46;907.19;805.58;12000.;EXTENDED;0;WARNING;-;-
XX/03/19;22:59:43;FINAL APPROACH;AIR;AIR;AIR;3504;3504.00;1013.0;1580;1864;21.00;-22.949.123;-47.218.792;130;151;138;115.21;0.242;-384;0.96;0.01;-0.05;143;121.64;31;1.8;40134;25;-1.41;1.9;-0.4;1.93;0.04;82.9;81.9;547;564;-;-;2993.68;1494.00;1499.68;881.78;801.95;12000.;EXTENDED;0;WARNING;-;-
