DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/09/22;06:51:05;DESCENT;AIR;AIR;AIR;5009;4949.00;1013.0;4696;2055;28.00;-31.671.906;-60.216.007;287;250;158;186.91;0.412;-1096;0.98;0.01;-0.02;-7;-72.77;0;-4.0;51728;0;0.00;2.94;2.1;6.40;0.0;3.52;-2.93;35.4;35.8;76.2;74.9;568;580;IDLE;IDLE;16539.2;8332.29;8206.91;1344.1;1344.1;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.75;1.23;-0.64;616.50;0.57;5.30;1;1;0
XX/09/22;06:51:06;DESCENT;AIR;AIR;AIR;4991;4931.00;1013.0;4678;2055;28.00;-31.659.698;-60.216.618;287;250;158;186.91;0.412;-1091;0.98;0.01;-0.02;-7;-180.0;0;-4.0;51728;0;0.00;2.94;1.9;6.40;-0.2;3.52;-2.58;35.3;35.8;75.7;74.9;568;581;IDLE;IDLE;16539.9;8332.66;8207.29;1331.9;1338.0;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.80;1.29;-0.58;-1233.00;0.57;5.30;1;1;0
XX/09/22;06:51:07;DESCENT;AIR;AIR;AIR;4972;4913.00;1013.0;4659;2055;28.00;-31.647.491;-60.217.075;287;250;158;186.91;0.412;-1097;0.97;0.01;-0.02;-7;-72.77;0;-3.9;51728;0;0.00;2.72;1.9;6.40;-0.0;3.52;-2.93;35.3;35.8;75.0;74.9;568;580;IDLE;IDLE;16540.6;8333.03;8207.66;1338.0;1344.1;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.75;1.34;-0.52;-1233.00;0.57;5.30;1;1;0
XX/09/22;06:51:08;DESCENT;AIR;AIR;AIR;4953;4893.00;1013.0;4640;2055;28.00;-31.635.284;-60.217.686;286;250;158;186.91;0.410;-1111;0.97;0.01;-0.02;-7;0.00;0;-3.9;51728;0;0.00;2.94;1.9;6.40;-0.0;3.52;0.00;35.3;35.8;75.0;74.9;568;580;IDLE;IDLE;16541.4;8333.40;8208.03;1331.9;1344.1;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.80;1.17;-0.69;-1233.00;0.51;5.30;1;1;0
XX/09/22;06:51:09;DESCENT;AIR;AIR;AIR;4934;4874.00;1013.0;4621;2055;28.00;-31.623.077;-60.218.185;286;250;158;186.91;0.410;-1121;0.97;0.01;-0.02;-7;-72.77;0;-3.8;51728;0;0.00;5.89;1.9;6.40;-0.0;3.52;-2.93;35.3;35.8;74.4;74.9;568;581;IDLE;IDLE;16542.1;8333.78;8208.41;1344.1;1344.1;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.75;0.12;-1.75;-1233.00;0.51;5.30;1;1;0
XX/09/22;06:51:10;DESCENT;AIR;AIR;AIR;4915;4855.00;1013.0;4602;2055;28.00;-31.610.870;-60.218.624;286;250;158;186.91;0.410;-1127;0.97;0.00;-0.02;-7;-180.0;0;-3.8;51728;0;0.70;10.16;1.9;6.40;-0.0;3.52;-2.58;35.3;35.6;74.4;74.9;568;580;IDLE;IDLE;16542.9;8334.15;8208.78;1338.0;1338.0;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.80;-1.04;-2.80;-1233.00;0.51;5.30;1;1;0
XX/09/22;06:51:11;DESCENT;AIR;AIR;AIR;4896;4835.00;1013.0;4583;2055;28.00;-31.598.663;-60.219.208;285;250;158;186.91;0.410;-1131;0.97;0.00;-0.02;-7;-72.77;0;-3.8;51728;0;2.46;13.55;1.9;6.40;-0.0;3.52;-2.93;35.3;35.8;73.8;74.9;568;581;IDLE;IDLE;16543.6;8334.52;8209.15;1344.1;1344.1;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.75;-1.80;-3.56;616.50;0.38;5.30;1;1;0
XX/09/22;06:51:12;DESCENT;AIR;AIR;AIR;4875;4816.00;1013.0;4562;2055;28.00;-31.586.456;-60.219.666;285;249;158;186.91;0.410;-1154;0.97;-0.00;-0.02;-7;0.00;0;-3.8;51728;0;4.57;15.83;1.8;6.40;-0.1;3.52;0.00;35.3;35.8;73.9;74.9;567;581;IDLE;IDLE;16544.4;8334.89;8209.53;1338.0;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.75;-2.39;-4.14;-1233.00;0.19;5.30;1;1;0
XX/09/22;06:51:13;DESCENT;AIR;AIR;AIR;4855;4796.00;1013.0;4542;2055;28.25;-31.574.249;-60.220.104;284;249;158;186.91;0.410;-1179;0.97;-0.01;-0.02;-7;-72.77;0;-3.8;51728;0;7.03;17.96;1.8;6.42;-0.0;3.52;-2.93;35.3;35.6;74.4;74.9;568;580;IDLE;IDLE;16545.1;8335.27;8209.90;1344.1;1344.1;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;-2.86;-4.61;616.50;0.19;5.30;1;1;0
XX/09/22;06:51:14;DESCENT;AIR;AIR;AIR;4835;4775.00;1013.0;4522;2055;28.25;-31.562.042;-60.220.638;284;249;158;186.91;0.410;-1186;0.97;-0.01;-0.02;-6;-180.0;0;-3.8;51728;0;9.84;19.36;1.8;6.47;-0.0;3.52;-2.58;35.3;35.6;74.9;74.9;567;581;IDLE;IDLE;16545.9;8335.64;8210.27;1338.0;1344.1;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;-3.27;-4.96;-1233.00;0.13;5.30;1;1;0
XX/09/22;06:51:15;DESCENT;AIR;AIR;AIR;4814;4754.00;1013.0;4501;2055;28.25;-31.549.072;-60.221.096;284;249;158;186.91;0.410;-1201;0.98;-0.01;-0.02;-6;-72.77;0;-4.0;51728;0;12.30;18.48;1.8;6.53;-0.0;3.69;-2.93;35.3;35.8;74.8;74.9;568;581;IDLE;IDLE;16546.6;8336.01;8210.64;1350.2;1344.1;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;-2.92;-4.73;616.50;0.25;5.30;1;1;0
XX/09/22;06:51:16;DESCENT;AIR;AIR;AIR;4792;4731.00;1013.0;4479;2055;28.25;-31.536.865;-60.221.497;283;249;158;186.91;0.410;-1230;0.99;-0.01;-0.02;-5;0.00;0;-4.3;51728;0;15.12;13.62;1.8;6.61;-0.0;3.69;0.00;35.3;35.6;75.2;74.9;568;581;IDLE;IDLE;16547.4;8336.39;8211.02;1338.0;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.45;-1.75;-3.50;-1233.00;0.38;5.30;1;1;0
XX/09/22;06:51:17;DESCENT;AIR;AIR;AIR;4769;4709.00;1013.0;4456;2055;28.25;-31.524.658;-60.221.882;283;250;158;186.91;0.410;-1270;1.01;-0.01;-0.02;-3;-72.77;0;-4.7;51728;0;16.88;8.83;1.8;6.72;-0.0;3.87;-2.93;35.3;35.8;74.8;74.9;568;581;IDLE;IDLE;16548.1;8336.76;8211.39;1344.1;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.31;-0.52;-2.39;1232.40;0.51;5.33;1;1;0
XX/09/22;06:51:18;DESCENT;AIR;AIR;AIR;4746;4686.00;1013.0;4433;2055;28.25;-31.512.451;-60.222.340;282;250;158;186.91;0.410;-1306;1.03;-0.00;-0.02;-2;-180.0;0;-4.9;51728;0;18.28;6.04;1.8;6.68;-0.0;4.04;-2.58;35.3;35.6;76.2;74.9;566;581;IDLE;IDLE;16548.9;8337.13;8211.77;1338.0;1344.1;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.36;0.29;-1.69;-1233.00;0.57;5.42;1;1;0
XX/09/22;06:51:19;DESCENT;AIR;AIR;AIR;4723;4663.00;1013.0;4410;2055;28.25;-31.499.481;-60.222.794;282;249;158;186.91;0.408;-1330;1.05;-0.00;-0.01;0;-72.77;0;-5.2;51728;0;18.63;4.12;1.8;6.57;-0.0;4.22;-2.93;35.3;35.6;75.7;74.9;566;581;IDLE;IDLE;16549.6;8337.50;8212.14;1344.1;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.55;0.76;-1.22;616.50;0.63;5.51;1;1;0
XX/09/22;06:51:20;DESCENT;AIR;AIR;AIR;4700;4640.00;1013.0;4387;2055;28.25;-31.486.511;-60.223.030;281;249;158;186.91;0.408;-1347;1.07;0.00;-0.01;1;0.00;0;-5.4;51728;0;18.63;3.61;1.9;6.51;0.1;4.22;0.00;35.3;35.8;76.2;74.9;566;581;IDLE;IDLE;16550.3;8337.88;8212.52;1344.1;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;0.99;-0.99;-1233.00;0.63;5.64;1;1;0
XX/09/22;06:51:21;DESCENT;AIR;AIR;AIR;4679;4619.00;1013.0;4366;2055;28.25;-31.473.541;-60.223.370;280;249;158;186.91;0.408;-1338;1.07;-0.00;-0.01;2;-72.77;0;-5.4;51728;0;18.63;3.17;2.1;6.47;0.2;4.22;-2.93;35.3;35.8;75.8;74.9;566;581;IDLE;IDLE;16551.1;8338.25;8212.89;1344.1;1356.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.23;-0.75;410.60;0.76;5.70;1;1;0
XX/09/22;06:51:22;DESCENT;AIR;AIR;AIR;4658;4598.00;1013.0;4345;2055;28.50;-31.460.571;-60.223.709;280;249;158;186.91;0.408;-1312;1.08;0.00;-0.01;4;-180.0;0;-5.5;51728;0;18.28;3.02;2.3;6.47;0.2;4.39;-2.58;35.3;35.8;75.4;74.9;566;582;IDLE;IDLE;16551.8;8338.62;8213.27;1344.1;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.75;1.29;-0.69;-1233.00;0.70;5.73;1;1;0
XX/09/22;06:51:23;DESCENT;AIR;AIR;AIR;4638;4578.00;1013.0;4325;2055;28.50;-31.448.364;-60.223.946;279;250;158;186.91;0.408;-1285;1.09;0.00;-0.01;5;-72.77;0;-5.6;51728;0;18.28;2.72;2.5;6.47;0.1;4.39;-2.93;35.2;35.6;73.7;74.9;566;582;IDLE;IDLE;16552.6;8339.00;8213.64;1344.1;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.75;1.40;-0.58;616.50;0.76;5.73;1;1;0
XX/09/22;06:51:24;DESCENT;AIR;AIR;AIR;4620;4561.00;1013.0;4307;2055;28.50;-31.436.157;-60.224.182;278;249;158;186.91;0.408;-1237;1.09;-0.00;-0.01;7;0.00;0;-5.6;51728;0;17.93;2.87;2.8;6.47;0.3;4.39;0.00;35.3;35.6;74.6;74.9;566;582;IDLE;IDLE;16553.3;8339.37;8214.02;1350.2;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.75;1.34;-0.64;1232.40;0.70;5.73;1;1;0
XX/09/22;06:51:25;DESCENT;AIR;AIR;AIR;4603;4544.00;1013.0;4290;2055;28.50;-31.423.187;-60.224.419;277;249;158;186.91;0.406;-1175;1.09;0.00;-0.01;8;-72.77;0;-5.6;51728;0;17.58;2.94;3.0;6.45;0.2;4.39;-2.93;35.3;35.8;75.8;74.9;566;582;IDLE;IDLE;16554.1;8339.75;8214.40;1344.1;1356.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.80;1.29;-0.69;-1233.00;0.63;5.73;1;1;0
XX/09/22;06:51:26;DESCENT;AIR;AIR;AIR;4589;4529.00;1013.0;4276;2055;28.50;-31.410.217;-60.224.403;276;248;158;186.91;0.406;-1094;1.09;0.00;-0.01;9;-180.0;0;-5.5;51728;0;17.23;3.02;3.2;6.38;0.1;4.39;-2.58;35.3;35.6;76.4;74.9;566;581;IDLE;IDLE;16554.8;8340.12;8214.77;1350.2;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.85;1.23;-0.75;-1233.00;0.63;5.73;1;1;0
XX/09/22;06:51:27;DESCENT;AIR;AIR;AIR;4575;4516.00;1013.0;4262;2055;28.50;-31.397.247;-60.224.590;275;248;158;186.91;0.404;-1010;1.07;-0.00;-0.01;11;-72.77;0;-5.5;51728;0;16.88;3.17;3.3;6.32;0.1;4.39;-2.93;35.3;35.6;75.2;74.9;566;582;IDLE;IDLE;16555.6;8340.49;8215.15;1344.1;1356.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.90;1.11;-0.81;-1233.00;0.63;5.73;1;1;0
XX/09/22;06:51:28;DESCENT;AIR;AIR;AIR;4563;4504.00;1013.0;4250;2055;28.50;-31.384.277;-60.224.777;274;247;158;186.91;0.404;-934;1.06;0.00;-0.01;12;0.00;0;-5.5;51728;0;16.17;1.91;3.5;6.28;0.1;4.22;0.00;35.3;35.6;74.6;74.9;566;582;IDLE;IDLE;16556.3;8340.87;8215.52;1350.2;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-4.05;1.58;-0.34;-1233.00;0.63;5.73;1;1;0
XX/09/22;06:51:29;DESCENT;AIR;AIR;AIR;4552;4492.00;1013.0;4239;2055;28.50;-31.372.070;-60.224.964;272;246;158;186.91;0.402;-854;1.05;-0.00;-0.01;13;-72.77;0;-5.5;51728;0;15.82;-2.25;3.5;6.24;0.0;4.22;-2.93;35.2;35.6;74.3;74.9;567;582;IDLE;IDLE;16557.1;8341.24;8215.90;1350.2;1356.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.15;-4.10;2.69;0.82;616.50;0.63;5.73;1;1;0
XX/09/22;06:51:30;DESCENT;AIR;AIR;AIR;4541;4482.00;1013.0;4228;2055;28.50;-31.359.863;-60.225.155;272;246;158;186.91;0.402;-790;1.04;0.00;-0.01;14;-180.0;0;-5.5;51728;0;14.06;-5.93;3.5;6.19;0.0;4.22;-2.58;35.2;35.6;75.0;74.9;566;582;IDLE;IDLE;16557.8;8341.62;8216.28;1350.2;1350.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.10;-4.15;3.62;1.75;-1233.00;0.70;5.73;1;1;0
XX/09/22;06:51:31;DESCENT;AIR;AIR;AIR;4531;4471.00;1013.0;4218;2055;28.50;-31.347.656;-60.225.346;270;245;158;186.91;0.400;-737;1.03;0.01;-0.01;15;-72.77;0;-5.4;51728;0;11.95;-8.14;3.5;6.22;0.0;4.22;-2.93;35.3;35.6;75.2;74.9;568;582;IDLE;IDLE;16558.6;8341.99;8216.65;1350.2;1356.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.10;-4.10;4.21;2.34;616.50;0.76;5.70;1;1;0
XX/09/22;06:51:32;DESCENT;AIR;AIR;AIR;4521;4462.00;1013.0;4208;2055;28.25;-31.334.686;-60.225.178;269;244;158;186.91;0.400;-692;1.02;0.01;-0.01;16;0.00;0;-5.4;51728;0;9.49;-9.32;3.7;6.24;0.1;4.22;0.00;35.2;35.6;76.1;74.9;567;583;IDLE;IDLE;16559.4;8342.37;8217.03;1350.2;1356.2;5406.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-4.05;4.50;2.63;-1233.00;0.76;5.61;1;1;0
