DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;FD
XX/03/21;11:43:11;APPROACH;AIR;AIR;AIR;8004;8004.00;1013.0;4796;2629;19.25;-15.841.969;-48.201.084;227;201;163;162.72;0.351;-1246;0.94;-0.00;-0.01;148;85.43;5;1.1;54685;5;-0.35;2.3;-0.2;6.33;0.00;32.6;31.6;73.6;74.3;480;533;7696.82;3827.87;3868.94;410.05;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:12;APPROACH;AIR;AIR;AIR;7976;7976.00;1013.0;4768;2629;19.25;-15.842.679;-48.200.298;227;201;163;162.72;0.350;-1350;0.93;-0.01;-0.02;148;81.91;5;1.1;54685;5;0.00;2.1;-0.2;6.16;0.00;32.6;31.6;73.6;74.3;480;534;7697.05;3827.99;3869.06;410.05;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:13;APPROACH;AIR;AIR;AIR;7952;7952.00;1013.0;4744;2629;19.50;-15.843.388;-48.199.512;227;202;163;162.72;0.353;-1419;0.96;0.00;-0.01;148;80.51;5;1.0;54685;5;-0.70;1.9;-0.1;6.68;0.00;32.6;31.6;73.6;74.3;480;534;7697.28;3828.10;3869.18;410.05;420.93;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:14;APPROACH;AIR;AIR;AIR;7920;7920.00;1013.0;4712;2629;19.50;-15.844.402;-48.198.776;227;202;163;162.72;0.352;-1505;0.99;-0.01;-0.01;149;84.02;5;0.7;54685;5;-0.70;1.8;-0.1;6.33;0.00;32.6;31.6;73.6;74.3;480;533;7697.51;3828.22;3869.29;410.05;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:15;APPROACH;AIR;AIR;AIR;7892;7892.00;1013.0;4684;2629;19.50;-15.845.018;-48.197.922;227;202;163;162.72;0.352;-1602;0.98;-0.00;-0.01;149;88.24;5;0.4;54685;5;-0.70;2.1;0.2;6.68;0.00;32.6;31.6;73.6;74.3;480;533;7697.74;3828.33;3869.41;410.05;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:16;APPROACH;AIR;AIR;AIR;7868;7868.00;1013.0;4660;2629;19.75;-15.845.728;-48.197.071;227;203;163;162.72;0.353;-1588;1.04;0.02;0.00;149;93.87;5;0.4;54685;5;-0.35;2.6;0.3;7.21;0.00;32.5;31.6;73.6;74.3;480;533;7697.97;3828.44;3869.52;410.05;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:17;APPROACH;AIR;AIR;AIR;7840;7840.00;1013.0;4632;2629;19.75;-15.846.439;-48.196.335;226;204;163;162.72;0.355;-1579;1.09;0.00;0.00;149;95.63;5;0.9;54685;5;1.05;2.8;0.2;7.21;0.00;32.5;31.6;73.6;74.3;480;533;7698.20;3828.56;3869.64;410.05;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:18;APPROACH;AIR;AIR;AIR;7820;7820.00;1013.0;4612;2629;20.00;-15.847.156;-48.195.297;226;201;163;162.72;0.350;-1533;1.05;0.00;0.00;148;94.92;6;1.1;54685;5;0.00;3.0;0.1;7.03;0.00;32.6;31.6;73.6;74.3;481;534;7698.43;3828.67;3869.76;413.68;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:19;APPROACH;AIR;AIR;AIR;7796;7796.00;1013.0;4588;2629;20.00;-15.847.871;-48.194.504;226;201;163;162.72;0.350;-1463;1.00;0.00;-0.00;148;90.35;6;1.2;54685;5;-1.05;3.3;0.2;7.03;0.00;32.6;31.6;73.6;74.3;481;533;7698.66;3828.79;3869.87;410.05;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:20;APPROACH;AIR;AIR;AIR;7776;7776.00;1013.0;4568;2629;20.00;-15.848.678;-48.193.832;225;201;163;162.72;0.350;-1416;1.02;0.01;-0.00;148;88.24;6;1.2;54685;5;-1.05;3.2;-0.1;6.33;0.00;32.5;31.5;73.6;74.3;481;533;7698.89;3828.90;3869.99;410.05;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:21;APPROACH;AIR;AIR;AIR;7752;7752.00;1013.0;4544;2629;20.00;-15.849.483;-48.193.157;225;200;162;162.72;0.348;-1384;0.95;-0.00;-0.01;148;85.78;6;1.3;54685;5;-0.70;3.0;-0.1;6.33;0.00;32.5;31.6;73.6;74.3;481;533;7699.12;3829.02;3870.10;410.05;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
XX/03/21;11:43:22;APPROACH;AIR;AIR;AIR;7728;7728.00;1013.0;4520;2629;20.00;-15.850.200;-48.192.368;224;201;162;162.72;0.349;-1403;0.95;-0.01;-0.01;148;83.67;6;1.1;54685;5;-1.05;3.0;-0.0;6.68;0.00;32.5;31.6;73.6;74.3;481;533;7699.35;3829.13;3870.22;413.68;417.31;10200.;29;AP ENGAGED;AT ENGAGED;FD1 ON
