DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/06/22;21:42:57;FINAL APPROACH;AIR;AIR;AIR;5019;5177.00;1013.0;3035;2055;17.25;-22.898.254;-47.288.403;161;141;134;120.79;0.232;-2112;1.00;0.03;-0.11;-177;-72.77;0;-0.7;48335;40;-28.83;-6.96;-4.9;8.39;-0.4;4.04;1.33;33.9;34.2;73.1;73.9;585;602;IDLE;IDLE;17953.4;9011.38;8942.05;1319.7;1356.2;4463.4;3;AP ENGAGED;AT ENGAGED;0;0;-;-7.12;-0.83;4.15;1.52;616.50;1.08;6.73;1;1;0
XX/06/22;21:42:58;FINAL APPROACH;AIR;AIR;AIR;4980;5138.00;1013.0;2996;2055;17.50;-22.898.941;-47.288.498;162;142;134;120.79;0.234;-2177;1.09;0.03;-0.10;179;0.00;0;0.2;48335;40;-28.83;-4.60;-4.2;8.22;0.7;5.63;1.18;33.9;34.2;73.1;73.9;585;602;IDLE;IDLE;17954.1;9011.74;8942.42;1319.7;1356.2;4463.4;3;AP ENGAGED;AT ENGAGED;0;0;-;-6.87;-1.08;3.57;0.82;-1233.00;0.63;6.73;1;1;0
XX/06/22;21:42:59;FINAL APPROACH;AIR;AIR;AIR;4942;5100.00;1013.0;2958;2055;17.50;-22.899.627;-47.287.502;162;142;134;120.73;0.234;-2221;1.17;0.02;-0.09;174;-72.77;0;1.1;48299;40;-29.18;10.90;-3.3;8.20;0.8;6.33;1.07;33.9;34.3;74.8;73.9;585;602;IDLE;IDLE;17954.9;9012.11;8942.80;1325.8;1350.2;4463.4;3;AP ENGAGED;AT ENGAGED;0;0;-;-6.87;-1.08;-0.81;-3.56;-616.50;0.32;6.79;1;1;0
XX/06/22;21:43:00;FINAL APPROACH;AIR;AIR;AIR;4904;5062.00;1013.0;2920;2055;17.75;-22.900.238;-47.286.476;162;142;134;120.73;0.234;-2241;1.19;0.02;-0.08;169;-180.0;0;1.5;48299;40;-27.42;20.76;-2.8;7.78;0.5;6.68;0.97;33.9;34.2;73.6;73.8;586;602;IDLE;IDLE;17955.6;9012.48;8943.18;1325.8;1356.2;4463.4;3;AP ENGAGED;AT ENGAGED;0;0;-;-6.28;-1.72;-3.32;-6.01;-1233.00;0.19;6.97;1;1;0
XX/06/22;21:43:01;FINAL APPROACH;AIR;AIR;AIR;4868;5026.00;1013.0;2884;2055;17.75;-22.900.848;-47.285.259;162;142;134;120.73;0.234;-2234;1.17;0.02;-0.08;166;-72.77;0;1.7;48299;40;-23.91;21.20;-2.3;6.91;0.5;6.50;0.86;33.9;34.2;73.7;73.9;585;602;IDLE;IDLE;17956.4;9012.85;8943.56;1325.8;1362.3;4463.4;3;AP ENGAGED;AT ENGAGED;0;0;-;-4.94;-3.01;-3.38;-6.13;616.50;0.00;7.15;1;1;0
XX/06/22;21:43:02;FINAL APPROACH;AIR;AIR;AIR;4833;4990.00;1013.0;2849;2055;18.00;-22.901.458;-47.283.993;162;142;134;120.73;0.232;-2200;1.17;0.00;-0.09;162;0.00;0;2.0;48299;40;-18.98;21.94;-2.1;6.17;0.2;5.63;0.78;33.9;34.2;75.2;73.9;585;602;IDLE;IDLE;17957.1;9013.21;8943.93;1319.7;1350.2;4463.4;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-4.20;-3.68;-6.31;1232.40;-0.65;7.24;1;1;0
XX/06/22;21:43:03;FINAL APPROACH;AIR;AIR;AIR;4800;4959.00;1013.0;2816;2055;18.00;-22.902.069;-47.282.642;162;141;134;120.73;0.232;-2147;1.10;-0.00;-0.10;160;-72.77;0;2.4;48299;40;-15.47;21.28;-2.1;6.03;0.0;4.92;0.70;33.9;34.2;74.3;73.9;585;602;IDLE;IDLE;17957.8;9013.58;8944.31;1325.8;1356.2;4463.4;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-4.45;-3.56;-6.07;-1233.00;-0.90;7.21;1;1;0
XX/06/22;21:43:04;FINAL APPROACH;AIR;AIR;AIR;4771;4930.00;1013.0;2787;2055;18.00;-22.902.759;-47.282.162;161;141;134;120.73;0.230;-2052;1.06;-0.01;-0.10;157;-180.0;0;2.4;48299;40;-12.30;19.95;-2.3;5.90;-0.1;4.57;0.65;33.9;34.3;73.6;73.9;585;602;IDLE;IDLE;17958.6;9013.95;8944.69;1331.9;1362.3;4463.4;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.41;-4.64;-3.32;-5.66;-1233.00;-0.90;7.24;1;1;0
XX/06/22;21:43:05;FINAL APPROACH;AIR;AIR;AIR;4743;4903.00;1013.0;2759;2055;18.25;-22.903.293;-47.281.689;161;141;134;120.73;0.230;-1939;1.04;-0.01;-0.11;156;-72.77;0;2.2;48299;40;-10.20;19.73;-2.1;5.84;0.1;4.39;0.58;33.9;34.2;73.2;73.9;585;602;IDLE;IDLE;17959.3;9014.32;8945.07;1325.8;1362.3;4463.4;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.26;-4.74;-3.15;-5.66;616.50;-0.84;7.24;1;1;0
XX/06/22;21:43:06;FINAL APPROACH;AIR;AIR;AIR;4717;4876.00;1013.0;2733;2055;18.25;-22.903.827;-47.281.147;160;140;134;120.73;0.230;-1834;1.04;-0.00;-0.11;155;0.00;0;1.8;48299;40;-7.73;16.42;-2.1;6.13;0.0;3.87;0.55;33.9;34.3;74.3;73.9;586;603;IDLE;IDLE;17960.1;9014.69;8945.45;1325.8;1374.5;4463.4;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-4.20;-2.21;-4.79;-1233.00;-0.58;7.24;1;1;0
