DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/08/22;14:23:48;FINAL APPROACH;AIR;AIR;AIR;5004;5004.00;1013.0;3240;2627;14.00;-22.893.127;-47.281.792;183;172;162;148.30;0.284;-1149;1.08;0.01;-0.01;-167;86.84;15;4.8;55048;15;-18.63;3.3;-0.38;0.0;7.91;0.00;34.8;35.6;76.0;76.6;568;530;0;0;3550.58;1778.97;1771.61;598.74;591.49;9800.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.00;1.93;0.39;-0.06;7.47;0;1;1;0
XX/08/22;14:23:49;FINAL APPROACH;AIR;AIR;AIR;4988;4988.00;1013.0;3224;2627;13.75;-22.894.228;-47.281.929;182;171;162;148.30;0.282;-1087;1.11;0.01;-0.01;-168;90.70;16;5.0;55048;15;-17.93;3.5;-0.59;0.1;7.91;0.00;35.9;36.9;77.3;77.5;564;526;0;0;3550.92;1779.14;1771.78;606.00;602.37;9800.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.18;-3.00;3.63;0.39;-0.13;7.47;0;1;1;0
XX/08/22;14:23:50;FINAL APPROACH;AIR;AIR;AIR;4972;4972.00;1013.0;3208;2627;13.50;-22.895.052;-47.282.051;180;172;162;148.30;0.284;-1045;1.06;0.01;-0.02;-171;93.52;16;5.3;55048;15;-17.23;3.5;-0.71;0.0;7.56;0.00;36.5;37.5;78.0;77.9;552;518;0;0;3551.25;1779.31;1771.95;602.37;595.11;9800.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.18;-3.50;3.63;-0.62;-0.06;7.47;0;1;1;0
XX/08/22;14:23:51;FINAL APPROACH;AIR;AIR;AIR;4956;4956.00;1013.0;3192;2627;13.00;-22.895.875;-47.282.150;179;173;162;148.30;0.286;-1017;1.07;-0.00;-0.01;-172;97.03;17;5.3;55048;15;-17.93;3.5;-0.71;0.0;8.27;0.00;36.6;37.8;78.1;77.9;541;510;0;0;3551.58;1779.47;1772.11;580.60;587.86;9800.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.50;2.61;-0.62;-0.19;7.47;0;1;1;0
XX/08/22;14:23:52;FINAL APPROACH;AIR;AIR;AIR;4944;4944.00;1013.0;3180;2627;12.25;-22.896.671;-47.282.234;177;175;162;148.30;0.289;-959;1.09;-0.01;-0.02;-174;101.60;17;4.6;55048;15;-21.10;3.7;-0.42;0.1;7.39;0.00;36.6;38.0;78.0;77.9;534;505;0;0;3551.90;1779.63;1772.27;573.34;587.86;9800.0;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-2.80;2.61;-3.86;-0.70;7.47;0;1;1;0
XX/08/22;14:23:53;FINAL APPROACH;AIR;AIR;AIR;4936;4936.00;1013.0;3172;2627;11.75;-22.897.493;-47.282.303;176;171;162;148.30;0.282;-840;1.08;0.02;0.00;-175;108.63;15;3.0;55048;15;-23.91;4.0;-0.88;0.2;9.15;0.00;36.4;37.1;77.9;77.0;526;492;0;0;3552.21;1779.78;1772.42;558.83;547.94;9800.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.80;6.86;-3.86;-0.06;7.47;0;1;1;0
XX/08/22;14:23:54;FINAL APPROACH;AIR;AIR;AIR;4912;4912.00;1013.0;3148;2627;11.25;-22.898.315;-47.282.352;175;170;162;148.30;0.281;-880;1.09;0.03;-0.00;-178;113.20;14;1.8;55048;15;-26.37;3.9;0.33;-0.1;5.10;0.00;35.1;35.0;76.6;75.3;510;476;0;0;3552.48;1779.92;1772.56;504.40;478.99;9800.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-0.35;6.86;-2.38;0.95;7.44;0;1;1;0
XX/08/22;14:23:55;FINAL APPROACH;AIR;AIR;AIR;4904;4904.00;1013.0;3140;2627;11.25;-22.899.105;-47.282.085;173;168;162;148.30;0.277;-906;0.85;0.03;-0.03;180;118.13;12;1.5;55048;15;-27.78;3.7;1.55;-0.1;6.86;0.00;33.1;32.8;74.8;73.4;494;466;0;0;3552.72;1780.04;1772.67;435.45;417.31;9800.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-1.20;-0.35;6.46;-2.38;0.70;7.44;0;1;1;0
XX/08/22;14:23:56;FINAL APPROACH;AIR;AIR;AIR;4892;4892.00;1013.0;3128;2627;11.50;-22.899.894;-47.281.792;171;167;162;148.30;0.276;-805;1.16;0.03;0.02;175;121.29;12;1.8;55048;15;-27.42;6.0;1.09;1.3;11.08;0.00;31.1;31.4;72.9;72.3;485;469;0;0;3552.94;1780.15;1772.79;391.90;417.31;9800.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-1.20;-0.60;6.46;-3.97;0.82;7.47;0;1;1;0
XX/08/22;14:23:57;FINAL APPROACH;AIR;AIR;AIR;4876;4876.00;1013.0;3112;2627;11.50;-22.900.627;-47.281.479;169;165;162;148.30;0.272;-817;1.22;0.02;0.03;172;120.23;12;2.8;55048;15;-26.72;6.7;1.09;0.7;11.43;0.00;30.9;31.8;72.0;72.5;496;483;0;0;3553.18;1780.27;1772.92;410.05;460.85;9800.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-1.75;-0.60;1.53;-3.97;0.38;7.53;0;1;1;0
