DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/05/22;16:10:09;APPROACH;AIR;AIR;AIR;5008;5008.00;1013.0;2964;2629;19.25;-22.847.133;-47.250.183;217;197;142;133.97;0.325;-1314;0.90;-0.01;-0.02;-122;13.71;4;-0.1;42220;1;-1.76;1.4;0.04;-0.1;4.92;0.00;31.8;30.4;72.9;73.0;528;511;0;0;2953.07;1476.60;1476.47;457.22;453.59;16440.;1;-;AT ENGAGED;0;0;-;-3.80;-3.10;-0.05;1.69;-0.19;6.24;0;1;1;1
XX/05/22;16:10:10;APPROACH;AIR;AIR;AIR;4984;4984.00;1013.0;2940;2629;19.50;-22.847.938;-47.250.790;217;198;142;133.97;0.327;-1356;1.02;-0.02;-0.01;-122;20.74;4;0.0;42220;1;-2.11;2.1;0.67;0.4;5.63;0.00;31.8;30.5;72.8;73.0;527;511;0;0;2953.33;1476.73;1476.60;457.22;453.59;16440.;1;-;AT ENGAGED;0;0;-;-3.80;-2.60;-0.05;3.17;-0.76;6.21;0;1;1;1
XX/05/22;16:10:11;APPROACH;AIR;AIR;AIR;4964;4964.00;1013.0;2920;2629;19.50;-22.848.747;-47.251.396;217;200;142;133.97;0.330;-1344;1.08;-0.00;-0.00;-122;22.15;3;-0.2;42220;1;-2.46;2.3;0.38;0.2;5.63;0.00;31.8;30.4;72.9;73.0;528;511;0;0;2953.58;1476.86;1476.72;460.85;453.59;16440.;1;-;AT ENGAGED;0;0;-;-3.05;-2.60;-0.28;3.17;-0.38;6.21;0;1;1;1
XX/05/22;16:10:12;APPROACH;AIR;AIR;AIR;4944;4944.00;1013.0;2900;2629;20.00;-22.849.477;-47.251.896;217;200;142;133.91;0.330;-1296;1.05;-0.01;-0.01;-122;21.09;2;0.0;42184;1;-1.41;2.5;0.42;0.1;5.45;0.00;31.8;30.5;72.9;73.0;528;511;0;0;2953.84;1476.99;1476.85;460.85;453.59;16440.;1;-;AT ENGAGED;0;0;-;-3.05;-2.50;-0.28;3.45;-0.25;6.24;0;1;1;1
XX/05/22;16:10:13;APPROACH;AIR;AIR;AIR;4928;4928.00;1013.0;2884;2629;20.00;-22.850.513;-47.252.609;216;199;142;133.91;0.328;-1225;1.04;-0.01;-0.01;-123;24.96;1;0.0;42184;1;-1.41;3.0;0.04;0.3;5.80;0.00;31.8;30.5;72.9;73.0;528;512;0;0;2954.09;1477.11;1476.98;460.85;457.22;16440.;1;-;AT ENGAGED;0;0;-;-3.70;-2.50;-0.33;3.45;-0.51;6.24;0;1;1;1
XX/05/22;16:10:14;APPROACH;AIR;AIR;AIR;4912;4912.00;1013.0;2868;2629;20.25;-22.851.310;-47.253.319;216;198;142;133.91;0.327;-1138;1.04;-0.02;-0.01;-123;27.42;1;0.0;42184;1;-1.05;3.2;-0.13;0.2;5.28;0.00;31.8;30.5;72.9;73.0;528;512;0;0;2954.35;1477.24;1477.10;460.85;457.22;16440.;1;-;AT ENGAGED;0;0;-;-3.70;-3.05;-0.33;3.40;-0.44;6.21;0;1;1;1
XX/05/22;16:10:15;APPROACH;AIR;AIR;AIR;4892;4892.00;1013.0;2848;2629;20.25;-22.851.982;-47.254.028;215;198;142;133.91;0.327;-1119;0.95;-0.01;-0.02;-123;33.40;1;0.0;42184;1;-1.05;3.0;-0.04;-0.1;5.80;0.00;31.8;30.5;72.9;73.0;528;512;0;0;2954.60;1477.37;1477.23;464.48;453.59;16440.;1;-;AT ENGAGED;0;0;-;-3.40;-3.05;0.57;3.40;-0.38;6.26;0;1;1;1
XX/05/22;16:10:16;APPROACH;AIR;AIR;AIR;4880;4880.00;1013.0;2836;2629;20.50;-22.852.653;-47.254.639;215;198;142;133.91;0.326;-1066;1.02;-0.00;-0.01;-123;0.00;0;-0.1;42184;1;-1.76;3.2;0.04;0.1;5.28;0.00;31.8;30.5;72.9;73.0;528;512;0;0;2954.86;1477.50;1477.36;460.85;457.22;16440.;1;-;AT ENGAGED;0;0;-;-3.40;-2.85;0.57;2.26;-0.51;6.21;0;1;1;1
XX/05/22;16:10:17;APPROACH;AIR;AIR;AIR;4864;4864.00;1013.0;2820;2629;20.50;-22.853.448;-47.255.348;215;197;142;133.91;0.324;-992;1.00;-0.01;-0.01;-123;0.00;1;-0.4;42184;1;-2.46;3.2;0.00;0.0;5.28;0.00;31.8;30.4;72.9;73.0;529;512;0;0;2955.11;1477.63;1477.48;464.48;453.59;16440.;1;-;AT ENGAGED;0;0;-;-3.90;-2.85;0.45;2.26;-0.38;6.24;0;1;1;1
XX/05/22;16:10:18;APPROACH;AIR;AIR;AIR;4848;4848.00;1013.0;2804;2629;20.25;-22.854.246;-47.256.058;214;197;142;133.91;0.324;-981;1.01;0.01;-0.01;-123;337.50;1;-0.4;42184;1;-1.76;3.3;-0.25;0.1;4.75;0.00;31.8;30.4;72.9;73.0;529;512;0;0;2955.37;1477.76;1477.61;464.48;457.22;16440.;1;-;AT ENGAGED;0;0;-;-3.90;-3.20;0.45;2.37;-0.06;6.24;0;1;1;1
XX/05/22;16:10:19;APPROACH;AIR;AIR;AIR;4836;4836.00;1013.0;2792;2629;20.25;-22.854.976;-47.256.763;214;196;142;133.91;0.322;-935;0.99;-0.00;-0.01;-123;342.42;1;-0.1;42184;1;-0.70;3.0;-0.29;-0.2;4.75;0.00;31.8;30.4;72.9;73.0;528;512;0;0;2955.62;1477.89;1477.74;460.85;457.22;16440.;1;-;AT ENGAGED;0;0;-;-4.00;-3.20;0.74;2.37;0.06;6.26;0;1;1;1
XX/05/22;16:10:20;APPROACH;AIR;AIR;AIR;4816;4816.00;1013.0;2772;2629;20.25;-22.856.014;-47.257.378;213;194;142;133.91;0.320;-943;0.95;-0.01;-0.01;-124;12.30;1;0.2;42184;1;-0.35;2.8;-0.29;-0.1;4.92;0.00;31.8;30.4;72.9;73.0;529;512;0;0;2955.88;1478.01;1477.86;464.48;453.59;16440.;1;-;AT ENGAGED;0;0;-;-4.00;-3.35;0.74;1.98;-0.44;6.24;0;1;1;1
XX/05/22;16:10:21;APPROACH;AIR;AIR;AIR;4800;4800.00;1013.0;2756;2629;20.25;-22.856.807;-47.258.083;213;195;142;133.91;0.321;-988;0.96;-0.01;-0.01;-124;38.32;1;0.1;42184;1;-1.41;2.6;-0.34;-0.1;4.92;0.00;31.8;30.4;72.9;73.0;529;512;0;0;2956.13;1478.14;1477.99;464.48;457.22;16440.;1;-;AT ENGAGED;0;0;-;-4.00;-3.35;0.51;1.98;-0.70;6.24;0;1;1;1
XX/05/22;16:10:22;APPROACH;AIR;AIR;AIR;4780;4780.00;1013.0;2736;2629;20.25;-22.857.479;-47.258.793;212;193;142;133.91;0.318;-1018;0.98;-0.01;-0.01;-124;39.38;1;0.0;42184;1;-1.41;2.5;-0.09;-0.1;4.92;0.00;31.8;30.4;72.9;73.0;529;513;0;0;2956.39;1478.27;1478.12;464.48;457.22;16440.;1;-;AT ENGAGED;0;0;-;-4.00;-3.10;0.51;3.79;-0.32;6.24;0;1;1;1
