DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/04/22;22:14:58;APPROACH;AIR;AIR;AIR;5000;5000.00;1013.0;2976;2627;26.50;-22.860.809;-47.260.906;234;205;140;131.80;0.338;-1030;0.98;0.00;-0.03;-123;30.59;9;-0.2;41005;1;-0.35;1.8;-0.29;0.1;3.87;0.00;32.5;30.9;74.0;73.9;537;526;0;0;6546.15;3286.97;3259.17;475.37;460.85;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.20;1.13;1.13;0.19;5.41;0;1;1;0
XX/04/22;22:14:59;APPROACH;AIR;AIR;AIR;4984;4984.00;1013.0;2960;2627;26.50;-22.861.658;-47.261.620;234;205;140;131.80;0.338;-1046;0.99;0.00;-0.03;-123;31.64;9;-0.1;41005;1;-0.35;1.8;-0.29;0.0;4.04;0.00;32.5;30.9;74.0;73.9;537;526;0;0;6546.41;3287.11;3259.30;471.74;460.85;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.20;1.13;1.13;0.19;5.41;0;1;1;0
XX/04/22;22:15:00;APPROACH;AIR;AIR;AIR;4968;4968.00;1013.0;2944;2627;26.75;-22.862.508;-47.262.642;233;205;140;131.80;0.339;-1018;0.99;-0.00;-0.03;-123;32.70;9;-0.1;41005;1;-0.35;1.9;-0.34;0.1;3.87;0.00;32.5;30.9;74.0;73.9;538;527;0;0;6546.67;3287.24;3259.43;471.74;460.85;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.20;1.13;0.84;0.19;5.41;0;1;1;0
XX/04/22;22:15:01;APPROACH;AIR;AIR;AIR;4948;4948.00;1013.0;2924;2627;26.75;-22.863.250;-47.263.229;233;204;140;131.80;0.337;-1038;0.98;0.01;-0.03;-123;33.75;9;0.0;41005;1;0.00;1.9;-0.34;0.0;4.04;0.00;32.5;30.9;74.0;73.9;538;528;0;0;6546.93;3287.37;3259.56;475.37;460.85;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.20;1.08;0.84;0.38;5.44;0;1;1;0
XX/04/22;22:15:02;APPROACH;AIR;AIR;AIR;4932;4932.00;1013.0;2908;2627;26.75;-22.864.297;-47.263.943;233;204;140;131.80;0.337;-1052;1.00;-0.01;-0.03;-124;35.51;9;0.1;41005;1;-0.35;1.8;-0.29;-0.1;3.87;0.00;32.5;31.0;74.0;73.9;539;529;0;0;6547.19;3287.50;3259.69;471.74;464.48;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.15;1.08;1.07;0.06;5.41;0;1;1;0
XX/04/22;22:15:03;APPROACH;AIR;AIR;AIR;4912;4912.00;1013.0;2888;2627;26.75;-22.865.081;-47.264.664;232;203;140;131.80;0.335;-1061;0.96;-0.00;-0.03;-123;36.56;8;0.0;41005;1;-0.35;1.8;-0.29;-0.0;4.40;0.00;32.5;30.9;74.1;73.9;540;528;0;0;6547.45;3287.63;3259.81;475.37;460.85;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.15;0.34;1.07;0.19;5.41;0;1;1;0
XX/04/22;22:15:04;APPROACH;AIR;AIR;AIR;4896;4896.00;1013.0;2872;2627;26.75;-22.865.758;-47.265.362;232;205;140;131.80;0.338;-1067;0.99;0.01;-0.03;-123;35.86;8;-0.2;41005;1;-1.05;1.8;-0.25;-0.0;4.04;0.00;32.5;30.9;74.1;73.9;540;530;0;0;6547.71;3287.77;3259.94;478.99;464.48;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.05;0.34;1.13;0.19;5.44;0;1;1;0
XX/04/22;22:15:05;APPROACH;AIR;AIR;AIR;4876;4876.00;1013.0;2852;2627;26.75;-22.866.739;-47.266.060;232;205;140;131.80;0.338;-1072;0.99;0.01;-0.03;-123;34.45;8;-0.2;41005;1;-0.35;1.8;-0.29;-0.0;4.22;0.00;32.5;30.9;74.1;73.9;540;530;0;0;6547.97;3287.90;3260.07;471.74;464.48;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.05;1.59;1.13;0.44;5.41;0;1;1;0
XX/04/22;22:15:06;APPROACH;AIR;AIR;AIR;4860;4860.00;1013.0;2836;2627;27.00;-22.867.523;-47.266.888;231;204;140;131.80;0.336;-1074;1.03;-0.00;-0.02;-123;35.16;8;0.0;41005;1;0.35;1.9;-0.29;0.1;4.04;0.00;32.5;30.9;74.1;73.9;540;530;0;0;6548.23;3288.03;3260.20;475.37;464.48;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.20;1.59;1.01;0.32;5.41;0;1;1;0
XX/04/22;22:15:07;APPROACH;AIR;AIR;AIR;4844;4844.00;1013.0;2820;2627;27.00;-22.868.305;-47.267.712;231;204;140;131.80;0.336;-1037;0.99;0.00;-0.03;-124;36.91;7;0.1;41005;1;0.00;1.8;-0.34;-0.1;4.04;0.00;32.5;30.9;74.1;73.9;540;530;0;0;6548.49;3288.16;3260.33;475.37;460.85;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-3.20;1.02;1.01;0.19;5.41;0;1;1;0
XX/04/22;22:15:08;APPROACH;AIR;AIR;AIR;4828;4828.00;1013.0;2804;2627;27.00;-22.869.352;-47.268.410;231;201;140;131.80;0.331;-1011;0.98;-0.00;-0.03;-124;37.97;8;0.1;41005;1;-0.35;1.8;0.17;-0.0;4.04;0.00;32.5;30.9;74.0;73.9;540;530;0;0;6548.75;3288.29;3260.46;475.37;464.48;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.40;1.02;2.89;0.25;5.41;0;1;1;0
XX/04/22;22:15:09;APPROACH;AIR;AIR;AIR;4812;4812.00;1013.0;2788;2627;27.00;-22.870.201;-47.269.123;230;203;140;131.80;0.334;-994;1.03;-0.00;-0.02;-124;37.97;8;0.0;41005;1;-1.41;2.1;0.25;0.2;4.75;0.00;32.5;30.9;74.0;73.9;541;531;0;0;6549.01;3288.42;3260.59;475.37;464.48;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.05;-2.40;0.74;2.89;0.06;5.41;0;1;1;0
XX/04/22;22:15:10;APPROACH;AIR;AIR;AIR;4796;4796.00;1013.0;2772;2627;27.00;-22.871.053;-47.269.844;230;202;140;131.80;0.333;-983;1.08;-0.00;-0.02;-124;37.97;8;0.0;41005;1;-1.05;3.0;0.13;0.6;4.57;0.00;32.5;30.9;74.1;73.9;542;531;0;0;6549.27;3288.56;3260.72;478.99;468.11;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.05;-2.80;0.74;1.58;0.32;5.41;0;1;1;0
XX/04/22;22:15:11;APPROACH;AIR;AIR;AIR;4784;4784.00;1013.0;2760;2627;27.00;-22.871.793;-47.270.557;229;202;140;131.80;0.332;-936;1.08;0.01;-0.01;-124;37.97;8;0.0;41005;1;-0.70;3.3;-0.13;0.3;4.75;0.00;32.5;30.9;74.1;73.9;542;532;0;0;6549.54;3288.69;3260.85;478.99;464.48;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-2.80;0.11;1.58;0.25;5.47;0;1;1;0
XX/04/22;22:15:12;APPROACH;AIR;AIR;AIR;4776;4776.00;1013.0;2752;2627;27.00;-22.872.642;-47.271.152;229;201;140;131.80;0.331;-825;1.04;-0.00;-0.02;-124;37.27;8;0.0;41005;1;-0.70;3.3;-0.38;0.1;4.40;0.00;32.5;30.9;74.1;73.9;542;532;0;0;6549.80;3288.82;3260.97;475.37;464.48;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.30;0.11;1.52;0.19;5.65;0;1;1;0
XX/04/22;22:15:13;APPROACH;AIR;AIR;AIR;4764;4764.00;1013.0;2740;2627;27.00;-22.873.493;-47.271.866;228;200;140;131.80;0.329;-751;1.01;-0.01;-0.02;-124;36.91;8;0.0;41005;1;-0.70;3.3;-0.38;0.0;4.22;0.00;32.5;30.9;74.1;73.9;542;532;0;0;6550.06;3288.96;3261.10;478.99;468.11;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.30;0.45;1.52;0.25;5.65;0;1;1;0
XX/04/22;22:15:14;APPROACH;AIR;AIR;AIR;4756;4756.00;1013.0;2732;2627;27.00;-22.874.233;-47.272.583;227;199;140;131.80;0.328;-701;1.00;-0.00;-0.02;-124;36.21;8;-0.1;41005;1;-0.35;3.5;-0.38;0.1;4.57;0.00;32.5;30.9;74.1;73.9;542;532;0;0;6550.32;3289.09;3261.23;478.99;468.11;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.25;0.45;0.56;0.19;5.62;0;1;1;0
XX/04/22;22:15:15;APPROACH;AIR;AIR;AIR;4748;4748.00;1013.0;2724;2627;27.00;-22.875.278;-47.273.296;226;198;140;131.80;0.326;-628;1.00;-0.00;-0.02;-123;35.51;8;-0.1;41005;1;0.00;3.5;-0.38;0.0;4.57;0.00;32.5;30.9;74.1;73.9;542;532;0;0;6550.59;3289.22;3261.36;478.99;468.11;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.25;3.63;0.56;0.13;5.62;0;1;1;0
XX/04/22;22:15:16;APPROACH;AIR;AIR;AIR;4740;4740.00;1013.0;2716;2627;27.00;-22.876.060;-47.273.586;225;197;140;131.80;0.324;-579;0.98;0.01;-0.02;-123;34.80;8;-0.2;41005;1;-0.35;3.5;-0.34;0.0;4.40;0.00;32.5;30.9;74.1;73.9;543;533;0;0;6550.85;3289.36;3261.49;482.62;464.48;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.20;3.63;-1.70;0.44;5.65;0;1;1;0
XX/04/22;22:15:17;APPROACH;AIR;AIR;AIR;4728;4728.00;1013.0;2704;2627;27.00;-22.876.735;-47.274.300;225;198;140;131.80;0.325;-586;1.00;0.00;-0.02;-124;33.75;8;-0.3;41005;1;-2.46;3.5;-0.25;0.0;4.75;0.00;32.5;30.9;74.1;73.9;543;533;0;0;6551.11;3289.49;3261.62;478.99;468.11;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.20;4.42;-1.70;0.32;5.62;0;1;1;0
XX/04/22;22:15:18;APPROACH;AIR;AIR;AIR;4720;4720.00;1013.0;2696;2627;27.00;-22.877.716;-47.275.013;224;198;140;131.80;0.325;-591;1.02;0.01;-0.01;-124;30.23;8;-0.6;41005;1;-5.27;3.7;-0.21;0.1;4.04;0.00;32.5;31.5;74.1;74.1;543;543;0;0;6551.38;3289.62;3261.76;478.99;482.62;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.00;4.42;-3.06;0.51;5.62;0;1;1;0
XX/04/22;22:15:19;APPROACH;AIR;AIR;AIR;4712;4712.00;1013.0;2688;2627;27.00;-22.878.500;-47.275.723;223;196;140;131.80;0.322;-554;1.01;0.01;-0.01;-124;25.66;8;-0.9;41005;1;-7.73;3.9;-0.17;0.1;5.10;0.00;34.9;34.1;76.1;77.0;589;578;0;0;6551.72;3289.79;3261.93;613.26;624.14;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.00;5.22;-3.06;0.76;5.62;0;1;1;0
XX/04/22;22:15:20;APPROACH;AIR;AIR;AIR;4708;4708.00;1013.0;2684;2627;27.00;-22.879.285;-47.276.428;223;196;140;131.80;0.322;-490;1.02;0.02;0.01;-125;21.45;8;-1.0;41005;1;-10.90;4.0;-0.21;0.1;4.92;0.00;38.6;37.9;79.6;80.1;630;603;0;0;6552.15;3290.01;3262.14;769.29;751.15;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.05;5.22;-3.29;0.57;5.65;0;1;1;0
XX/04/22;22:15:21;APPROACH;AIR;AIR;AIR;4700;4700.00;1013.0;2676;2627;27.00;-22.880.336;-47.277.039;222;196;140;131.80;0.322;-447;1.04;0.02;0.02;-127;16.52;8;-1.1;41005;1;-13.36;4.2;-0.25;0.1;4.75;0.00;44.5;46.9;82.9;83.3;630;606;0;0;6552.64;3290.25;3262.39;863.64;896.30;8400.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.05;4.88;-3.29;0.63;5.65;0;1;1;0
XX/04/22;22:15:22;APPROACH;AIR;AIR;AIR;4692;4692.00;1013.0;2668;2627;27.00;-22.881.187;-47.277.641;222;196;140;131.80;0.322;-458;1.04;0.02;0.03;-128;13.36;9;-1.1;41005;1;-16.52;4.4;-0.17;0.1;4.75;0.00;48.3;51.4;83.6;83.8;587;575;0;0;6553.13;3290.49;3262.64;863.64;903.56;8400.0;0;-;AT ENGAGED;0;0;-;-3.80;-3.10;4.88;-2.66;0.57;5.65;0;1;1;1
XX/04/22;22:15:23;APPROACH;AIR;AIR;AIR;4688;4688.00;1013.0;2664;2627;27.00;-22.882.047;-47.278.240;222;196;140;131.80;0.322;-426;1.04;0.02;0.03;-130;10.90;9;-1.0;41005;1;-18.99;4.4;0.17;0.0;5.10;0.00;48.8;52.4;83.6;84.0;566;554;0;0;6553.62;3290.72;3262.90;856.38;921.70;8400.0;0;-;AT ENGAGED;0;0;-;-3.45;-3.10;3.69;-2.66;0.51;5.65;0;1;1;1
XX/04/22;22:15:24;APPROACH;AIR;AIR;AIR;4684;4684.00;1013.0;2660;2627;27.00;-22.883.112;-47.278.824;222;196;140;131.80;0.321;-364;1.09;0.02;0.03;-132;10.20;8;-0.7;41005;1;-21.45;4.6;0.00;0.1;5.10;0.00;48.6;51.6;83.6;83.9;556;539;0;0;6554.11;3290.96;3263.15;852.75;899.93;8400.0;0;-;AT ENGAGED;0;0;-;-3.45;-2.65;3.69;-1.36;0.38;5.62;0;1;1;1
XX/04/22;22:15:25;APPROACH;AIR;AIR;AIR;4676;4676.00;1013.0;2652;2627;27.00;-22.883.962;-47.279.018;221;195;140;131.80;0.321;-363;1.10;0.01;0.03;-134;10.20;8;-0.5;41005;1;-22.85;4.7;0.21;0.1;5.45;0.00;48.5;49.8;83.6;83.4;550;524;0;0;6554.58;3291.19;3263.38;841.87;841.87;8400.0;0;-;AT ENGAGED;0;0;-;-3.30;-2.65;1.30;-1.36;0.25;5.65;0;1;1;1
XX/04/22;22:15:26;APPROACH;AIR;AIR;AIR;4672;4672.00;1013.0;2648;2627;27.00;-22.884.826;-47.279.408;220;195;140;131.80;0.320;-362;1.08;0.02;0.03;-137;11.25;8;-0.4;41005;1;-24.61;4.7;-0.13;0.0;5.28;0.00;48.4;47.8;83.6;82.8;547;516;0;0;6555.03;3291.43;3263.60;841.87;794.69;8400.0;0;-;AT ENGAGED;0;0;-;-3.30;-2.75;1.30;-1.25;0.13;5.65;0;1;1;1
XX/04/22;22:15:27;APPROACH;AIR;AIR;AIR;4668;4668.00;1013.0;2644;2627;27.00;-22.885.910;-47.279.781;220;194;140;131.80;0.318;-322;1.08;0.02;0.03;-139;13.01;7;-0.1;41005;1;-24.26;4.6;0.08;-0.1;5.45;0.00;48.1;46.0;83.6;82.3;544;514;0;0;6555.47;3291.66;3263.81;830.98;754.78;8400.0;0;-;AT ENGAGED;0;0;-;-3.50;-2.75;1.30;-1.25;0.25;5.62;0;1;1;1
XX/04/22;22:15:28;APPROACH;AIR;AIR;AIR;4660;4660.00;1013.0;2636;2627;27.00;-22.886.753;-47.280.136;219;193;140;131.80;0.317;-334;1.07;0.02;0.02;-142;16.88;7;0.2;41005;1;-24.61;4.4;-0.04;-0.1;5.28;0.00;47.9;45.0;83.5;82.0;542;514;0;0;6555.90;3291.89;3264.01;820.10;733.01;8400.0;0;-;AT ENGAGED;0;0;-;-3.50;-3.15;1.30;0.22;0.06;5.65;0;1;1;1
XX/04/22;22:15:29;APPROACH;AIR;AIR;AIR;4656;4656.00;1013.0;2632;2627;27.00;-22.887.611;-47.280.777;219;193;140;131.80;0.317;-343;1.01;0.02;0.02;-144;20.39;7;0.4;41005;1;-24.61;4.0;0.04;-0.2;5.10;0.00;47.4;44.8;83.4;82.0;540;514;0;0;6556.33;3292.11;3264.22;809.21;729.38;8400.0;0;-;AT ENGAGED;0;0;-;-3.45;-3.15;0.74;0.22;0.06;5.65;0;1;1;1
