DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/04/22;03:20:39;APPROACH;AIR;AIR;AIR;8012;8012.00;1013.0;4752;2627;16.50;-15.937.323;-48.096.474;204;175;157;147.00;0.306;-1495;0.99;-0.01;0.00;40;178.95;4;-0.7;50675;10;-0.35;3.3;-0.13;0.0;9.15;0.00;31.8;30.6;72.9;73.3;520;520;0;0;3341.99;1670.27;1671.72;420.93;417.31;9840.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.95;-0.84;2.72;-0.13;5.94;0;1;1;0
XX/04/22;03:20:40;APPROACH;AIR;AIR;AIR;7984;7984.00;1013.0;4724;2627;16.75;-15.936.489;-48.095.814;203;175;157;147.00;0.305;-1517;0.98;-0.01;0.00;40;173.32;4;-0.8;50675;10;-0.35;3.3;-0.04;0.0;9.15;0.00;31.8;30.6;72.9;73.3;520;520;0;0;3342.22;1670.39;1671.84;420.93;417.31;9840.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.55;-0.84;3.34;-0.32;5.94;0;1;1;0
XX/04/22;03:20:41;APPROACH;AIR;AIR;AIR;7960;7960.00;1013.0;4700;2627;16.75;-15.935.655;-48.095.158;203;175;157;147.00;0.305;-1531;0.99;-0.00;0.01;41;166.29;4;-1.1;50675;10;-0.35;3.5;-0.09;0.1;9.50;0.00;31.8;30.6;72.9;73.3;521;520;0;0;3342.46;1670.50;1671.95;424.56;417.31;9840.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.55;-0.11;3.34;-0.06;5.94;0;1;1;0
XX/04/22;03:20:42;APPROACH;AIR;AIR;AIR;7936;7936.00;1013.0;4676;2627;16.75;-15.934.886;-48.095.062;203;175;157;147.00;0.305;-1501;1.01;-0.00;0.01;41;160.31;4;-1.1;50675;10;0.35;3.5;-0.04;0.0;9.32;0.00;31.8;30.6;73.0;73.3;520;521;0;0;3342.69;1670.62;1672.07;424.56;420.93;9840.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.70;-0.11;2.20;-0.06;5.94;0;1;1;0
XX/04/22;03:20:43;APPROACH;AIR;AIR;AIR;7912;7912.00;1013.0;4652;2627;17.00;-15.933.814;-48.094.971;203;174;157;147.00;0.303;-1481;1.01;-0.00;0.01;41;156.80;4;-1.1;50675;10;0.35;3.7;0.00;0.1;9.50;0.00;31.8;30.6;73.0;73.3;521;521;0;0;3342.93;1670.74;1672.19;424.56;420.93;9840.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-2.70;-0.73;2.20;0.00;5.91;0;1;1;0
XX/04/22;03:20:44;APPROACH;AIR;AIR;AIR;7888;7888.00;1013.0;4628;2627;17.00;-15.933.057;-48.094.875;202;174;157;147.00;0.303;-1467;0.98;-0.00;0.01;41;156.45;5;-1.1;50675;10;0.00;3.7;-0.09;0.0;9.15;0.00;31.8;30.6;73.0;73.3;521;521;0;0;3343.16;1670.86;1672.30;424.56;420.93;9840.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-2.85;-0.73;2.89;-0.19;5.91;0;1;1;0
XX/04/22;03:20:45;APPROACH;AIR;AIR;AIR;7860;7860.00;1013.0;4600;2627;17.00;-15.932.369;-48.094.784;202;174;157;147.00;0.303;-1498;0.99;-0.00;0.01;41;155.74;5;-1.1;50675;10;0.00;3.7;-0.13;0.0;9.32;0.00;31.8;30.6;73.0;73.3;521;521;0;0;3343.39;1670.98;1672.42;424.56;420.93;9840.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-2.85;-0.67;2.89;0.00;5.91;0;1;1;0
XX/04/22;03:20:46;APPROACH;AIR;AIR;AIR;7836;7836.00;1013.0;4576;2627;17.00;-15.931.375;-48.094.688;202;174;157;147.00;0.303;-1518;1.01;-0.00;0.01;41;154.34;5;-1.1;50675;10;0.00;3.7;-0.13;0.0;9.50;0.00;31.8;30.6;73.0;73.3;521;521;0;0;3343.63;1671.09;1672.54;424.56;420.93;9840.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-2.80;-0.67;3.40;-0.13;5.94;0;1;1;0
XX/04/22;03:20:47;APPROACH;AIR;AIR;AIR;7812;7812.00;1013.0;4552;2627;17.25;-15.930.618;-48.094.032;201;173;157;147.00;0.302;-1493;0.99;-0.00;0.01;41;151.88;5;-1.2;50675;10;-0.35;3.7;-0.04;0.0;9.32;0.00;31.8;30.6;73.0;73.3;521;521;0;0;3343.86;1671.21;1672.65;424.56;420.93;9840.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-2.80;-0.96;3.40;-0.32;5.91;0;1;1;0
XX/04/22;03:20:48;APPROACH;AIR;AIR;AIR;7784;7784.00;1013.0;4524;2627;17.25;-15.929.862;-48.093.369;201;174;157;147.00;0.302;-1515;0.98;0.01;0.01;41;149.77;5;-1.4;50675;10;-0.35;3.7;0.00;0.0;9.32;0.00;31.8;30.6;73.0;73.3;521;521;0;0;3344.10;1671.33;1672.77;424.56;420.93;9840.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-2.65;-0.96;2.72;-0.13;5.94;0;1;1;0
