DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/09/22;22:01:37;DESCENT;AIR;AIR;AIR;8001;8240.00;1013.0;4794;2054;15.50;-15.840.184;-48.202.065;172;159;141;130.94;0.278;-909;0.96;0.01;-0.00;130;-180.0;0;3.0;41005;10;0.70;-2.10;3.2;6.59;-0.2;6.68;3.78;34.2;34.7;75.4;74.0;581;595;IDLE;IDLE;13080.9;6571.99;6508.92;1258.9;1246.8;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;2.57;0.70;616.50;0.89;5.73;1;1;0
XX/09/22;22:01:38;APPROACH;AIR;AIR;AIR;7984;8224.00;1013.0;4777;2054;15.50;-15.840.544;-48.201.305;172;159;141;130.94;0.278;-936;0.98;0.01;0.00;130;-72.77;0;3.1;41005;10;0.35;-1.81;3.3;6.61;0.0;7.03;3.73;34.2;34.7;75.0;74.0;582;595;IDLE;IDLE;13081.6;6572.33;6509.27;1252.8;1265.0;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;2.51;0.64;-1233.00;0.89;5.73;1;1;0
XX/09/22;22:01:39;APPROACH;AIR;AIR;AIR;7968;8206.00;1013.0;4761;2054;15.50;-15.840.869;-48.200.470;172;159;141;130.94;0.276;-954;0.99;0.01;0.01;130;0.00;0;3.1;41005;10;0.35;-1.73;3.3;6.63;0.0;6.86;3.69;34.2;34.7;75.2;74.2;582;596;IDLE;IDLE;13082.3;6572.68;6509.62;1258.9;1252.8;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.31;2.45;0.58;616.50;0.89;5.73;1;1;0
XX/09/22;22:01:40;APPROACH;AIR;AIR;AIR;7951;8190.00;1013.0;4744;2054;15.50;-15.841.230;-48.199.780;171;158;141;130.94;0.276;-966;0.98;0.01;0.00;130;-72.77;0;3.2;41005;10;0.00;-1.44;3.3;6.65;0.0;6.86;3.66;34.2;34.5;75.4;74.0;582;595;IDLE;IDLE;13083.0;6573.03;6509.97;1252.8;1252.8;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.26;2.34;0.53;-1233.00;0.89;5.73;1;1;0
XX/09/22;22:01:41;APPROACH;AIR;AIR;AIR;7934;8173.00;1013.0;4727;2054;15.75;-15.841.556;-48.198.944;171;158;141;130.94;0.276;-984;0.98;0.01;0.01;130;-180.0;0;3.3;41005;10;0.00;-0.63;3.3;6.63;0.0;6.86;3.64;34.2;34.7;75.4;74.0;582;595;IDLE;IDLE;13083.7;6573.38;6510.31;1258.9;1252.8;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;2.16;0.29;-0.60;0.89;5.73;1;1;0
XX/09/22;22:01:42;APPROACH;AIR;AIR;AIR;7917;8156.00;1013.0;4710;2054;15.75;-15.841.916;-48.198.254;171;158;141;130.94;0.276;-996;0.98;0.01;0.00;130;-72.77;0;3.4;41005;10;-0.35;-0.19;3.2;6.63;-0.2;6.86;3.58;34.2;34.5;74.5;74.0;582;595;IDLE;IDLE;13084.3;6573.73;6510.66;1252.8;1258.9;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;2.05;0.12;-1233.00;0.76;5.73;1;1;0
XX/09/22;22:01:43;APPROACH;AIR;AIR;AIR;7900;8139.00;1013.0;4693;2054;15.75;-15.842.243;-48.197.491;171;158;141;130.94;0.276;-1004;0.98;0.01;0.01;130;0.00;0;3.5;41005;10;-0.35;0.81;3.2;6.65;-0.0;6.50;3.52;34.2;34.7;74.9;74.2;582;596;IDLE;IDLE;13085.0;6574.08;6511.01;1258.9;1258.9;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.26;1.75;-0.11;-1233.00;0.76;5.73;1;1;0
XX/09/22;22:01:44;APPROACH;AIR;AIR;AIR;7883;8122.00;1013.0;4676;2054;15.75;-15.842.602;-48.196.728;170;158;141;130.94;0.274;-1009;0.95;0.00;0.00;130;-72.77;0;3.6;41005;10;-0.70;0.88;3.2;6.59;-0.0;6.86;3.50;34.2;34.7;74.3;74.0;582;595;IDLE;IDLE;13085.7;6574.43;6511.36;1252.8;1252.8;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.36;1.70;-0.23;-1233.00;0.76;5.73;1;1;0
XX/09/22;22:01:45;APPROACH;AIR;AIR;AIR;7865;8104.00;1013.0;4658;2054;15.75;-15.842.929;-48.195.965;170;158;141;130.94;0.276;-1023;0.99;0.01;0.01;130;-180.0;0;3.6;41005;10;-0.70;0.96;3.2;6.61;-0.0;6.86;3.46;34.2;34.7;74.8;74.2;582;596;IDLE;IDLE;13086.4;6574.78;6511.71;1258.9;1265.0;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;1.64;-0.23;924.15;0.76;5.73;1;1;0
XX/09/22;22:01:46;APPROACH;AIR;AIR;AIR;7847;8086.00;1013.0;4640;2054;15.75;-15.843.290;-48.195.206;170;158;141;130.94;0.274;-1042;0.98;0.01;0.01;130;-72.77;0;3.6;41005;10;-0.70;1.10;3.2;6.70;-0.0;6.86;3.40;34.2;34.7;75.0;74.2;582;596;IDLE;IDLE;13087.1;6575.13;6512.06;1258.9;1258.9;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.21;1.52;-0.34;-1233.00;0.70;5.73;1;1;0
XX/09/22;22:01:47;APPROACH;AIR;AIR;AIR;7829;8068.00;1013.0;4622;2054;15.75;-15.843.616;-48.194.439;170;158;141;130.94;0.274;-1054;0.97;0.01;0.01;130;0.00;0;3.6;41005;10;-1.05;1.25;3.0;6.70;-0.1;7.03;3.34;34.2;34.7;74.3;74.2;582;596;IDLE;IDLE;13087.8;6575.47;6512.41;1252.8;1258.9;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.16;1.52;-0.40;1232.40;0.70;5.73;1;1;0
XX/09/22;22:01:48;APPROACH;AIR;AIR;AIR;7811;8049.00;1013.0;4604;2054;16.00;-15.843.977;-48.193.760;170;158;141;130.94;0.276;-1063;0.98;0.01;0.01;130;-72.77;0;3.5;41005;10;-0.70;1.25;3.0;6.70;-0.0;7.03;3.30;34.2;34.7;73.8;74.2;583;596;IDLE;IDLE;13088.5;6575.82;6512.76;1258.9;1258.9;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.16;1.52;-0.40;1232.40;0.76;5.73;1;1;0
XX/09/22;22:01:49;APPROACH;AIR;AIR;AIR;7793;8032.00;1013.0;4586;2054;16.00;-15.844.304;-48.193.069;169;158;141;130.94;0.274;-1068;0.99;0.01;0.01;130;-180.0;0;3.5;41005;10;-0.70;1.25;3.2;6.68;0.1;6.86;3.25;34.3;34.7;74.2;74.2;583;596;IDLE;IDLE;13089.2;6576.17;6513.11;1258.9;1265.0;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.21;1.52;-0.46;1232.40;0.76;5.73;1;1;0
XX/09/22;22:01:50;APPROACH;AIR;AIR;AIR;7775;8014.00;1013.0;4568;2054;16.00;-15.844.664;-48.192.234;169;158;141;130.94;0.274;-1072;0.98;0.01;0.01;130;-72.77;0;3.5;41005;10;-0.70;1.25;3.2;6.68;0.0;6.86;3.20;34.2;34.5;73.9;74.2;583;596;IDLE;IDLE;13089.9;6576.53;6513.46;1265.0;1252.8;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.21;1.52;-0.40;-1233.00;0.76;5.73;1;1;0
XX/09/22;22:01:51;APPROACH;AIR;AIR;AIR;7757;7996.00;1013.0;4550;2054;16.00;-15.844.989;-48.191.544;169;157;141;130.94;0.274;-1075;0.97;0.01;0.01;130;0.00;0;3.6;41005;10;-0.70;1.25;3.2;6.63;0.0;7.03;3.13;34.2;34.5;73.4;74.2;583;596;IDLE;IDLE;13090.6;6576.88;6513.81;1258.9;1265.0;3338.4;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;1.52;-0.40;-1233.00;0.76;5.73;1;1;0
