DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;GPWS;GPWSM;TCAS
XX/04/19;19:26:24;APPROACH;AIR;AIR;AIR;4764;4764.00;1013.0;2604;2627;26.00;-22.916.782;-47.264.812;195;177;141;139.42;0.291;-1499;1.01;-0.01;-0.01;149;232.73;4;-1.1;41622;5;-5.63;0.5;0.0;5.28;0.00;73.5;74.5;517;567;-;-;5136.07;2561.88;2574.19;424.56;464.48;13600.;;0;WARNING;-;-
XX/04/19;19:26:25;APPROACH;AIR;AIR;AIR;4736;4736.00;1013.0;2576;2627;26.25;-22.917.476;-47.264.042;195;178;141;139.42;0.293;-1559;0.97;0.00;-0.01;149;232.73;4;-1.0;41622;5;-5.98;0.2;-0.2;5.10;0.00;73.6;74.5;530;570;-;-;5136.32;2562.01;2574.32;457.22;468.11;13600.;;0;WARNING;-;-
XX/04/19;19:26:26;APPROACH;AIR;AIR;AIR;4712;4712.00;1013.0;2552;2627;26.25;-22.918.172;-47.263.271;196;178;141;139.42;0.292;-1559;0.97;0.00;-0.02;148;229.92;4;-1.1;41622;5;-7.38;0.0;-0.1;4.40;0.00;73.8;74.5;533;571;-;-;5136.58;2562.13;2574.45;460.85;468.11;13600.;;0;WARNING;-;-
XX/04/19;19:26:27;APPROACH;AIR;AIR;AIR;4684;4684.00;1013.0;2524;2627;26.25;-22.918.865;-47.262.547;196;179;141;139.42;0.294;-1560;0.98;0.01;-0.01;148;231.33;4;-1.4;41622;5;-8.09;0.0;-0.0;4.92;0.00;73.8;74.5;534;572;-;-;5136.84;2562.26;2574.58;464.48;468.11;13600.;;0;WARNING;-;-
XX/04/19;19:26:28;APPROACH;AIR;AIR;AIR;4656;4656.00;1013.0;2496;2627;26.50;-22.919.557;-47.261.814;197;178;141;139.42;0.293;-1599;1.01;0.01;-0.01;147;229.57;4;-1.3;41622;5;-6.68;0.2;0.1;5.28;0.00;73.8;74.5;536;572;-;-;5137.10;2562.39;2574.71;468.11;471.74;13600.;;0;WARNING;-;-
XX/04/19;19:26:29;APPROACH;AIR;AIR;AIR;4628;4628.00;1013.0;2468;2627;26.50;-22.919.862;-47.261.005;197;179;141;139.42;0.293;-1626;0.99;0.00;-0.02;147;232.38;4;-1.3;41622;5;-5.63;0.4;0.1;4.75;0.00;73.9;74.5;537;573;-;-;5137.36;2562.52;2574.84;468.11;471.74;13600.;;0;WARNING;-;-
XX/04/19;19:26:30;APPROACH;AIR;AIR;AIR;4604;4604.00;1013.0;2444;2627;26.50;-22.920.471;-47.260.334;198;179;141;139.42;0.293;-1604;1.01;0.01;-0.01;147;234.14;4;-1.3;41622;5;-4.57;0.5;0.1;4.75;0.00;73.8;74.5;537;574;-;-;5137.62;2562.65;2574.97;468.11;471.74;13600.;;0;WARNING;-;-
XX/04/19;19:26:31;APPROACH;AIR;AIR;AIR;4576;4576.00;1013.0;2416;2627;26.75;-22.921.079;-47.259.659;198;178;141;139.42;0.291;-1590;1.00;-0.00;-0.01;146;236.95;5;-1.4;41622;5;-3.52;0.5;0.0;5.28;0.00;73.9;74.5;538;574;-;-;5137.88;2562.78;2575.10;468.11;471.74;13600.;;0;WARNING;-;-
XX/04/19;19:26:32;APPROACH;AIR;AIR;AIR;4548;4548.00;1013.0;2388;2627;26.75;-22.921.686;-47.258.675;198;179;141;139.42;0.293;-1619;0.98;-0.00;-0.01;146;240.47;5;-1.5;41622;5;-3.87;0.7;0.1;4.75;0.00;73.9;74.5;538;575;-;-;5138.15;2562.91;2575.23;468.11;475.37;13600.;;0;WARNING;-;-
XX/04/19;19:26:33;APPROACH;AIR;AIR;AIR;4524;4524.00;1013.0;2364;2627;26.75;-22.922.294;-47.257.935;198;180;141;139.42;0.294;-1600;1.01;0.00;-0.01;146;240.47;6;-1.9;41622;5;-5.27;0.9;0.1;5.28;0.00;73.9;74.5;538;575;-;-;5138.41;2563.04;2575.37;471.74;475.37;13600.;;0;WARNING;-;-
XX/04/19;19:26:34;APPROACH;AIR;AIR;AIR;4500;4500.00;1013.0;2340;2627;27.00;-22.922.599;-47.257.263;199;180;141;139.42;0.294;-1547;1.01;0.00;-0.02;146;238.36;6;-2.3;41622;5;-5.98;0.7;-0.1;4.75;0.00;73.9;74.5;538;575;-;-;5138.67;2563.17;2575.50;471.74;475.37;13600.;;0;WARNING;-;-
XX/04/19;19:26:35;APPROACH;AIR;AIR;AIR;4472;4472.00;1013.0;2312;2605;27.00;-22.923.208;-47.256.584;199;180;141;139.42;0.294;-1551;1.02;0.02;-0.01;146;236.95;7;-2.4;41622;5;-5.27;0.7;-0.0;4.75;0.00;73.9;74.5;538;575;-;-;5138.94;2563.31;2575.63;471.74;475.37;13600.;;0;WARNING;-;-
XX/04/19;19:26:36;APPROACH;AIR;AIR;AIR;4448;4448.00;1013.0;2288;2583;27.00;-22.923.818;-47.255.791;199;179;141;139.42;0.293;-1554;1.00;0.01;-0.01;145;237.66;7;-2.1;41622;5;-4.22;0.9;0.1;5.10;0.00;73.9;74.5;539;576;-;-;5139.20;2563.44;2575.76;471.74;478.99;13600.;;0;WARNING;-;-
XX/04/19;19:26:37;APPROACH;AIR;AIR;AIR;4428;4428.00;1013.0;2268;2556;27.00;-22.924.425;-47.254.997;200;180;141;139.42;0.294;-1477;1.03;0.00;-0.01;144;239.77;7;-1.8;41622;5;-2.46;1.1;0.1;5.10;0.00;73.9;74.5;539;576;-;-;5139.46;2563.57;2575.90;471.74;475.37;13600.;;0;WARNING;-;-
XX/04/19;19:26:38;APPROACH;AIR;AIR;AIR;4404;4404.00;1013.0;2244;2548;27.25;-22.925.031;-47.254.257;200;180;141;139.42;0.295;-1425;1.05;-0.00;-0.01;144;241.52;7;-1.8;41622;5;-2.81;1.2;0.1;5.28;0.00;73.9;74.5;539;576;-;-;5139.73;2563.70;2576.03;475.37;478.99;13600.;;0;WARNING;-;-
XX/04/19;19:26:39;APPROACH;AIR;AIR;AIR;4384;4384.00;1013.0;2224;2521;27.25;-22.925.336;-47.253.208;200;180;141;139.42;0.294;-1390;1.02;-0.00;-0.02;144;240.82;7;-1.6;41622;5;-2.81;0.7;-0.3;4.57;0.00;73.9;74.5;540;576;-;-;5140.00;2563.83;2576.16;478.99;478.99;13600.;;0;WARNING;-;-
XX/04/19;19:26:40;APPROACH;AIR;AIR;AIR;4360;4360.00;1013.0;2200;2485;27.25;-22.925.947;-47.252.419;200;180;141;139.42;0.294;-1367;0.96;0.01;-0.02;143;242.23;6;-1.5;41622;5;-1.76;0.5;-0.2;3.34;0.00;73.9;74.5;539;576;-;-;5140.26;2563.97;2576.29;475.37;478.99;13600.;;0;WARNING;-;-
XX/04/19;19:26:41;APPROACH;AIR;AIR;AIR;4340;4340.00;1013.0;2180;2453;27.50;-22.926.553;-47.251.743;200;181;141;139.42;0.296;-1352;0.99;-0.01;-0.02;143;242.58;6;-1.4;41622;5;-1.05;1.2;0.4;5.28;0.00;73.9;74.5;539;577;-;-;5140.53;2564.10;2576.43;475.37;478.99;13600.;;0;WARNING;-;-
XX/04/19;19:26:42;APPROACH;AIR;AIR;AIR;4320;4320.00;1013.0;2160;2450;27.50;-22.927.162;-47.250.755;200;182;141;139.42;0.297;-1302;1.07;0.00;-0.01;143;241.17;6;-1.4;41622;5;-0.70;2.1;0.6;5.10;0.00;73.9;74.5;540;577;-;-;5140.79;2564.23;2576.56;475.37;478.99;13600.;;0;WARNING;-;-
XX/04/19;19:26:43;APPROACH;AIR;AIR;AIR;4300;4300.00;1013.0;2140;2464;27.50;-22.927.766;-47.249.973;200;181;141;139.42;0.296;-1268;1.05;-0.00;-0.01;143;239.41;5;-1.2;41622;5;-1.05;2.1;0.1;5.10;0.00;73.9;74.5;540;578;-;-;5141.06;2564.36;2576.69;478.99;478.99;13600.;;0;WARNING;-;-
XX/04/19;19:26:44;APPROACH;AIR;AIR;AIR;4284;4284.00;1013.0;2124;2480;27.75;-22.928.072;-47.249.187;200;180;141;139.42;0.293;-1206;1.03;-0.01;-0.02;143;240.12;5;-1.1;41622;5;-0.70;1.8;-0.2;5.10;0.00;73.9;74.5;540;578;-;-;5141.32;2564.50;2576.83;478.99;478.99;13600.;;0;WARNING;-;-
XX/04/19;19:26:45;APPROACH;AIR;AIR;AIR;4264;4264.00;1013.0;2104;2478;27.75;-22.928.682;-47.248.440;200;179;141;139.42;0.291;-1164;1.01;-0.01;-0.02;143;245.74;5;-1.1;41622;5;-1.41;1.4;-0.2;4.92;0.00;73.9;74.5;540;578;-;-;5141.59;2564.63;2576.96;475.37;482.62;13600.;;0;WARNING;-;-
XX/04/19;19:26:46;APPROACH;AIR;AIR;AIR;4248;4248.00;1013.0;2088;2482;27.75;-22.929.292;-47.247.593;200;179;141;139.42;0.292;-1137;0.88;0.02;-0.02;143;249.61;6;-1.7;41622;5;-1.05;1.2;-0.2;4.40;0.00;73.9;74.5;541;578;-;-;5141.85;2564.76;2577.09;478.99;478.99;13600.;;0;WARNING;-;-
XX/04/19;19:26:47;APPROACH;AIR;AIR;AIR;4228;4228.00;1013.0;2068;2478;27.75;-22.929.901;-47.246.742;200;180;141;139.42;0.294;-1118;1.08;0.01;-0.01;143;251.02;6;-1.6;41622;5;1.76;2.1;0.5;5.45;0.00;73.9;74.5;540;578;-;-;5142.12;2564.89;2577.23;475.37;482.62;13600.;;0;WARNING;-;-
XX/04/19;19:26:48;APPROACH;AIR;AIR;AIR;4212;4212.00;1013.0;2052;2465;27.75;-22.930.511;-47.245.998;200;181;141;139.42;0.295;-1105;1.03;-0.01;-0.02;143;251.02;5;-1.1;41622;5;2.11;2.3;0.2;5.10;0.00;73.9;74.5;540;578;-;-;5142.39;2565.03;2577.36;478.99;478.99;13600.;;0;WARNING;-;-
XX/04/19;19:26:49;APPROACH;AIR;AIR;AIR;4204;4204.00;1013.0;2044;2443;28.00;-22.930.816;-47.244.949;199;182;141;139.42;0.296;-978;1.01;0.00;-0.02;143;248.20;5;-1.1;41622;5;0.00;2.1;-0.1;5.10;0.00;73.9;74.5;541;578;-;-;5142.65;2565.16;2577.50;478.99;482.62;13600.;;0;WARNING;-;-
XX/04/19;19:26:50;APPROACH;AIR;AIR;AIR;4184;4184.00;1013.0;2024;2428;28.00;-22.931.427;-47.244.167;199;180;141;139.42;0.293;-933;1.00;-0.00;-0.04;143;243.98;5;-1.2;41622;5;-1.41;2.1;-0.0;4.57;0.00;73.9;74.5;542;578;-;-;5142.92;2565.29;2577.63;482.62;482.62;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:26:51;APPROACH;AIR;AIR;AIR;4172;4172.00;1013.0;2012;2413;28.00;-22.932.037;-47.243.492;198;179;141;139.42;0.291;-942;1.00;0.01;-0.05;143;242.58;5;-1.2;41622;5;-1.76;2.3;0.1;4.92;0.00;73.9;74.5;541;578;-;-;5143.19;2565.43;2577.76;482.62;482.62;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:26:52;APPROACH;AIR;AIR;AIR;4156;4156.00;1013.0;1996;2402;28.00;-22.932.645;-47.242.813;197;179;141;139.42;0.291;-908;1.01;0.00;-0.05;143;242.93;5;-1.1;41622;5;-1.05;2.5;0.1;5.10;-0.16;73.9;74.5;542;579;-;-;5143.46;2565.56;2577.90;486.25;482.62;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:26:53;APPROACH;AIR;AIR;AIR;4144;4144.00;1013.0;1984;2386;28.00;-22.933.252;-47.242.031;196;180;141;139.42;0.293;-886;1.05;-0.02;-0.04;143;240.12;4;-0.8;41622;5;-0.35;2.8;0.2;5.63;-0.15;73.9;74.5;542;580;-;-;5143.73;2565.70;2578.03;482.62;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:26:54;APPROACH;AIR;AIR;AIR;4128;4128.00;1013.0;1968;2383;28.25;-22.933.557;-47.241.253;195;178;141;139.42;0.290;-871;1.05;0.01;-0.04;143;231.68;4;-1.0;41622;5;-1.05;2.8;0.0;5.45;-0.13;73.9;74.5;542;580;-;-;5144.00;2565.83;2578.17;486.25;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:26:55;APPROACH;AIR;AIR;AIR;4116;4116.00;1013.0;1956;2385;28.25;-22.934.166;-47.240.513;194;177;141;139.42;0.288;-860;0.93;0.01;-0.06;143;226.76;4;-1.1;41622;5;-0.35;2.3;-0.3;4.75;-0.11;73.9;74.5;542;581;-;-;5144.27;2565.97;2578.30;486.25;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:26:56;APPROACH;AIR;AIR;AIR;4104;4104.00;1013.0;1944;2388;28.25;-22.934.772;-47.239.464;193;176;141;139.42;0.286;-814;1.02;0.01;-0.05;143;223.95;4;-1.1;41622;5;1.41;2.3;-0.1;4.75;-0.10;73.9;74.5;543;581;-;-;5144.54;2566.10;2578.44;486.25;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:26:57;APPROACH;AIR;AIR;AIR;4092;4092.00;1013.0;1932;2394;28.00;-22.935.377;-47.238.682;192;174;141;131.97;0.283;-783;0.99;-0.00;-0.05;143;226.41;3;-0.8;41622;10;2.11;2.5;0.1;4.57;-0.10;73.9;74.5;543;583;-;-;5144.81;2566.24;2578.57;486.25;493.51;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:26:58;APPROACH;AIR;AIR;AIR;4080;4080.00;1013.0;1920;2392;28.00;-22.935.979;-47.238.007;191;173;141;131.97;0.281;-762;1.03;-0.01;-0.06;143;231.33;3;-0.8;41622;10;1.41;2.6;0.1;4.75;-0.10;73.9;74.5;543;583;-;-;5145.08;2566.37;2578.71;486.25;489.88;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:26:59;APPROACH;AIR;AIR;AIR;4072;4072.00;1013.0;1912;2362;28.00;-22.936.285;-47.237.335;189;172;141;131.97;0.279;-709;1.05;0.00;-0.06;144;233.79;4;-1.1;41622;10;0.70;2.6;0.0;4.40;-0.09;73.9;74.5;544;584;-;-;5145.35;2566.51;2578.85;486.25;489.88;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:00;APPROACH;AIR;AIR;AIR;4060;4060.00;1013.0;1900;2335;28.00;-22.936.893;-47.236.553;188;171;141;131.97;0.277;-673;1.03;0.01;-0.08;144;234.84;4;-1.4;41622;10;0.00;2.1;-0.3;2.99;-0.08;73.9;74.5;543;583;-;-;5145.62;2566.64;2578.98;486.25;489.88;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:01;FINAL APPROACH;AIR;AIR;AIR;4048;4048.00;1013.0;1888;2287;28.00;-22.937.500;-47.235.771;187;169;141;123.53;0.274;-688;0.90;0.01;-0.09;144;235.55;4;-1.3;41622;15;0.35;1.4;-0.5;2.46;-0.06;73.9;74.5;543;582;-;-;5145.89;2566.78;2579.12;482.62;482.62;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:02;FINAL APPROACH;AIR;AIR;AIR;4040;4040.00;1013.0;1880;2253;27.75;-22.938.106;-47.235.035;185;168;141;123.53;0.272;-659;0.99;0.01;-0.08;144;239.06;4;-0.9;41622;15;0.70;1.8;0.1;2.64;-0.05;73.9;74.5;542;582;-;-;5146.16;2566.91;2579.25;478.99;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:03;FINAL APPROACH;AIR;AIR;AIR;4028;4028.00;1013.0;1868;2201;27.75;-22.938.711;-47.234.306;184;166;141;123.53;0.270;-640;0.99;-0.01;-0.08;143;244.69;3;-0.5;41622;15;0.70;2.1;0.2;3.69;-0.06;73.9;74.5;543;582;-;-;5146.43;2567.04;2579.39;478.99;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:04;FINAL APPROACH;AIR;AIR;AIR;4020;4020.00;1013.0;1860;2193;27.75;-22.939.016;-47.233.517;182;166;141;123.53;0.269;-627;1.08;-0.01;-0.07;143;249.61;3;-0.4;41622;15;0.00;2.3;0.2;4.04;-0.06;73.9;74.5;543;583;-;-;5146.70;2567.18;2579.52;482.62;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:05;FINAL APPROACH;AIR;AIR;AIR;4008;4008.00;1013.0;1848;2211;27.75;-22.939.317;-47.232.845;181;163;141;123.53;0.265;-618;1.01;-0.01;-0.07;144;248.91;3;-0.9;41622;15;-1.05;1.6;-0.4;2.99;-0.07;73.9;74.5;543;582;-;-;5146.96;2567.31;2579.66;482.62;482.62;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:06;FINAL APPROACH;AIR;AIR;AIR;3996;3996.00;1013.0;1836;2223;27.75;-22.939.920;-47.232.178;180;162;141;123.53;0.263;-652;0.94;0.01;-0.07;144;247.50;4;-1.6;41622;15;-1.41;1.4;-0.2;3.34;-0.04;73.9;74.5;543;584;-;-;5147.23;2567.44;2579.79;482.62;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:07;FINAL APPROACH;AIR;AIR;AIR;3984;3984.00;1013.0;1824;2238;27.75;-22.940.523;-47.231.514;179;161;141;123.53;0.261;-674;0.96;0.00;-0.07;145;245.74;5;-2.0;41622;15;-1.05;1.6;0.1;4.22;-0.02;73.9;74.5;543;583;-;-;5147.50;2567.58;2579.93;482.62;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:08;FINAL APPROACH;AIR;AIR;AIR;3972;3972.00;1013.0;1812;2248;27.75;-22.941.124;-47.230.785;178;159;141;123.53;0.258;-689;1.00;0.00;-0.06;145;246.09;6;-2.1;41622;15;0.35;1.9;0.2;4.22;-0.01;73.9;74.5;543;583;-;-;5147.77;2567.71;2580.06;482.62;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:09;FINAL APPROACH;AIR;AIR;AIR;3964;3964.00;1013.0;1804;2261;27.75;-22.941.806;-47.230.118;177;159;141;123.53;0.257;-660;0.98;-0.01;-0.06;145;247.85;6;-1.8;41622;15;2.11;2.1;0.1;4.22;-0.01;73.9;74.5;544;584;-;-;5148.04;2567.85;2580.20;482.62;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:10;FINAL APPROACH;AIR;AIR;AIR;3948;3948.00;1013.0;1788;2274;27.75;-22.942.037;-47.229.450;176;159;141;123.53;0.258;-680;0.98;-0.01;-0.06;145;248.20;6;-1.8;41622;15;1.76;2.3;0.1;4.57;-0.01;73.9;74.5;544;584;-;-;5148.31;2567.98;2580.33;486.25;486.25;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:11;FINAL APPROACH;AIR;AIR;AIR;3940;3940.00;1013.0;1780;2275;27.75;-22.942.569;-47.228.794;174;156;141;123.53;0.253;-693;1.01;0.00;-0.05;146;245.39;6;-2.2;41622;15;0.70;2.5;0.1;5.10;0.01;75.4;76.1;578;611;-;-;5148.64;2568.14;2580.50;569.71;602.37;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:12;FINAL APPROACH;AIR;AIR;AIR;3928;3928.00;1013.0;1768;2272;27.75;-22.943.101;-47.228.054;174;156;141;123.53;0.253;-662;0.96;0.00;-0.04;146;245.74;7;-2.4;41622;15;0.35;2.3;-0.1;4.22;0.02;78.6;79.4;622;646;-;-;5149.05;2568.34;2580.71;733.01;747.52;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:13;FINAL APPROACH;AIR;AIR;AIR;3916;3916.00;1013.0;1756;2233;27.75;-22.943.634;-47.227.390;173;156;141;123.47;0.253;-681;1.00;0.01;-0.01;146;244.69;7;-2.4;41585;15;0.70;2.5;0.1;4.75;0.03;82.5;83.8;648;663;-;-;5149.56;2568.59;2580.97;885.41;950.73;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:14;FINAL APPROACH;AIR;AIR;AIR;3904;3904.00;1013.0;1744;2204;27.75;-22.944.162;-47.226.727;173;158;141;123.47;0.255;-694;1.02;-0.00;0.00;146;242.93;7;-2.1;41585;15;1.41;2.8;0.2;4.57;0.03;85.3;84.5;625;627;-;-;5150.13;2568.87;2581.25;1026.9;1016.0;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:15;FINAL APPROACH;AIR;AIR;AIR;3892;3892.00;1013.0;1732;2157;27.75;-22.944.467;-47.226.067;173;157;141;123.47;0.255;-703;1.00;0.01;-0.01;146;240.47;7;-2.0;41585;15;1.41;2.8;0.0;5.28;0.03;85.4;84.0;590;591;-;-;5150.69;2569.17;2581.52;1063.2;950.73;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:16;FINAL APPROACH;AIR;AIR;AIR;3880;3880.00;1013.0;1720;2116;27.75;-22.944.772;-47.225.323;172;156;141;123.47;0.252;-708;0.99;-0.01;-0.03;146;238.71;7;-2.0;41585;15;0.00;2.6;-0.1;4.40;0.02;84.0;82.4;553;562;-;-;5151.15;2569.42;2581.74;899.93;791.07;13600.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:17;FINAL APPROACH;AIR;AIR;AIR;3868;3868.00;1013.0;1708;2085;27.75;-22.945.381;-47.224.655;171;156;141;123.47;0.252;-712;1.01;0.02;-0.05;146;238.36;7;-2.5;41585;15;-1.05;1.9;-0.4;3.52;0.02;82.5;81.1;540;560;-;-;5151.57;2569.64;2581.93;780.18;703.98;13720.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:18;FINAL APPROACH;AIR;AIR;AIR;3856;3856.00;1013.0;1696;2048;27.75;-22.945.991;-47.223.995;170;154;141;123.47;0.249;-715;0.98;0.02;-0.08;147;236.60;7;-2.6;41585;15;-1.05;1.1;-0.6;1.93;0.01;81.8;80.9;540;564;-;-;5151.96;2569.83;2582.12;718.49;678.58;13720.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:19;FINAL APPROACH;AIR;AIR;AIR;3844;3844.00;1013.0;1684;2032;27.75;-22.946.598;-47.223.335;169;153;141;117.44;0.247;-717;1.01;0.01;-0.11;146;236.60;7;-2.2;41585;25;-1.41;0.2;-0.6;0.70;0.01;80.4;79.0;530;546;-;-;5152.28;2570.01;2582.27;616.89;544.31;13720.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:20;FINAL APPROACH;AIR;AIR;AIR;3832;3832.00;1013.0;1672;2002;27.50;-22.947.269;-47.222.580;167;153;141;117.44;0.247;-718;0.93;0.01;-0.13;145;238.01;6;-1.6;41585;25;-1.76;-0.9;-0.8;-0.35;0.01;78.4;76.6;515;537;-;-;5152.55;2570.15;2582.40;522.54;464.48;13720.;EXTENDED;0;WARNING;-;-
XX/04/19;19:27:21;FINAL APPROACH;AIR;AIR;AIR;3824;3824.00;1013.0;1664;1973;27.50;-22.947.500;-47.221.916;166;151;127;114.05;0.244;-679;0.92;-0.00;-0.14;144;238.01;5;-1.1;41585;30;-1.41;-1.6;-0.6;-0.18;0.01;75.9;74.6;508;532;-;-;5152.79;2570.28;2582.52;449.96;413.68;13720.;EXTENDED;0;WARNING;-;-
