DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/03/22;11:40:20;APPROACH;AIR;AIR;AIR;8004;8004.00;1013.0;4736;2627;18.50;-15.865.364;-48.174.698;216;190;159;158.55;0.332;-1446;1.00;0.00;0.00;154;186.33;4;-0.9;52345;5;-0.35;2.5;-0.25;0.0;6.33;0.00;32.0;31.0;73.4;73.6;526;516;0;0;7102.18;3558.37;3543.81;424.56;424.56;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.15;0.96;1.47;0.38;6.18;0;1;1;0
XX/03/22;11:40:21;APPROACH;AIR;AIR;AIR;7984;7984.00;1013.0;4716;2627;18.50;-15.866.074;-48.174.038;216;190;159;158.55;0.332;-1404;0.99;0.00;0.00;154;186.33;4;-0.8;52345;5;-0.35;2.5;-0.25;0.0;6.33;0.00;32.0;30.9;73.4;73.6;526;516;0;0;7102.42;3558.49;3543.93;428.19;420.93;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.15;1.02;1.47;0.32;6.18;0;1;1;0
XX/03/22;11:40:22;APPROACH;AIR;AIR;AIR;7960;7960.00;1013.0;4692;2627;18.50;-15.866.689;-48.173.225;216;190;159;158.55;0.332;-1377;1.00;0.00;-0.00;154;186.33;4;-0.9;52345;5;-0.35;2.5;-0.25;0.0;6.33;0.00;32.0;30.9;73.4;73.6;526;516;0;0;7102.65;3558.61;3544.04;428.19;424.56;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.10;1.02;1.41;0.25;6.18;0;1;1;0
XX/03/22;11:40:23;APPROACH;AIR;AIR;AIR;7936;7936.00;1013.0;4668;2627;18.50;-15.867.400;-48.172.409;216;190;159;158.55;0.332;-1397;0.99;0.00;-0.00;154;186.68;4;-0.9;52345;5;-0.35;2.5;-0.25;0.0;6.33;0.00;32.0;30.9;73.4;73.6;525;516;0;0;7102.89;3558.73;3544.16;424.56;424.56;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.10;1.02;1.41;0.38;6.18;0;1;1;0
XX/03/22;11:40:24;APPROACH;AIR;AIR;AIR;7912;7912.00;1013.0;4644;2627;18.50;-15.868.110;-48.171.700;216;190;159;158.55;0.332;-1412;0.99;0.00;-0.00;154;187.38;4;-0.9;52345;5;-0.35;2.5;-0.29;0.0;6.33;0.00;32.1;30.9;73.4;73.6;526;516;0;0;7103.13;3558.85;3544.28;428.19;420.93;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.20;1.02;1.47;0.25;6.15;0;1;1;0
XX/03/22;11:40:25;APPROACH;AIR;AIR;AIR;7888;7888.00;1013.0;4620;2627;18.75;-15.868.821;-48.170.986;216;190;159;158.55;0.331;-1421;0.99;0.00;-0.00;154;187.73;4;-0.9;52345;5;-0.35;2.5;-0.29;0.0;6.33;0.00;32.1;30.9;73.4;73.6;526;517;0;0;7103.36;3558.97;3544.40;428.19;424.56;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.20;1.25;1.47;0.25;6.15;0;1;1;0
XX/03/22;11:40:26;APPROACH;AIR;AIR;AIR;7868;7868.00;1013.0;4600;2627;18.75;-15.869.436;-48.170.174;216;190;159;158.55;0.331;-1388;0.99;0.00;-0.00;154;188.44;4;-0.9;52345;5;-0.35;2.5;-0.29;0.0;6.16;0.00;32.1;30.9;73.4;73.6;526;516;0;0;7103.60;3559.09;3544.51;428.19;424.56;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.25;1.25;0.28;0.32;6.15;0;1;1;0
XX/03/22;11:40:27;APPROACH;AIR;AIR;AIR;7844;7844.00;1013.0;4576;2627;18.75;-15.870.146;-48.169.510;216;190;159;158.55;0.331;-1365;0.99;0.01;-0.00;154;189.14;4;-1.0;52345;5;-0.70;2.5;-0.21;0.0;6.33;0.00;32.0;31.0;73.4;73.6;525;517;0;0;7103.84;3559.20;3544.63;428.19;428.19;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.25;3.52;0.28;0.32;6.18;0;1;1;0
XX/03/22;11:40:28;APPROACH;AIR;AIR;AIR;7820;7820.00;1013.0;4552;2627;18.75;-15.870.857;-48.168.850;216;190;159;158.55;0.331;-1390;1.00;0.01;-0.00;154;191.25;5;-1.1;52345;5;-2.11;2.5;-0.13;0.0;6.33;0.00;32.0;31.0;73.4;73.6;525;517;0;0;7104.07;3559.32;3544.75;428.19;424.56;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-2.85;3.52;-1.70;0.51;6.06;0;1;1;0
XX/03/22;11:40:29;APPROACH;AIR;AIR;AIR;7796;7796.00;1013.0;4528;2627;18.75;-15.871.567;-48.167.885;216;190;159;158.55;0.331;-1406;1.00;0.01;-0.00;154;193.71;5;-1.4;52345;5;-3.87;2.5;-0.04;0.0;6.33;0.00;32.1;30.9;73.4;73.6;526;517;0;0;7104.31;3559.44;3544.87;428.19;424.56;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.85;4.65;-1.70;0.63;6.00;0;1;1;0
XX/03/22;11:40:30;APPROACH;AIR;AIR;AIR;7772;7772.00;1013.0;4504;2627;18.75;-15.872.182;-48.167.122;216;190;159;158.55;0.331;-1418;0.99;0.01;-0.00;154;196.17;5;-1.6;52345;5;-6.33;2.5;-0.04;0.0;6.33;0.00;32.1;31.0;73.4;73.6;526;517;0;0;7104.55;3559.56;3544.99;431.82;424.56;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.75;4.65;-3.63;0.57;6.03;0;1;1;0
XX/03/22;11:40:31;APPROACH;AIR;AIR;AIR;7748;7748.00;1013.0;4480;2627;18.75;-15.872.892;-48.166.458;216;190;159;158.55;0.331;-1425;1.00;0.02;0.00;153;198.98;6;-1.8;52345;5;-9.14;2.5;0.04;0.0;6.33;0.00;32.0;31.0;73.4;73.6;525;517;0;0;7104.79;3559.68;3545.10;428.19;424.56;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.75;6.69;-3.63;0.57;6.03;0;1;1;0
XX/03/22;11:40:32;APPROACH;AIR;AIR;AIR;7724;7724.00;1013.0;4456;2627;18.75;-15.873.600;-48.165.482;216;190;159;158.55;0.330;-1430;0.98;0.02;0.00;152;202.85;7;-2.3;52345;5;-13.36;2.5;0.13;0.0;6.16;0.00;32.0;31.0;73.4;73.8;525;518;0;0;7105.02;3559.80;3545.22;428.19;428.19;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.60;6.69;-4.93;0.70;6.03;0;1;1;0
XX/03/22;11:40:33;APPROACH;AIR;AIR;AIR;7696;7696.00;1013.0;4428;2627;18.75;-15.874.302;-48.164.669;216;190;159;158.55;0.329;-1473;1.00;0.03;0.00;151;206.02;8;-2.6;52345;5;-18.28;2.3;0.25;-0.1;6.16;0.00;32.0;30.9;73.4;73.6;525;517;0;0;7105.26;3559.92;3545.34;431.82;424.56;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-2.35;-2.60;7.48;-4.93;1.02;6.03;0;1;1;0
XX/03/22;11:40:34;APPROACH;AIR;AIR;AIR;7672;7672.00;1013.0;4404;2627;18.75;-15.874.613;-48.163.841;216;190;159;158.55;0.330;-1502;1.01;0.03;0.01;148;208.83;9;-2.9;52345;5;-23.20;2.3;1.09;-0.0;6.86;0.00;32.1;31.0;73.4;73.6;526;517;0;0;7105.50;3560.04;3545.46;431.82;428.19;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-2.35;-1.10;7.48;-2.38;1.02;6.03;0;1;1;0
XX/03/22;11:40:35;APPROACH;AIR;AIR;AIR;7644;7644.00;1013.0;4376;2627;19.00;-15.875.315;-48.162.800;216;190;159;158.55;0.330;-1521;1.11;0.03;0.02;146;209.53;10;-3.0;52345;5;-27.07;2.8;1.09;0.3;7.74;0.00;32.1;30.9;73.4;73.6;526;517;0;0;7105.74;3560.16;3545.58;431.82;428.19;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-1.85;-1.10;3.86;-2.38;0.89;6.00;0;1;1;0
XX/03/22;11:40:36;APPROACH;AIR;AIR;AIR;7620;7620.00;1013.0;4352;2627;19.00;-15.876.007;-48.161.942;216;190;159;158.55;0.330;-1534;1.15;0.02;0.03;142;209.18;10;-2.6;52345;5;-28.83;3.0;1.13;0.2;8.09;0.00;32.0;30.9;73.4;73.6;526;517;0;0;7105.98;3560.28;3545.70;435.45;428.19;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-1.85;-0.95;3.86;-0.40;0.63;6.12;0;1;1;0
XX/03/22;11:40:37;APPROACH;AIR;AIR;AIR;7592;7592.00;1013.0;4324;2627;19.00;-15.876.684;-48.161.057;216;190;159;158.55;0.329;-1542;1.16;0.02;0.03;139;208.13;9;-2.1;52345;5;-29.18;3.0;0.88;0.0;8.27;0.00;32.0;30.9;73.4;73.6;526;518;0;0;7106.22;3560.40;3545.82;435.45;428.19;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-2.45;-0.95;2.04;-0.40;0.32;6.29;0;1;1;0
XX/03/22;11:40:38;APPROACH;AIR;AIR;AIR;7568;7568.00;1013.0;4300;2627;19.00;-15.877.345;-48.159.985;216;190;159;158.55;0.329;-1548;1.16;0.01;0.03;136;207.77;8;-1.8;52345;5;-29.88;3.0;0.67;0.0;8.27;0.00;32.0;30.9;73.4;73.6;527;518;0;0;7106.46;3560.52;3545.94;435.45;428.19;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-2.45;-1.95;2.04;1.13;0.06;6.50;0;1;1;0
XX/03/22;11:40:39;APPROACH;AIR;AIR;AIR;7544;7544.00;1013.0;4276;2627;19.00;-15.877.650;-48.159.130;216;189;159;158.55;0.328;-1513;1.14;0.01;0.03;133;207.07;8;-1.7;52345;5;-30.24;3.0;0.33;0.0;8.27;0.00;32.0;30.9;73.4;73.6;527;518;0;0;7106.70;3560.64;3546.06;435.45;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-1.95;1.47;1.13;0.06;6.68;0;1;1;0
XX/03/22;11:40:40;APPROACH;AIR;AIR;AIR;7520;7520.00;1013.0;4252;2627;19.25;-15.877.934;-48.158.249;216;189;159;158.55;0.327;-1489;1.14;0.02;0.03;130;207.07;7;-1.7;52345;5;-30.24;3.0;-0.13;0.0;8.09;0.00;32.0;30.9;73.4;73.8;527;518;0;0;7106.94;3560.76;3546.18;435.45;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-2.95;1.47;1.81;0.06;6.82;0;1;1;0
XX/03/22;11:40:41;APPROACH;AIR;AIR;AIR;7496;7496.00;1013.0;4228;2627;19.25;-15.878.199;-48.157.150;216;189;159;158.55;0.326;-1473;1.12;0.01;0.02;128;206.72;7;-1.7;52345;5;-30.59;2.8;-0.09;-0.1;7.74;0.00;32.0;30.9;73.4;73.6;527;518;0;0;7107.18;3560.88;3546.30;435.45;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.95;-1.01;1.81;0.06;6.85;0;1;1;0
XX/03/22;11:40:42;APPROACH;AIR;AIR;AIR;7472;7472.00;1013.0;4204;2627;19.25;-15.878.443;-48.156.315;216;189;159;158.55;0.326;-1462;1.10;0.01;0.02;125;206.72;7;-1.6;52345;5;-29.53;2.6;0.04;-0.1;7.91;0.00;32.0;30.9;73.4;73.8;527;519;0;0;7107.42;3561.01;3546.42;435.45;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.80;-1.01;4.30;-0.06;6.79;0;1;1;0
XX/03/22;11:40:43;APPROACH;AIR;AIR;AIR;7448;7448.00;1013.0;4180;2627;19.25;-15.878.665;-48.155.457;216;189;159;158.55;0.326;-1455;1.12;0.01;0.02;122;207.42;6;-1.2;52345;5;-26.37;2.8;-0.38;0.1;8.09;0.00;32.0;30.9;73.4;73.6;526;519;0;0;7107.66;3561.13;3546.54;435.45;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.37;-2.80;-2.15;4.30;-0.13;6.82;0;1;1;0
XX/03/22;11:40:44;APPROACH;AIR;AIR;AIR;7424;7424.00;1013.0;4156;2627;19.25;-15.878.984;-48.154.343;216;189;159;158.55;0.326;-1450;1.10;-0.00;0.02;120;208.13;5;-0.8;52345;5;-23.56;2.6;-0.67;-0.1;7.74;0.00;32.0;30.9;73.4;73.6;527;519;0;0;7107.90;3561.25;3546.66;435.45;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.37;-3.80;-2.15;4.42;-0.44;6.82;0;1;1;0
XX/03/22;11:40:45;APPROACH;AIR;AIR;AIR;7404;7404.00;1013.0;4136;2627;19.50;-15.879.283;-48.153.519;216;188;159;158.55;0.325;-1407;1.04;0.00;0.01;118;210.23;4;-0.6;52345;5;-20.04;2.5;-0.75;-0.1;7.03;0.00;32.0;30.9;73.4;73.6;527;518;0;0;7108.14;3561.37;3546.77;435.45;428.19;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.60;-3.80;-0.96;4.42;-0.25;6.79;0;1;1;0
XX/03/22;11:40:46;APPROACH;AIR;AIR;AIR;7380;7380.00;1013.0;4112;2627;19.50;-15.879.564;-48.152.370;216;188;159;158.55;0.325;-1378;1.01;-0.00;0.01;117;213.05;4;-0.6;52345;5;-17.58;2.3;-0.75;-0.1;6.86;0.00;32.0;30.9;73.4;73.6;527;519;0;0;7108.38;3561.49;3546.89;439.08;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.60;-3.95;-0.96;3.62;-0.32;6.82;0;1;1;0
XX/03/22;11:40:47;APPROACH;AIR;AIR;AIR;7356;7356.00;1013.0;4088;2627;19.50;-15.879.829;-48.151.253;216;188;159;158.55;0.324;-1399;1.02;-0.00;0.01;116;215.51;4;-0.8;52345;5;-15.47;2.5;-0.92;0.1;7.21;0.00;32.0;30.9;73.4;73.8;527;519;0;0;7108.63;3561.61;3547.01;435.45;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.87;-3.95;-0.67;3.62;-0.19;6.85;0;1;1;0
XX/03/22;11:40:48;APPROACH;AIR;AIR;AIR;7332;7332.00;1013.0;4064;2627;19.50;-15.880.083;-48.150.433;216;188;159;158.55;0.325;-1412;1.03;0.00;0.01;115;216.56;4;-1.0;52345;5;-14.06;2.6;-0.80;0.1;6.86;0.00;32.0;30.9;73.4;73.6;527;519;0;0;7108.87;3561.73;3547.13;435.45;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.87;-3.70;-0.67;2.77;0.06;6.68;0;1;1;0
XX/03/22;11:40:49;APPROACH;AIR;AIR;AIR;7308;7308.00;1013.0;4040;2627;19.50;-15.880.326;-48.149.307;216;189;159;158.55;0.325;-1421;1.01;0.00;0.00;114;215.51;4;-1.1;52345;5;-11.95;2.5;-0.59;-0.1;6.68;0.00;32.0;30.9;73.4;73.8;527;519;0;0;7109.11;3561.85;3547.25;435.45;435.45;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.14;-3.70;-0.05;2.77;0.06;6.47;0;1;1;0
XX/03/22;11:40:50;APPROACH;AIR;AIR;AIR;7284;7284.00;1013.0;4016;2627;19.75;-15.880.560;-48.148.392;217;188;159;158.55;0.324;-1428;0.99;0.01;0.00;114;213.05;5;-1.2;52345;5;-10.55;2.5;-0.29;-0.0;6.68;0.00;32.0;30.9;73.4;73.6;527;519;0;0;7109.35;3561.97;3547.37;435.45;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.14;-3.10;-0.05;2.32;0.25;6.32;0;1;1;0
XX/03/22;11:40:51;APPROACH;AIR;AIR;AIR;7260;7260.00;1013.0;3992;2627;19.75;-15.880.789;-48.147.163;217;189;159;158.55;0.326;-1432;1.00;0.01;0.00;113;210.94;5;-1.3;52345;5;-9.14;2.5;-0.21;-0.0;6.68;0.00;32.0;30.9;73.4;73.8;528;520;0;0;7109.59;3562.10;3547.50;439.08;435.45;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-3.10;0.51;2.32;0.32;6.12;0;1;1;0
XX/03/22;11:40:52;APPROACH;AIR;AIR;AIR;7236;7236.00;1013.0;3968;2627;19.75;-15.881.012;-48.145.935;217;189;159;158.55;0.325;-1434;1.00;0.01;0.00;112;207.77;5;-1.3;52345;5;-8.09;2.3;0.08;-0.1;6.51;0.00;32.0;30.9;73.4;73.8;528;519;0;0;7109.83;3562.22;3547.62;439.08;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-2.60;0.51;1.92;0.32;6.00;0;1;1;0
XX/03/22;11:40:53;APPROACH;AIR;AIR;AIR;7212;7212.00;1013.0;3944;2627;20.00;-15.881.229;-48.145.020;217;189;159;158.55;0.326;-1436;0.99;0.01;-0.00;112;207.42;5;-1.2;52345;5;-7.38;2.1;0.04;-0.1;6.51;0.00;32.0;30.9;73.4;73.8;527;519;0;0;7110.07;3562.34;3547.74;435.45;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.60;0.68;1.92;0.32;6.03;0;1;1;0
XX/03/22;11:40:54;APPROACH;AIR;AIR;AIR;7184;7184.00;1013.0;3916;2627;20.00;-15.881.443;-48.143.799;217;192;159;158.55;0.331;-1477;0.98;0.01;-0.01;111;206.02;5;-1.2;52345;5;-6.68;2.1;-0.04;-0.0;6.16;0.00;32.0;30.9;73.4;73.6;527;520;0;0;7110.32;3562.46;3547.85;439.08;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-3.00;0.68;0.67;0.38;6.00;0;1;1;0
XX/03/22;11:40:55;APPROACH;AIR;AIR;AIR;7160;7160.00;1013.0;3892;2627;19.75;-15.881.650;-48.142.883;217;193;159;158.55;0.331;-1504;1.00;0.01;-0.01;111;195.12;4;-1.1;52345;5;-5.27;2.1;-0.17;-0.0;5.45;0.00;32.0;30.9;73.4;73.8;527;520;0;0;7110.56;3562.58;3547.98;439.08;435.45;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-3.00;0.74;0.67;0.70;6.00;0;1;1;0
XX/03/22;11:40:56;APPROACH;AIR;AIR;AIR;7136;7136.00;1013.0;3868;2627;19.75;-15.881.853;-48.141.964;217;193;159;158.55;0.332;-1483;1.01;0.01;-0.00;110;185.98;4;-0.5;52345;5;-4.92;2.1;-0.17;-0.0;5.98;0.00;32.0;30.9;73.4;73.6;526;519;0;0;7110.80;3562.70;3548.10;439.08;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-2.95;0.74;1.07;0.44;6.00;0;0;1;0
XX/03/22;11:40:57;APPROACH;AIR;AIR;AIR;7116;7116.00;1013.0;3848;2627;19.75;-15.882.049;-48.140.739;217;192;159;158.55;0.329;-1429;1.01;-0.00;-0.00;109;176.84;2;-0.1;52345;5;-4.22;2.3;-0.13;0.1;6.68;0.00;32.0;31.0;73.4;73.8;526;519;0;0;7111.04;3562.83;3548.22;439.08;435.45;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-2.95;-1.41;1.07;0.51;6.00;0;0;1;0
XX/03/22;11:40:58;APPROACH;AIR;AIR;AIR;7092;7092.00;1013.0;3824;2627;19.75;-15.882.240;-48.139.824;217;191;159;158.55;0.327;-1393;1.00;-0.01;0.00;109;172.62;1;0.3;52345;5;-4.22;2.1;-0.09;-0.1;5.45;0.00;32.0;30.9;73.4;73.6;526;518;0;0;7111.29;3562.95;3548.34;439.08;431.82;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-2.50;-1.41;2.94;-0.32;6.00;0;1;1;0
XX/03/22;11:40:59;APPROACH;AIR;AIR;AIR;7068;7068.00;1013.0;3800;2627;19.75;-15.882.426;-48.138.599;217;190;159;158.55;0.326;-1409;0.93;-0.01;-0.00;109;177.89;1;0.0;52345;5;-3.52;2.1;0.38;-0.0;6.16;0.00;32.0;30.9;73.4;73.6;527;519;0;0;7111.53;3563.07;3548.46;442.71;435.45;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-2.50;1.81;2.94;-0.06;5.97;0;1;1;0
XX/03/22;11:41:00;APPROACH;AIR;AIR;AIR;7044;7044.00;1013.0;3776;2627;19.75;-15.882.607;-48.137.466;217;188;159;158.55;0.323;-1419;1.04;0.02;0.01;109;212.70;1;0.0;52345;5;-1.76;2.6;-0.04;0.3;6.33;0.00;32.0;30.9;73.4;73.8;526;519;0;0;7111.77;3563.19;3548.58;439.08;435.45;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-2.50;1.81;1.58;0.76;6.03;0;1;1;0
XX/03/22;11:41:01;APPROACH;AIR;AIR;AIR;7020;7020.00;1013.0;3752;2627;19.75;-15.882.785;-48.136.658;217;189;159;158.55;0.324;-1426;0.99;0.01;0.00;108;258.40;2;0.4;52345;5;-2.11;2.8;0.21;0.2;7.03;0.00;32.0;30.9;73.4;73.6;526;519;0;0;7112.02;3563.32;3548.70;442.71;435.45;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.25;-2.50;-0.79;1.58;0.38;5.97;0;1;1;0
XX/03/22;11:41:02;APPROACH;AIR;AIR;AIR;6996;6996.00;1013.0;3728;2627;20.00;-15.882.961;-48.135.544;216;189;159;158.55;0.323;-1431;1.02;-0.02;0.01;108;273.52;2;0.3;52345;5;-2.81;3.0;0.04;0.1;7.03;0.00;32.0;30.9;73.4;73.6;527;519;0;0;7112.26;3563.44;3548.82;442.71;435.45;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.25;-2.70;-0.79;3.40;0.00;6.00;0;1;1;0
XX/03/22;11:41:03;APPROACH;AIR;AIR;AIR;6976;6976.00;1013.0;3708;2627;20.00;-15.883.135;-48.134.628;216;189;159;158.55;0.323;-1394;1.01;-0.00;0.00;108;268.24;2;-0.2;52345;5;-3.16;3.0;0.21;0.0;6.51;0.00;32.0;30.9;73.4;73.8;528;520;0;0;7112.50;3563.56;3548.94;446.34;435.45;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.20;-2.70;1.70;3.40;0.25;6.03;0;0;1;0
XX/03/22;11:41:04;APPROACH;AIR;AIR;AIR;6956;6956.00;1013.0;3688;2627;20.00;-15.883.309;-48.133.713;216;189;159;158.55;0.323;-1330;1.01;-0.01;0.01;108;252.42;3;-0.7;52345;5;-2.46;2.8;-0.09;-0.1;6.86;0.00;32.0;30.9;73.4;73.6;527;520;0;0;7112.75;3563.69;3549.06;442.71;439.08;10800.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.20;-2.95;1.70;0.05;0.32;6.03;0;1;1;0
