DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/05/22;02:34:14;APPROACH;AIR;AIR;AIR;8000;8000.00;1013.0;4732;2627;19.25;-15.913.874;-48.166.119;245;217;161;154.71;0.378;-616;0.97;-0.00;-0.01;32;341.37;4;0.5;53851;1;0.35;3.9;0.29;-0.0;5.45;0.00;39.6;34.5;79.5;76.5;500;480;0;0;3549.36;1781.91;1767.45;518.91;410.05;11160.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.05;-2.35;1.25;1.69;-0.19;5.47;0;1;1;0
XX/05/22;02:34:15;APPROACH;AIR;AIR;AIR;7988;7988.00;1013.0;4720;2627;19.25;-15.912.654;-48.165.771;244;216;161;154.71;0.376;-650;0.98;-0.00;-0.01;32;340.66;4;0.5;53851;1;0.35;3.9;0.17;-0.0;5.63;0.00;37.5;32.5;78.4;75.1;501;481;0;0;3549.59;1782.04;1767.56;471.74;377.39;11160.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.05;-2.60;1.25;1.86;-0.19;5.65;0;1;1;0
XX/05/22;02:34:16;APPROACH;AIR;AIR;AIR;7976;7976.00;1013.0;4708;2627;19.25;-15.911.739;-48.165.424;244;216;161;154.71;0.376;-673;1.00;-0.00;-0.00;32;340.66;4;0.4;53851;1;0.00;4.0;-0.04;0.1;5.98;0.00;35.8;31.0;77.3;74.1;502;483;0;0;3549.82;1782.16;1767.66;442.71;355.62;11160.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-2.60;1.19;1.86;-0.13;5.82;0;1;1;0
XX/05/22;02:34:17;APPROACH;AIR;AIR;AIR;7964;7964.00;1013.0;4696;2627;19.25;-15.910.519;-48.164.776;243;215;161;154.71;0.375;-689;1.01;-0.00;-0.00;32;340.66;4;0.5;53851;1;0.00;4.2;-0.29;0.1;5.98;0.00;34.6;30.9;76.4;73.9;506;495;0;0;3550.04;1782.28;1767.76;420.93;388.28;11160.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-3.20;1.19;2.20;-0.25;6.00;0;1;1;0
XX/05/22;02:34:18;APPROACH;AIR;AIR;AIR;7952;7952.00;1013.0;4684;2627;19.25;-15.909.301;-48.164.124;242;214;161;154.71;0.373;-699;1.01;-0.00;-0.00;32;340.66;4;0.4;53851;1;-0.35;4.4;-0.34;0.1;5.98;0.00;34.1;30.9;76.0;73.9;513;504;0;0;3550.27;1782.40;1767.87;424.56;395.53;11160.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.20;1.02;2.20;-0.25;6.03;0;1;1;0
XX/05/22;02:34:19;APPROACH;AIR;AIR;AIR;7944;7944.00;1013.0;4676;2627;19.25;-15.908.386;-48.163.475;241;214;161;154.71;0.373;-666;0.99;-0.00;-0.00;32;340.31;4;0.5;53851;1;-0.35;4.4;-0.34;0.0;5.98;0.00;33.8;30.6;75.8;73.8;519;507;0;0;3550.50;1782.51;1767.98;424.56;391.90;11160.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.20;1.02;2.15;-0.13;6.03;0;1;1;0
XX/05/22;02:34:20;APPROACH;AIR;AIR;AIR;7932;7932.00;1013.0;4664;2627;19.25;-15.907.167;-48.162.827;241;213;161;154.71;0.372;-644;1.00;-0.00;-0.00;32;339.26;4;0.6;53851;1;-0.35;4.4;-0.25;0.0;5.98;0.00;33.6;30.9;75.5;73.8;524;512;0;0;3550.73;1782.63;1768.09;424.56;402.79;11160.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.20;0.96;2.15;-0.25;6.00;0;1;1;0
XX/05/22;02:34:21;APPROACH;AIR;AIR;AIR;7920;7920.00;1013.0;4652;2627;19.25;-15.906.251;-48.162.937;240;212;161;154.71;0.370;-669;0.99;-0.01;-0.00;32;337.50;4;0.6;53851;1;-0.35;4.4;-0.21;0.0;5.98;0.00;33.5;30.9;75.4;73.8;528;514;0;0;3550.96;1782.75;1768.21;431.82;402.79;11160.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.00;0.96;2.72;-0.25;6.00;0;1;1;0
XX/05/22;02:34:22;APPROACH;AIR;AIR;AIR;7908;7908.00;1013.0;4640;2627;19.25;-15.905.033;-48.163.052;239;212;161;154.71;0.369;-686;1.00;-0.00;0.00;32;336.09;4;0.6;53851;1;-0.35;4.6;-0.04;0.1;6.16;0.00;33.5;30.9;75.4;73.6;531;517;0;0;3551.19;1782.87;1768.32;435.45;406.42;11160.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-3.00;-0.33;2.72;-0.25;6.03;0;1;1;0
XX/05/22;02:34:23;APPROACH;AIR;AIR;AIR;7900;7900.00;1013.0;4632;2627;19.00;-15.903.815;-48.163.162;239;211;161;154.71;0.368;-658;1.02;-0.01;0.01;32;334.69;4;0.7;53851;1;0.00;4.7;0.04;0.1;6.68;0.00;33.6;31.0;75.5;73.8;536;520;0;0;3551.43;1782.99;1768.43;439.08;413.68;11160.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.70;-0.33;4.70;-0.32;6.03;0;1;1;0
