DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/09/22;12:18:39;APPROACH;AIR;AIR;AIR;5000;5000.00;1013.0;3024;2627;25.75;-22.901.058;-47.297.867;197;173;160;151.91;0.285;-1571;1.06;-0.02;0.03;111;333.98;14;4.4;53633;10;16.88;3.7;0.42;0.4;9.32;0.00;32.0;32.3;73.9;74.0;573;538;0;0;9835.11;4917.02;4918.10;468.11;471.74;11080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-2.10;-1.80;-4.47;7.70;-0.70;6.09;0;1;1;0
XX/09/22;12:18:40;APPROACH;AIR;AIR;AIR;4976;4976.00;1013.0;3000;2627;26.00;-22.901.235;-47.296.951;198;173;160;151.91;0.286;-1567;1.09;-0.02;0.03;114;336.09;15;4.3;53633;10;20.04;4.0;0.71;0.3;10.02;0.00;32.0;32.3;73.9;74.0;573;538;0;0;9835.38;4917.15;4918.23;468.11;471.74;11080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-2.10;-0.95;-4.47;7.65;-0.51;6.03;0;0;1;0
XX/09/22;12:18:41;APPROACH;AIR;AIR;AIR;4956;4956.00;1013.0;2980;2627;26.00;-22.901.424;-47.296.036;198;173;160;151.91;0.285;-1486;1.12;-0.02;0.04;117;337.50;15;4.2;53633;10;24.61;4.2;1.05;0.2;10.20;0.00;32.0;32.3;73.9;74.0;573;538;0;0;9835.64;4917.27;4918.36;468.11;471.74;11080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-1.20;-0.95;-1.35;7.65;-0.32;6.12;0;0;1;0
XX/09/22;12:18:42;APPROACH;AIR;AIR;AIR;4932;4932.00;1013.0;2956;2627;26.25;-22.901.636;-47.294.834;198;173;160;151.91;0.285;-1431;1.15;-0.02;0.05;121;338.91;15;4.0;53633;10;27.42;4.6;0.96;0.2;10.73;0.00;32.0;32.3;73.9;74.0;573;539;0;0;9835.90;4917.41;4918.49;471.74;475.37;11080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-1.20;-0.70;-1.35;3.68;-0.13;6.26;0;0;1;0
XX/09/22;12:18:43;APPROACH;AIR;AIR;AIR;4916;4916.00;1013.0;2940;2627;26.25;-22.901.872;-47.293.919;198;172;160;151.91;0.284;-1355;1.18;-0.01;0.05;124;339.61;15;3.6;53633;10;28.48;4.9;0.75;0.3;11.26;0.00;32.0;32.3;73.9;74.0;573;538;0;0;9836.16;4917.54;4918.62;468.11;475.37;11080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-2.15;-0.70;1.81;3.68;0.13;6.44;0;0;1;0
XX/09/22;12:18:44;APPROACH;AIR;AIR;AIR;4896;4896.00;1013.0;2920;2627;26.50;-22.902.437;-47.293.015;198;172;160;151.91;0.284;-1264;1.19;-0.00;0.05;128;339.61;14;3.0;53633;10;28.13;4.9;0.38;0.1;10.90;0.00;32.0;32.3;73.9;74.0;573;538;0;0;9836.42;4917.67;4918.76;468.11;475.37;11080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-2.15;-1.75;1.81;-1.59;0.51;6.68;0;1;1;0
XX/09/22;12:18:45;APPROACH;AIR;AIR;AIR;4880;4880.00;1013.0;2904;2627;26.50;-22.903.028;-47.291.931;198;171;160;151.91;0.282;-1203;1.16;0.01;0.05;131;338.91;13;2.5;53633;10;26.72;4.9;-0.04;0.0;10.73;0.00;32.0;32.3;73.9;74.0;573;538;0;0;9836.69;4917.80;4918.89;471.74;478.99;11080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-1.75;6.24;-1.59;0.76;6.82;0;1;1;0
XX/09/22;12:18:46;APPROACH;AIR;AIR;AIR;4864;4864.00;1013.0;2888;2627;26.50;-22.903.642;-47.291.111;197;171;160;151.91;0.281;-1123;1.14;0.01;0.05;134;336.45;13;1.8;53633;10;23.91;5.1;-0.55;0.1;10.73;0.00;32.0;32.3;73.9;74.0;573;537;0;0;9836.95;4917.93;4919.02;471.74;475.37;11080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-3.25;6.24;-3.86;1.02;7.00;0;1;1;0
XX/09/22;12:18:47;APPROACH;AIR;AIR;AIR;4848;4848.00;1013.0;2872;2627;26.50;-22.904.275;-47.290.314;197;170;160;151.91;0.281;-1069;1.11;0.01;0.04;136;333.63;12;1.5;53633;10;20.74;5.3;-0.75;0.1;10.20;0.00;32.0;32.3;73.9;74.0;572;537;0;0;9837.21;4918.06;4919.15;471.74;475.37;11080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.09;-3.25;6.35;-3.86;1.27;7.00;0;1;1;0
XX/09/22;12:18:48;APPROACH;AIR;AIR;AIR;4832;4832.00;1013.0;2856;2627;26.50;-22.903.755;-47.289.249;197;169;160;151.91;0.279;-1033;1.07;0.01;0.04;137;331.17;11;1.5;53633;10;17.93;5.3;-0.80;0.0;9.85;0.00;32.0;32.3;73.9;74.0;572;536;0;0;9837.47;4918.19;4919.28;475.37;475.37;11080.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.09;-3.35;6.35;-2.61;1.21;6.97;0;0;1;0
