DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/03/22;05:57:39;APPROACH;AIR;AIR;AIR;8000;8000.00;1013.0;4680;2629;21.00;-15.833.412;-48.202.488;209;180;163;163.66;0.314;-1103;0.98;-0.00;0.02;155;40.43;9;2.5;55211;5;0.00;4.2;-0.09;-0.0;8.44;0.00;32.1;31.0;73.8;74.0;534;536;0;0;7236.84;3626.32;3610.52;431.82;428.19;10920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.75;0.23;2.20;-0.06;6.68;0;1;1;0
XX/03/22;05:57:40;APPROACH;AIR;AIR;AIR;7980;7980.00;1013.0;4660;2629;21.00;-15.834.132;-48.201.828;209;180;163;163.66;0.314;-1135;0.98;-0.00;0.02;155;40.08;9;2.5;55211;5;0.00;4.2;-0.04;-0.0;8.44;0.00;32.1;31.0;73.8;74.0;535;536;0;0;7237.08;3626.44;3610.64;431.82;428.19;10920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.75;0.28;2.20;-0.06;6.71;0;1;1;0
XX/03/22;05:57:41;APPROACH;AIR;AIR;AIR;7960;7960.00;1013.0;4640;2629;21.25;-15.834.937;-48.201.172;209;180;163;163.66;0.314;-1157;0.98;-0.00;0.02;155;39.73;9;2.5;55211;5;0.00;4.2;-0.04;-0.0;8.62;0.00;32.1;31.0;73.8;74.0;535;536;0;0;7237.32;3626.56;3610.75;431.82;431.82;10920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.70;0.28;2.20;-0.06;6.68;0;1;1;0
XX/03/22;05:57:42;APPROACH;AIR;AIR;AIR;7944;7944.00;1013.0;4624;2629;21.25;-15.835.742;-48.200.397;209;179;163;163.66;0.313;-1131;0.98;-0.00;0.02;155;39.38;9;2.5;55211;5;0.00;4.2;0.00;-0.0;8.62;0.00;32.1;31.0;73.8;74.0;535;537;0;0;7237.55;3626.68;3610.87;431.82;428.19;10920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.70;0.34;2.20;0.00;6.71;0;1;1;0
XX/03/22;05:57:43;APPROACH;AIR;AIR;AIR;7924;7924.00;1013.0;4604;2629;21.25;-15.836.461;-48.199.741;209;179;163;163.66;0.313;-1114;0.98;-0.00;0.02;155;38.67;9;2.5;55211;5;0.00;4.2;0.00;-0.0;8.62;0.00;32.1;31.0;73.8;73.9;536;537;0;0;7237.79;3626.80;3610.99;435.45;428.19;10920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.65;0.34;2.20;-0.06;6.68;0;1;1;0
XX/03/22;05:57:44;APPROACH;AIR;AIR;AIR;7904;7904.00;1013.0;4584;2629;21.25;-15.837.169;-48.199.085;209;179;163;163.66;0.312;-1143;0.99;-0.00;0.03;155;38.67;9;2.4;55211;5;0.00;4.2;0.00;-0.0;8.62;0.00;32.1;31.0;73.8;73.9;535;537;0;0;7238.03;3626.92;3611.11;431.82;431.82;10920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.40;-2.65;0.34;2.20;0.00;6.68;0;1;1;0
XX/03/22;05:57:45;APPROACH;AIR;AIR;AIR;7884;7884.00;1013.0;4564;2629;21.25;-15.837.877;-48.198.429;208;179;163;163.66;0.312;-1162;0.98;-0.00;0.02;155;38.67;9;2.4;55211;5;0.00;4.2;0.00;-0.0;8.62;0.00;32.1;31.0;73.8;73.9;536;537;0;0;7238.27;3627.04;3611.23;431.82;431.82;10920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.40;-2.65;0.34;2.26;0.00;6.68;0;1;1;0
XX/03/22;05:57:46;APPROACH;AIR;AIR;AIR;7864;7864.00;1013.0;4544;2629;21.25;-15.838.584;-48.197.960;208;179;163;163.66;0.312;-1174;0.99;-0.00;0.03;155;38.67;9;2.4;55211;5;0.00;4.2;0.00;-0.0;8.79;0.00;32.1;31.0;73.8;74.0;536;537;0;0;7238.51;3627.16;3611.35;435.45;431.82;10920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.40;-2.65;0.23;2.26;-0.06;6.68;0;1;1;0
XX/03/22;05:57:47;APPROACH;AIR;AIR;AIR;7844;7844.00;1013.0;4524;2629;21.25;-15.839.207;-48.197.304;208;179;163;163.66;0.312;-1183;0.98;-0.00;0.03;155;38.67;9;2.3;55211;5;0.00;4.2;0.00;-0.0;8.62;0.00;32.1;31.0;73.8;73.9;536;537;0;0;7238.75;3627.28;3611.47;431.82;431.82;10920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.40;-2.60;0.23;2.20;-0.06;6.68;0;1;1;0
XX/03/22;05:57:48;APPROACH;AIR;AIR;AIR;7820;7820.00;1013.0;4500;2629;21.50;-15.839.915;-48.196.648;208;179;163;163.66;0.311;-1228;0.98;-0.00;0.03;155;38.32;9;2.3;55211;5;0.00;4.2;0.00;-0.0;8.62;0.00;32.1;31.0;73.8;74.0;536;538;0;0;7239.00;3627.40;3611.59;435.45;431.82;10920.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.40;-2.60;0.34;2.20;-0.06;6.68;0;1;1;0
