DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/04/22;12:59:10;FINAL APPROACH;AIR;AIR;AIR;5008;5008.00;1013.0;3048;2627;22.75;-23.132.700;-47.036.510;181;173;162;147.50;0.286;-991;1.00;0.00;-0.04;55;353.67;13;2.8;54613;15;-1.05;2.5;0.08;0.1;6.33;0.00;34.0;30.1;76.6;74.0;507;492;0;0;10369.5;5195.46;5174.11;449.96;381.02;10440.;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.15;-2.65;1.64;0.56;0.00;5.62;0;1;1;0
XX/04/22;12:59:11;FINAL APPROACH;AIR;AIR;AIR;4992;4992.00;1013.0;3032;2627;22.75;-23.132.089;-47.035.908;180;172;162;147.50;0.285;-981;1.00;0.00;-0.04;55;353.67;13;2.7;54613;15;-0.70;2.6;-0.04;0.1;6.51;0.00;32.8;30.3;75.3;73.9;509;508;0;0;10369.8;5195.58;5174.22;428.19;424.56;10440.;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.65;1.76;0.56;0.13;5.79;0;1;1;0
XX/04/22;12:59:12;FINAL APPROACH;AIR;AIR;AIR;4976;4976.00;1013.0;3016;2627;22.75;-23.131.481;-47.035.603;179;172;162;147.50;0.284;-974;1.00;-0.00;-0.04;55;353.67;13;2.6;54613;15;-1.05;2.6;-0.25;0.0;6.68;0.00;32.1;30.3;74.8;73.9;518;516;0;0;10370.0;5195.70;5174.34;431.82;431.82;10440.;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-3.05;1.76;0.56;0.13;5.97;0;1;1;0
XX/04/22;12:59:13;FINAL APPROACH;AIR;AIR;AIR;4960;4960.00;1013.0;3000;2627;22.75;-23.130.872;-47.034.992;178;171;162;147.50;0.282;-969;1.01;0.01;-0.03;55;354.02;13;2.6;54613;15;-0.70;2.8;-0.29;0.1;6.86;0.00;32.1;30.1;74.6;73.8;528;521;0;0;10370.2;5195.83;5174.47;446.34;442.71;10440.;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.05;2.32;0.56;0.13;5.97;0;1;1;0
XX/04/22;12:59:14;FINAL APPROACH;AIR;AIR;AIR;4944;4944.00;1013.0;2984;2627;22.75;-23.130.266;-47.034.389;178;170;162;147.50;0.280;-966;0.99;0.01;-0.03;55;354.02;13;2.6;54613;15;-0.70;2.8;-0.21;0.0;6.86;0.00;32.3;30.3;74.6;73.9;536;526;0;0;10370.5;5195.95;5174.59;457.22;442.71;10440.;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-2.80;2.32;0.50;0.25;5.97;0;1;1;0
XX/04/22;12:59:15;FINAL APPROACH;AIR;AIR;AIR;4928;4928.00;1013.0;2968;2627;22.75;-23.129.568;-47.033.783;177;169;162;147.50;0.279;-964;0.98;0.00;-0.03;55;353.67;13;2.7;54613;15;-0.70;2.8;-0.09;0.0;6.86;0.00;33.1;30.9;75.3;74.4;553;538;0;0;10370.8;5196.09;5174.72;497.14;478.99;10440.;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.80;1.93;0.50;0.13;5.94;0;1;1;0
XX/04/22;12:59:16;FINAL APPROACH;AIR;AIR;AIR;4912;4912.00;1013.0;2952;2627;22.75;-23.128.904;-47.033.180;177;169;162;147.50;0.279;-963;1.00;0.01;-0.02;55;353.32;13;2.8;54613;15;-0.70;3.0;-0.04;0.1;7.21;0.00;35.8;33.4;77.8;76.8;594;573;0;0;10371.1;5196.27;5174.90;638.66;616.89;10440.;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.80;1.93;0.11;0.13;5.97;0;1;1;0
XX/04/22;12:59:17;FINAL APPROACH;AIR;AIR;AIR;4896;4896.00;1013.0;2936;2627;22.75;-23.128.242;-47.032.875;176;168;162;147.50;0.277;-962;1.02;0.01;-0.02;55;352.97;13;2.9;54613;15;-0.35;3.3;-0.21;0.2;7.39;0.00;38.9;37.0;80.3;79.5;607;594;0;0;10371.5;5196.46;5175.09;700.35;689.46;10440.;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-2.80;2.44;0.11;0.13;5.97;0;1;1;0
XX/04/22;12:59:18;FINAL APPROACH;AIR;AIR;AIR;4884;4884.00;1013.0;2924;2627;22.75;-23.127.580;-47.032.265;175;168;162;147.50;0.277;-922;1.01;0.00;-0.01;55;352.27;13;3.1;54613;15;-0.35;3.3;-0.25;0.0;7.39;0.00;41.3;39.3;81.8;80.8;588;577;0;0;10371.9;5196.66;5175.27;711.23;671.32;10440.;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.05;2.44;-0.06;0.13;6.00;0;1;1;0
XX/04/22;12:59:19;FINAL APPROACH;AIR;AIR;AIR;4868;4868.00;1013.0;2908;2627;22.75;-23.127.128;-47.031.658;174;168;162;147.50;0.277;-895;1.01;0.01;-0.01;54;351.91;13;3.2;54613;15;-0.35;3.3;-0.25;0.0;7.03;0.00;43.5;41.9;82.4;81.6;573;566;0;0;10372.3;5196.87;5175.47;733.01;703.98;10440.;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.05;2.38;-0.06;0.13;5.97;0;1;1;0
