DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;FD
XX/01/21;05:30:47;DESCENT;AIR;AIR;AIR;5012;5012.00;1013.0;4688;2627;24.75;-31.753.752;-60.216.263;231;212;157;186.02;0.350;-1154;0.99;-0.00;0.02;-7;64.34;15;-3.7;51329;0;0.00;3.5;0.0;6.86;0.00;32.3;31.4;73.6;74.3;509;558;8945.41;4441.69;4503.72;468.11;468.11;12080.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/01/21;05:30:48;DESCENT;AIR;AIR;AIR;4996;4996.00;1013.0;4672;2627;24.75;-31.745.775;-60.216.827;231;212;157;186.02;0.350;-1129;1.00;-0.00;0.02;-7;64.34;15;-3.7;51329;0;-0.35;3.5;0.0;6.86;0.00;32.3;31.4;73.6;74.3;509;558;8945.67;4441.82;4503.85;464.48;468.11;12080.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/01/21;05:30:49;DESCENT;AIR;AIR;AIR;4976;4976.00;1013.0;4652;2627;25.00;-31.734.264;-60.217.209;231;212;157;186.02;0.350;-1113;1.00;-0.00;0.02;-7;64.69;15;-3.7;51329;0;-0.35;3.5;0.0;6.86;0.00;32.1;31.4;73.6;74.3;510;558;8945.93;4441.95;4503.98;468.11;464.48;12080.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/01/21;05:30:50;DESCENT;AIR;AIR;AIR;4956;4956.00;1013.0;4632;2627;25.00;-31.726.286;-60.217.590;231;212;157;186.02;0.349;-1142;1.00;0.00;0.02;-7;64.69;15;-3.8;51329;0;-0.35;3.5;0.0;6.86;0.00;32.3;31.4;73.6;74.3;510;558;8946.19;4442.08;4504.11;468.11;468.11;12080.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/01/21;05:30:51;DESCENT;AIR;AIR;AIR;4936;4936.00;1013.0;4612;2627;25.00;-31.715.257;-60.217.865;231;212;157;186.02;0.350;-1161;1.00;-0.00;0.02;-7;64.69;15;-3.7;51329;0;0.00;3.5;0.0;6.86;0.00;32.3;31.4;73.6;74.3;510;558;8946.45;4442.21;4504.24;468.11;468.11;12080.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/01/21;05:30:52;DESCENT;AIR;AIR;AIR;4920;4920.00;1013.0;4596;2627;25.00;-31.703.746;-60.218.140;230;212;157;185.93;0.350;-1134;1.00;0.00;0.02;-7;63.98;15;-3.7;51292;0;-0.35;3.7;0.1;6.68;0.00;32.3;31.4;73.6;74.3;510;559;8946.71;4442.34;4504.37;468.11;468.11;12080.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/01/21;05:30:53;DESCENT;AIR;AIR;AIR;4900;4900.00;1013.0;4576;2627;25.00;-31.695.769;-60.218.414;230;212;157;185.93;0.350;-1116;1.00;-0.00;0.02;-7;63.63;15;-3.6;51292;0;-0.35;3.7;0.0;6.86;0.00;32.3;31.4;73.6;74.3;510;559;8946.97;4442.47;4504.50;468.11;468.11;12080.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/01/21;05:30:54;DESCENT;AIR;AIR;AIR;4884;4884.00;1013.0;4560;2627;25.00;-31.684.744;-60.218.994;230;212;157;185.93;0.350;-1104;1.01;-0.00;0.02;-7;63.28;15;-3.6;51292;0;0.00;3.7;0.0;6.68;0.00;32.3;31.4;73.6;74.3;510;559;8947.23;4442.60;4504.63;468.11;468.11;12080.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/01/21;05:30:55;DESCENT;AIR;AIR;AIR;4864;4864.00;1013.0;4540;2627;25.00;-31.675.589;-60.219.574;230;212;157;185.93;0.350;-1096;1.00;-0.00;0.02;-7;62.93;15;-3.6;51292;0;-0.35;3.7;0.0;6.68;0.00;32.3;31.4;73.6;74.3;510;559;8947.49;4442.73;4504.76;468.11;468.11;12080.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/01/21;05:30:56;DESCENT;AIR;AIR;AIR;4848;4848.00;1013.0;4524;2627;25.00;-31.666.441;-60.219.955;230;212;157;185.93;0.349;-1091;1.00;-0.00;0.02;-7;62.58;15;-3.6;51292;0;-0.35;3.9;0.1;6.86;0.00;32.3;31.4;73.6;74.3;511;559;8947.75;4442.86;4504.89;471.74;468.11;12080.;51;AP ENGAGED;AT ENGAGED;FD1 ON
