DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;FD
XX/12/20;07:04:55;APPROACH;AIR;AIR;AIR;5016;5016.00;1013.0;4696;2627;25.50;-30.922.916;-60.225.090;239;219;161;155.23;0.362;-1969;1.01;0.01;-0.05;13;85.08;15;-3.4;54141;1;-0.35;0.5;0.0;5.45;0.00;32.1;31.4;73.5;74.4;518;562;7526.11;3736.61;3789.49;464.48;471.74;14560.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:04:56;APPROACH;AIR;AIR;AIR;4984;4984.00;1013.0;4664;2627;25.50;-30.909.517;-60.224.949;238;219;161;155.23;0.361;-1953;1.01;0.01;-0.05;13;85.08;15;-3.4;54141;1;-0.70;0.5;0.0;5.45;0.00;32.1;31.4;73.5;74.4;518;563;7526.37;3736.74;3789.63;468.11;471.74;14560.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:04:57;APPROACH;AIR;AIR;AIR;4952;4952.00;1013.0;4632;2627;25.50;-30.900.362;-60.224.808;238;218;161;155.23;0.360;-1942;1.01;0.01;-0.05;13;85.08;15;-3.5;54141;1;-0.70;0.5;0.0;5.28;0.00;32.1;31.4;73.5;74.4;518;564;7526.63;3736.87;3789.76;468.11;475.37;14560.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:04:58;APPROACH;AIR;AIR;AIR;4920;4920.00;1013.0;4600;2627;25.50;-30.888.166;-60.224.663;237;218;161;155.23;0.360;-1935;1.02;0.01;-0.05;13;85.43;15;-3.5;54141;1;-0.70;0.7;0.1;5.45;0.00;32.1;31.4;73.5;74.4;518;565;7526.89;3737.00;3789.89;468.11;478.99;14560.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:04:59;APPROACH;AIR;AIR;AIR;4892;4892.00;1013.0;4572;2627;25.75;-30.879.011;-60.224.522;237;218;161;155.23;0.359;-1890;1.03;0.01;-0.05;13;85.43;15;-3.5;54141;1;-1.05;0.9;0.1;5.45;0.00;32.1;31.4;73.5;74.4;519;566;7527.16;3737.13;3790.02;471.74;478.99;14560.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:00;APPROACH;AIR;AIR;AIR;4864;4864.00;1013.0;4544;2627;25.75;-30.866.814;-60.224.380;237;217;161;155.23;0.358;-1821;1.03;0.01;-0.05;13;85.78;15;-3.5;54141;1;-1.05;1.1;0.1;5.45;0.00;32.1;31.4;73.5;74.4;519;566;7527.42;3737.26;3790.16;471.74;475.37;14560.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:01;APPROACH;AIR;AIR;AIR;4836;4836.00;1013.0;4516;2627;25.75;-30.854.626;-60.224.239;236;217;161;155.17;0.357;-1774;1.03;0.01;-0.05;13;85.78;15;-3.5;54105;1;-1.05;1.2;0.1;5.45;0.00;32.1;31.4;73.5;74.4;520;566;7527.68;3737.39;3790.29;471.74;478.99;14560.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:02;APPROACH;AIR;AIR;AIR;4812;4812.00;1013.0;4492;2627;25.75;-30.845.470;-60.224.098;236;216;161;155.17;0.356;-1704;1.03;0.01;-0.05;13;86.13;15;-3.5;54105;1;-0.70;1.2;0.0;5.28;0.00;32.1;31.4;73.5;74.4;520;566;7527.95;3737.53;3790.42;471.74;478.99;14560.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:03;APPROACH;AIR;AIR;AIR;4784;4784.00;1013.0;4464;2627;25.75;-30.833.273;-60.223.953;235;216;161;161.69;0.355;-1656;1.01;0.01;-0.05;13;86.48;15;-3.5;54105;2;-0.70;1.4;0.1;5.28;0.00;32.1;31.4;73.5;74.4;520;567;7528.21;3737.66;3790.56;471.74;478.99;14560.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:04;APPROACH;AIR;AIR;AIR;4760;4760.00;1013.0;4440;2627;25.75;-30.824.118;-60.223.816;234;215;161;161.69;0.353;-1624;1.01;0.01;-0.05;13;86.84;15;-3.6;54105;2;-0.70;1.4;0.0;5.28;0.00;32.1;31.4;73.5;74.4;520;568;7528.48;3737.79;3790.69;475.37;482.62;14560.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:05;APPROACH;AIR;AIR;AIR;4736;4736.00;1013.0;4416;2627;25.75;-30.814.977;-60.223.675;234;214;161;161.69;0.352;-1564;1.01;0.01;-0.05;13;87.19;15;-3.6;54105;2;-0.70;1.6;0.1;5.28;0.00;32.1;31.4;73.5;74.4;520;568;7528.74;3737.92;3790.82;475.37;478.99;14480.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:06;APPROACH;AIR;AIR;AIR;4712;4712.00;1013.0;4392;2627;25.75;-30.802.801;-60.223.534;233;214;161;161.69;0.351;-1523;1.03;0.01;-0.05;13;87.19;15;-3.6;54105;2;-0.35;1.8;0.1;5.45;0.00;32.1;31.3;73.5;74.4;521;568;7529.01;3738.05;3790.96;475.37;478.99;14480.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:07;APPROACH;AIR;AIR;AIR;4692;4692.00;1013.0;4372;2627;25.75;-30.793.645;-60.223.396;232;213;161;161.69;0.349;-1456;1.01;0.01;-0.05;13;87.54;15;-3.6;54105;2;-0.35;1.6;-0.1;5.10;0.00;32.1;31.4;73.6;74.4;521;569;7529.27;3738.18;3791.09;475.37;482.62;14480.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:08;APPROACH;AIR;AIR;AIR;4668;4668.00;1013.0;4348;2627;25.75;-30.781.457;-60.223.255;231;212;161;161.69;0.348;-1411;1.01;0.01;-0.05;13;87.54;15;-3.6;54105;2;-0.35;1.6;-0.0;5.10;0.00;32.0;31.3;73.5;74.4;521;569;7529.54;3738.32;3791.22;475.37;482.62;14480.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:09;APPROACH;AIR;AIR;AIR;4648;4648.00;1013.0;4328;2627;25.75;-30.769.987;-60.223.118;231;212;161;161.69;0.347;-1381;1.01;0.01;-0.05;13;87.54;15;-3.7;54105;2;0.00;1.6;-0.0;5.28;0.00;32.0;31.3;73.5;74.4;521;569;7529.81;3738.45;3791.36;475.37;478.99;14480.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:10;APPROACH;AIR;AIR;AIR;4624;4624.00;1013.0;4304;2627;25.75;-30.762.002;-60.222.977;230;211;161;161.69;0.346;-1361;1.01;0.01;-0.05;13;87.54;15;-3.7;54105;2;0.00;1.6;-0.0;5.10;0.00;32.0;31.3;73.5;74.4;522;569;7530.07;3738.58;3791.49;475.37;482.62;14480.;51;AP ENGAGED;AT ENGAGED;FD1 ON
XX/12/20;07:05:11;APPROACH;AIR;AIR;AIR;4604;4604.00;1013.0;4284;2627;25.75;-30.750.988;-60.222.843;229;210;161;161.69;0.345;-1347;1.00;0.01;-0.05;13;87.54;15;-3.6;54105;2;0.35;1.6;-0.0;5.10;0.00;32.0;31.3;73.5;74.4;522;569;7530.34;3738.71;3791.62;475.37;482.62;14480.;51;AP ENGAGED;AT ENGAGED;FD1 ON
