DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
12/2021,14:54:01,AIR,AIR,APPROACH,2900,5008,5008.0,20.5,168,195,152.12,0.278,-123,29.18,11,-22.854221,-47.255856,-47.259976,-22.848686,0.0,0.0,13.5,8.7,5.0,13.7,1354.1,6581.53128,20.2,1.018,1.0789,146.5,-9.7,13.4,2.7,16.1,12.9,19.3,0,0,ON PATH,blue
12/2021,14:54:02,AIR,AIR,APPROACH,2876,4984,4984.0,20.75,168,195,152.12,0.277,-123,28.83,11,-22.85494,-47.25647,-47.26059,-22.849405,0.05,0.0,13.5,8.6,5.0,13.6,1354.1,6581.53128,20.4,1.0187,1.082,146.2,-9.7,13.4,2.6,16.0,12.8,19.2,0,0,ON PATH,blue
12/2021,14:54:03,AIR,AIR,APPROACH,2852,4960,4960.0,20.75,168,195,152.12,0.277,-123,28.48,11,-22.855659,-47.25708,-47.2612,-22.850124,0.05,0.1,13.4,8.5,5.0,13.5,1344.0,6548.3952,20.4,1.0187,1.082,146.2,-9.7,13.3,2.6,15.9,12.7,19.1,0,0,ON PATH,blue
12/2021,14:54:04,AIR,AIR,APPROACH,2832,4940,4940.0,20.75,167,194,152.12,0.276,-123,28.48,11,-22.856466,-47.257385,-47.261505,-22.850931000000003,0.05,0.2,13.3,8.5,5.0,13.5,1334.0,6515.5872,20.4,1.0187,1.082,146.2,-9.7,13.2,2.6,15.8,12.6,19.0,0,0,ON PATH,blue
12/2021,14:54:05,AIR,AIR,APPROACH,2808,4916,4916.0,20.75,167,194,152.12,0.275,-122,28.48,11,-22.85713,-47.257996,-47.262116,-22.851595000000003,0.05,0.2,13.3,8.4,5.0,13.4,1334.0,6515.5872,20.4,1.0187,1.082,146.2,-9.6,13.2,2.7,15.9,12.7,19.1,0,0,ON PATH,blue
12/2021,14:54:06,AIR,AIR,APPROACH,2788,4896,4896.0,20.75,166,193,152.12,0.274,-122,28.48,11,-22.857791,-47.258606,-47.262726,-22.852256,0.05,0.2,13.3,8.3,4.9,13.2,1334.0,6515.5872,20.4,1.0187,1.082,146.2,-9.6,13.2,2.7,15.9,12.7,19.1,0,0,ON PATH,blue
12/2021,14:54:07,AIR,AIR,APPROACH,2768,4876,4876.0,20.75,166,193,152.12,0.273,-122,27.77,11,-22.858453,-47.259216,-47.263336,-22.852918000000003,0.05,0.3,13.2,8.3,4.9,13.2,1324.0,6482.7792,20.4,1.0187,1.082,146.2,-9.5,13.1,2.7,15.8,12.6,19.0,0,0,ON PATH,blue
12/2021,14:54:08,AIR,AIR,APPROACH,2748,4856,4856.0,20.75,165,192,152.12,0.272,-122,27.42,12,-22.859207,-47.259827,-47.263947,-22.853672000000003,0.06,0.4,13.1,8.2,4.9,13.1,1313.9,6449.643120000001,20.4,1.0187,1.082,146.2,-10.3,13.0,2.6,15.6,12.5,18.7,0,0,ON PATH,blue
12/2021,14:54:09,AIR,AIR,APPROACH,2732,4840,4840.0,21.0,165,192,152.12,0.272,-122,27.42,12,-22.85987,-47.260437,-47.264557,-22.854335000000003,0.05,0.4,13.1,8.2,4.9,13.1,1313.9,6449.643120000001,20.7,1.0198,1.087,145.9,-10.3,13.0,2.6,15.6,12.5,18.7,0,0,ON PATH,blue
12/2021,14:54:10,AIR,AIR,APPROACH,2712,4820,4820.0,21.0,164,191,152.12,0.271,-122,27.07,12,-22.860532,-47.261047,-47.265167,-22.854997,0.05,0.5,13.0,8.1,4.8,12.9,1303.9,6416.835120000001,20.7,1.0198,1.087,145.9,-10.3,12.9,2.6,15.5,12.4,18.6,0,0,ON PATH,blue
12/2021,14:54:11,AIR,AIR,APPROACH,2696,4804,4804.0,21.0,163,191,152.12,0.269,-122,26.72,12,-22.861194,-47.261654,-47.265774,-22.855659000000003,0.05,0.5,13.0,8.1,4.8,12.9,1303.9,6416.835120000001,20.7,1.0198,1.087,145.9,-10.3,12.9,2.6,15.5,12.4,18.6,0,0,ON PATH,blue
12/2021,14:54:12,AIR,AIR,APPROACH,2676,4784,4784.0,21.0,163,190,152.12,0.268,-122,26.37,12,-22.861948,-47.26226,-47.26638,-22.856413000000003,0.06,0.6,12.9,8.0,4.8,12.8,1293.9,6384.027120000001,20.7,1.0198,1.087,145.9,-10.2,12.8,2.6,15.4,12.3,18.5,0,0,ON PATH,blue
12/2021,14:54:13,AIR,AIR,APPROACH,2660,4768,4768.0,21.0,162,189,152.12,0.267,-122,26.02,12,-22.862613,-47.262505,-47.266625,-22.857078,0.04,0.6,12.9,8.0,4.7,12.7,1293.9,6384.027120000001,20.7,1.0198,1.087,145.9,-10.2,12.8,2.6,15.4,12.3,18.5,0,0,ON PATH,blue
12/2021,14:54:14,AIR,AIR,APPROACH,2640,4748,4748.0,21.0,162,189,152.12,0.266,-122,25.66,12,-22.863273,-47.263203,-47.267323,-22.857738,0.06,0.7,12.8,7.9,4.7,12.6,1283.8,6350.89104,20.7,1.0198,1.087,145.9,-10.1,12.7,2.6,15.3,12.2,18.4,0,0,ON PATH,blue
12/2021,14:54:15,AIR,AIR,APPROACH,2624,4732,4732.0,21.0,161,188,152.12,0.265,-122,26.02,12,-22.863935,-47.263901,-47.268021,-22.858400000000003,0.06,0.7,12.8,7.8,4.7,12.5,1283.8,6350.89104,20.7,1.0198,1.087,145.9,-10.2,12.7,2.6,15.3,12.2,18.4,0,0,ON PATH,blue
12/2021,14:54:16,AIR,AIR,APPROACH,2608,4716,4716.0,21.0,161,187,152.12,0.265,-122,26.02,12,-22.864692,-47.264603,-47.268723,-22.859157000000003,0.06,0.8,12.7,7.8,4.6,12.4,1273.8,6318.08304,20.7,1.0198,1.087,145.9,-10.2,12.6,2.6,15.2,12.2,18.2,0,0,ON PATH,blue
12/2021,14:54:17,AIR,AIR,APPROACH,2592,4700,4700.0,21.0,161,187,152.12,0.264,-122,26.02,12,-22.865352,-47.265293,-47.269413,-22.859817000000003,0.05,0.8,12.7,7.8,4.6,12.4,1273.8,6318.08304,20.7,1.0198,1.087,145.9,-10.2,12.6,2.6,15.2,12.2,18.2,0,0,ON PATH,blue
12/2021,14:54:18,AIR,AIR,APPROACH,2576,4684,4684.0,21.0,161,187,152.12,0.264,-122,26.37,12,-22.866014,-47.265598,-47.269718,-22.860479,0.04,0.9,12.6,7.7,4.6,12.3,1263.8,6285.27504,20.7,1.0198,1.087,145.9,-10.2,12.5,2.6,15.1,12.1,18.1,0,0,ON PATH,blue
12/2021,14:54:19,AIR,AIR,APPROACH,2560,4668,4668.0,21.0,160,186,152.12,0.263,-122,26.72,12,-22.866674,-47.266209,-47.270329000000004,-22.861139,0.05,0.9,12.6,7.7,4.6,12.3,1263.8,6285.27504,20.7,1.0198,1.087,145.9,-10.3,12.5,2.6,15.1,12.1,18.1,0,0,ON PATH,blue
12/2021,14:54:20,AIR,AIR,APPROACH,2544,4652,4652.0,21.0,160,186,152.12,0.263,-122,27.42,12,-22.867433,-47.266819,-47.270939,-22.861898,0.06,1.0,12.5,7.6,4.6,12.2,1253.8,6252.46704,20.7,1.0198,1.087,145.9,-10.3,12.4,2.6,15.0,12.0,18.0,0,0,ON PATH,blue
