DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
05/2022,23:25:41,AIR,AIR,APPROACH,2987,5016,5090.0,22.75,191,213,165.83,0.316,-119,0.0,0,-22.869873,-47.270515,-47.266689,-22.850866999999997,0.0,0.0,13.1,8.9,6.0,14.9,1313.9,6449.643120000001,22.3,1.0253,1.1122,157.2,0,13.0,3.5,16.5,13.2,19.8,0,0,ON PATH,blue
05/2022,23:25:42,AIR,AIR,APPROACH,2966,4995,5069.0,22.75,191,212,165.83,0.314,-119,-72.77,0,-22.870636,-47.271019,-47.267193,-22.85163,0.05,0.0,13.1,8.9,5.9,14.8,1313.9,6449.643120000001,22.3,1.0253,1.1122,157.2,0,13.0,3.5,16.5,13.2,19.8,0,0,ON PATH,blue
05/2022,23:25:43,AIR,AIR,APPROACH,2946,4975,5050.0,22.75,190,212,165.83,0.314,-119,-180.0,0,-22.871475,-47.271736,-47.26790999999999,-22.852469,0.06,0.1,13.0,8.8,5.9,14.7,1303.9,6416.835120000001,22.3,1.0253,1.1122,157.2,0,12.9,3.5,16.4,13.1,19.7,0,0,ON PATH,blue
05/2022,23:25:44,AIR,AIR,APPROACH,2929,4958,5033.0,22.75,190,212,165.83,0.314,-119,-72.77,0,-22.872314,-47.272446,-47.26862,-22.853308,0.06,0.2,12.9,8.8,5.9,14.7,1293.9,6384.027120000001,22.3,1.0253,1.1122,157.2,0,12.8,3.5,16.3,13.0,19.6,0,0,ON PATH,blue
05/2022,23:25:45,AIR,AIR,APPROACH,2912,4941,5015.0,22.75,191,212,165.83,0.314,-119,0.0,0,-22.873077,-47.273056,-47.26922999999999,-22.854070999999998,0.06,0.2,12.9,8.7,5.9,14.6,1293.9,6384.027120000001,22.3,1.0253,1.1122,157.2,0,12.8,3.5,16.3,13.0,19.6,0,0,ON PATH,blue
05/2022,23:25:46,AIR,AIR,APPROACH,2896,4925,4999.0,22.75,191,213,165.83,0.314,-119,-72.77,0,-22.87384,-47.273666,-47.269839999999995,-22.854834,0.06,0.3,12.8,8.7,6.0,14.7,1283.8,6350.89104,22.3,1.0253,1.1122,157.2,0,12.7,3.5,16.2,13.0,19.4,0,0,ON PATH,blue
05/2022,23:25:47,AIR,AIR,APPROACH,2880,4909,4984.0,23.0,191,213,165.83,0.314,-119,-180.0,0,-22.874603,-47.274277,-47.270450999999994,-22.855597,0.06,0.4,12.7,8.6,6.0,14.6,1273.8,6318.08304,22.6,1.0264,1.1173,156.9,0,12.6,3.5,16.1,12.9,19.3,0,0,ON PATH,blue
05/2022,23:25:48,AIR,AIR,APPROACH,2865,4894,4968.0,23.0,191,213,165.83,0.314,-119,-72.77,0,-22.875366,-47.274887,-47.271060999999996,-22.85636,0.06,0.4,12.7,8.6,6.0,14.6,1273.8,6318.08304,22.6,1.0264,1.1173,156.9,0,12.6,3.5,16.1,12.9,19.3,0,0,ON PATH,blue
05/2022,23:25:49,AIR,AIR,APPROACH,2848,4877,4952.0,23.0,191,213,165.83,0.314,-119,0.0,0,-22.876205,-47.275444,-47.271618,-22.857198999999998,0.06,0.5,12.6,8.5,6.0,14.5,1263.8,6285.27504,22.6,1.0264,1.1173,156.9,0,12.5,3.5,16.0,12.8,19.2,0,0,ON PATH,blue
05/2022,23:25:50,AIR,AIR,APPROACH,2831,4860,4934.0,23.0,191,213,165.83,0.314,-119,-72.77,0,-22.877044,-47.276161,-47.272335,-22.858038,0.06,0.5,12.6,8.5,6.0,14.5,1263.8,6285.27504,22.6,1.0264,1.1173,156.9,0,12.5,3.5,16.0,12.8,19.2,0,0,ON PATH,blue
05/2022,23:25:51,AIR,AIR,APPROACH,2813,4842,4916.0,23.0,191,213,165.83,0.314,-119,-180.0,0,-22.877883,-47.276817,-47.272991,-22.858877,0.06,0.6,12.5,8.4,6.0,14.4,1253.8,6252.46704,22.6,1.0264,1.1173,156.9,0,12.4,3.5,15.9,12.7,19.1,0,0,ON PATH,blue
05/2022,23:25:52,AIR,AIR,APPROACH,2792,4821,4894.0,23.0,191,212,165.83,0.314,-119,-72.77,0,-22.878646,-47.277534,-47.273708,-22.85964,0.06,0.7,12.4,8.3,5.9,14.2,1243.7,6219.33096,22.6,1.0264,1.1173,156.9,0,12.3,3.5,15.8,12.6,19.0,0,0,ON PATH,blue
05/2022,23:25:53,AIR,AIR,APPROACH,2769,4798,4873.0,23.0,191,212,165.83,0.314,-119,0.0,0,-22.879409,-47.278191,-47.274364999999996,-22.860402999999998,0.06,0.7,12.4,8.3,5.9,14.2,1243.7,6219.33096,22.6,1.0264,1.1173,156.9,0,12.3,3.5,15.8,12.6,19.0,0,0,ON PATH,blue
05/2022,23:25:54,AIR,AIR,APPROACH,2745,4774,4847.0,23.0,191,212,165.83,0.314,-119,-72.77,0,-22.880172,-47.278908,-47.275082,-22.861166,0.06,0.8,12.3,8.2,5.9,14.1,1233.7,6186.52296,22.6,1.0264,1.1173,156.9,0,12.2,3.5,15.7,12.6,18.8,0,0,ON PATH,blue
05/2022,23:25:55,AIR,AIR,APPROACH,2720,4749,4823.0,23.0,190,212,156.55,0.312,-120,-180.0,0,-22.880935,-47.279564,-47.275738,-22.861929,0.06,0.8,12.3,8.1,5.9,14.0,1233.7,6186.52296,22.6,1.0264,1.1173,148.1,0,12.2,3.1,15.3,12.2,18.4,0,0,ON PATH,blue
