DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
08/2022,17:44:34,AIR,AIR,APPROACH,3116,5020,5020.0,18.5,171,199,135.15,0.283,85,228.16,8,-22.908161,-47.296097,-47.303162,-22.900717,0.0,0.0,10.9,9.3,5.2,14.5,1093.3,5725.898639999999,18.2,1.0111,1.0481,132.0,-6.4,10.8,2.3,13.1,10.5,15.7,0,0,ON PATH,blue
08/2022,17:44:35,AIR,AIR,APPROACH,3088,4992,4992.0,18.5,174,198,135.15,0.287,87,232.03,9,-22.907793,-47.295071,-47.302136,-22.900349000000002,0.06,0.1,10.8,9.2,5.2,14.4,1083.2,5692.76256,18.2,1.0111,1.0481,132.0,-7.4,10.7,2.2,12.9,10.3,15.5,0,0,ON PATH,blue
08/2022,17:44:36,AIR,AIR,APPROACH,3064,4968,4968.0,18.75,178,199,135.15,0.294,90,232.38,9,-22.907508,-47.294041,-47.301106,-22.900064,0.06,0.1,10.8,9.2,5.2,14.4,1083.2,5692.76256,18.4,1.0118,1.0512,131.8,-7.1,10.7,2.2,12.9,10.3,15.5,0,0,ON PATH,blue
08/2022,17:44:37,AIR,AIR,APPROACH,3036,4940,4940.0,18.75,177,199,135.15,0.292,92,230.98,8,-22.907243,-47.293346,-47.300411,-22.899799,0.04,0.2,10.7,9.1,5.2,14.3,1073.2,5659.95456,18.4,1.0118,1.0512,131.8,-6.0,10.6,2.3,12.9,10.3,15.5,0,0,ON PATH,blue
08/2022,17:44:38,AIR,AIR,APPROACH,3012,4916,4916.0,19.0,177,199,135.15,0.292,95,234.14,8,-22.906999,-47.292343,-47.299408,-22.899555,0.06,0.2,10.7,9.0,5.2,14.2,1073.2,5659.95456,18.7,1.0128,1.0556,131.5,-6.1,10.6,2.2,12.8,10.2,15.4,0,0,ON PATH,blue
08/2022,17:44:39,AIR,AIR,APPROACH,2984,4888,4888.0,19.0,177,198,135.15,0.291,97,239.06,8,-22.906776,-47.291428,-47.298493,-22.899332,0.05,0.3,10.6,8.9,5.2,14.1,1063.2,5627.14656,18.7,1.0128,1.0556,131.5,-6.3,10.5,2.2,12.7,10.2,15.2,0,0,ON PATH,blue
08/2022,17:44:40,AIR,AIR,APPROACH,2960,4864,4864.0,19.0,179,198,135.15,0.295,99,240.12,7,-22.906574,-47.290512,-47.297577,-22.89913,0.05,0.3,10.6,8.9,5.2,14.1,1063.2,5627.14656,18.7,1.0128,1.0556,131.5,-5.4,10.5,2.3,12.8,10.2,15.4,0,0,ON PATH,blue
08/2022,17:44:41,AIR,AIR,APPROACH,2940,4844,4844.0,19.25,177,198,135.15,0.292,102,236.95,6,-22.906637,-47.289295,-47.29636,-22.899193,0.07,0.4,10.5,8.8,5.2,14.0,1053.2,5594.33856,18.9,1.0135,1.0587,131.3,-4.2,10.4,2.3,12.7,10.2,15.2,0,0,ON PATH,blue
08/2022,17:44:42,AIR,AIR,APPROACH,2920,4824,4824.0,19.25,179,197,135.15,0.294,105,235.9,6,-22.906721,-47.28838,-47.295444999999994,-22.899277,0.05,0.4,10.5,8.7,5.1,13.8,1053.2,5594.33856,18.9,1.0135,1.0587,131.3,-3.9,10.4,2.3,12.7,10.2,15.2,0,0,ON PATH,blue
08/2022,17:44:43,AIR,AIR,APPROACH,2900,4804,4804.0,19.5,178,196,135.15,0.293,108,239.41,5,-22.906827,-47.287472,-47.294537,-22.899383,0.05,0.5,10.4,8.7,5.1,13.8,1043.1,5561.20248,19.2,1.0146,1.0636,131.0,-3.3,10.3,2.3,12.6,10.1,15.1,0,0,ON PATH,blue
