DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
02/2022,12:31:56,AIR,AIR,APPROACH,3044,5000,5000.0,25.5,184,197,159.58,0.304,143,77.34,10,-22.908523,-47.275906,-47.280139999999996,-22.902988,0.0,0.0,9.7,9.1,5.1,14.2,972.9,5330.89032,25.0,1.0347,1.1562,148.4,4.1,9.6,3.3,12.9,10.3,15.5,0,0,ON PATH,blue
02/2022,12:31:57,AIR,AIR,APPROACH,3028,4984,4984.0,25.5,184,197,159.58,0.303,143,75.94,9,-22.908828,-47.275059,-47.279292999999996,-22.903293,0.05,0.0,9.7,9.1,5.1,14.2,972.9,5330.89032,25.0,1.0347,1.1562,148.4,3.5,9.6,3.3,12.9,10.3,15.5,0,0,ON PATH,blue
02/2022,12:31:58,AIR,AIR,APPROACH,3012,4968,4968.0,25.5,184,197,159.58,0.303,143,74.88,9,-22.909439,-47.274212,-47.278445999999995,-22.903904,0.06,0.1,9.6,9.0,5.1,14.1,962.9,5298.0823199999995,25.0,1.0347,1.1562,148.4,3.4,9.5,3.3,12.8,10.2,15.4,0,0,ON PATH,blue
02/2022,12:31:59,AIR,AIR,APPROACH,2992,4948,4948.0,25.5,183,197,159.55,0.302,143,73.48,10,-22.910049,-47.273464,-47.277697999999994,-22.904514000000002,0.06,0.2,9.5,8.9,5.1,14.0,952.9,5265.27432,25.0,1.0347,1.1562,148.4,3.5,9.4,3.3,12.7,10.2,15.2,0,0,ON PATH,blue
02/2022,12:32:00,AIR,AIR,APPROACH,2976,4932,4932.0,25.5,182,196,159.55,0.301,143,71.72,9,-22.910661,-47.272419,-47.276652999999996,-22.905126000000003,0.07,0.2,9.5,8.9,5.1,14.0,952.9,5265.27432,25.0,1.0347,1.1562,148.4,2.9,9.4,3.2,12.6,10.1,15.1,0,0,ON PATH,blue
02/2022,12:32:01,AIR,AIR,APPROACH,2956,4912,4912.0,25.5,182,196,159.55,0.301,144,70.31,9,-22.911272,-47.271637,-47.275870999999995,-22.905737000000002,0.06,0.3,9.4,8.8,5.1,13.9,942.8,5232.13824,25.0,1.0347,1.1562,148.4,2.5,9.3,3.2,12.5,10.0,15.0,0,0,ON PATH,blue
02/2022,12:32:02,AIR,AIR,APPROACH,2940,4896,4896.0,25.25,182,196,159.55,0.301,144,70.31,9,-22.911577,-47.270962,-47.275195999999994,-22.906042000000003,0.04,0.3,9.4,8.8,5.1,13.9,942.8,5232.13824,24.8,1.034,1.1529,148.6,2.5,9.3,3.2,12.5,10.0,15.0,0,0,ON PATH,blue
02/2022,12:32:03,AIR,AIR,APPROACH,2920,4876,4876.0,25.25,182,196,159.55,0.3,144,71.37,8,-22.912189,-47.27029,-47.274524,-22.906654000000003,0.05,0.4,9.3,8.7,5.1,13.8,932.8,5199.330239999999,24.8,1.034,1.1529,148.6,2.4,9.2,3.2,12.4,9.9,14.9,0,0,ON PATH,blue
02/2022,12:32:04,AIR,AIR,APPROACH,2896,4852,4852.0,25.25,182,196,159.55,0.3,145,72.77,8,-22.912801,-47.269508,-47.273742,-22.907266000000003,0.06,0.4,9.3,8.7,5.1,13.8,932.8,5199.330239999999,24.8,1.034,1.1529,148.6,2.4,9.2,3.2,12.4,9.9,14.9,0,0,ON PATH,blue
02/2022,12:32:05,AIR,AIR,APPROACH,2876,4832,4832.0,25.25,182,196,159.55,0.3,145,73.83,7,-22.913415,-47.268726,-47.27296,-22.907880000000002,0.06,0.5,9.2,8.6,5.1,13.7,922.8,5166.52224,24.8,1.034,1.1529,148.6,2.3,9.1,3.2,12.3,9.8,14.8,0,0,ON PATH,blue
