DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
09/2022,12:17:02,AIR,AIR,APPROACH,2960,5008,5008.0,21.0,165,194,152.09,0.272,127,335.74,22,-22.902177,-47.291912,-47.295818000000004,-22.896734,0.0,0.0,10.8,8.9,5.0,13.9,1083.2,5692.76256,20.7,1.0198,1.087,145.9,-19.3,10.7,2.3,13.0,10.4,15.6,0,0,ON PATH,blue
09/2022,12:17:03,AIR,AIR,APPROACH,2948,4996,4996.0,21.25,164,194,152.09,0.271,130,334.69,21,-22.902753,-47.291096,-47.295002000000004,-22.89731,0.06,0.1,10.7,8.8,5.0,13.8,1073.2,5659.95456,20.9,1.0205,1.0902,145.7,-19.1,10.6,2.3,12.9,10.3,15.5,0,0,ON PATH,blue
09/2022,12:17:04,AIR,AIR,APPROACH,2940,4988,4988.0,21.25,163,194,152.09,0.27,134,332.93,20,-22.903358,-47.290302,-47.294208,-22.897915,0.06,0.1,10.7,8.8,5.0,13.8,1073.2,5659.95456,20.9,1.0205,1.0902,145.7,-18.9,10.6,2.3,12.9,10.3,15.5,0,0,ON PATH,blue
09/2022,12:17:05,AIR,AIR,APPROACH,2928,4976,4976.0,21.25,162,193,152.09,0.268,136,330.47,19,-22.903984,-47.289536,-47.293442,-22.898541,0.06,0.2,10.6,8.8,4.9,13.7,1063.2,5627.14656,20.9,1.0205,1.0902,145.7,-18.4,10.5,2.3,12.8,10.2,15.4,0,0,ON PATH,blue
09/2022,12:17:06,AIR,AIR,APPROACH,2916,4964,4964.0,21.25,162,193,152.09,0.267,138,328.36,19,-22.903516,-47.288715,-47.292621000000004,-22.898073,0.05,0.2,10.6,8.7,4.9,13.6,1063.2,5627.14656,21.0,1.0208,1.0916,145.6,-18.7,10.5,2.3,12.8,10.2,15.4,0,0,ON PATH,blue
09/2022,12:17:07,AIR,AIR,APPROACH,2908,4956,4956.0,21.0,161,193,152.09,0.266,139,326.95,18,-22.903062,-47.287907,-47.291813,-22.897619,0.05,0.3,10.5,8.7,4.9,13.6,1053.2,5594.33856,20.7,1.0198,1.087,145.9,-17.8,10.4,2.3,12.7,10.2,15.2,0,0,ON PATH,blue
09/2022,12:17:08,AIR,AIR,APPROACH,2904,4952,4952.0,21.0,161,193,152.09,0.266,140,326.6,18,-22.902927,-47.287155,-47.291061,-22.897484,0.04,0.3,10.5,8.7,4.9,13.6,1053.2,5594.33856,20.7,1.0198,1.087,145.9,-17.9,10.4,2.3,12.7,10.2,15.2,0,0,ON PATH,blue
09/2022,12:17:09,AIR,AIR,APPROACH,2896,4944,4944.0,21.0,161,193,152.09,0.266,141,326.6,18,-22.902799,-47.286114,-47.29002,-22.897356000000002,0.06,0.4,10.4,8.7,4.9,13.6,1043.1,5561.20248,20.7,1.0198,1.087,145.9,-17.9,10.3,2.3,12.6,10.1,15.1,0,0,ON PATH,blue
09/2022,12:17:10,AIR,AIR,APPROACH,2888,4936,4936.0,21.0,161,194,152.09,0.266,141,327.3,18,-22.902677,-47.285351,-47.289257,-22.897234,0.04,0.4,10.4,8.6,5.0,13.6,1043.1,5561.20248,20.7,1.0198,1.087,145.9,-17.9,10.3,2.3,12.6,10.1,15.1,0,0,ON PATH,blue
09/2022,12:17:11,AIR,AIR,APPROACH,2880,4928,4928.0,21.0,161,194,152.09,0.266,142,328.01,19,-22.903368,-47.284672,-47.288578,-22.897925,0.06,0.5,10.3,8.6,5.0,13.6,1033.1,5528.39448,20.7,1.0198,1.087,145.9,-18.9,10.2,2.3,12.5,10.0,15.0,0,0,ON PATH,blue
