DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
07/2021,12:32:18,AIR,AIR,APPROACH,3276,5012,5012.0,20.0,193,202,157.87,0.318,108,107.93,9,-22.909072,-47.353897,-47.357704000000005,-22.904058,0.0,0.0,14.9,9.8,5.4,15.2,1494.5,7042.1556,19.6,1.016,1.0699,152.6,9.0,14.7,3.7,18.4,14.7,22.1,0,0,ON PATH,blue
07/2021,12:32:19,AIR,AIR,APPROACH,3256,4992,4992.0,20.25,192,201,157.87,0.318,108,107.23,9,-22.909233,-47.352783,-47.356590000000004,-22.904219,0.06,0.1,14.8,9.7,5.3,15.0,1484.5,7009.3476,19.8,1.0167,1.073,152.4,9.0,14.6,3.7,18.3,14.6,22.0,0,0,ON PATH,blue
07/2021,12:32:20,AIR,AIR,APPROACH,3236,4972,4972.0,20.25,192,201,157.87,0.317,108,107.23,9,-22.909393,-47.351868,-47.355675000000005,-22.904379000000002,0.05,0.1,14.8,9.7,5.3,15.0,1484.5,7009.3476,19.9,1.017,1.0744,152.3,9.0,14.6,3.7,18.3,14.6,22.0,0,0,ON PATH,blue
07/2021,12:32:21,AIR,AIR,APPROACH,3216,4952,4952.0,20.25,192,201,157.87,0.317,108,107.23,9,-22.909553,-47.350952,-47.354759,-22.904539,0.05,0.2,14.7,9.6,5.3,14.9,1474.4,6976.211520000001,19.9,1.017,1.0744,152.3,9.0,14.5,3.7,18.2,14.6,21.8,0,0,ON PATH,blue
07/2021,12:32:22,AIR,AIR,APPROACH,3196,4932,4932.0,20.25,192,201,157.87,0.316,108,107.23,8,-22.909711,-47.349731,-47.353538,-22.904697000000002,0.07,0.2,14.7,9.6,5.3,14.9,1474.4,6976.211520000001,19.9,1.017,1.0744,152.3,8.0,14.5,3.6,18.1,14.5,21.7,0,0,ON PATH,blue
07/2021,12:32:23,AIR,AIR,APPROACH,3180,4916,4916.0,20.25,192,201,157.87,0.316,108,106.88,8,-22.909872,-47.348816,-47.352623,-22.904858,0.05,0.3,14.6,9.5,5.3,14.8,1464.4,6943.403520000001,19.9,1.017,1.0744,152.3,8.0,14.4,3.6,18.0,14.4,21.6,0,0,ON PATH,blue
07/2021,12:32:24,AIR,AIR,APPROACH,3160,4896,4896.0,20.5,192,200,157.87,0.316,108,107.23,8,-22.91003,-47.3479,-47.351707000000005,-22.905016,0.05,0.3,14.6,9.4,5.3,14.7,1464.4,6943.403520000001,20.1,1.0177,1.0775,152.1,8.0,14.4,3.6,18.0,14.4,21.6,0,0,ON PATH,blue
07/2021,12:32:25,AIR,AIR,APPROACH,3140,4876,4876.0,20.5,192,200,157.87,0.316,108,107.23,8,-22.910188,-47.346771,-47.350578,-22.905174000000002,0.06,0.4,14.5,9.4,5.3,14.7,1454.4,6910.595520000001,20.1,1.0177,1.0775,152.1,8.0,14.3,3.6,17.9,14.3,21.5,0,0,ON PATH,blue
07/2021,12:32:26,AIR,AIR,APPROACH,3124,4860,4860.0,20.5,192,200,157.87,0.316,108,107.58,8,-22.910347,-47.345963,-47.34977,-22.905333000000002,0.05,0.4,14.5,9.3,5.3,14.6,1454.4,6910.595520000001,20.1,1.0177,1.0775,152.1,8.0,14.3,3.6,17.9,14.3,21.5,0,0,ON PATH,blue
07/2021,12:32:27,AIR,AIR,APPROACH,3104,4840,4840.0,20.5,191,200,157.87,0.315,108,107.93,8,-22.910505,-47.344849,-47.348656000000005,-22.905491,0.06,0.5,14.4,9.3,5.3,14.6,1444.3,6877.45944,20.1,1.0177,1.0775,152.1,8.0,14.2,3.6,17.8,14.2,21.4,0,0,ON PATH,blue
