DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
03/2022,15:29:19,AIR,AIR,APPROACH,3037,5007,5162.0,21.5,188,201,151.19,0.31,89,0.0,0,-22.941814,-47.315716,-47.337536,-22.952179,0.0,0.0,11.9,9.1,5.3,14.4,1193.6,6054.96288,21.1,1.0212,1.0934,144.6,0,11.8,3.0,14.8,11.8,17.8,0,0,ON PATH,blue
03/2022,15:29:20,AIR,AIR,APPROACH,3010,4980,5135.0,21.75,190,201,151.19,0.312,89,-72.77,0,-22.941509,-47.314686,-47.336506,-22.951874,0.06,0.1,11.8,9.0,5.3,14.3,1183.5,6021.826800000001,21.3,1.0219,1.0966,144.4,0,11.7,3.0,14.7,11.8,17.6,0,0,ON PATH,blue
03/2022,15:29:21,AIR,AIR,APPROACH,2981,4951,5106.0,22.0,191,201,151.19,0.314,89,-180.0,0,-22.941206,-47.31377,-47.335589999999996,-22.951571,0.05,0.1,11.8,8.9,5.3,14.2,1183.5,6021.826800000001,21.6,1.0229,1.1012,144.1,0,11.7,2.9,14.6,11.7,17.5,0,0,ON PATH,blue
03/2022,15:29:22,AIR,AIR,APPROACH,2958,4928,5084.0,22.0,191,201,151.19,0.316,89,-72.77,0,-22.9409,-47.312817,-47.334637,-22.951265,0.06,0.2,11.7,8.8,5.3,14.1,1173.5,5989.0188,21.6,1.0229,1.1012,144.1,0,11.6,2.9,14.5,11.6,17.4,0,0,ON PATH,blue
03/2022,15:29:23,AIR,AIR,APPROACH,2934,4904,5060.0,22.0,189,201,151.19,0.312,90,0.0,0,-22.940593,-47.311787,-47.333607,-22.950958,0.06,0.2,11.7,8.8,5.3,14.1,1173.5,5989.0188,21.6,1.0229,1.1012,144.1,0,11.6,2.9,14.5,11.6,17.4,0,0,ON PATH,blue
03/2022,15:29:24,AIR,AIR,APPROACH,2911,4881,5036.0,22.0,189,200,151.19,0.312,90,-72.77,0,-22.940364,-47.310871,-47.332691,-22.950729,0.05,0.3,11.6,8.7,5.3,14.0,1163.5,5956.210800000001,21.6,1.0229,1.1012,144.1,0,11.5,2.9,14.4,11.5,17.3,0,0,ON PATH,blue
03/2022,15:29:25,AIR,AIR,APPROACH,2889,4859,5015.0,21.75,190,200,151.19,0.312,90,-180.0,0,-22.940061,-47.309917,-47.331737,-22.950426,0.06,0.3,11.6,8.6,5.3,13.9,1163.5,5956.210800000001,21.3,1.0219,1.0966,144.4,0,11.5,3.0,14.5,11.6,17.4,0,0,ON PATH,blue
03/2022,15:29:26,AIR,AIR,APPROACH,2865,4835,4990.0,21.75,190,200,151.19,0.312,90,-72.77,0,-22.939756,-47.309002,-47.330822,-22.950121,0.05,0.4,11.5,8.6,5.3,13.9,1153.5,5923.4028,21.3,1.0219,1.0966,144.4,0,11.4,3.0,14.4,11.5,17.3,0,0,ON PATH,blue
03/2022,15:29:27,AIR,AIR,APPROACH,2847,4817,4972.0,21.75,189,200,151.19,0.31,91,0.0,0,-22.939451,-47.307972,-47.329792,-22.949816,0.06,0.4,11.5,8.5,5.3,13.8,1153.5,5923.4028,21.3,1.0219,1.0966,144.4,0,11.4,3.0,14.4,11.5,17.3,0,0,ON PATH,blue
03/2022,15:29:28,AIR,AIR,APPROACH,2830,4800,4955.0,21.75,189,199,151.19,0.312,91,-72.77,0,-22.939146,-47.307018,-47.328838,-22.949511,0.06,0.5,11.4,8.5,5.2,13.7,1143.4,5890.2667200000005,21.3,1.0219,1.0966,144.4,0,11.3,3.0,14.3,11.4,17.2,0,0,ON PATH,blue
03/2022,15:29:29,AIR,AIR,APPROACH,2814,4784,4940.0,22.0,190,199,151.19,0.312,91,-180.0,0,-22.938917,-47.306103,-47.327923,-22.949282,0.05,0.6,11.3,8.4,5.2,13.6,1133.4,5857.4587200000005,21.6,1.0229,1.1012,144.1,0,11.2,2.9,14.1,11.3,16.9,0,0,ON PATH,blue
03/2022,15:29:30,AIR,AIR,APPROACH,2801,4771,4927.0,22.0,189,198,151.19,0.31,90,-72.77,0,-22.93861,-47.305073,-47.326893,-22.948975,0.06,0.6,11.3,8.4,5.2,13.6,1133.4,5857.4587200000005,21.6,1.0229,1.1012,144.1,0,11.2,2.9,14.1,11.3,16.9,0,0,ON PATH,blue
03/2022,15:29:31,AIR,AIR,APPROACH,2789,4759,4916.0,22.0,189,198,151.19,0.31,90,0.0,0,-22.938381,-47.304157,-47.325976999999995,-22.948746,0.05,0.7,11.2,8.3,5.2,13.5,1123.4,5824.650720000001,21.6,1.0229,1.1012,144.1,0,11.1,2.9,14.0,11.2,16.8,0,0,ON PATH,blue
03/2022,15:29:32,AIR,AIR,APPROACH,2779,4749,4906.0,22.0,188,197,151.19,0.308,90,-72.77,0,-22.938076,-47.303356,-47.325176,-22.948441,0.05,0.7,11.2,8.3,5.1,13.4,1123.4,5824.650720000001,21.6,1.0229,1.1012,144.1,0,11.1,2.9,14.0,11.2,16.8,0,0,ON PATH,blue
03/2022,15:29:33,AIR,AIR,APPROACH,2768,4738,4894.0,22.0,185,196,151.19,0.304,90,-180.0,0,-22.937772,-47.30233,-47.324149999999996,-22.948137,0.06,0.8,11.1,8.3,5.1,13.4,1113.3,5791.514639999999,21.6,1.0229,1.1012,144.1,0,11.0,2.9,13.9,11.1,16.7,0,0,ON PATH,blue
03/2022,15:29:34,AIR,AIR,APPROACH,2759,4729,4885.0,22.0,184,195,151.19,0.302,90,-72.77,0,-22.937543,-47.301414,-47.323234,-22.947908,0.05,0.8,11.1,8.3,5.0,13.3,1113.3,5791.514639999999,21.6,1.0229,1.1012,144.1,0,11.0,2.9,13.9,11.1,16.7,0,0,ON PATH,blue
03/2022,15:29:35,AIR,AIR,APPROACH,2749,4719,4875.0,21.75,185,195,151.19,0.302,90,0.0,0,-22.937236,-47.300613,-47.322433,-22.947601,0.05,0.9,11.0,8.2,5.0,13.2,1103.3,5758.70664,21.4,1.0222,1.098,144.3,0,10.9,2.9,13.8,11.0,16.6,0,0,ON PATH,blue
03/2022,15:29:36,AIR,AIR,APPROACH,2737,4707,4863.0,21.75,184,194,151.19,0.302,90,-72.77,0,-22.937007,-47.299587,-47.321407,-22.947372,0.06,0.9,11.0,8.2,5.0,13.2,1103.3,5758.70664,21.4,1.0222,1.098,144.3,0,10.9,2.9,13.8,11.0,16.6,0,0,ON PATH,blue
03/2022,15:29:37,AIR,AIR,APPROACH,2722,4692,4848.0,22.0,183,193,151.19,0.302,90,-180.0,0,-22.936702,-47.298672,-47.320492,-22.947067,0.05,1.0,10.9,8.1,4.9,13.0,1093.3,5725.898639999999,21.6,1.0229,1.1012,144.1,0,10.8,2.9,13.7,11.0,16.4,0,0,ON PATH,blue
03/2022,15:29:38,AIR,AIR,APPROACH,2706,4676,4832.0,22.0,182,193,151.19,0.3,89,-72.77,0,-22.936399,-47.297867,-47.319686999999995,-22.946764,0.05,1.0,10.9,8.1,4.9,13.0,1093.3,5725.898639999999,21.6,1.0229,1.1012,144.1,0,10.8,2.9,13.7,11.0,16.4,0,0,ON PATH,blue
03/2022,15:29:39,AIR,AIR,APPROACH,2695,4665,4820.0,21.75,183,192,151.19,0.3,90,0.0,0,-22.93617,-47.296841,-47.318661,-22.946535,0.06,1.1,10.8,8.1,4.9,13.0,1083.2,5692.76256,21.4,1.0222,1.098,144.3,0,10.7,2.9,13.6,10.9,16.3,0,0,ON PATH,blue
03/2022,15:29:40,AIR,AIR,APPROACH,2681,4651,4808.0,21.75,181,192,151.19,0.298,90,-72.77,0,-22.935863,-47.295925,-47.317744999999995,-22.946228,0.05,1.2,10.7,8.0,4.9,12.9,1073.2,5659.95456,21.4,1.0222,1.098,144.3,0,10.6,2.9,13.5,10.8,16.2,0,0,ON PATH,blue
03/2022,15:29:41,AIR,AIR,APPROACH,2669,4639,4796.0,21.75,182,191,151.19,0.298,90,-180.0,0,-22.935634,-47.29512,-47.316939999999995,-22.945999,0.05,1.2,10.7,8.0,4.8,12.8,1073.2,5659.95456,21.4,1.0222,1.098,144.3,0,10.6,2.9,13.5,10.8,16.2,0,0,ON PATH,blue
03/2022,15:29:42,AIR,AIR,APPROACH,2658,4628,4784.0,21.75,179,190,151.19,0.294,90,-72.77,0,-22.935329,-47.294098,-47.315917999999996,-22.945694,0.06,1.3,10.6,7.9,4.8,12.7,1063.2,5627.14656,21.4,1.0222,1.098,144.3,0,10.5,2.9,13.4,10.7,16.1,0,0,ON PATH,blue
03/2022,15:29:43,AIR,AIR,APPROACH,2647,4617,4774.0,21.75,177,190,151.19,0.29,90,0.0,0,-22.935026,-47.293182,-47.315002,-22.945391,0.05,1.3,10.6,7.9,4.8,12.7,1063.2,5627.14656,21.4,1.0222,1.098,144.3,0,10.5,2.9,13.4,10.7,16.1,0,0,ON PATH,blue
03/2022,15:29:44,AIR,AIR,APPROACH,2639,4609,4766.0,21.5,178,189,151.19,0.292,90,-72.77,0,-22.934721,-47.292374,-47.314194,-22.945086,0.05,1.4,10.5,7.9,4.7,12.6,1053.2,5594.33856,21.1,1.0212,1.0934,144.6,0,10.4,3.0,13.4,10.7,16.1,0,0,ON PATH,blue
03/2022,15:29:45,AIR,AIR,APPROACH,2627,4597,4753.0,21.5,177,189,151.19,0.29,90,-180.0,0,-22.934413,-47.291355,-47.313175,-22.944778,0.06,1.4,10.5,7.9,4.7,12.6,1053.2,5594.33856,21.1,1.0212,1.0934,144.6,0,10.4,3.0,13.4,10.7,16.1,0,0,ON PATH,blue
03/2022,15:29:46,AIR,AIR,APPROACH,2614,4584,4741.0,21.5,175,188,151.19,0.286,90,-72.77,0,-22.934185,-47.290592,-47.312411999999995,-22.94455,0.04,1.5,10.4,7.8,4.7,12.5,1043.1,5561.20248,21.2,1.0215,1.0948,144.5,0,10.3,3.0,13.3,10.6,16.0,0,0,ON PATH,blue
03/2022,15:29:47,AIR,AIR,APPROACH,2600,4570,4726.0,21.5,176,188,151.19,0.288,90,0.0,0,-22.933881,-47.28978,-47.3116,-22.944246,0.05,1.5,10.4,7.8,4.7,12.5,1043.1,5561.20248,21.1,1.0212,1.0934,144.6,0,10.3,3.0,13.3,10.6,16.0,0,0,ON PATH,blue
03/2022,15:29:48,AIR,AIR,APPROACH,2583,4553,4708.0,21.5,175,187,151.19,0.286,90,-72.77,0,-22.933576,-47.288761,-47.310581,-22.943941,0.06,1.6,10.3,7.7,4.6,12.3,1033.1,5528.39448,21.2,1.0215,1.0948,144.5,0,10.2,3.0,13.2,10.6,15.8,0,0,ON PATH,blue
03/2022,15:29:49,AIR,AIR,APPROACH,2562,4532,4686.0,21.75,178,187,151.19,0.29,90,-180.0,0,-22.933271,-47.287998,-47.309818,-22.943636,0.05,1.6,10.3,7.7,4.6,12.3,1033.1,5528.39448,21.4,1.0222,1.098,144.3,0,10.2,2.9,13.1,10.5,15.7,0,0,ON PATH,blue
03/2022,15:29:50,AIR,AIR,APPROACH,2539,4509,4665.0,21.75,176,187,151.19,0.288,90,-72.77,0,-22.932966,-47.287083,-47.308903,-22.943331,0.05,1.7,10.2,7.6,4.6,12.2,1023.1,5495.58648,21.4,1.0222,1.098,144.3,0,10.1,2.9,13.0,10.4,15.6,0,0,ON PATH,blue
03/2022,15:29:51,AIR,AIR,APPROACH,2515,4485,4641.0,22.0,177,187,151.19,0.29,90,0.0,0,-22.932737,-47.286167,-47.307987,-22.943102,0.05,1.7,10.2,7.5,4.6,12.1,1023.1,5495.58648,21.6,1.0229,1.1012,144.1,0,10.1,2.9,13.0,10.4,15.6,0,0,ON PATH,blue
03/2022,15:29:52,AIR,AIR,APPROACH,2493,4463,4618.0,22.0,177,187,151.19,0.29,89,-72.77,0,-22.93243,-47.285404,-47.307224,-22.942795,0.05,1.8,10.1,7.5,4.6,12.1,1013.0,5462.4504,21.6,1.0229,1.1012,144.1,0,10.0,2.9,12.9,10.3,15.5,0,0,ON PATH,blue
03/2022,15:29:53,AIR,AIR,APPROACH,2469,4439,4595.0,22.25,176,187,151.19,0.288,89,-180.0,0,-22.932201,-47.284489,-47.306309,-22.942566,0.05,1.8,10.1,7.4,4.6,12.0,1013.0,5462.4504,21.9,1.0239,1.1057,143.8,0,10.0,2.9,12.9,10.3,15.5,0,0,ON PATH,blue
03/2022,15:29:54,AIR,AIR,APPROACH,2450,4420,4575.0,22.25,176,187,151.19,0.288,89,-72.77,0,-22.931901,-47.283573,-47.305392999999995,-22.942266,0.05,1.9,10.0,7.3,4.6,11.9,1003.0,5429.642400000001,21.9,1.0239,1.1057,143.8,0,9.9,2.9,12.8,10.2,15.4,0,0,ON PATH,blue
03/2022,15:29:55,AIR,AIR,APPROACH,2433,4403,4558.0,22.5,177,186,151.19,0.288,89,0.0,0,-22.93161,-47.282761,-47.304581,-22.941975,0.05,1.9,10.0,7.3,4.6,11.9,1003.0,5429.642400000001,22.1,1.0246,1.109,143.6,0,9.9,2.9,12.8,10.2,15.4,0,0,ON PATH,blue
03/2022,15:29:56,AIR,AIR,APPROACH,2416,4386,4541.0,22.5,177,186,151.19,0.29,89,-72.77,0,-22.931381,-47.281746,-47.303566,-22.941746,0.06,2.0,9.9,7.2,4.6,11.8,993.0,5396.8344,22.1,1.0246,1.109,143.6,0,9.8,2.9,12.7,10.2,15.2,0,0,ON PATH,blue
03/2022,15:29:57,AIR,AIR,APPROACH,2396,4366,4522.0,22.5,173,185,151.19,0.282,89,-180.0,0,-22.931091,-47.280983,-47.302803,-22.941456,0.05,2.0,9.9,7.2,4.5,11.7,993.0,5396.8344,22.1,1.0246,1.109,143.6,0,9.8,2.9,12.7,10.2,15.2,0,0,ON PATH,blue
03/2022,15:29:58,AIR,AIR,APPROACH,2378,4348,4504.0,22.25,173,185,151.19,0.282,89,-72.77,0,-22.930862,-47.28017,-47.301989999999996,-22.941227,0.05,2.1,9.8,7.1,4.5,11.6,982.9,5363.6983199999995,21.9,1.0239,1.1057,143.8,0,9.7,2.9,12.6,10.1,15.1,0,0,ON PATH,blue
03/2022,15:29:59,AIR,AIR,APPROACH,2365,4335,4491.0,22.25,173,184,151.19,0.282,91,0.0,0,-22.930643,-47.279156,-47.300976,-22.941008,0.06,2.1,9.8,7.1,4.5,11.6,982.9,5363.6983199999995,21.9,1.0239,1.1057,143.8,0,9.7,2.9,12.6,10.1,15.1,0,0,ON PATH,blue
03/2022,15:30:00,AIR,AIR,APPROACH,2349,4319,4475.0,22.25,172,184,151.19,0.28,92,-72.77,0,-22.930427,-47.278389,-47.300208999999995,-22.940792000000002,0.04,2.2,9.7,7.0,4.5,11.5,972.9,5330.89032,21.9,1.0239,1.1057,143.8,0,9.6,2.9,12.5,10.0,15.0,0,0,ON PATH,blue
03/2022,15:30:01,AIR,AIR,APPROACH,2335,4305,4461.0,22.25,172,184,151.19,0.28,94,-180.0,0,-22.930198,-47.277477,-47.299296999999996,-22.940563,0.05,2.2,9.7,7.0,4.5,11.5,972.9,5330.89032,21.9,1.0239,1.1057,143.8,0,9.6,2.9,12.5,10.0,15.0,0,0,ON PATH,blue
03/2022,15:30:02,AIR,AIR,APPROACH,2316,4286,4440.0,22.25,172,184,151.19,0.28,96,-72.77,0,-22.929967,-47.276562,-47.298382,-22.940332,0.05,2.3,9.6,6.9,4.5,11.4,962.9,5298.0823199999995,21.9,1.0239,1.1057,143.8,0,9.5,2.9,12.4,9.9,14.9,0,0,ON PATH,blue
03/2022,15:30:03,AIR,AIR,APPROACH,2299,4269,4425.0,22.25,172,183,151.19,0.28,97,0.0,0,-22.929843,-47.275799,-47.297619,-22.940208000000002,0.04,2.3,9.6,6.9,4.4,11.3,962.9,5298.0823199999995,21.9,1.0239,1.1057,143.8,0,9.5,2.9,12.4,9.9,14.9,0,0,ON PATH,blue
03/2022,15:30:04,AIR,AIR,APPROACH,2280,4250,4406.0,22.25,171,183,151.19,0.278,97,-72.77,0,-22.929725,-47.274883,-47.296703,-22.94009,0.05,2.4,9.5,6.8,4.4,11.2,952.9,5265.27432,21.9,1.0239,1.1057,143.8,0,9.4,2.9,12.3,9.8,14.8,0,0,ON PATH,blue
