DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
09/2022,12:18:39,AIR,AIR,APPROACH,3024,5000,5000.0,25.75,173,197,151.91,0.285,111,333.98,14,-22.901058,-47.297867,-47.300048999999994,-22.896874,0.0,0.0,11.0,9.0,5.1,14.1,1103.3,5758.70664,25.3,1.0357,1.161,141.0,-10.2,10.9,2.4,13.3,10.6,16.0,0,0,ON PATH,blue
09/2022,12:18:40,AIR,AIR,APPROACH,3000,4976,4976.0,26.0,173,198,151.91,0.286,114,336.09,15,-22.901235,-47.296951,-47.299133,-22.897051,0.05,0.0,11.0,9.0,5.2,14.2,1103.3,5758.70664,25.6,1.0368,1.1663,140.7,-11.1,10.9,2.4,13.3,10.6,16.0,0,0,ON PATH,blue
09/2022,12:18:41,AIR,AIR,APPROACH,2980,4956,4956.0,26.0,173,198,151.91,0.285,117,337.5,15,-22.901424,-47.296036,-47.298218,-22.89724,0.05,0.1,10.9,8.9,5.2,14.1,1093.3,5725.898639999999,25.6,1.0368,1.1663,140.7,-11.4,10.8,2.4,13.2,10.6,15.8,0,0,ON PATH,blue
09/2022,12:18:42,AIR,AIR,APPROACH,2956,4932,4932.0,26.25,173,198,151.91,0.285,121,338.91,15,-22.901636,-47.294834,-47.297016,-22.897452,0.07,0.2,10.8,8.8,5.2,14.0,1083.2,5692.76256,25.8,1.0375,1.1696,140.5,-11.8,10.7,2.4,13.1,10.5,15.7,0,0,ON PATH,blue
09/2022,12:18:43,AIR,AIR,APPROACH,2940,4916,4916.0,26.25,172,198,151.91,0.284,124,339.61,15,-22.901872,-47.293919,-47.296101,-22.897688000000002,0.05,0.2,10.8,8.8,5.2,14.0,1083.2,5692.76256,25.8,1.0375,1.1696,140.5,-12.2,10.7,2.4,13.1,10.5,15.7,0,0,ON PATH,blue
09/2022,12:18:44,AIR,AIR,APPROACH,2920,4896,4896.0,26.5,172,198,151.91,0.284,128,339.61,14,-22.902437,-47.293015,-47.295196999999995,-22.898253,0.06,0.3,10.7,8.7,5.2,13.9,1073.2,5659.95456,26.1,1.0385,1.1744,140.2,-11.9,10.6,2.4,13.0,10.4,15.6,0,0,ON PATH,blue
09/2022,12:18:45,AIR,AIR,APPROACH,2904,4880,4880.0,26.5,171,198,151.91,0.282,131,338.91,13,-22.903028,-47.291931,-47.294112999999996,-22.898844,0.07,0.4,10.6,8.7,5.2,13.9,1063.2,5627.14656,26.1,1.0385,1.1744,140.2,-11.5,10.5,2.4,12.9,10.3,15.5,0,0,ON PATH,blue
09/2022,12:18:46,AIR,AIR,APPROACH,2888,4864,4864.0,26.5,171,197,151.91,0.281,134,336.45,13,-22.903642,-47.291111,-47.293293,-22.899458000000003,0.06,0.4,10.6,8.6,5.1,13.7,1063.2,5627.14656,26.1,1.0385,1.1744,140.2,-12.0,10.5,2.3,12.8,10.2,15.4,0,0,ON PATH,blue
09/2022,12:18:47,AIR,AIR,APPROACH,2872,4848,4848.0,26.5,170,197,151.91,0.281,136,333.63,12,-22.904275,-47.290314,-47.292496,-22.900091,0.06,0.5,10.5,8.6,5.1,13.7,1053.2,5594.33856,26.1,1.0385,1.1744,140.2,-11.4,10.4,2.4,12.8,10.2,15.4,0,0,ON PATH,blue
09/2022,12:18:48,AIR,AIR,APPROACH,2856,4832,4832.0,26.5,169,197,151.91,0.279,137,331.17,11,-22.903755,-47.289249,-47.291430999999996,-22.899571,0.07,0.5,10.5,8.5,5.1,13.6,1053.2,5594.33856,26.1,1.0385,1.1744,140.2,-10.7,10.4,2.4,12.8,10.2,15.4,0,0,ON PATH,blue
09/2022,12:18:49,AIR,AIR,APPROACH,2844,4820,4820.0,26.25,169,196,151.91,0.278,139,330.12,11,-22.903245,-47.288422,-47.290603999999995,-22.899061,0.06,0.6,10.4,8.5,5.1,13.6,1043.1,5561.20248,25.9,1.0378,1.1711,140.4,-10.8,10.3,2.4,12.7,10.2,15.2,0,0,ON PATH,blue
