DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
02/2022,14:35:59,AIR,AIR,APPROACH,2989,5025,5126.0,23.75,170,185,149.29,0.28,148,-72.77,0,-22.912067,-47.265244,-47.267697,-22.915787,0.0,0.0,8.3,8.9,4.5,13.4,832.5,4870.266,23.4,1.0292,1.1303,140.4,0,8.2,2.8,11.0,8.8,13.2,0,1,HIGH ENERGY,red
02/2022,14:36:00,AIR,AIR,APPROACH,2961,4997,5097.0,23.75,168,185,149.29,0.276,148,-180.0,0,-22.912601,-47.264595,-47.267047999999996,-22.916321,0.05,0.0,8.3,8.9,4.5,13.4,832.5,4870.266,23.4,1.0292,1.1303,140.4,0,8.2,2.8,11.0,8.8,13.2,0,1,HIGH ENERGY,red
02/2022,14:36:01,AIR,AIR,APPROACH,2941,4977,5078.0,23.75,174,184,149.29,0.286,147,-72.77,0,-22.913135,-47.263779,-47.266231999999995,-22.916855,0.06,0.1,8.2,8.8,4.5,13.3,822.5,4837.4580000000005,23.4,1.0292,1.1303,140.4,0,8.1,2.8,10.9,8.7,13.1,0,1,HIGH ENERGY,red
02/2022,14:36:02,AIR,AIR,APPROACH,2924,4960,5061.0,23.75,174,184,149.29,0.286,147,0.0,0,-22.913669,-47.263073,-47.265525999999994,-22.917389,0.05,0.2,8.1,8.7,4.5,13.2,812.4,4804.32192,23.4,1.0292,1.1303,140.4,0,8.0,2.8,10.8,8.6,13.0,0,1,HIGH ENERGY,red
02/2022,14:36:03,AIR,AIR,APPROACH,2900,4936,5038.0,23.75,173,184,149.29,0.284,147,-72.77,0,-22.914201,-47.262306,-47.264759,-22.917921,0.05,0.2,8.1,8.7,4.5,13.2,812.4,4804.32192,23.4,1.0292,1.1303,140.4,0,8.0,2.8,10.8,8.6,13.0,0,1,HIGH ENERGY,red
02/2022,14:36:04,AIR,AIR,APPROACH,2881,4917,5018.0,23.75,173,183,149.29,0.284,146,-180.0,0,-22.914737,-47.261543,-47.263996,-22.918457,0.05,0.3,8.0,8.6,4.4,13.0,802.4,4771.513919999999,23.4,1.0292,1.1303,140.4,0,7.9,2.8,10.7,8.6,12.8,0,1,HIGH ENERGY,red
02/2022,14:36:05,AIR,AIR,APPROACH,2867,4903,5005.0,23.75,171,183,149.29,0.282,146,-72.77,0,-22.915271,-47.260784,-47.263237,-22.918991000000002,0.05,0.3,8.0,8.6,4.4,13.0,802.4,4771.513919999999,23.4,1.0292,1.1303,140.4,0,7.9,2.8,10.7,8.6,12.8,0,1,HIGH ENERGY,red
02/2022,14:36:06,AIR,AIR,APPROACH,2856,4892,4994.0,23.75,170,182,149.29,0.278,146,0.0,0,-22.915807,-47.260021,-47.262474,-22.919527000000002,0.05,0.4,7.9,8.5,4.4,12.9,792.4,4738.70592,23.4,1.0292,1.1303,140.4,0,7.8,2.8,10.6,8.5,12.7,0,1,HIGH ENERGY,red
02/2022,14:36:07,AIR,AIR,APPROACH,2841,4877,4979.0,23.75,168,181,149.29,0.276,146,-72.77,0,-22.916261,-47.259258,-47.261711,-22.919981,0.05,0.4,7.9,8.5,4.3,12.8,792.4,4738.70592,23.4,1.0292,1.1303,140.4,0,7.8,2.8,10.6,8.5,12.7,0,1,HIGH ENERGY,red
02/2022,14:36:08,AIR,AIR,APPROACH,2831,4867,4968.0,23.5,165,181,149.29,0.27,146,-180.0,0,-22.916797,-47.258591,-47.261044,-22.920517,0.05,0.5,7.8,8.5,4.3,12.8,782.3,4705.56984,23.2,1.0285,1.127,140.6,0,7.7,2.8,10.5,8.4,12.6,0,1,HIGH ENERGY,red
