DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
05/2022,14:25:21,AIR,AIR,APPROACH,2924,5012,5012.0,25.0,203,218,161.88,0.336,52,321.33,21,-23.131742,-47.035549,-47.054954,-23.116336999999998,0.0,0.0,10.7,8.7,6.3,15.0,1073.2,5659.95456,24.4,1.0326,1.1463,151.2,-0.2,10.6,3.2,13.8,11.0,16.6,0,0,ON PATH,blue
05/2022,14:25:22,AIR,AIR,APPROACH,2904,4992,4992.0,25.0,203,217,161.88,0.335,52,321.33,21,-23.130992,-47.034843,-47.054248,-23.115586999999998,0.06,0.1,10.6,8.7,6.2,14.9,1063.2,5627.14656,24.5,1.033,1.1482,151.1,-0.2,10.5,3.2,13.7,11.0,16.4,0,0,ON PATH,blue
05/2022,14:25:23,AIR,AIR,APPROACH,2888,4976,4976.0,25.0,203,217,161.88,0.335,52,321.33,21,-23.12994,-47.034138,-47.053543,-23.114535,0.07,0.1,10.6,8.6,6.2,14.8,1063.2,5627.14656,24.5,1.033,1.1482,151.1,-0.2,10.5,3.2,13.7,11.0,16.4,0,0,ON PATH,blue
05/2022,14:25:24,AIR,AIR,APPROACH,2872,4960,4960.0,25.0,202,216,161.88,0.333,52,321.33,21,-23.129163,-47.033432,-47.052837,-23.113757999999997,0.06,0.2,10.5,8.6,6.2,14.8,1053.2,5594.33856,24.5,1.033,1.1482,151.1,-0.2,10.4,3.2,13.6,10.9,16.3,0,0,ON PATH,blue
05/2022,14:25:25,AIR,AIR,APPROACH,2852,4940,4940.0,25.0,201,216,161.88,0.331,52,320.63,21,-23.128484,-47.03281,-47.052215,-23.113079,0.05,0.2,10.5,8.5,6.2,14.7,1053.2,5594.33856,24.5,1.033,1.1482,151.1,-0.5,10.4,3.2,13.6,10.9,16.3,0,0,ON PATH,blue
05/2022,14:25:26,AIR,AIR,APPROACH,2836,4924,4924.0,25.0,200,216,161.88,0.33,52,319.92,21,-23.127803,-47.032104,-47.051508999999996,-23.112398,0.06,0.3,10.4,8.5,6.2,14.7,1043.1,5561.20248,24.5,1.033,1.1482,151.1,-0.8,10.3,3.2,13.5,10.8,16.2,0,0,ON PATH,blue
05/2022,14:25:27,AIR,AIR,APPROACH,2816,4904,4904.0,25.0,200,215,161.88,0.33,52,319.22,21,-23.127027,-47.031399,-47.050804,-23.111621999999997,0.06,0.4,10.3,8.4,6.1,14.5,1033.1,5528.39448,24.5,1.033,1.1482,151.1,-1.0,10.2,3.2,13.4,10.7,16.1,0,0,ON PATH,blue
05/2022,14:25:28,AIR,AIR,APPROACH,2796,4884,4884.0,25.0,200,215,161.88,0.33,52,319.22,22,-23.126251,-47.030701,-47.050106,-23.110846,0.06,0.4,10.3,8.4,6.1,14.5,1033.1,5528.39448,24.5,1.033,1.1482,151.1,-1.1,10.2,3.2,13.4,10.7,16.1,0,0,ON PATH,blue
05/2022,14:25:29,AIR,AIR,APPROACH,2780,4868,4868.0,25.25,199,214,161.88,0.328,52,319.22,22,-23.125501,-47.030071,-47.049476,-23.110096,0.06,0.5,10.2,8.3,6.1,14.4,1023.1,5495.58648,24.7,1.0337,1.1515,150.9,-1.1,10.1,3.2,13.3,10.6,16.0,0,0,ON PATH,blue
05/2022,14:25:30,AIR,AIR,APPROACH,2760,4848,4848.0,25.25,199,214,161.88,0.327,52,318.87,22,-23.12445,-47.029366,-47.048771,-23.109045,0.07,0.6,10.1,8.3,6.1,14.4,1013.0,5462.4504,24.7,1.0337,1.1515,150.9,-1.2,10.0,3.2,13.2,10.6,15.8,0,0,ON PATH,blue
