DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
04/2022,12:59:10,AIR,AIR,FINAL APPROACH,3048,5008,5008.0,22.75,173,181,147.5,0.286,55,353.67,13,-23.1327,-47.03651,-47.055267,-23.117577,0.0,0.0,11.0,9.1,4.3,13.4,1103.3,5758.70664,22.4,1.0257,1.114,139.7,6.2,10.9,3.0,13.9,11.1,16.7,0,0,ON PATH,blue
04/2022,12:59:11,AIR,AIR,FINAL APPROACH,3032,4992,4992.0,22.75,172,180,147.5,0.285,55,353.67,13,-23.132089,-47.035908,-47.054665,-23.116966,0.05,0.0,11.0,9.1,4.3,13.4,1103.3,5758.70664,22.4,1.0257,1.114,139.7,6.2,10.9,3.0,13.9,11.1,16.7,0,0,ON PATH,blue
04/2022,12:59:12,AIR,AIR,FINAL APPROACH,3016,4976,4976.0,22.75,172,179,147.5,0.284,55,353.67,13,-23.131481,-47.035603,-47.05436,-23.116358,0.04,0.1,10.9,9.0,4.2,13.2,1093.3,5725.898639999999,22.4,1.0257,1.114,139.7,6.2,10.8,3.0,13.8,11.0,16.6,0,0,ON PATH,blue
04/2022,12:59:13,AIR,AIR,FINAL APPROACH,3000,4960,4960.0,22.75,171,178,147.5,0.282,55,354.02,13,-23.130872,-47.034992,-47.053749,-23.115749,0.05,0.1,10.9,9.0,4.2,13.2,1093.3,5725.898639999999,22.4,1.0257,1.114,139.7,6.3,10.8,3.0,13.8,11.0,16.6,0,0,ON PATH,blue
04/2022,12:59:14,AIR,AIR,FINAL APPROACH,2984,4944,4944.0,22.75,170,178,147.5,0.28,55,354.02,13,-23.130266,-47.034389,-47.053146,-23.115143,0.05,0.2,10.8,8.9,4.2,13.1,1083.2,5692.76256,22.4,1.0257,1.114,139.7,6.3,10.7,3.0,13.7,11.0,16.4,0,0,ON PATH,blue
04/2022,12:59:15,AIR,AIR,FINAL APPROACH,2968,4928,4928.0,22.75,169,177,147.5,0.279,55,353.67,13,-23.129568,-47.033783,-47.05254,-23.114445,0.05,0.2,10.8,8.9,4.1,13.0,1083.2,5692.76256,22.4,1.0257,1.114,139.7,6.2,10.7,3.0,13.7,11.0,16.4,0,0,ON PATH,blue
04/2022,12:59:16,AIR,AIR,FINAL APPROACH,2952,4912,4912.0,22.75,169,177,147.5,0.279,55,353.32,13,-23.128904,-47.03318,-47.051937,-23.113781,0.05,0.3,10.7,8.8,4.1,12.9,1073.2,5659.95456,22.4,1.0257,1.114,139.7,6.2,10.6,3.0,13.6,10.9,16.3,0,0,ON PATH,blue
04/2022,12:59:17,AIR,AIR,FINAL APPROACH,2936,4896,4896.0,22.75,168,176,147.5,0.277,55,352.97,13,-23.128242,-47.032875,-47.051632,-23.113119,0.04,0.3,10.7,8.8,4.1,12.9,1073.2,5659.95456,22.4,1.0257,1.114,139.7,6.1,10.6,3.0,13.6,10.9,16.3,0,0,ON PATH,blue
04/2022,12:59:18,AIR,AIR,FINAL APPROACH,2924,4884,4884.0,22.75,168,175,147.5,0.277,55,352.27,13,-23.12758,-47.032265,-47.051022,-23.112457,0.05,0.4,10.6,8.7,4.1,12.8,1063.2,5627.14656,22.4,1.0257,1.114,139.7,6.0,10.5,3.0,13.5,10.8,16.2,0,0,ON PATH,blue
04/2022,12:59:19,AIR,AIR,FINAL APPROACH,2908,4868,4868.0,22.75,168,174,147.5,0.277,54,351.91,13,-23.127128,-47.031658,-47.050415,-23.112005,0.04,0.4,10.6,8.7,4.0,12.7,1063.2,5627.14656,22.4,1.0257,1.114,139.7,6.1,10.5,3.0,13.5,10.8,16.2,0,0,ON PATH,blue
04/2022,12:59:20,AIR,AIR,FINAL APPROACH,2892,4852,4852.0,22.75,168,174,147.5,0.276,54,351.56,14,-23.126464,-47.031052,-47.049809,-23.111341,0.05,0.5,10.5,8.6,4.0,12.6,1053.2,5594.33856,22.4,1.0257,1.114,139.7,6.5,10.4,3.0,13.4,10.7,16.1,0,0,ON PATH,blue
04/2022,12:59:21,AIR,AIR,FINAL APPROACH,2880,4840,4840.0,22.75,168,173,147.5,0.276,54,351.56,14,-23.125803,-47.030449,-47.049206,-23.110680000000002,0.05,0.5,10.5,8.6,4.0,12.6,1053.2,5594.33856,22.4,1.0257,1.114,139.7,6.5,10.4,3.0,13.4,10.7,16.1,0,0,ON PATH,blue
04/2022,12:59:22,AIR,AIR,FINAL APPROACH,2864,4824,4824.0,22.75,168,173,147.5,0.276,54,351.91,14,-23.125143,-47.030144,-47.048901,-23.110020000000002,0.04,0.6,10.4,8.6,4.0,12.6,1043.1,5561.20248,22.4,1.0257,1.114,139.7,6.6,10.3,3.0,13.3,10.6,16.0,0,0,ON PATH,blue
04/2022,12:59:23,AIR,AIR,FINAL APPROACH,2852,4812,4812.0,22.75,167,172,147.5,0.275,54,351.91,15,-23.124481,-47.029537,-47.048294,-23.109358,0.05,0.6,10.4,8.5,3.9,12.4,1043.1,5561.20248,22.4,1.0257,1.114,139.7,7.0,10.3,3.0,13.3,10.6,16.0,0,0,ON PATH,blue
04/2022,12:59:24,AIR,AIR,FINAL APPROACH,2840,4800,4800.0,22.75,166,171,147.5,0.274,54,351.91,15,-23.12387,-47.028931,-47.047688,-23.108747,0.05,0.7,10.3,8.5,3.9,12.4,1033.1,5528.39448,22.4,1.0257,1.114,139.7,7.0,10.2,3.0,13.2,10.6,15.8,0,0,ON PATH,blue
04/2022,12:59:25,AIR,AIR,FINAL APPROACH,2828,4788,4788.0,22.75,165,170,147.5,0.271,54,351.56,15,-23.12326,-47.028328,-47.047085,-23.108137,0.05,0.7,10.3,8.5,3.8,12.3,1033.1,5528.39448,22.4,1.0257,1.114,139.7,6.9,10.2,3.0,13.2,10.6,15.8,0,0,ON PATH,blue
04/2022,12:59:26,AIR,AIR,FINAL APPROACH,2820,4780,4780.0,22.75,164,170,137.47,0.27,54,350.51,15,-23.12265,-47.027725,-47.046482,-23.107527,0.05,0.8,10.2,8.4,3.8,12.2,1023.1,5495.58648,22.4,1.0257,1.114,130.2,6.7,10.1,2.7,12.8,10.2,15.4,0,0,ON PATH,blue
04/2022,12:59:27,AIR,AIR,FINAL APPROACH,2808,4768,4768.0,22.75,163,168,137.47,0.268,54,349.8,15,-23.122039,-47.02742,-47.046177,-23.106916000000002,0.04,0.8,10.2,8.4,3.7,12.1,1023.1,5495.58648,22.4,1.0257,1.114,130.2,6.5,10.1,2.7,12.8,10.2,15.4,0,0,ON PATH,blue
04/2022,12:59:28,AIR,AIR,FINAL APPROACH,2800,4760,4760.0,22.75,163,168,137.47,0.268,54,349.45,15,-23.121635,-47.02681,-47.045567,-23.106512000000002,0.04,0.8,10.2,8.4,3.7,12.1,1023.1,5495.58648,22.4,1.0257,1.114,130.2,6.4,10.1,2.7,12.8,10.2,15.4,0,0,ON PATH,blue
04/2022,12:59:29,AIR,AIR,FINAL APPROACH,2788,4748,4748.0,22.75,162,167,137.47,0.267,53,349.1,15,-23.120975,-47.026203,-47.04496,-23.105852000000002,0.05,0.9,10.1,8.3,3.7,12.0,1013.0,5462.4504,22.4,1.0257,1.114,130.2,6.6,10.0,2.7,12.7,10.2,15.2,0,0,ON PATH,blue
04/2022,12:59:30,AIR,AIR,FINAL APPROACH,2780,4740,4740.0,22.5,162,167,137.42,0.266,53,348.75,16,-23.120313,-47.025604,-47.044361,-23.10519,0.05,0.9,10.1,8.3,3.7,12.0,1013.0,5462.4504,22.2,1.025,1.1108,130.4,7.0,10.0,2.7,12.7,10.2,15.2,0,0,ON PATH,blue
04/2022,12:59:31,AIR,AIR,FINAL APPROACH,2768,4728,4728.0,22.5,161,166,137.42,0.265,53,348.05,16,-23.119651,-47.025005,-47.043762,-23.104528000000002,0.05,1.0,10.0,8.3,3.6,11.9,1003.0,5429.642400000001,22.2,1.025,1.1108,130.4,6.8,9.9,2.7,12.6,10.1,15.1,0,0,ON PATH,blue
04/2022,12:59:32,AIR,AIR,FINAL APPROACH,2756,4716,4716.0,22.5,161,165,137.42,0.264,53,347.34,16,-23.118993,-47.0247,-47.043457000000004,-23.10387,0.04,1.0,10.0,8.2,3.6,11.8,1003.0,5429.642400000001,22.2,1.025,1.1108,130.4,6.6,9.9,2.7,12.6,10.1,15.1,0,0,ON PATH,blue
