DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
04/2019,19:26:14,AIR,AIR,APPROACH,2848,5008,5008.0,25.25,173,191,139.42,0.286,157,245.74,2,-22.910289,-47.271423,-47.276419999999995,-22.90357,0.0,0.0,9.5,8.5,4.8,13.3,952.9,5265.27432,24.8,1.034,1.1529,129.8,0.0,9.4,2.4,11.8,9.4,14.2,0,0,ON PATH,blue
04/2019,19:26:15,AIR,AIR,APPROACH,2824,4984,4984.0,25.5,173,191,139.42,0.286,156,243.63,2,-22.910982,-47.270782,-47.27577899999999,-22.904263,0.05,0.0,9.5,8.4,4.8,13.2,952.9,5265.27432,25.1,1.0351,1.1581,129.6,0.1,9.4,2.4,11.8,9.4,14.2,0,0,ON PATH,blue
04/2019,19:26:16,AIR,AIR,APPROACH,2804,4964,4964.0,25.5,174,192,139.42,0.287,155,247.5,2,-22.911615,-47.270126,-47.275122999999994,-22.904896,0.05,0.1,9.4,8.4,4.9,13.3,942.8,5232.13824,25.1,1.0351,1.1581,129.6,-0.1,9.3,2.4,11.7,9.4,14.0,0,0,ON PATH,blue
04/2019,19:26:17,AIR,AIR,APPROACH,2780,4940,4940.0,25.5,175,192,139.42,0.288,154,246.09,2,-22.912315,-47.269638,-47.274634999999996,-22.905596,0.05,0.2,9.3,8.3,4.9,13.2,932.8,5199.330239999999,25.1,1.0351,1.1581,129.6,-0.1,9.2,2.4,11.6,9.3,13.9,0,0,ON PATH,blue
04/2019,19:26:18,AIR,AIR,APPROACH,2756,4916,4916.0,25.75,174,192,139.42,0.287,153,238.71,2,-22.913011,-47.268982,-47.273979,-22.906292,0.06,0.2,9.3,8.2,4.9,13.1,932.8,5199.330239999999,25.3,1.0357,1.161,129.4,0.1,9.2,2.4,11.6,9.3,13.9,0,0,ON PATH,blue
04/2019,19:26:19,AIR,AIR,APPROACH,2732,4892,4892.0,25.75,175,193,139.42,0.288,153,236.95,3,-22.913703,-47.268318,-47.273315,-22.906984,0.06,0.3,9.2,8.2,4.9,13.1,922.8,5166.52224,25.3,1.0357,1.161,129.4,0.3,9.1,2.4,11.5,9.2,13.8,0,0,ON PATH,blue
04/2019,19:26:20,AIR,AIR,APPROACH,2708,4868,4868.0,25.75,176,193,139.42,0.29,152,234.49,3,-22.914348,-47.267643,-47.272639999999996,-22.907629,0.05,0.3,9.2,8.1,4.9,13.0,922.8,5166.52224,25.3,1.0357,1.161,129.4,0.4,9.1,2.4,11.5,9.2,13.8,0,0,ON PATH,blue
04/2019,19:26:21,AIR,AIR,APPROACH,2680,4840,4840.0,26.0,176,194,139.42,0.29,151,230.27,3,-22.915046,-47.266655,-47.271651999999996,-22.908327,0.07,0.4,9.1,8.0,5.0,13.0,912.7,5133.38616,25.6,1.0368,1.1663,129.1,0.6,9.0,2.4,11.4,9.1,13.7,0,0,ON PATH,blue
04/2019,19:26:22,AIR,AIR,APPROACH,2656,4816,4816.0,26.0,176,194,139.42,0.289,151,228.52,4,-22.915741,-47.266045,-47.271041999999994,-22.909022,0.05,0.4,9.1,7.9,5.0,12.9,912.7,5133.38616,25.6,1.0368,1.1663,129.1,0.9,9.0,2.4,11.4,9.1,13.7,0,0,ON PATH,blue
04/2019,19:26:23,AIR,AIR,APPROACH,2632,4792,4792.0,26.0,176,194,139.42,0.289,150,229.57,4,-22.916435,-47.26543,-47.270427,-22.909716,0.05,0.5,9.0,7.9,5.0,12.9,902.7,5100.578160000001,25.6,1.0368,1.1663,129.1,0.7,8.9,2.4,11.3,9.0,13.6,0,0,ON PATH,blue
04/2019,19:26:24,AIR,AIR,APPROACH,2604,4764,4764.0,26.0,177,195,139.42,0.291,149,232.73,4,-22.916782,-47.264812,-47.269808999999995,-22.910063,0.04,0.5,9.0,7.8,5.0,12.8,902.7,5100.578160000001,25.6,1.0368,1.1663,129.1,0.4,8.9,2.4,11.3,9.0,13.6,0,0,ON PATH,blue
04/2019,19:26:25,AIR,AIR,APPROACH,2576,4736,4736.0,26.25,178,195,139.42,0.293,149,232.73,4,-22.917476,-47.264042,-47.269039,-22.910757,0.06,0.6,8.9,7.7,5.0,12.7,892.7,5067.77016,25.8,1.0375,1.1696,128.9,0.4,8.8,2.4,11.2,9.0,13.4,0,0,ON PATH,blue
04/2019,19:26:26,AIR,AIR,APPROACH,2552,4712,4712.0,26.25,178,196,139.42,0.292,148,229.92,4,-22.918172,-47.263271,-47.268268,-22.911452999999998,0.06,0.7,8.8,7.6,5.1,12.7,882.6,5034.63408,25.8,1.0375,1.1696,128.9,0.6,8.7,2.4,11.1,8.9,13.3,0,0,ON PATH,blue
04/2019,19:26:27,AIR,AIR,APPROACH,2524,4684,4684.0,26.25,179,196,139.42,0.294,148,231.33,4,-22.918865,-47.262547,-47.267543999999994,-22.912146,0.06,0.7,8.8,7.5,5.1,12.6,882.6,5034.63408,25.8,1.0375,1.1696,128.9,0.5,8.7,2.4,11.1,8.9,13.3,0,0,ON PATH,blue
04/2019,19:26:28,AIR,AIR,APPROACH,2496,4656,4656.0,26.5,178,197,139.42,0.293,147,229.57,4,-22.919557,-47.261814,-47.266811,-22.912838,0.06,0.8,8.7,7.5,5.1,12.6,872.6,5001.826080000001,26.1,1.0385,1.1744,128.7,0.5,8.6,2.4,11.0,8.8,13.2,0,0,ON PATH,blue
04/2019,19:26:29,AIR,AIR,APPROACH,2468,4628,4628.0,26.5,179,197,139.42,0.293,147,232.38,4,-22.919862,-47.261005,-47.26600199999999,-22.913142999999998,0.05,0.8,8.7,7.4,5.1,12.5,872.6,5001.826080000001,26.1,1.0385,1.1744,128.7,0.3,8.6,2.4,11.0,8.8,13.2,0,0,ON PATH,blue
