DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
03/2022,13:53:55,AIR,AIR,APPROACH,2956,5008,5008.0,25.5,207,241,184.07,0.342,147,304.8,13,-22.884944,-47.309277,-47.31242,-22.880491,0.0,0.0,11.9,8.8,7.7,16.5,1193.6,6054.96288,24.9,1.0344,1.1548,171.3,-12.0,11.8,3.6,15.4,12.3,18.5,0,0,ON PATH,blue
03/2022,13:53:56,AIR,AIR,APPROACH,2940,4992,4992.0,25.5,207,241,184.07,0.342,147,304.45,13,-22.885658,-47.308212,-47.311355,-22.881204999999998,0.07,0.1,11.8,8.8,7.7,16.5,1183.5,6021.826800000001,24.9,1.0344,1.1548,171.3,-12.0,11.7,3.6,15.3,12.2,18.4,0,0,ON PATH,blue
03/2022,13:53:57,AIR,AIR,APPROACH,2924,4976,4976.0,25.5,207,241,184.07,0.342,147,303.75,13,-22.886373,-47.307373,-47.310516,-22.881919999999997,0.06,0.1,11.8,8.7,7.7,16.4,1183.5,6021.826800000001,24.9,1.0344,1.1548,171.3,-11.9,11.7,3.6,15.3,12.2,18.4,0,0,ON PATH,blue
03/2022,13:53:58,AIR,AIR,APPROACH,2908,4960,4960.0,25.5,207,241,184.07,0.341,147,303.4,13,-22.886974,-47.306225,-47.309368,-22.882520999999997,0.07,0.2,11.7,8.7,7.7,16.4,1173.5,5989.0188,24.9,1.0344,1.1548,171.3,-11.9,11.6,3.6,15.2,12.2,18.2,0,0,ON PATH,blue
03/2022,13:53:59,AIR,AIR,APPROACH,2892,4944,4944.0,25.75,207,240,184.07,0.341,147,303.4,13,-22.887687,-47.305309,-47.308452,-22.883233999999998,0.07,0.3,11.6,8.6,7.6,16.2,1163.5,5956.210800000001,25.2,1.0354,1.1596,170.9,-11.9,11.5,3.6,15.1,12.1,18.1,0,0,ON PATH,blue
03/2022,13:54:00,AIR,AIR,APPROACH,2880,4932,4932.0,25.75,207,240,184.07,0.341,147,303.05,13,-22.888402,-47.304394,-47.307537,-22.883948999999998,0.07,0.3,11.6,8.6,7.6,16.2,1163.5,5956.210800000001,25.2,1.0354,1.1596,170.9,-11.9,11.5,3.6,15.1,12.1,18.1,0,0,ON PATH,blue
03/2022,13:54:01,AIR,AIR,APPROACH,2864,4916,4916.0,25.75,207,239,184.07,0.341,147,302.7,13,-22.889114,-47.303173,-47.306316,-22.884660999999998,0.08,0.4,11.5,8.6,7.6,16.2,1153.5,5923.4028,25.2,1.0354,1.1596,170.9,-11.8,11.4,3.6,15.0,12.0,18.0,0,0,ON PATH,blue
03/2022,13:54:02,AIR,AIR,APPROACH,2852,4904,4904.0,25.75,206,239,148.66,0.34,147,301.99,12,-22.889717,-47.302258,-47.305401,-22.885264,0.06,0.5,11.4,8.5,7.6,16.1,1143.4,5890.2667200000005,25.2,1.0354,1.1596,138.1,-10.9,11.3,2.3,13.6,10.9,16.3,0,0,ON PATH,blue
03/2022,13:54:03,AIR,AIR,APPROACH,2840,4892,4892.0,25.75,206,238,148.66,0.339,147,301.99,12,-22.890432,-47.301342,-47.304485,-22.885979,0.07,0.6,11.3,8.5,7.5,16.0,1133.4,5857.4587200000005,25.2,1.0354,1.1596,138.1,-10.9,11.2,2.3,13.5,10.8,16.2,0,0,ON PATH,blue
03/2022,13:54:04,AIR,AIR,APPROACH,2828,4880,4880.0,25.75,205,238,148.66,0.338,147,301.64,12,-22.891143,-47.300278,-47.303421,-22.886689999999998,0.07,0.6,11.3,8.5,7.5,16.0,1133.4,5857.4587200000005,25.2,1.0354,1.1596,138.1,-10.8,11.2,2.3,13.5,10.8,16.2,0,0,ON PATH,blue
03/2022,13:54:05,AIR,AIR,APPROACH,2816,4868,4868.0,25.75,205,237,148.66,0.337,147,300.94,12,-22.891853,-47.299438,-47.302581,-22.8874,0.06,0.7,11.2,8.4,7.4,15.8,1123.4,5824.650720000001,25.2,1.0354,1.1596,138.1,-10.8,11.1,2.3,13.4,10.7,16.1,0,0,ON PATH,blue
03/2022,13:54:06,AIR,AIR,APPROACH,2800,4852,4852.0,25.75,205,237,148.66,0.337,147,300.23,12,-22.892459,-47.298599,-47.301742000000004,-22.888005999999997,0.06,0.7,11.2,8.4,7.4,15.8,1123.4,5824.650720000001,25.2,1.0354,1.1596,138.1,-10.7,11.1,2.3,13.4,10.7,16.1,0,0,ON PATH,blue
03/2022,13:54:07,AIR,AIR,APPROACH,2788,4840,4840.0,25.75,204,236,148.66,0.336,147,299.53,12,-22.893171,-47.297531,-47.300674,-22.888717999999997,0.07,0.8,11.1,8.3,7.4,15.7,1113.3,5791.514639999999,25.2,1.0354,1.1596,138.1,-10.6,11.0,2.3,13.3,10.6,16.0,0,0,ON PATH,blue
03/2022,13:54:08,AIR,AIR,APPROACH,2772,4824,4824.0,25.75,204,236,148.66,0.335,147,298.83,12,-22.893882,-47.296692,-47.299835,-22.889429,0.06,0.9,11.0,8.3,7.4,15.7,1103.3,5758.70664,25.2,1.0354,1.1596,138.1,-10.6,10.9,2.3,13.2,10.6,15.8,0,0,ON PATH,blue
03/2022,13:54:09,AIR,AIR,APPROACH,2764,4816,4816.0,25.75,203,235,148.66,0.335,147,298.13,12,-22.894592,-47.295853,-47.298996,-22.890138999999998,0.06,0.9,11.0,8.3,7.3,15.6,1103.3,5758.70664,25.2,1.0354,1.1596,138.1,-10.5,10.9,2.3,13.2,10.6,15.8,0,0,ON PATH,blue
03/2022,13:54:10,AIR,AIR,APPROACH,2752,4804,4804.0,25.75,203,235,148.66,0.334,147,297.77,12,-22.894895,-47.294792,-47.297935,-22.890442,0.06,1.0,10.9,8.2,7.3,15.5,1093.3,5725.898639999999,25.2,1.0354,1.1596,138.1,-10.5,10.8,2.3,13.1,10.5,15.7,0,0,ON PATH,blue
03/2022,13:54:11,AIR,AIR,APPROACH,2740,4792,4792.0,25.75,203,234,148.66,0.334,146,297.77,12,-22.895607,-47.293949,-47.297092,-22.891153999999997,0.06,1.1,10.8,8.2,7.2,15.4,1083.2,5692.76256,25.2,1.0354,1.1596,138.1,-10.6,10.7,2.3,13.0,10.4,15.6,0,0,ON PATH,blue
03/2022,13:54:12,AIR,AIR,APPROACH,2728,4780,4780.0,25.75,202,234,148.66,0.332,146,297.77,12,-22.896316,-47.293106,-47.296249,-22.891862999999997,0.06,1.1,10.8,8.2,7.2,15.4,1083.2,5692.76256,25.2,1.0354,1.1596,138.1,-10.6,10.7,2.3,13.0,10.4,15.6,0,0,ON PATH,blue
03/2022,13:54:13,AIR,AIR,APPROACH,2720,4772,4772.0,25.75,201,233,148.66,0.331,146,297.77,12,-22.897024,-47.292046,-47.295189,-22.892570999999997,0.07,1.2,10.7,8.1,7.2,15.3,1073.2,5659.95456,25.2,1.0354,1.1596,138.1,-10.6,10.6,2.3,12.9,10.3,15.5,0,0,ON PATH,blue
03/2022,13:54:14,AIR,AIR,APPROACH,2708,4760,4760.0,25.75,201,233,148.66,0.33,146,298.48,12,-22.897729,-47.291203,-47.294346000000004,-22.893276,0.06,1.2,10.7,8.1,7.2,15.3,1073.2,5659.95456,25.2,1.0354,1.1596,138.1,-10.6,10.6,2.3,12.9,10.3,15.5,0,0,ON PATH,blue
03/2022,13:54:15,AIR,AIR,APPROACH,2696,4748,4748.0,25.75,200,232,148.66,0.329,146,299.18,12,-22.89834,-47.290359,-47.293502000000004,-22.893887,0.06,1.3,10.6,8.1,7.1,15.2,1063.2,5627.14656,25.2,1.0354,1.1596,138.1,-10.7,10.5,2.3,12.8,10.2,15.4,0,0,ON PATH,blue
03/2022,13:54:16,AIR,AIR,APPROACH,2684,4736,4736.0,25.75,200,232,148.66,0.329,146,299.88,12,-22.898948,-47.289299,-47.292442,-22.894495,0.07,1.4,10.5,8.0,7.1,15.1,1053.2,5594.33856,25.2,1.0354,1.1596,138.1,-10.8,10.4,2.3,12.7,10.2,15.2,0,0,ON PATH,blue
03/2022,13:54:17,AIR,AIR,APPROACH,2672,4724,4724.0,25.75,199,231,148.66,0.327,146,299.88,12,-22.899559,-47.288456,-47.291599,-22.895106,0.06,1.4,10.5,8.0,7.1,15.1,1053.2,5594.33856,25.2,1.0354,1.1596,138.1,-10.8,10.4,2.3,12.7,10.2,15.2,0,0,ON PATH,blue
03/2022,13:54:18,AIR,AIR,APPROACH,2660,4712,4712.0,25.75,198,230,148.66,0.325,147,299.88,13,-22.900165,-47.287613,-47.290756,-22.895712,0.06,1.5,10.4,8.0,7.0,15.0,1043.1,5561.20248,25.2,1.0354,1.1596,138.1,-11.6,10.3,2.3,12.6,10.1,15.1,0,0,ON PATH,blue
03/2022,13:54:19,AIR,AIR,APPROACH,2648,4700,4700.0,25.75,198,230,148.66,0.325,147,299.18,13,-22.90068,-47.286556,-47.289699,-22.896227,0.07,1.6,10.3,7.9,7.0,14.9,1033.1,5528.39448,25.2,1.0354,1.1596,138.1,-11.5,10.2,2.3,12.5,10.0,15.0,0,0,ON PATH,blue
03/2022,13:54:20,AIR,AIR,APPROACH,2636,4688,4688.0,25.75,198,230,148.66,0.326,147,298.48,13,-22.90139,-47.285713,-47.288856,-22.896936999999998,0.06,1.6,10.3,7.9,7.0,14.9,1033.1,5528.39448,25.2,1.0354,1.1596,138.1,-11.4,10.2,2.3,12.5,10.0,15.0,0,0,ON PATH,blue
03/2022,13:54:21,AIR,AIR,APPROACH,2624,4676,4676.0,25.75,198,229,148.66,0.325,147,297.77,13,-22.902099,-47.28487,-47.288013,-22.897645999999998,0.06,1.7,10.2,7.8,6.9,14.7,1023.1,5495.58648,25.2,1.0354,1.1596,138.1,-11.3,10.1,2.3,12.4,9.9,14.9,0,0,ON PATH,blue
03/2022,13:54:22,AIR,AIR,APPROACH,2612,4664,4664.0,25.75,197,229,148.66,0.323,147,297.07,13,-22.902809,-47.283817,-47.28696,-22.898356,0.07,1.8,10.1,7.8,6.9,14.7,1013.0,5462.4504,25.2,1.0354,1.1596,138.1,-11.3,10.0,2.3,12.3,9.8,14.8,0,0,ON PATH,blue
03/2022,13:54:23,AIR,AIR,APPROACH,2600,4652,4652.0,25.75,196,228,148.66,0.322,147,296.72,13,-22.903121,-47.282974,-47.286117000000004,-22.898667999999997,0.05,1.8,10.1,7.8,6.9,14.7,1013.0,5462.4504,25.2,1.0354,1.1596,138.1,-11.2,10.0,2.3,12.3,9.8,14.8,0,0,ON PATH,blue
03/2022,13:54:24,AIR,AIR,APPROACH,2588,4640,4640.0,25.75,196,227,148.66,0.322,147,296.02,13,-22.903831,-47.282131,-47.285274,-22.899378,0.06,1.9,10.0,7.7,6.8,14.5,1003.0,5429.642400000001,25.2,1.0354,1.1596,138.1,-11.1,9.9,2.3,12.2,9.8,14.6,0,0,ON PATH,blue
03/2022,13:54:25,AIR,AIR,APPROACH,2576,4628,4628.0,25.75,196,227,148.66,0.321,148,295.66,13,-22.904539,-47.281082,-47.284225,-22.900085999999998,0.07,1.9,10.0,7.7,6.8,14.5,1003.0,5429.642400000001,25.2,1.0354,1.1596,138.1,-11.0,9.9,2.3,12.2,9.8,14.6,0,0,ON PATH,blue
03/2022,13:54:26,AIR,AIR,APPROACH,2568,4620,4620.0,25.75,195,226,148.66,0.319,148,295.31,13,-22.905246,-47.280231,-47.283374,-22.900793,0.06,2.0,9.9,7.7,6.8,14.5,993.0,5396.8344,25.2,1.0354,1.1596,138.1,-10.9,9.8,2.3,12.1,9.7,14.5,0,0,ON PATH,blue
03/2022,13:54:27,AIR,AIR,APPROACH,2556,4608,4608.0,25.75,195,226,148.66,0.319,148,295.31,13,-22.905954,-47.279392,-47.282535,-22.901501,0.06,2.1,9.8,7.6,6.8,14.4,982.9,5363.6983199999995,25.2,1.0354,1.1596,138.1,-10.9,9.7,2.3,12.0,9.6,14.4,0,0,ON PATH,blue
03/2022,13:54:28,AIR,AIR,APPROACH,2544,4596,4596.0,25.75,194,225,148.66,0.318,148,294.96,13,-22.906564,-47.278339,-47.281482000000004,-22.902110999999998,0.07,2.1,9.8,7.6,6.7,14.3,982.9,5363.6983199999995,25.2,1.0354,1.1596,138.1,-10.9,9.7,2.3,12.0,9.6,14.4,0,0,ON PATH,blue
03/2022,13:54:29,AIR,AIR,APPROACH,2532,4584,4584.0,25.75,193,225,148.66,0.317,148,294.26,13,-22.907175,-47.277493,-47.280636,-22.902721999999997,0.06,2.2,9.7,7.6,6.7,14.3,972.9,5330.89032,25.2,1.0354,1.1596,138.1,-10.8,9.6,2.3,11.9,9.5,14.3,0,0,ON PATH,blue
03/2022,13:54:30,AIR,AIR,APPROACH,2524,4576,4576.0,25.75,193,224,148.66,0.316,148,293.2,13,-22.907785,-47.276649,-47.279792,-22.903332,0.06,2.2,9.7,7.5,6.6,14.1,972.9,5330.89032,25.2,1.0354,1.1596,138.1,-10.7,9.6,2.3,11.9,9.5,14.3,0,0,ON PATH,blue
03/2022,13:54:31,AIR,AIR,APPROACH,2516,4568,4568.0,25.75,192,223,148.66,0.315,148,292.5,13,-22.908393,-47.2756,-47.278743,-22.90394,0.07,2.3,9.6,7.5,6.6,14.1,962.9,5298.0823199999995,25.2,1.0354,1.1596,138.1,-10.6,9.5,2.3,11.8,9.4,14.2,0,0,ON PATH,blue
03/2022,13:54:32,AIR,AIR,APPROACH,2504,4556,4556.0,25.75,192,223,148.66,0.314,148,291.8,13,-22.908914,-47.274754,-47.277897,-22.904460999999998,0.06,2.4,9.5,7.5,6.6,14.1,952.9,5265.27432,25.3,1.0357,1.161,138.0,-10.5,9.4,2.3,11.7,9.4,14.0,0,1,HIGH ENERGY,red
