DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
06/2022,21:42:57,AIR,AIR,FINAL APPROACH,3035,5019,5177.0,17.25,141,161,120.79,0.232,-177,-72.77,0,-22.898254,-47.288403,-47.285714,-22.894356000000002,0.0,0.0,9.7,9.1,3.4,12.5,972.9,5330.89032,17.1,1.0073,1.0314,118.9,0,9.6,2.0,11.6,9.3,13.9,0,0,ON PATH,blue
06/2022,21:42:58,AIR,AIR,FINAL APPROACH,2996,4980,5138.0,17.5,142,162,120.79,0.234,179,0.0,0,-22.898941,-47.288498,-47.28580899999999,-22.895043,0.04,0.0,9.7,9.0,3.5,12.5,972.9,5330.89032,17.3,1.008,1.0345,118.8,0,9.6,2.0,11.6,9.3,13.9,0,0,ON PATH,blue
06/2022,21:42:59,AIR,AIR,FINAL APPROACH,2958,4942,5100.0,17.5,142,162,120.73,0.234,174,-72.77,0,-22.899627,-47.287502,-47.284813,-22.895729,0.07,0.1,9.6,8.8,3.5,12.3,962.9,5298.0823199999995,17.3,1.008,1.0345,118.7,0,9.5,2.0,11.5,9.2,13.8,0,0,ON PATH,blue
06/2022,21:43:00,AIR,AIR,FINAL APPROACH,2920,4904,5062.0,17.75,142,162,120.73,0.234,169,-180.0,0,-22.900238,-47.286476,-47.283787,-22.896340000000002,0.07,0.2,9.5,8.7,3.5,12.2,952.9,5265.27432,17.6,1.009,1.0389,118.4,0,9.4,2.0,11.4,9.1,13.7,0,0,ON PATH,blue
06/2022,21:43:01,AIR,AIR,FINAL APPROACH,2884,4868,5026.0,17.75,142,162,120.73,0.234,166,-72.77,0,-22.900848,-47.285259,-47.28257,-22.89695,0.08,0.3,9.4,8.6,3.5,12.1,942.8,5232.13824,17.6,1.009,1.0389,118.4,0,9.3,2.0,11.3,9.0,13.6,0,0,ON PATH,blue
06/2022,21:43:02,AIR,AIR,FINAL APPROACH,2849,4833,4990.0,18.0,142,162,120.73,0.232,162,0.0,0,-22.901458,-47.283993,-47.281304,-22.897560000000002,0.08,0.3,9.4,8.5,3.5,12.0,942.8,5232.13824,17.8,1.0097,1.0419,118.3,0,9.3,2.0,11.3,9.0,13.6,0,0,ON PATH,blue
06/2022,21:43:03,AIR,AIR,FINAL APPROACH,2816,4800,4959.0,18.0,141,162,120.73,0.232,160,-72.77,0,-22.902069,-47.282642,-47.279953,-22.898171,0.08,0.4,9.3,8.4,3.5,11.9,932.8,5199.330239999999,17.8,1.0097,1.0419,118.3,0,9.2,2.0,11.2,9.0,13.4,0,0,ON PATH,blue
06/2022,21:43:04,AIR,AIR,FINAL APPROACH,2787,4771,4930.0,18.0,141,161,120.73,0.23,157,-180.0,0,-22.902759,-47.282162,-47.279472999999996,-22.898861,0.05,0.5,9.2,8.3,3.4,11.7,922.8,5166.52224,17.8,1.0097,1.0419,118.3,0,9.1,2.0,11.1,8.9,13.3,0,0,ON PATH,blue
06/2022,21:43:05,AIR,AIR,FINAL APPROACH,2759,4743,4903.0,18.25,141,161,120.73,0.23,156,-72.77,0,-22.903293,-47.281689,-47.278999999999996,-22.899395000000002,0.04,0.5,9.2,8.3,3.4,11.7,922.8,5166.52224,18.1,1.0108,1.0468,118.0,0,9.1,2.0,11.1,8.9,13.3,0,0,ON PATH,blue
06/2022,21:43:06,AIR,AIR,FINAL APPROACH,2733,4717,4876.0,18.25,140,160,120.73,0.23,155,0.0,0,-22.903827,-47.281147,-47.27845799999999,-22.899929,0.04,0.6,9.1,8.2,3.4,11.6,912.7,5133.38616,18.1,1.0108,1.0468,118.0,0,9.0,2.0,11.0,8.8,13.2,0,0,ON PATH,blue
06/2022,21:43:07,AIR,AIR,FINAL APPROACH,2710,4694,4852.0,18.25,140,159,120.73,0.228,155,-72.77,0,-22.904361,-47.280411,-47.277722,-22.900463000000002,0.05,0.6,9.1,8.1,3.3,11.4,912.7,5133.38616,18.1,1.0108,1.0468,118.0,0,9.0,2.0,11.0,8.8,13.2,0,0,ON PATH,blue
