DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
09/2022,19:21:23,AIR,AIR,APPROACH,3036,5008,5008.0,15.25,185,177,156.99,0.305,146,119.53,22,-22.89199,-47.298813,-47.302849,-22.886484,0.0,0.0,11.4,9.1,4.1,13.2,1143.4,5890.2667200000005,15.0,1.0,1.0,157.0,19.7,11.3,4.4,15.7,12.6,18.8,0,0,ON PATH,blue
09/2022,19:21:24,AIR,AIR,APPROACH,3028,5000,5000.0,15.25,182,177,156.99,0.301,146,118.48,22,-22.892295,-47.298141,-47.302177,-22.886789,0.04,0.0,11.4,9.1,4.1,13.2,1143.4,5890.2667200000005,15.0,1.0,1.0,157.0,19.5,11.3,4.4,15.7,12.6,18.8,0,0,ON PATH,blue
09/2022,19:21:25,AIR,AIR,APPROACH,3024,4996,4996.0,15.25,183,176,156.99,0.302,146,117.07,22,-22.892601,-47.297474,-47.30151,-22.887095,0.04,0.1,11.3,9.0,4.1,13.1,1133.4,5857.4587200000005,15.0,1.0,1.0,157.0,19.3,11.2,4.3,15.5,12.4,18.6,0,0,ON PATH,blue
09/2022,19:21:26,AIR,AIR,APPROACH,3012,4984,4984.0,15.25,182,176,156.99,0.301,146,117.07,22,-22.893209,-47.296722,-47.300758,-22.887703,0.06,0.1,11.3,9.0,4.1,13.1,1133.4,5857.4587200000005,15.0,1.0,1.0,157.0,19.3,11.2,4.3,15.5,12.4,18.6,0,0,ON PATH,blue
09/2022,19:21:27,AIR,AIR,APPROACH,3004,4976,4976.0,15.0,181,175,156.99,0.299,147,119.18,22,-22.893819,-47.296059,-47.300095,-22.888313,0.05,0.2,11.2,9.0,4.1,13.1,1123.4,5824.650720000001,14.7,0.999,0.9958,157.3,19.5,11.1,4.4,15.5,12.4,18.6,0,0,ON PATH,blue
09/2022,19:21:28,AIR,AIR,APPROACH,3000,4972,4972.0,14.75,182,175,156.99,0.3,148,121.64,22,-22.89443,-47.295395,-47.299431,-22.888924,0.05,0.2,11.2,9.0,4.1,13.1,1123.4,5824.650720000001,14.5,0.9983,0.9928,157.6,19.7,11.1,4.4,15.5,12.4,18.6,0,0,ON PATH,blue
09/2022,19:21:29,AIR,AIR,APPROACH,2992,4964,4964.0,14.75,181,174,156.99,0.299,148,123.75,22,-22.895114,-47.294743,-47.298778999999996,-22.889608,0.05,0.3,11.1,8.9,4.0,12.9,1113.3,5791.514639999999,14.5,0.9983,0.9928,157.6,20.1,11.0,4.4,15.4,12.3,18.5,0,0,ON PATH,blue
09/2022,19:21:30,AIR,AIR,APPROACH,2988,4960,4960.0,14.75,180,174,156.99,0.297,148,125.51,22,-22.895345,-47.293995,-47.298031,-22.889839,0.04,0.3,11.1,8.9,4.0,12.9,1113.3,5791.514639999999,14.5,0.9983,0.9928,157.6,20.3,11.0,4.4,15.4,12.3,18.5,0,0,ON PATH,blue
09/2022,19:21:31,AIR,AIR,APPROACH,2980,4952,4952.0,14.75,180,174,156.99,0.298,148,126.56,22,-22.895881,-47.293335,-47.297371,-22.890375,0.05,0.4,11.0,8.9,4.0,12.9,1103.3,5758.70664,14.5,0.9983,0.9928,157.6,20.5,10.9,4.4,15.3,12.2,18.4,0,0,ON PATH,blue
09/2022,19:21:32,AIR,AIR,APPROACH,2968,4940,4940.0,14.75,180,173,156.99,0.297,148,127.27,22,-22.896415,-47.292679,-47.296715,-22.890909,0.05,0.4,11.0,8.9,4.0,12.9,1103.3,5758.70664,14.5,0.9983,0.9928,157.6,20.6,10.9,4.4,15.3,12.2,18.4,0,0,ON PATH,blue
