DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
08/2022,14:23:48,AIR,AIR,FINAL APPROACH,3240,5004,5004.0,14.0,172,183,148.3,0.284,-167,86.84,15,-22.893127,-47.281792,-47.286175,-22.887344,0.0,0.0,10.9,9.7,4.4,14.1,1093.3,5725.898639999999,13.8,0.9958,0.9822,149.6,-4.2,10.8,3.0,13.8,11.0,16.6,0,0,ON PATH,blue
08/2022,14:23:49,AIR,AIR,FINAL APPROACH,3224,4988,4988.0,13.75,171,182,148.3,0.282,-168,90.7,16,-22.894228,-47.281929,-47.286311999999995,-22.888444999999997,0.07,0.1,10.8,9.6,4.4,14.0,1083.2,5692.76256,13.5,0.9948,0.9781,150.0,-3.1,10.7,3.1,13.8,11.0,16.6,0,0,ON PATH,blue
08/2022,14:23:50,AIR,AIR,FINAL APPROACH,3208,4972,4972.0,13.5,172,180,148.3,0.284,-171,93.52,16,-22.895052,-47.282051,-47.286434,-22.889269,0.05,0.1,10.8,9.6,4.3,13.9,1083.2,5692.76256,13.3,0.9941,0.9751,150.2,-1.5,10.7,3.1,13.8,11.0,16.6,0,0,ON PATH,blue
08/2022,14:23:51,AIR,AIR,FINAL APPROACH,3192,4956,4956.0,13.0,173,179,148.3,0.286,-172,97.03,17,-22.895875,-47.28215,-47.286533,-22.890092,0.05,0.2,10.7,9.5,4.2,13.7,1073.2,5659.95456,12.8,0.9924,0.9681,150.7,-0.3,10.6,3.2,13.8,11.0,16.6,0,0,ON PATH,blue
08/2022,14:23:52,AIR,AIR,FINAL APPROACH,3180,4944,4944.0,12.25,175,177,148.3,0.289,-174,101.6,17,-22.896671,-47.282234,-47.286617,-22.890888,0.05,0.2,10.7,9.5,4.1,13.6,1073.2,5659.95456,12.0,0.9896,0.9565,151.6,1.7,10.6,3.3,13.9,11.1,16.7,0,0,ON PATH,blue
08/2022,14:23:53,AIR,AIR,FINAL APPROACH,3172,4936,4936.0,11.75,171,176,148.3,0.282,-175,108.63,15,-22.897493,-47.282303,-47.286685999999996,-22.89171,0.05,0.3,10.6,9.5,4.1,13.6,1063.2,5627.14656,11.6,0.9882,0.9507,152.1,3.5,10.5,3.4,13.9,11.1,16.7,0,0,ON PATH,blue
08/2022,14:23:54,AIR,AIR,FINAL APPROACH,3148,4912,4912.0,11.25,170,175,148.3,0.281,-178,113.2,14,-22.898315,-47.282352,-47.286735,-22.892532,0.05,0.3,10.6,9.4,4.1,13.5,1063.2,5627.14656,11.1,0.9865,0.9438,152.7,5.1,10.5,3.5,14.0,11.2,16.8,0,0,ON PATH,blue
08/2022,14:23:55,AIR,AIR,FINAL APPROACH,3140,4904,4904.0,11.25,168,173,148.3,0.277,180,118.13,12,-22.899105,-47.282085,-47.286468,-22.893321999999998,0.05,0.4,10.5,9.4,4.0,13.4,1053.2,5594.33856,11.1,0.9865,0.9438,152.7,5.7,10.4,3.5,13.9,11.1,16.7,0,0,ON PATH,blue
08/2022,14:23:56,AIR,AIR,FINAL APPROACH,3128,4892,4892.0,11.5,167,171,148.3,0.276,175,121.29,12,-22.899894,-47.281792,-47.286175,-22.894111,0.05,0.4,10.5,9.4,3.9,13.3,1053.2,5594.33856,11.3,0.9872,0.9466,152.4,7.1,10.4,3.6,14.0,11.2,16.8,0,0,ON PATH,blue
08/2022,14:23:57,AIR,AIR,FINAL APPROACH,3112,4876,4876.0,11.5,165,169,148.3,0.272,172,120.23,12,-22.900627,-47.281479,-47.285861999999995,-22.894844,0.05,0.5,10.4,9.3,3.8,13.1,1043.1,5561.20248,11.3,0.9872,0.9466,152.4,7.4,10.3,3.6,13.9,11.1,16.7,0,0,ON PATH,blue
08/2022,14:23:58,AIR,AIR,FINAL APPROACH,3096,4860,4860.0,11.5,163,166,148.3,0.269,167,116.02,13,-22.901321,-47.281136,-47.285518999999994,-22.895538,0.05,0.5,10.4,9.3,3.6,12.9,1043.1,5561.20248,11.3,0.9872,0.9466,152.4,8.2,10.3,3.6,13.9,11.1,16.7,0,0,ON PATH,blue
08/2022,14:23:59,AIR,AIR,FINAL APPROACH,3080,4844,4844.0,11.75,162,164,148.3,0.267,164,110.39,14,-22.902008,-47.280277,-47.284659999999995,-22.896224999999998,0.06,0.6,10.3,9.2,3.6,12.8,1033.1,5528.39448,11.6,0.9882,0.9507,152.1,8.3,10.2,3.6,13.8,11.0,16.6,0,0,ON PATH,blue
08/2022,14:24:00,AIR,AIR,FINAL APPROACH,3068,4832,4832.0,11.75,162,163,148.3,0.266,162,105.12,16,-22.902685,-47.279392,-47.283775,-22.896902,0.06,0.6,10.3,9.2,3.5,12.7,1033.1,5528.39448,11.6,0.9882,0.9507,152.1,8.7,10.2,3.6,13.8,11.0,16.6,0,0,ON PATH,blue
08/2022,14:24:01,AIR,AIR,FINAL APPROACH,3056,4820,4820.0,11.75,161,161,148.3,0.265,159,100.2,17,-22.903329,-47.278172,-47.282554999999995,-22.897546,0.08,0.7,10.2,9.1,3.4,12.5,1023.1,5495.58648,11.6,0.9882,0.9507,152.1,8.8,10.1,3.6,13.7,11.0,16.4,0,0,ON PATH,blue
08/2022,14:24:02,AIR,AIR,FINAL APPROACH,3040,4804,4804.0,11.5,160,160,148.3,0.264,157,96.68,18,-22.904018,-47.276936,-47.281318999999996,-22.898235,0.08,0.8,10.1,9.1,3.4,12.5,1013.0,5462.4504,11.3,0.9872,0.9466,152.4,8.9,10.0,3.7,13.7,11.0,16.4,0,0,ON PATH,blue
08/2022,14:24:03,AIR,AIR,FINAL APPROACH,3028,4792,4792.0,11.25,159,159,148.3,0.261,156,93.16,19,-22.904695,-47.275684,-47.280066999999995,-22.898912,0.08,0.9,10.0,9.1,3.3,12.4,1003.0,5429.642400000001,11.1,0.9865,0.9438,152.7,8.7,9.9,3.7,13.6,10.9,16.3,0,0,ON PATH,blue
08/2022,14:24:04,AIR,AIR,FINAL APPROACH,3016,4780,4780.0,11.25,160,159,148.3,0.264,156,91.41,19,-22.905365,-47.275215,-47.279598,-22.899582,0.05,0.9,10.0,9.0,3.3,12.3,1003.0,5429.642400000001,11.1,0.9865,0.9438,152.7,8.2,9.9,3.6,13.5,10.8,16.2,0,0,ON PATH,blue
08/2022,14:24:05,AIR,AIR,FINAL APPROACH,3004,4768,4768.0,11.5,160,159,148.3,0.264,156,92.11,19,-22.905727,-47.274937,-47.27932,-22.899943999999998,0.03,1.0,9.9,9.0,3.3,12.3,993.0,5396.8344,11.3,0.9872,0.9466,152.4,8.4,9.8,3.6,13.4,10.7,16.1,0,0,ON PATH,blue
08/2022,14:24:06,AIR,AIR,FINAL APPROACH,2992,4756,4756.0,11.5,163,159,148.3,0.269,156,93.16,19,-22.906412,-47.274654,-47.279036999999995,-22.900629,0.04,1.0,9.9,8.9,3.3,12.2,993.0,5396.8344,11.3,0.9872,0.9466,152.4,8.7,9.8,3.7,13.5,10.8,16.2,0,0,ON PATH,blue
