DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
03/2022,14:45:57,AIR,AIR,APPROACH,4704,8008,8008.0,17.0,171,181,137.45,0.298,92,79.1,16,-15.888376,-48.19389,-48.200803,-15.885205999999998,0.0,0.0,17.7,14.1,4.3,18.4,1775.3,9275.40424,16.7,1.0059,1.0254,135.7,15.6,17.5,3.2,20.7,16.6,24.8,0,0,ON PATH,blue
03/2022,14:45:58,AIR,AIR,APPROACH,4692,7996,7996.0,17.0,171,181,137.45,0.299,92,78.05,16,-15.888086,-48.193085,-48.199998,-15.884915999999999,0.05,0.0,17.7,14.0,4.3,18.3,1775.3,9275.40424,16.7,1.0059,1.0254,135.7,15.5,17.5,3.2,20.7,16.6,24.8,0,0,ON PATH,blue
03/2022,14:45:59,AIR,AIR,APPROACH,4676,7980,7980.0,17.0,171,181,137.45,0.298,92,76.29,16,-15.887797,-48.192268,-48.199180999999996,-15.884627,0.05,0.1,17.6,14.0,4.3,18.3,1765.3,9242.596239999999,16.7,1.0059,1.0254,135.7,15.4,17.4,3.2,20.6,16.5,24.7,0,0,ON PATH,blue
03/2022,14:46:00,AIR,AIR,APPROACH,4660,7964,7964.0,17.0,171,180,137.45,0.298,92,74.53,16,-15.88749,-48.191448,-48.198361,-15.884319999999999,0.05,0.2,17.5,13.9,4.3,18.2,1755.3,9209.78824,16.7,1.0059,1.0254,135.7,15.3,17.3,3.2,20.5,16.4,24.6,0,0,ON PATH,blue
03/2022,14:46:01,AIR,AIR,APPROACH,4648,7952,7952.0,17.0,170,180,137.45,0.297,92,72.77,16,-15.887183,-48.190643,-48.197556,-15.884013,0.05,0.2,17.5,13.9,4.3,18.2,1755.3,9209.78824,16.7,1.0059,1.0254,135.7,15.1,17.3,3.2,20.5,16.4,24.6,0,0,ON PATH,blue
03/2022,14:46:02,AIR,AIR,APPROACH,4632,7936,7936.0,17.25,170,179,137.45,0.297,92,70.66,16,-15.886875,-48.189533,-48.196445999999995,-15.883704999999999,0.07,0.3,17.4,13.9,4.2,18.1,1745.2,9176.652160000001,17.0,1.0069,1.0297,135.5,14.9,17.2,3.2,20.4,16.3,24.5,0,0,ON PATH,blue
03/2022,14:46:03,AIR,AIR,APPROACH,4620,7924,7924.0,17.25,172,179,137.45,0.3,92,68.91,16,-15.886567,-48.188816,-48.195729,-15.883396999999999,0.05,0.3,17.4,13.8,4.2,18.0,1745.2,9176.652160000001,16.9,1.0066,1.0284,135.5,14.7,17.2,3.2,20.4,16.3,24.5,0,0,ON PATH,blue
03/2022,14:46:04,AIR,AIR,APPROACH,4608,7912,7912.0,17.25,170,178,137.45,0.297,92,67.85,16,-15.886259,-48.188107,-48.19502,-15.883089,0.04,0.4,17.3,13.8,4.2,18.0,1735.2,9143.84416,17.0,1.0069,1.0297,135.5,14.6,17.1,3.2,20.3,16.2,24.4,0,0,ON PATH,blue
03/2022,14:46:05,AIR,AIR,APPROACH,4592,7896,7896.0,17.25,170,178,137.45,0.296,92,67.5,17,-15.886275,-48.187099,-48.194012,-15.883104999999999,0.06,0.4,17.3,13.7,4.2,17.9,1735.2,9143.84416,17.0,1.0069,1.0297,135.5,15.5,17.1,3.2,20.3,16.2,24.4,0,0,ON PATH,blue
03/2022,14:46:06,AIR,AIR,APPROACH,4580,7884,7884.0,17.25,170,177,137.45,0.296,93,67.85,17,-15.886293,-48.186375,-48.193287999999995,-15.883123,0.04,0.5,17.2,13.7,4.1,17.8,1725.2,9111.03616,17.0,1.0069,1.0297,135.5,15.4,17.0,3.2,20.2,16.2,24.2,0,0,ON PATH,blue
03/2022,14:46:07,AIR,AIR,APPROACH,4568,7872,7872.0,17.25,170,177,137.45,0.296,94,67.85,17,-15.886314,-48.185654,-48.192567,-15.883144,0.04,0.5,17.2,13.7,4.1,17.8,1725.2,9111.03616,17.0,1.0069,1.0297,135.5,15.3,17.0,3.2,20.2,16.2,24.2,0,0,ON PATH,blue
03/2022,14:46:08,AIR,AIR,APPROACH,4556,7860,7860.0,17.25,169,176,137.45,0.295,94,68.55,17,-15.886034,-48.184856,-48.191769,-15.882864,0.05,0.5,17.2,13.6,4.1,17.7,1725.2,9111.03616,17.0,1.0069,1.0297,135.5,15.4,17.0,3.2,20.2,16.2,24.2,0,0,ON PATH,blue
03/2022,14:46:09,AIR,AIR,APPROACH,4540,7844,7844.0,17.25,167,176,137.45,0.291,95,69.26,17,-15.885756,-48.184036,-48.190948999999996,-15.882586,0.05,0.6,17.1,13.6,4.1,17.7,1715.1,9077.90008,17.0,1.0069,1.0297,135.5,15.3,16.9,3.2,20.1,16.1,24.1,0,0,ON PATH,blue
03/2022,14:46:10,AIR,AIR,APPROACH,4528,7832,7832.0,17.25,167,175,137.45,0.29,95,69.61,17,-15.885482,-48.183216,-48.190129,-15.882311999999999,0.05,0.6,17.1,13.5,4.1,17.6,1715.1,9077.90008,17.0,1.0069,1.0297,135.5,15.4,16.9,3.2,20.1,16.1,24.1,0,0,ON PATH,blue
03/2022,14:46:11,AIR,AIR,APPROACH,4516,7820,7820.0,17.0,167,175,137.45,0.29,96,69.96,16,-15.885212,-48.182419,-48.189332,-15.882041999999998,0.05,0.7,17.0,13.5,4.1,17.6,1705.1,9045.09208,16.7,1.0059,1.0254,135.7,14.4,16.8,3.2,20.0,16.0,24.0,0,0,ON PATH,blue
03/2022,14:46:12,AIR,AIR,APPROACH,4508,7812,7812.0,17.0,167,174,137.45,0.29,96,70.66,16,-15.884882,-48.18132,-48.188233,-15.881711999999998,0.07,0.8,16.9,13.5,4.0,17.5,1695.1,9012.284080000001,16.7,1.0059,1.0254,135.7,14.5,16.7,3.2,19.9,15.9,23.9,0,0,ON PATH,blue
03/2022,14:46:13,AIR,AIR,APPROACH,4496,7800,7800.0,17.25,166,174,137.45,0.289,97,71.37,16,-15.884553,-48.180588,-48.187501,-15.881383,0.05,0.8,16.9,13.4,4.0,17.4,1695.1,9012.284080000001,17.0,1.0069,1.0297,135.5,14.4,16.7,3.2,19.9,15.9,23.9,0,0,ON PATH,blue
03/2022,14:46:14,AIR,AIR,APPROACH,4488,7792,7792.0,17.25,167,174,137.45,0.29,97,71.72,16,-15.884229,-48.17989,-48.186803,-15.881058999999999,0.04,0.9,16.8,13.4,4.0,17.4,1685.1,8979.47608,17.0,1.0069,1.0297,135.5,14.5,16.6,3.2,19.8,15.8,23.8,0,0,ON PATH,blue
