DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
03/2022,11:39:09,AIR,AIR,DESCENT,4786,8016,8227.0,19.0,198,228,163.5,0.344,152,-72.77,0,-15.865325,-48.148872,-48.168496,-15.871936,0.0,0.0,14.1,14.3,6.9,21.2,1414.2,8090.70736,18.6,1.0125,1.0543,159.2,0,13.9,3.6,17.5,14.0,21.0,0,1,HIGH ENERGY,red
03/2022,11:39:10,AIR,AIR,APPROACH,4761,7991,8202.0,19.0,198,228,163.5,0.344,151,-180.0,0,-15.866012,-48.147991,-48.167615,-15.872622999999999,0.07,0.1,14.0,14.2,6.9,21.1,1404.2,8057.89936,18.6,1.0125,1.0543,159.2,0,13.8,3.6,17.4,13.9,20.9,0,1,HIGH ENERGY,red
03/2022,11:39:11,AIR,AIR,APPROACH,4737,7967,8177.0,19.0,197,228,163.5,0.342,149,-72.77,0,-15.866699,-48.147194,-48.166818,-15.87331,0.06,0.1,14.0,14.2,6.9,21.1,1404.2,8057.89936,18.6,1.0125,1.0543,159.2,0,13.8,3.6,17.4,13.9,20.9,0,1,HIGH ENERGY,red
03/2022,11:39:12,AIR,AIR,APPROACH,4716,7946,8157.0,19.0,197,227,163.5,0.342,148,0.0,0,-15.867385,-48.146431,-48.166055,-15.873996,0.06,0.2,13.9,14.1,6.8,20.9,1394.2,8025.09136,18.6,1.0125,1.0543,159.2,0,13.7,3.6,17.3,13.8,20.8,0,1,HIGH ENERGY,red
03/2022,11:39:13,AIR,AIR,APPROACH,4693,7923,8134.0,19.0,196,227,163.5,0.342,145,-72.77,0,-15.868072,-48.145515,-48.165139,-15.874683,0.07,0.3,13.8,14.0,6.8,20.8,1384.2,7992.28336,18.6,1.0125,1.0543,159.2,0,13.6,3.6,17.2,13.8,20.6,0,1,HIGH ENERGY,red
03/2022,11:39:14,AIR,AIR,APPROACH,4668,7898,8108.0,19.25,196,226,163.5,0.342,142,-180.0,0,-15.868632,-48.1446,-48.164224,-15.875243,0.06,0.3,13.8,14.0,6.8,20.8,1384.2,7992.28336,18.8,1.0132,1.0574,159.0,0,13.6,3.6,17.2,13.8,20.6,0,1,HIGH ENERGY,red
03/2022,11:39:15,AIR,AIR,APPROACH,4644,7874,8085.0,19.25,197,226,163.5,0.342,139,-72.77,0,-15.869166,-48.143803,-48.163427,-15.875777,0.06,0.4,13.7,13.9,6.8,20.7,1374.1,7959.14728,18.8,1.0132,1.0574,159.0,0,13.6,3.6,17.2,13.8,20.6,0,1,HIGH ENERGY,red
03/2022,11:39:16,AIR,AIR,APPROACH,4622,7852,8063.0,19.25,198,225,163.5,0.344,136,0.0,0,-15.8697,-48.142769,-48.162393,-15.876311,0.07,0.4,13.7,13.8,6.7,20.5,1374.1,7959.14728,18.8,1.0132,1.0574,159.0,0,13.6,3.6,17.2,13.8,20.6,0,0,ON PATH,blue
03/2022,11:39:17,AIR,AIR,APPROACH,4600,7830,8041.0,19.5,196,225,163.5,0.34,133,-72.77,0,-15.870158,-48.141853,-48.161477,-15.876769,0.06,0.5,13.6,13.8,6.7,20.5,1364.1,7926.33928,19.1,1.0142,1.0618,158.7,0,13.5,3.5,17.0,13.6,20.4,0,1,HIGH ENERGY,red
03/2022,11:39:18,AIR,AIR,APPROACH,4579,7809,8020.0,19.5,196,224,163.5,0.34,131,-180.0,0,-15.870564,-48.140903,-48.160527,-15.877175,0.06,0.6,13.5,13.7,6.6,20.3,1354.1,7893.53128,19.1,1.0142,1.0618,158.7,0,13.4,3.5,16.9,13.5,20.3,0,0,ON PATH,blue
03/2022,11:39:19,AIR,AIR,APPROACH,4559,7789,7999.0,19.5,197,224,163.5,0.342,128,-72.77,0,-15.870997,-48.139874,-48.159498,-15.877607999999999,0.06,0.6,13.5,13.6,6.6,20.2,1354.1,7893.53128,19.1,1.0142,1.0618,158.7,0,13.4,3.5,16.9,13.5,20.3,0,0,ON PATH,blue
03/2022,11:39:20,AIR,AIR,APPROACH,4538,7768,7980.0,19.75,196,224,163.5,0.34,126,0.0,0,-15.871378,-48.138958,-48.158582,-15.877989,0.06,0.7,13.4,13.6,6.6,20.2,1344.0,7860.3952,19.3,1.0149,1.065,158.4,0,13.3,3.5,16.8,13.4,20.2,0,0,ON PATH,blue
03/2022,11:39:21,AIR,AIR,APPROACH,4517,7747,7957.0,19.75,194,223,163.5,0.336,123,-72.77,0,-15.871708,-48.138004,-48.157628,-15.878319,0.06,0.8,13.3,13.5,6.6,20.1,1334.0,7827.5872,19.3,1.0149,1.065,158.4,0,13.2,3.5,16.7,13.4,20.0,0,1,HIGH ENERGY,red
03/2022,11:39:22,AIR,AIR,APPROACH,4493,7723,7934.0,19.75,196,223,163.5,0.34,120,-180.0,0,-15.871988,-48.136936,-48.15656,-15.878599,0.06,0.8,13.3,13.4,6.6,20.0,1334.0,7827.5872,19.3,1.0149,1.065,158.4,0,13.2,3.5,16.7,13.4,20.0,0,0,ON PATH,blue
03/2022,11:39:23,AIR,AIR,APPROACH,4471,7701,7911.0,19.5,195,223,163.5,0.338,117,-72.77,0,-15.872191,-48.135906,-48.15553,-15.878802,0.06,0.9,13.2,13.4,6.6,20.0,1324.0,7794.7792,19.1,1.0142,1.0618,158.7,0,13.1,3.5,16.6,13.3,19.9,0,1,HIGH ENERGY,red
03/2022,11:39:24,AIR,AIR,APPROACH,4446,7676,7887.0,19.5,193,222,163.5,0.334,114,0.0,0,-15.872369,-48.134956,-48.15458,-15.87898,0.06,0.9,13.2,13.3,6.5,19.8,1324.0,7794.7792,19.1,1.0142,1.0618,158.7,0,13.1,3.5,16.6,13.3,19.9,0,0,ON PATH,blue
03/2022,11:39:25,AIR,AIR,APPROACH,4424,7654,7864.0,19.5,191,222,163.5,0.33,112,-72.77,0,-15.872571,-48.133884,-48.153508,-15.879182,0.06,1.0,13.1,13.2,6.5,19.7,1313.9,7761.643120000001,19.1,1.0142,1.0618,158.7,0,13.0,3.5,16.5,13.2,19.8,0,0,ON PATH,blue
03/2022,11:39:26,AIR,AIR,APPROACH,4403,7633,7844.0,19.75,191,221,163.5,0.33,111,-180.0,0,-15.872775,-48.132816,-48.15244,-15.879386,0.06,1.1,13.0,13.2,6.5,19.7,1303.9,7728.835120000001,19.3,1.0149,1.065,158.4,0,12.9,3.5,16.4,13.1,19.7,0,0,ON PATH,blue
03/2022,11:39:27,AIR,AIR,APPROACH,4383,7613,7823.0,19.75,191,221,163.5,0.33,110,-72.77,0,-15.872976,-48.131786,-48.15141,-15.879586999999999,0.06,1.1,13.0,13.1,6.5,19.6,1303.9,7728.835120000001,19.3,1.0149,1.065,158.4,0,12.9,3.5,16.4,13.1,19.7,0,0,ON PATH,blue
03/2022,11:39:28,AIR,AIR,APPROACH,4362,7592,7803.0,19.75,192,221,163.5,0.332,110,0.0,0,-15.873178,-48.130836,-48.15046,-15.879788999999999,0.06,1.2,12.9,13.0,6.5,19.5,1293.9,7696.027120000001,19.3,1.0149,1.065,158.4,0,12.8,3.5,16.3,13.0,19.6,0,0,ON PATH,blue
