DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
01/2022,14:16:18,AIR,AIR,DESCENT,4778,8014,8226.0,22.75,251,285,188.17,0.436,156,-72.77,0,-15.788116,-48.239468,-48.252904,-15.781481,0.0,0.0,21.1,14.3,10.7,25.0,2116.3,10394.157040000002,21.9,1.0239,1.1057,179.0,0,20.9,4.5,25.4,20.3,30.5,0,0,ON PATH,blue
01/2022,14:16:19,AIR,AIR,DESCENT,4749,7985,8198.0,22.75,252,285,188.17,0.438,156,-180.0,0,-15.789108,-48.238617,-48.252053,-15.782473,0.08,0.1,21.0,14.2,10.7,24.9,2106.3,10361.349040000001,21.9,1.0239,1.1057,179.0,0,20.8,4.5,25.3,20.2,30.4,0,0,ON PATH,blue
01/2022,14:16:20,AIR,AIR,DESCENT,4721,7957,8170.0,23.0,252,285,188.17,0.438,156,-72.77,0,-15.7901,-48.237637,-48.251073,-15.783465,0.08,0.2,20.9,14.1,10.7,24.8,2096.3,10328.54104,22.2,1.025,1.1108,178.5,0,20.7,4.5,25.2,20.2,30.2,0,0,ON PATH,blue
01/2022,14:16:21,AIR,AIR,DESCENT,4695,7931,8144.0,22.75,252,285,188.17,0.436,156,0.0,0,-15.791091,-48.236721,-48.250157,-15.784455999999999,0.08,0.2,20.9,14.0,10.7,24.7,2096.3,10328.54104,21.9,1.0239,1.1057,179.0,0,20.7,4.5,25.2,20.2,30.2,0,0,ON PATH,blue
01/2022,14:16:22,AIR,AIR,DESCENT,4670,7906,8119.0,22.5,252,285,188.17,0.436,156,-72.77,0,-15.792083,-48.23587,-48.249306,-15.785447999999999,0.08,0.3,20.8,14.0,10.7,24.7,2086.3,10295.733040000001,21.7,1.0233,1.103,179.2,0,20.6,4.5,25.1,20.1,30.1,0,0,ON PATH,blue
01/2022,14:16:23,AIR,AIR,DESCENT,4645,7881,8095.0,22.75,252,285,188.17,0.438,156,-180.0,0,-15.793075,-48.23489,-48.248326,-15.786439999999999,0.08,0.4,20.7,13.9,10.7,24.6,2076.2,10262.596959999999,21.9,1.0239,1.1057,179.0,0,20.5,4.5,25.0,20.0,30.0,0,0,ON PATH,blue
01/2022,14:16:24,AIR,AIR,DESCENT,4622,7858,8072.0,23.0,252,285,188.17,0.438,156,-72.77,0,-15.793991,-48.233974,-48.24741,-15.787355999999999,0.08,0.5,20.6,13.8,10.7,24.5,2066.2,10229.78896,22.2,1.025,1.1108,178.5,0,20.4,4.5,24.9,19.9,29.9,0,0,ON PATH,blue
01/2022,14:16:25,AIR,AIR,DESCENT,4598,7834,8047.0,23.0,252,285,188.17,0.436,156,0.0,0,-15.794982,-48.233124,-48.246559999999995,-15.788346999999998,0.08,0.6,20.5,13.7,10.7,24.4,2056.2,10196.98096,22.2,1.025,1.1108,178.5,0,20.3,4.5,24.8,19.8,29.8,0,0,ON PATH,blue
01/2022,14:16:26,AIR,AIR,DESCENT,4573,7809,8021.0,23.25,252,285,188.17,0.436,156,-72.77,0,-15.795974,-48.232143,-48.245579,-15.789338999999998,0.08,0.6,20.5,13.7,10.7,24.4,2056.2,10196.98096,22.4,1.0257,1.114,178.3,0,20.3,4.4,24.7,19.8,29.6,0,0,ON PATH,blue
01/2022,14:16:27,AIR,AIR,DESCENT,4547,7783,7996.0,23.25,252,284,188.17,0.436,156,-180.0,0,-15.796966,-48.231228,-48.244664,-15.790330999999998,0.08,0.7,20.4,13.6,10.7,24.3,2046.1,10163.84488,22.4,1.0257,1.114,178.3,0,20.2,4.4,24.6,19.7,29.5,0,0,ON PATH,blue
01/2022,14:16:28,AIR,AIR,DESCENT,4521,7757,7969.0,23.5,252,284,188.17,0.436,156,-72.77,0,-15.797958,-48.230377,-48.243812999999996,-15.791322999999998,0.08,0.8,20.3,13.5,10.7,24.2,2036.1,10131.03688,22.6,1.0264,1.1173,178.0,0,20.1,4.4,24.5,19.6,29.4,0,0,ON PATH,blue
