DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
08/2022,14:07:20,AIR,AIR,DESCENT,4760,8004,8236.0,15.0,194,235,155.92,0.338,-63,0.0,0,-15.987917,-48.163109,-48.15595,-15.979192,0.0,0.0,19.8,14.2,7.3,21.5,1986.0,9966.6688,14.7,0.999,0.9958,156.2,0,19.6,3.4,23.0,18.4,27.6,0,0,ON PATH,blue
08/2022,14:07:21,AIR,AIR,APPROACH,4725,7969,8201.0,15.0,194,235,155.92,0.338,-62,-72.77,0,-15.987731,-48.164181,-48.157022,-15.979006,0.06,0.1,19.7,14.1,7.3,21.4,1975.9,9933.532720000001,14.7,0.999,0.9958,156.2,0,19.5,3.4,22.9,18.3,27.5,0,0,ON PATH,blue
08/2022,14:07:22,AIR,AIR,APPROACH,4690,7934,8165.0,15.25,194,235,155.92,0.338,-59,-180.0,0,-15.987579,-48.165245,-48.158086,-15.978854,0.06,0.1,19.7,14.0,7.3,21.3,1975.9,9933.532720000001,14.9,0.9997,0.9987,156.0,0,19.5,3.4,22.9,18.3,27.5,0,0,ON PATH,blue
08/2022,14:07:23,AIR,AIR,APPROACH,4654,7898,8130.0,15.25,194,234,155.92,0.338,-57,-72.77,0,-15.98735,-48.166313,-48.159154,-15.978625,0.06,0.2,19.6,13.9,7.2,21.1,1965.9,9900.72472,14.9,0.9997,0.9987,156.0,0,19.4,3.4,22.8,18.2,27.4,0,0,ON PATH,blue
08/2022,14:07:24,AIR,AIR,APPROACH,4620,7864,8096.0,15.5,194,234,155.92,0.336,-54,0.0,0,-15.987106,-48.167377,-48.160218,-15.978381,0.06,0.2,19.6,13.8,7.2,21.0,1965.9,9900.72472,15.2,1.0007,1.003,155.7,0,19.4,3.4,22.8,18.2,27.4,0,0,ON PATH,blue
08/2022,14:07:25,AIR,AIR,APPROACH,4594,7838,8070.0,15.5,195,234,155.92,0.34,-51,-72.77,0,-15.986928,-48.168442,-48.161283,-15.978203,0.06,0.3,19.5,13.7,7.2,20.9,1955.9,9867.916720000001,15.1,1.0003,1.0013,155.8,0,19.3,3.4,22.7,18.2,27.2,0,0,ON PATH,blue
08/2022,14:07:26,AIR,AIR,APPROACH,4568,7812,8043.0,15.5,197,234,155.92,0.342,-49,-180.0,0,-15.986601,-48.169514,-48.162355,-15.977876,0.06,0.4,19.4,13.7,7.2,20.9,1945.8,9834.78064,15.1,1.0003,1.0013,155.8,0,19.2,3.4,22.6,18.1,27.1,0,0,ON PATH,blue
08/2022,14:07:27,AIR,AIR,APPROACH,4538,7782,8015.0,15.75,195,233,155.92,0.34,-46,-72.77,0,-15.98622,-48.170582,-48.163423,-15.977495,0.07,0.4,19.4,13.6,7.2,20.8,1945.8,9834.78064,15.4,1.0014,1.006,155.5,0,19.2,3.4,22.6,18.1,27.1,0,0,ON PATH,blue
08/2022,14:07:28,AIR,AIR,APPROACH,4509,7753,7984.0,15.75,198,232,155.92,0.344,-44,0.0,0,-15.985767,-48.171463,-48.164304,-15.977041999999999,0.06,0.5,19.3,13.5,7.1,20.6,1935.8,9801.97264,15.4,1.0014,1.006,155.5,0,19.1,3.4,22.5,18.0,27.0,0,0,ON PATH,blue
08/2022,14:07:29,AIR,AIR,APPROACH,4482,7726,7957.0,16.0,196,231,155.92,0.34,-42,-72.77,0,-15.98541,-48.172421,-48.165262,-15.976685,0.06,0.6,19.2,13.4,7.1,20.5,1925.8,9769.164639999999,15.6,1.0021,1.009,155.2,0,19.0,3.4,22.4,17.9,26.9,0,0,ON PATH,blue
08/2022,14:07:30,AIR,AIR,APPROACH,4458,7702,7935.0,16.0,194,230,155.92,0.336,-39,-180.0,0,-15.984952,-48.173485,-48.166326,-15.976227,0.07,0.6,19.2,13.3,7.0,20.3,1925.8,9769.164639999999,15.6,1.0021,1.009,155.2,0,19.0,3.4,22.4,17.9,26.9,0,0,ON PATH,blue
08/2022,14:07:31,AIR,AIR,APPROACH,4437,7681,7914.0,16.0,193,230,155.92,0.336,-37,-72.77,0,-15.984535,-48.1744,-48.167241,-15.97581,0.06,0.7,19.1,13.3,7.0,20.3,1915.7,9736.02856,15.6,1.0021,1.009,155.2,0,18.9,3.4,22.3,17.8,26.8,0,0,ON PATH,blue
08/2022,14:07:32,AIR,AIR,APPROACH,4413,7657,7889.0,16.0,193,229,155.92,0.334,-35,0.0,0,-15.983887,-48.175282,-48.168123,-15.975162,0.06,0.7,19.1,13.2,6.9,20.1,1915.7,9736.02856,15.7,1.0024,1.0103,155.1,0,18.9,3.4,22.3,17.8,26.8,0,0,ON PATH,blue
08/2022,14:07:33,AIR,AIR,APPROACH,4386,7630,7864.0,16.0,191,228,155.92,0.33,-33,-72.77,0,-15.983391,-48.176235,-48.169076,-15.974666,0.06,0.8,19.0,13.1,6.9,20.0,1905.7,9703.220560000002,15.7,1.0024,1.0103,155.1,0,18.8,3.4,22.2,17.8,26.6,0,0,ON PATH,blue
08/2022,14:07:34,AIR,AIR,APPROACH,4361,7605,7837.0,16.0,190,227,155.92,0.328,-31,-180.0,0,-15.982781,-48.177151,-48.169992,-15.974056,0.06,0.9,18.9,13.0,6.8,19.8,1895.7,9670.41256,15.7,1.0024,1.0103,155.1,0,18.7,3.4,22.1,17.7,26.5,0,0,ON PATH,blue
08/2022,14:07:35,AIR,AIR,APPROACH,4333,7577,7809.0,16.25,191,227,155.92,0.332,-30,-72.77,0,-15.982171,-48.178028,-48.170868999999996,-15.973446,0.06,0.9,18.9,13.0,6.8,19.8,1895.7,9670.41256,15.9,1.0031,1.0133,154.9,0,18.7,3.4,22.1,17.7,26.5,0,0,ON PATH,blue
08/2022,14:07:36,AIR,AIR,APPROACH,4301,7545,7776.0,16.25,193,226,155.92,0.332,-27,0.0,0,-15.98156,-48.178791,-48.171631999999995,-15.972835,0.06,1.0,18.8,12.9,6.8,19.7,1885.7,9637.60456,15.9,1.0031,1.0133,154.9,0,18.6,3.4,22.0,17.6,26.4,0,0,ON PATH,blue
08/2022,14:07:37,AIR,AIR,APPROACH,4263,7507,7738.0,16.25,193,225,155.92,0.332,-25,-72.77,0,-15.980987,-48.179707,-48.172548,-15.972262,0.06,1.0,18.8,12.7,6.7,19.4,1885.7,9637.60456,15.9,1.0031,1.0133,154.9,0,18.6,3.4,22.0,17.6,26.4,0,0,ON PATH,blue
08/2022,14:07:38,AIR,AIR,APPROACH,4228,7472,7704.0,16.5,193,225,155.92,0.332,-23,-180.0,0,-15.980224,-48.18047,-48.173311,-15.971499,0.06,1.1,18.7,12.6,6.7,19.3,1875.6,9604.46848,16.1,1.0038,1.0163,154.7,0,18.5,3.4,21.9,17.5,26.3,0,0,ON PATH,blue
08/2022,14:07:39,AIR,AIR,APPROACH,4193,7437,7669.0,16.5,195,224,155.92,0.336,-20,-72.77,0,-15.979461,-48.181232,-48.174073,-15.970736,0.06,1.2,18.6,12.5,6.6,19.1,1865.6,9571.660479999999,16.1,1.0038,1.0163,154.7,0,18.4,3.4,21.8,17.4,26.2,0,0,ON PATH,blue
08/2022,14:07:40,AIR,AIR,APPROACH,4161,7405,7637.0,16.75,192,223,155.92,0.332,-18,0.0,0,-15.978698,-48.181999,-48.174839999999996,-15.969973,0.06,1.2,18.6,12.4,6.6,19.0,1865.6,9571.660479999999,16.4,1.0049,1.021,154.3,0,18.4,3.4,21.8,17.4,26.2,0,0,ON PATH,blue
08/2022,14:07:41,AIR,AIR,APPROACH,4127,7371,7602.0,16.75,194,223,155.92,0.334,-15,-72.77,0,-15.977935,-48.182606,-48.175447,-15.96921,0.06,1.3,18.5,12.3,6.6,18.9,1855.6,9538.85248,16.4,1.0049,1.021,154.3,0,18.3,3.4,21.7,17.4,26.0,0,0,ON PATH,blue
08/2022,14:07:42,AIR,AIR,APPROACH,4092,7336,7567.0,17.0,193,222,155.92,0.332,-14,-180.0,0,-15.977096,-48.183369,-48.17621,-15.968371,0.07,1.4,18.4,12.2,6.5,18.7,1845.5,9505.716400000001,16.6,1.0056,1.0241,154.1,0,18.2,3.3,21.5,17.2,25.8,0,0,ON PATH,blue
08/2022,14:07:43,AIR,AIR,APPROACH,4057,7301,7531.0,17.0,195,221,155.92,0.336,-12,-72.77,0,-15.976257,-48.183983,-48.176823999999996,-15.967532,0.06,1.4,18.4,12.1,6.5,18.6,1845.5,9505.716400000001,16.6,1.0056,1.0241,154.1,0,18.2,3.3,21.5,17.2,25.8,0,0,ON PATH,blue
08/2022,14:07:44,AIR,AIR,APPROACH,4027,7271,7503.0,17.25,195,220,155.92,0.334,-9,0.0,0,-15.975418,-48.184406,-48.177247,-15.966693,0.06,1.5,18.3,12.0,6.4,18.4,1835.5,9472.9084,16.9,1.0066,1.0284,153.8,0,18.1,3.3,21.4,17.1,25.7,0,0,ON PATH,blue
08/2022,14:07:45,AIR,AIR,APPROACH,4007,7251,7482.0,17.25,193,219,155.92,0.332,-6,-72.77,0,-15.974502,-48.184982,-48.177823,-15.965777,0.06,1.5,18.3,12.0,6.3,18.3,1835.5,9472.9084,16.9,1.0066,1.0284,153.8,0,18.1,3.3,21.4,17.1,25.7,0,0,ON PATH,blue
08/2022,14:07:46,AIR,AIR,APPROACH,3972,7216,7448.0,17.5,192,218,155.92,0.33,-4,-180.0,0,-15.973587,-48.18544,-48.178281,-15.964862,0.06,1.6,18.2,11.9,6.3,18.2,1825.5,9440.1004,17.1,1.0073,1.0314,153.5,0,18.0,3.3,21.3,17.0,25.6,0,0,ON PATH,blue
08/2022,14:07:47,AIR,AIR,APPROACH,3954,7198,7429.0,17.5,191,217,155.92,0.328,-2,-72.77,0,-15.972747,-48.185898,-48.178739,-15.964022,0.06,1.7,18.1,11.8,6.2,18.0,1815.4,9406.964320000001,17.1,1.0073,1.0314,153.5,0,17.9,3.3,21.2,17.0,25.4,0,0,ON PATH,blue
08/2022,14:07:48,AIR,AIR,APPROACH,3932,7176,7409.0,17.5,190,215,155.92,0.326,0,0.0,0,-15.971832,-48.186134,-48.178975,-15.963106999999999,0.06,1.7,18.1,11.8,6.1,17.9,1815.4,9406.964320000001,17.1,1.0073,1.0314,153.5,0,17.9,3.3,21.2,17.0,25.4,0,0,ON PATH,blue
08/2022,14:07:49,AIR,AIR,APPROACH,3910,7154,7386.0,17.5,192,214,155.92,0.33,2,-72.77,0,-15.970916,-48.18663,-48.179471,-15.962191,0.06,1.8,18.0,11.7,6.1,17.8,1805.4,9374.156320000002,17.1,1.0073,1.0314,153.5,0,17.8,3.3,21.1,16.9,25.3,0,0,ON PATH,blue
08/2022,14:07:50,AIR,AIR,APPROACH,3882,7126,7358.0,17.5,194,213,155.92,0.332,3,-180.0,0,-15.969924,-48.187119,-48.17996,-15.961199,0.07,1.8,18.0,11.6,6.0,17.6,1805.4,9374.156320000002,17.1,1.0073,1.0314,153.5,0,17.8,3.3,21.1,16.9,25.3,0,0,ON PATH,blue
08/2022,14:07:51,AIR,AIR,APPROACH,3856,7100,7332.0,17.5,192,212,155.92,0.33,5,-72.77,0,-15.969009,-48.187363,-48.180203999999996,-15.960284,0.06,1.9,17.9,11.5,5.9,17.4,1795.4,9341.348320000001,17.1,1.0073,1.0314,153.5,0,17.7,3.3,21.0,16.8,25.2,0,0,ON PATH,blue
