DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
03/2022,02:23:52,AIR,AIR,APPROACH,4740,8016,8016.0,17.25,177,186,146.28,0.31,98,72.07,18,-15.883948,-48.183613,-48.191236,-15.880206,0.0,0.0,17.1,14.2,4.6,18.8,1715.1,9077.90008,16.9,1.0066,1.0284,144.2,16.2,16.9,3.6,20.5,16.4,24.6,0,0,ON PATH,blue
03/2022,02:23:53,AIR,AIR,APPROACH,4720,7996,7996.0,17.25,178,186,146.28,0.31,98,72.07,18,-15.884019,-48.182896,-48.190519,-15.880277,0.04,0.0,17.1,14.1,4.6,18.7,1715.1,9077.90008,16.9,1.0066,1.0284,144.2,16.2,16.9,3.6,20.5,16.4,24.6,0,0,ON PATH,blue
03/2022,02:23:54,AIR,AIR,APPROACH,4700,7976,7976.0,17.25,177,186,146.28,0.309,98,72.07,18,-15.88409,-48.181782,-48.189405,-15.880348,0.06,0.1,17.0,14.1,4.6,18.7,1705.1,9045.09208,16.9,1.0066,1.0284,144.2,16.2,16.8,3.6,20.4,16.3,24.5,0,0,ON PATH,blue
03/2022,02:23:55,AIR,AIR,APPROACH,4680,7956,7956.0,17.25,177,186,146.28,0.309,98,72.42,18,-15.884161,-48.180965,-48.188588,-15.880419,0.05,0.2,16.9,14.0,4.6,18.6,1695.1,9012.284080000001,16.9,1.0066,1.0284,144.2,16.2,16.7,3.6,20.3,16.2,24.4,0,0,ON PATH,blue
03/2022,02:23:56,AIR,AIR,APPROACH,4660,7936,7936.0,17.25,177,186,146.28,0.309,98,72.42,18,-15.883926,-48.180149,-48.187772,-15.880184,0.05,0.2,16.9,13.9,4.6,18.5,1695.1,9012.284080000001,16.9,1.0066,1.0284,144.2,16.2,16.7,3.6,20.3,16.2,24.4,0,0,ON PATH,blue
03/2022,02:23:57,AIR,AIR,APPROACH,4636,7912,7912.0,17.5,177,185,146.28,0.309,98,72.42,18,-15.88369,-48.179035,-48.186658,-15.879947999999999,0.07,0.3,16.8,13.9,4.5,18.4,1685.1,8979.47608,17.2,1.0076,1.0327,143.9,16.2,16.6,3.6,20.2,16.2,24.2,0,0,ON PATH,blue
03/2022,02:23:58,AIR,AIR,APPROACH,4616,7892,7892.0,17.5,177,185,146.28,0.309,98,72.77,18,-15.883456,-48.178219,-48.185842,-15.879714,0.05,0.3,16.8,13.8,4.5,18.3,1685.1,8979.47608,17.2,1.0076,1.0327,143.9,16.3,16.6,3.6,20.2,16.2,24.2,0,0,ON PATH,blue
03/2022,02:23:59,AIR,AIR,APPROACH,4596,7872,7872.0,17.5,177,185,146.28,0.309,98,73.83,18,-15.88322,-48.177402,-48.185025,-15.879477999999999,0.05,0.4,16.7,13.7,4.5,18.2,1675.0,8946.34,17.2,1.0076,1.0327,143.9,16.4,16.5,3.6,20.1,16.1,24.1,0,0,ON PATH,blue
03/2022,02:24:00,AIR,AIR,APPROACH,4572,7848,7848.0,17.5,177,186,146.28,0.309,98,74.53,18,-15.882751,-48.176289,-48.183912,-15.879009,0.07,0.4,16.7,13.7,4.6,18.3,1675.0,8946.34,17.2,1.0076,1.0327,143.9,16.5,16.5,3.6,20.1,16.1,24.1,0,0,ON PATH,blue
03/2022,02:24:01,AIR,AIR,APPROACH,4552,7828,7828.0,17.5,177,185,146.28,0.309,98,73.83,18,-15.882282,-48.175476,-48.183099000000006,-15.87854,0.05,0.5,16.6,13.6,4.5,18.1,1665.0,8913.532,17.2,1.0076,1.0327,143.9,16.4,16.4,3.6,20.0,16.0,24.0,0,0,ON PATH,blue
