DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
08/2022,11:54:31,AIR,AIR,APPROACH,4868,8004,8004.0,14.25,172,200,154.44,0.3,115,297.77,4,-15.878742,-48.152691,-48.158628,-15.875404,0.0,0.0,15.2,14.6,5.3,19.9,1524.6,8452.90768,14.0,0.9965,0.9852,155.6,-4.0,15.0,3.2,18.2,14.6,21.8,0,0,ON PATH,blue
08/2022,11:54:32,AIR,AIR,APPROACH,4860,7996,7996.0,14.25,171,200,154.44,0.298,115,296.72,4,-15.878972,-48.151581,-48.157518,-15.875633999999998,0.07,0.1,15.1,14.5,5.3,19.8,1514.5,8419.7716,14.0,0.9965,0.9852,155.6,-4.0,14.9,3.2,18.1,14.5,21.7,0,0,ON PATH,blue
08/2022,11:54:33,AIR,AIR,APPROACH,4848,7984,7984.0,14.0,170,199,154.44,0.296,114,291.45,4,-15.879194,-48.150761,-48.156698000000006,-15.875855999999999,0.05,0.1,15.1,14.5,5.2,19.7,1514.5,8419.7716,13.8,0.9958,0.9822,155.8,-4.0,14.9,3.3,18.2,14.6,21.8,0,0,ON PATH,blue
08/2022,11:54:34,AIR,AIR,APPROACH,4836,7972,7972.0,14.0,169,198,154.44,0.295,114,285.12,4,-15.879408,-48.14994,-48.155877000000004,-15.876069999999999,0.05,0.2,15.0,14.5,5.2,19.7,1504.5,8386.9636,13.8,0.9958,0.9822,155.8,-4.0,14.8,3.3,18.1,14.5,21.7,0,0,ON PATH,blue
08/2022,11:54:35,AIR,AIR,APPROACH,4816,7952,7952.0,14.0,169,198,154.44,0.295,113,280.55,4,-15.879619,-48.14883,-48.154767,-15.876280999999999,0.07,0.2,15.0,14.4,5.2,19.6,1504.5,8386.9636,13.8,0.9958,0.9822,155.8,-3.9,14.8,3.3,18.1,14.5,21.7,0,0,ON PATH,blue
08/2022,11:54:36,AIR,AIR,APPROACH,4796,7932,7932.0,14.0,169,198,154.44,0.294,113,279.14,5,-15.879824,-48.14801,-48.153947,-15.876485999999998,0.05,0.3,14.9,14.3,5.2,19.5,1494.5,8354.1556,13.8,0.9958,0.9822,155.8,-4.9,14.7,3.2,17.9,14.3,21.5,0,0,ON PATH,blue
08/2022,11:54:37,AIR,AIR,APPROACH,4776,7912,7912.0,14.0,169,198,154.44,0.294,112,278.79,5,-15.880024,-48.147194,-48.153131,-15.876686,0.05,0.3,14.9,14.3,5.2,19.5,1494.5,8354.1556,13.8,0.9958,0.9822,155.8,-4.9,14.7,3.2,17.9,14.3,21.5,0,0,ON PATH,blue
08/2022,11:54:38,AIR,AIR,APPROACH,4752,7888,7888.0,14.0,169,198,154.44,0.294,112,278.44,5,-15.880223,-48.14608,-48.152017,-15.876885,0.07,0.4,14.8,14.2,5.2,19.4,1484.5,8321.347600000001,13.8,0.9958,0.9822,155.8,-4.9,14.6,3.2,17.8,14.2,21.4,0,0,ON PATH,blue
08/2022,11:54:39,AIR,AIR,APPROACH,4728,7864,7864.0,14.0,169,198,154.44,0.294,111,278.44,5,-15.880416,-48.145264,-48.151201,-15.877078,0.05,0.5,14.7,14.1,5.2,19.3,1474.4,8288.21152,13.8,0.9958,0.9822,155.8,-4.9,14.5,3.2,17.7,14.2,21.2,0,0,ON PATH,blue
08/2022,11:54:40,AIR,AIR,APPROACH,4700,7836,7836.0,14.25,169,198,154.44,0.294,111,278.09,5,-15.880607,-48.144444,-48.150381,-15.877268999999998,0.05,0.5,14.7,14.1,5.2,19.3,1474.4,8288.21152,14.0,0.9965,0.9852,155.6,-4.9,14.5,3.2,17.7,14.2,21.2,0,0,ON PATH,blue
