DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
06/2021,13:31:11,AIR,AIR,DESCENT,4812,8008,8008.0,19.5,216,243,185.0,0.377,151,159.61,3,-15.796362,-48.155571,-48.162541000000004,-15.793728999999999,0.0,0.0,16.2,14.4,7.8,22.2,1624.9,8781.97192,19.0,1.0139,1.0605,179.6,3.0,16.0,4.7,20.7,16.6,24.8,0,0,ON PATH,blue
06/2021,13:31:12,AIR,AIR,DESCENT,4792,7988,7988.0,19.5,216,243,185.0,0.376,151,155.74,3,-15.797081,-48.15453,-48.161500000000004,-15.794448,0.07,0.1,16.1,14.3,7.8,22.1,1614.8,8748.83584,19.0,1.0139,1.0605,179.6,3.0,15.9,4.7,20.6,16.5,24.7,0,0,ON PATH,blue
06/2021,13:31:13,AIR,AIR,APPROACH,4772,7968,7968.0,19.5,215,242,149.41,0.374,151,153.98,4,-15.797778,-48.153679,-48.160649,-15.795144999999998,0.06,0.1,16.1,14.3,7.7,22.0,1614.8,8748.83584,19.0,1.0139,1.0605,145.1,4.0,15.9,3.1,19.0,15.2,22.8,0,0,ON PATH,blue
06/2021,13:31:14,AIR,AIR,APPROACH,4752,7948,7948.0,19.5,214,242,149.41,0.373,151,156.45,3,-15.798472,-48.152824,-48.159794000000005,-15.795838999999999,0.06,0.2,16.0,14.2,7.7,21.9,1604.8,8716.027839999999,19.0,1.0139,1.0605,145.1,3.0,15.8,3.1,18.9,15.1,22.7,0,0,ON PATH,blue
06/2021,13:31:15,AIR,AIR,APPROACH,4736,7932,7932.0,19.5,214,241,149.41,0.373,151,159.61,4,-15.7993,-48.152092,-48.159062000000006,-15.796667,0.07,0.3,15.9,14.2,7.7,21.9,1594.8,8683.21984,19.0,1.0139,1.0605,145.1,4.0,15.7,3.1,18.8,15.0,22.6,0,0,ON PATH,blue
06/2021,13:31:16,AIR,AIR,APPROACH,4720,7916,7916.0,19.5,214,241,149.41,0.372,151,158.91,4,-15.800434,-48.151237,-48.158207000000004,-15.797800999999998,0.08,0.3,15.9,14.1,7.7,21.8,1594.8,8683.21984,19.0,1.0139,1.0605,145.1,4.0,15.7,3.1,18.8,15.0,22.6,0,0,ON PATH,blue
06/2021,13:31:17,AIR,AIR,APPROACH,4704,7900,7900.0,19.5,212,240,149.41,0.37,151,157.5,3,-15.801129,-48.150383,-48.157353,-15.798495999999998,0.06,0.4,15.8,14.1,7.6,21.7,1584.8,8650.41184,19.0,1.0139,1.0605,145.1,3.0,15.6,3.1,18.7,15.0,22.4,0,0,ON PATH,blue
06/2021,13:31:18,AIR,AIR,APPROACH,4688,7884,7884.0,19.5,212,239,149.41,0.369,151,159.26,3,-15.801848,-48.149651,-48.156621,-15.799214999999998,0.06,0.5,15.7,14.0,7.6,21.6,1574.7,8617.27576,19.0,1.0139,1.0605,145.1,3.0,15.5,3.1,18.6,14.9,22.3,0,0,ON PATH,blue
06/2021,13:31:19,AIR,AIR,APPROACH,4672,7868,7868.0,19.5,211,239,149.41,0.367,151,162.42,3,-15.802565,-48.148613,-48.155583,-15.799931999999998,0.07,0.5,15.7,14.0,7.6,21.6,1574.7,8617.27576,19.0,1.0139,1.0605,145.1,2.9,15.5,3.1,18.6,14.9,22.3,0,0,ON PATH,blue
06/2021,13:31:20,AIR,AIR,APPROACH,4656,7852,7852.0,19.5,210,238,149.41,0.366,151,163.13,3,-15.803263,-48.14782,-48.154790000000006,-15.800629999999998,0.06,0.6,15.6,13.9,7.5,21.4,1564.7,8584.46776,19.0,1.0139,1.0605,145.1,2.9,15.4,3.1,18.5,14.8,22.2,0,0,ON PATH,blue
